LogLine,Category,Attribution,Symbols,Evidence,SourceMods,Component,OriginalOwner,Files,Message
9052,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_horn_color_value! at 'file: common/dna_data/test_dna_westerlands.txt line: 2 (Lannister_asoiaf_90)'
9053,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_primary_color_saturation! at 'file: common/dna_data/test_dna_westerlands.txt line: 2 (Lannister_asoiaf_90)'
9054,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_secondary_saturation! at 'file: common/dna_data/test_dna_westerlands.txt line: 2 (Lannister_asoiaf_90)'
9055,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_tertiary_saturation! at 'file: common/dna_data/test_dna_westerlands.txt line: 2 (Lannister_asoiaf_90)'
9056,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_eye_color_saturation! at 'file: common/dna_data/test_dna_westerlands.txt line: 2 (Lannister_asoiaf_90)'
9057,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_horn_color_saturation! at 'file: common/dna_data/test_dna_westerlands.txt line: 2 (Lannister_asoiaf_90)'
9058,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_fire_color! at 'file: common/dna_data/test_dna_westerlands.txt line: 2 (Lannister_asoiaf_90)'
9059,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_fire_smoke! at 'file: common/dna_data/test_dna_westerlands.txt line: 2 (Lannister_asoiaf_90)'
9060,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_metallic_scales_strength! at 'file: common/dna_data/test_dna_westerlands.txt line: 2 (Lannister_asoiaf_90)'
9061,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_scale_shadows! at 'file: common/dna_data/test_dna_westerlands.txt line: 2 (Lannister_asoiaf_90)'
9062,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_scale_highlights! at 'file: common/dna_data/test_dna_westerlands.txt line: 2 (Lannister_asoiaf_90)'
9063,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_wounded! at 'file: common/dna_data/test_dna_westerlands.txt line: 2 (Lannister_asoiaf_90)'
9064,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_body_shading! at 'file: common/dna_data/test_dna_westerlands.txt line: 2 (Lannister_asoiaf_90)'
9065,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_body_pattern! at 'file: common/dna_data/test_dna_westerlands.txt line: 2 (Lannister_asoiaf_90)'
9066,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_wings_shading! at 'file: common/dna_data/test_dna_westerlands.txt line: 2 (Lannister_asoiaf_90)'
9067,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_bs_head_shape! at 'file: common/dna_data/test_dna_westerlands.txt line: 2 (Lannister_asoiaf_90)'
9068,dna_unknown_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_westerlands.txt,No gene with key: gene_dragon_skin_hue in group human at file: common/dna_data/test_dna_westerlands.txt line: 292 (Lannister_asoiaf_129)
9069,dna_unknown_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_westerlands.txt,No gene with key: gene_dragon_skin_value in group human at file: common/dna_data/test_dna_westerlands.txt line: 293 (Lannister_asoiaf_129)
9070,dna_unknown_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_westerlands.txt,No gene with key: gene_dragon_highlight_hue in group human at file: common/dna_data/test_dna_westerlands.txt line: 294 (Lannister_asoiaf_129)
9071,dna_unknown_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_westerlands.txt,No gene with key: gene_dragon_highlight_value in group human at file: common/dna_data/test_dna_westerlands.txt line: 295 (Lannister_asoiaf_129)
9072,dna_unknown_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_westerlands.txt,No gene with key: gene_dragon_eye_hue in group human at file: common/dna_data/test_dna_westerlands.txt line: 296 (Lannister_asoiaf_129)
9073,dna_unknown_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_westerlands.txt,No gene with key: gene_dragon_eye_value in group human at file: common/dna_data/test_dna_westerlands.txt line: 297 (Lannister_asoiaf_129)
9074,dna_unknown_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_westerlands.txt,No gene with key: gene_dragon_horn_hue in group human at file: common/dna_data/test_dna_westerlands.txt line: 298 (Lannister_asoiaf_129)
9075,dna_unknown_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_westerlands.txt,No gene with key: gene_dragon_horn_value in group human at file: common/dna_data/test_dna_westerlands.txt line: 299 (Lannister_asoiaf_129)
9076,dna_unknown_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_westerlands.txt,No gene with key: gene_bs_head_round_shape in group human at file: common/dna_data/test_dna_westerlands.txt line: 337 (Lannister_asoiaf_129)
9077,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_face_dacals! at 'file: common/dna_data/test_dna_westerlands.txt line: 180 (Lannister_asoiaf_129)'
9078,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_primary_color_hue! at 'file: common/dna_data/test_dna_westerlands.txt line: 180 (Lannister_asoiaf_129)'
9079,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_primary_color_value! at 'file: common/dna_data/test_dna_westerlands.txt line: 180 (Lannister_asoiaf_129)'
9080,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_secondary_hue! at 'file: common/dna_data/test_dna_westerlands.txt line: 180 (Lannister_asoiaf_129)'
9081,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_secondary_value! at 'file: common/dna_data/test_dna_westerlands.txt line: 180 (Lannister_asoiaf_129)'
9082,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_tertiary_hue! at 'file: common/dna_data/test_dna_westerlands.txt line: 180 (Lannister_asoiaf_129)'
9083,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_tertiary_value! at 'file: common/dna_data/test_dna_westerlands.txt line: 180 (Lannister_asoiaf_129)'
9084,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_eye_color_hue! at 'file: common/dna_data/test_dna_westerlands.txt line: 180 (Lannister_asoiaf_129)'
9085,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_eye_color_value! at 'file: common/dna_data/test_dna_westerlands.txt line: 180 (Lannister_asoiaf_129)'
9086,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_horn_color_hue! at 'file: common/dna_data/test_dna_westerlands.txt line: 180 (Lannister_asoiaf_129)'
9087,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_horn_color_value! at 'file: common/dna_data/test_dna_westerlands.txt line: 180 (Lannister_asoiaf_129)'
9088,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_primary_color_saturation! at 'file: common/dna_data/test_dna_westerlands.txt line: 180 (Lannister_asoiaf_129)'
9089,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_secondary_saturation! at 'file: common/dna_data/test_dna_westerlands.txt line: 180 (Lannister_asoiaf_129)'
9090,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_tertiary_saturation! at 'file: common/dna_data/test_dna_westerlands.txt line: 180 (Lannister_asoiaf_129)'
9091,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_eye_color_saturation! at 'file: common/dna_data/test_dna_westerlands.txt line: 180 (Lannister_asoiaf_129)'
9092,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_horn_color_saturation! at 'file: common/dna_data/test_dna_westerlands.txt line: 180 (Lannister_asoiaf_129)'
9093,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_fire_color! at 'file: common/dna_data/test_dna_westerlands.txt line: 180 (Lannister_asoiaf_129)'
9094,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_fire_smoke! at 'file: common/dna_data/test_dna_westerlands.txt line: 180 (Lannister_asoiaf_129)'
9095,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_metallic_scales_strength! at 'file: common/dna_data/test_dna_westerlands.txt line: 180 (Lannister_asoiaf_129)'
9096,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_scale_shadows! at 'file: common/dna_data/test_dna_westerlands.txt line: 180 (Lannister_asoiaf_129)'
9097,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_scale_highlights! at 'file: common/dna_data/test_dna_westerlands.txt line: 180 (Lannister_asoiaf_129)'
9098,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_wounded! at 'file: common/dna_data/test_dna_westerlands.txt line: 180 (Lannister_asoiaf_129)'
9099,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_body_shading! at 'file: common/dna_data/test_dna_westerlands.txt line: 180 (Lannister_asoiaf_129)'
9100,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_body_pattern! at 'file: common/dna_data/test_dna_westerlands.txt line: 180 (Lannister_asoiaf_129)'
9101,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_wings_shading! at 'file: common/dna_data/test_dna_westerlands.txt line: 180 (Lannister_asoiaf_129)'
9102,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_bs_head_shape! at 'file: common/dna_data/test_dna_westerlands.txt line: 180 (Lannister_asoiaf_129)'
9103,dna_unknown_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_westerlands.txt,No gene with key: gene_dragon_skin_hue in group human at file: common/dna_data/test_dna_westerlands.txt line: 470 (Lannister_asoiaf_1)
9104,dna_unknown_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_westerlands.txt,No gene with key: gene_dragon_skin_value in group human at file: common/dna_data/test_dna_westerlands.txt line: 471 (Lannister_asoiaf_1)
9105,dna_unknown_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_westerlands.txt,No gene with key: gene_dragon_highlight_hue in group human at file: common/dna_data/test_dna_westerlands.txt line: 472 (Lannister_asoiaf_1)
9106,dna_unknown_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_westerlands.txt,No gene with key: gene_dragon_highlight_value in group human at file: common/dna_data/test_dna_westerlands.txt line: 473 (Lannister_asoiaf_1)
9107,dna_unknown_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_westerlands.txt,No gene with key: gene_dragon_eye_hue in group human at file: common/dna_data/test_dna_westerlands.txt line: 474 (Lannister_asoiaf_1)
9108,dna_unknown_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_westerlands.txt,No gene with key: gene_dragon_eye_value in group human at file: common/dna_data/test_dna_westerlands.txt line: 475 (Lannister_asoiaf_1)
9109,dna_unknown_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_westerlands.txt,No gene with key: gene_dragon_horn_hue in group human at file: common/dna_data/test_dna_westerlands.txt line: 476 (Lannister_asoiaf_1)
9110,dna_unknown_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_westerlands.txt,No gene with key: gene_dragon_horn_value in group human at file: common/dna_data/test_dna_westerlands.txt line: 477 (Lannister_asoiaf_1)
9111,dna_unknown_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_westerlands.txt,No gene with key: gene_bs_head_round_shape in group human at file: common/dna_data/test_dna_westerlands.txt line: 515 (Lannister_asoiaf_1)
9112,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_face_dacals! at 'file: common/dna_data/test_dna_westerlands.txt line: 358 (Lannister_asoiaf_1)'
9113,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_primary_color_hue! at 'file: common/dna_data/test_dna_westerlands.txt line: 358 (Lannister_asoiaf_1)'
9114,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_primary_color_value! at 'file: common/dna_data/test_dna_westerlands.txt line: 358 (Lannister_asoiaf_1)'
9115,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_secondary_hue! at 'file: common/dna_data/test_dna_westerlands.txt line: 358 (Lannister_asoiaf_1)'
9116,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_secondary_value! at 'file: common/dna_data/test_dna_westerlands.txt line: 358 (Lannister_asoiaf_1)'
9117,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_tertiary_hue! at 'file: common/dna_data/test_dna_westerlands.txt line: 358 (Lannister_asoiaf_1)'
9118,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_tertiary_value! at 'file: common/dna_data/test_dna_westerlands.txt line: 358 (Lannister_asoiaf_1)'
9119,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_eye_color_hue! at 'file: common/dna_data/test_dna_westerlands.txt line: 358 (Lannister_asoiaf_1)'
9120,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_eye_color_value! at 'file: common/dna_data/test_dna_westerlands.txt line: 358 (Lannister_asoiaf_1)'
9121,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_horn_color_hue! at 'file: common/dna_data/test_dna_westerlands.txt line: 358 (Lannister_asoiaf_1)'
9122,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_horn_color_value! at 'file: common/dna_data/test_dna_westerlands.txt line: 358 (Lannister_asoiaf_1)'
9123,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_primary_color_saturation! at 'file: common/dna_data/test_dna_westerlands.txt line: 358 (Lannister_asoiaf_1)'
9124,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_secondary_saturation! at 'file: common/dna_data/test_dna_westerlands.txt line: 358 (Lannister_asoiaf_1)'
9125,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_tertiary_saturation! at 'file: common/dna_data/test_dna_westerlands.txt line: 358 (Lannister_asoiaf_1)'
9126,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_eye_color_saturation! at 'file: common/dna_data/test_dna_westerlands.txt line: 358 (Lannister_asoiaf_1)'
9127,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_horn_color_saturation! at 'file: common/dna_data/test_dna_westerlands.txt line: 358 (Lannister_asoiaf_1)'
9128,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_fire_color! at 'file: common/dna_data/test_dna_westerlands.txt line: 358 (Lannister_asoiaf_1)'
9129,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_fire_smoke! at 'file: common/dna_data/test_dna_westerlands.txt line: 358 (Lannister_asoiaf_1)'
9130,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_metallic_scales_strength! at 'file: common/dna_data/test_dna_westerlands.txt line: 358 (Lannister_asoiaf_1)'
9131,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_scale_shadows! at 'file: common/dna_data/test_dna_westerlands.txt line: 358 (Lannister_asoiaf_1)'
9132,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_scale_highlights! at 'file: common/dna_data/test_dna_westerlands.txt line: 358 (Lannister_asoiaf_1)'
9133,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_wounded! at 'file: common/dna_data/test_dna_westerlands.txt line: 358 (Lannister_asoiaf_1)'
9134,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_body_shading! at 'file: common/dna_data/test_dna_westerlands.txt line: 358 (Lannister_asoiaf_1)'
9135,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_body_pattern! at 'file: common/dna_data/test_dna_westerlands.txt line: 358 (Lannister_asoiaf_1)'
9136,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_wings_shading! at 'file: common/dna_data/test_dna_westerlands.txt line: 358 (Lannister_asoiaf_1)'
9137,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_bs_head_shape! at 'file: common/dna_data/test_dna_westerlands.txt line: 358 (Lannister_asoiaf_1)'
9138,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_primary_color_saturation! at 'file: common/dna_data/test_dna_westerlands.txt line: 536 (Lannister_asoiaf_2)'
9139,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_secondary_saturation! at 'file: common/dna_data/test_dna_westerlands.txt line: 536 (Lannister_asoiaf_2)'
9140,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_tertiary_saturation! at 'file: common/dna_data/test_dna_westerlands.txt line: 536 (Lannister_asoiaf_2)'
9141,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_eye_color_saturation! at 'file: common/dna_data/test_dna_westerlands.txt line: 536 (Lannister_asoiaf_2)'
9142,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_horn_color_saturation! at 'file: common/dna_data/test_dna_westerlands.txt line: 536 (Lannister_asoiaf_2)'
9143,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_fire_color! at 'file: common/dna_data/test_dna_westerlands.txt line: 536 (Lannister_asoiaf_2)'
9144,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_fire_smoke! at 'file: common/dna_data/test_dna_westerlands.txt line: 536 (Lannister_asoiaf_2)'
9145,dna_missing_gene,Direct file,,common/dna_data/test_dna_westerlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_westerlands.txt,Persistent portrait info missing gene gene_dragon_scale_shadows! at 'file: common/dna_data/test_dna_westerlands.txt line: 536 (Lannister_asoiaf_2)'
