File,DNA,Gene,Line,Value
common/dna_data/test_dna_north.txt,Stark_asoiaf_6,gene_eye_shut_top,1583,"{ ""eye_shut_top"" 137 ""eye_shut_top"" 137 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_6,gene_eye_shut_bottom,1584,"{ ""eye_shut_bottom"" 124 ""eye_shut_bottom"" 124 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_6,gene_forehead_inner_brow_width,1590,"{ ""inner_brow_width"" 136 ""inner_brow_width"" 136 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_6,gene_bs_eye_fold_2,1594,"{ ""eye_fold_2"" 96 ""eye_fold_2"" 96 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_6,gene_bs_head_round_shape,1597,"{ ""head_round_shape"" 26 ""head_round_shape"" 26 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_7,gene_bs_ear_outward,1658,"{ ""ear_outward_neg"" 119 ""ear_outward_neg"" 119 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_7,gene_hair_type,1716,"{ ""hair_wavy"" 110 ""hair_wavy"" 110 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_7,gene_face_dacals,1718,"{ ""face_dacal_04"" 179 ""face_dacal_04"" 179 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_7,gene_dragon_skin_hue,1728,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_7,gene_dragon_skin_value,1729,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_7,gene_dragon_highlight_hue,1730,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_7,gene_dragon_highlight_value,1731,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_7,gene_dragon_eye_hue,1732,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_7,gene_dragon_eye_value,1733,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_7,gene_dragon_horn_hue,1734,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_7,gene_dragon_horn_value,1735,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_7,gene_dragon_main_horn_shape,1742,"{ ""dragon_horns_none"" 127 ""dragon_horns_none"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_7,skin_color_saturation,1761,"{ ""vanilla_skin_saturation"" 127 ""vanilla_skin_saturation"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_7,eye_color_saturation,1762,"{ ""eye_color_saturation"" 127 ""eye_color_saturation"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_7,gene_bs_head_shape,1773,"{ ""head_round_shape"" 0 ""head_round_shape"" 0 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_7,gene_bs_eye_lower_lid_size,1784,"{ ""eye_lower_lid_size"" 33 ""eye_lower_lid_size"" 33 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_7,gene_bs_eye_shape,1785,"{ ""eye_shape_02"" 142 ""eye_shape_02"" 142 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_7,gene_no_portrait,1786,"{ ""normal_portrait"" 127 ""normal_portrait"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_8,gene_dragon_skin_hue,1800,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_8,gene_dragon_skin_value,1801,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_8,gene_dragon_highlight_hue,1802,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_8,gene_dragon_highlight_value,1803,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_8,gene_dragon_eye_hue,1804,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_8,gene_dragon_eye_value,1805,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_8,gene_dragon_horn_hue,1806,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_8,gene_dragon_horn_value,1807,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_8,gene_dragon_main_horn_shape,1814,"{ """" 127 """" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_8,gene_no_portrait,1833,"{ ""normal_portrait"" 127 ""normal_portrait"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_8,gene_bs_ear_outward,1877,"{ ""ear_outward_neg"" 77 ""ear_outward_neg"" 77 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_8,gene_hair_type,1935,"{ ""hair_straight"" 255 ""hair_straight"" 255 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_8,skin_color_saturation,1940,"{ ""vanilla_skin_saturation"" 127 ""vanilla_skin_saturation"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_8,eye_color_saturation,1941,"{ ""eye_color_saturation"" 132 ""eye_color_saturation"" 132 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_8,gene_bs_eye_fold_2,1950,"{ ""eye_fold_2"" 0 ""eye_fold_2"" 0 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_8,gene_bs_head_round_shape,1953,"{ ""head_round_shape"" 5 ""head_round_shape"" 5 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_8,gene_bs_eye_lower_lid_size,1964,"{ ""eye_lower_lid_size"" 0 ""eye_lower_lid_size"" 0 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_8,gene_bs_eye_shape,1965,"{ ""eye_shape_01"" 0 ""eye_shape_01"" 0 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_9,gene_dragon_skin_hue,1979,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_9,gene_dragon_skin_value,1980,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_9,gene_dragon_highlight_hue,1981,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_9,gene_dragon_highlight_value,1982,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_9,gene_dragon_eye_hue,1983,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_9,gene_dragon_eye_value,1984,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_9,gene_dragon_horn_hue,1985,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_9,gene_dragon_horn_value,1986,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_9,gene_dragon_main_horn_shape,1993,"{ """" 127 """" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_9,gene_no_portrait,2012,"{ ""normal_portrait"" 127 ""normal_portrait"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_9,gene_bs_ear_outward,2056,"{ ""ear_outward_pos"" 39 ""ear_outward_pos"" 39 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_9,gene_hair_type,2114,"{ ""hair_straight"" 255 ""hair_straight"" 255 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_9,skin_color_saturation,2119,"{ ""vanilla_skin_saturation"" 127 ""vanilla_skin_saturation"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_9,eye_color_saturation,2120,"{ ""eye_color_saturation"" 100 ""eye_color_saturation"" 100 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_9,gene_bs_eye_fold_2,2129,"{ ""eye_fold_2"" 0 ""eye_fold_2"" 0 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_9,gene_bs_head_round_shape,2132,"{ ""head_round_shape"" 110 ""head_round_shape"" 110 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_9,gene_bs_eye_lower_lid_size,2143,"{ ""eye_lower_lid_size"" 143 ""eye_lower_lid_size"" 143 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_9,gene_bs_eye_shape,2144,"{ ""eye_shape_01"" 10 ""eye_shape_01"" 10 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_10,gene_dragon_skin_hue,2158,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_10,gene_dragon_skin_value,2159,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_10,gene_dragon_highlight_hue,2160,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_10,gene_dragon_highlight_value,2161,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_10,gene_dragon_eye_hue,2162,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_10,gene_dragon_eye_value,2163,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_10,gene_dragon_horn_hue,2164,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_10,gene_dragon_horn_value,2165,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_10,gene_dragon_main_horn_shape,2172,"{ """" 127 """" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_10,gene_no_portrait,2191,"{ ""normal_portrait"" 127 ""normal_portrait"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_10,gene_bs_ear_outward,2235,"{ ""ear_outward_pos"" 57 ""ear_outward_pos"" 57 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_10,gene_hair_type,2293,"{ ""hair_straight"" 180 ""hair_straight"" 180 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_10,skin_color_saturation,2298,"{ ""vanilla_skin_saturation"" 127 ""vanilla_skin_saturation"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_10,eye_color_saturation,2299,"{ ""eye_color_saturation"" 126 ""eye_color_saturation"" 126 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_10,gene_bs_eye_fold_2,2308,"{ ""eye_fold_2"" 0 ""eye_fold_2"" 0 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_10,gene_bs_head_round_shape,2311,"{ ""head_round_shape"" 24 ""head_round_shape"" 24 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_10,gene_bs_eye_lower_lid_size,2322,"{ ""eye_lower_lid_size"" 44 ""eye_lower_lid_size"" 44 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_10,gene_bs_eye_shape,2323,"{ ""eye_shape_01"" 32 ""eye_shape_01"" 32 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_11,gene_dragon_skin_hue,2337,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_11,gene_dragon_skin_value,2338,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_11,gene_dragon_highlight_hue,2339,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_11,gene_dragon_highlight_value,2340,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_11,gene_dragon_eye_hue,2341,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_11,gene_dragon_eye_value,2342,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_11,gene_dragon_horn_hue,2343,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_11,gene_dragon_horn_value,2344,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_11,gene_dragon_main_horn_shape,2351,"{ """" 127 """" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_11,gene_no_portrait,2370,"{ ""normal_portrait"" 127 ""normal_portrait"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_11,gene_bs_ear_outward,2414,"{ ""ear_outward_pos"" 65 ""ear_outward_pos"" 65 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_11,gene_hair_type,2472,"{ ""hair_wavy"" 179 ""hair_wavy"" 179 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_11,skin_color_saturation,2477,"{ ""vanilla_skin_saturation"" 127 ""vanilla_skin_saturation"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_11,eye_color_saturation,2478,"{ ""eye_color_saturation"" 171 ""eye_color_saturation"" 171 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_11,gene_bs_eye_fold_2,2487,"{ ""eye_fold_2"" 0 ""eye_fold_2"" 0 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_11,gene_bs_head_round_shape,2490,"{ ""head_round_shape"" 50 ""head_round_shape"" 50 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_11,gene_bs_eye_lower_lid_size,2501,"{ ""eye_lower_lid_size"" 0 ""eye_lower_lid_size"" 0 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_11,gene_bs_eye_shape,2502,"{ ""eye_shape_01"" 168 ""eye_shape_01"" 168 }"
common/dna_data/test_dna_north.txt,Stark_hh_asoiaf_2,gene_bs_ear_outward,2553,"{ ""ear_outward_pos"" 5 ""ear_outward_pos"" 5 }"
common/dna_data/test_dna_north.txt,Stark_hh_asoiaf_2,gene_hair_type,2611,"{ ""hair_straight"" 183 ""hair_straight"" 183 }"
common/dna_data/test_dna_north.txt,Stark_hh_asoiaf_2,gene_dragon_skin_hue,2622,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_north.txt,Stark_hh_asoiaf_2,gene_dragon_skin_value,2623,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_north.txt,Stark_hh_asoiaf_2,gene_dragon_highlight_hue,2624,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_north.txt,Stark_hh_asoiaf_2,gene_dragon_highlight_value,2625,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_north.txt,Stark_hh_asoiaf_2,gene_dragon_eye_hue,2626,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_north.txt,Stark_hh_asoiaf_2,gene_dragon_eye_value,2627,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_north.txt,Stark_hh_asoiaf_2,gene_dragon_horn_hue,2628,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_north.txt,Stark_hh_asoiaf_2,gene_dragon_horn_value,2629,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_north.txt,Stark_hh_asoiaf_2,gene_dragon_main_horn_shape,2636,"{ """" 127 """" 127 }"
common/dna_data/test_dna_north.txt,Stark_hh_asoiaf_2,skin_color_saturation,2655,"{ ""skin_color_saturation"" 127 ""skin_color_saturation"" 127 }"
common/dna_data/test_dna_north.txt,Stark_hh_asoiaf_2,eye_color_saturation,2656,"{ ""eye_color_saturation"" 101 ""eye_color_saturation"" 101 }"
common/dna_data/test_dna_north.txt,Stark_hh_asoiaf_2,gene_bs_head_round_shape,2667,"{ ""head_round_shape"" 120 ""head_round_shape"" 120 }"
common/dna_data/test_dna_north.txt,Stark_hh_asoiaf_2,gene_bs_eye_lower_lid_size,2678,"{ ""eye_lower_lid_size"" 0 ""eye_lower_lid_size"" 0 }"
common/dna_data/test_dna_north.txt,Stark_hh_asoiaf_2,gene_bs_eye_shape,2679,"{ ""eye_shape_03"" 157 ""eye_shape_03"" 157 }"
common/dna_data/test_dna_north.txt,Stark_hh_asoiaf_2,gene_no_portrait,2680,"{ ""normal_portrait"" 127 ""normal_portrait"" 127 }"
common/dna_data/test_dna_north.txt,Karstark_asoiaf_4,gene_dragon_skin_hue,2696,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_north.txt,Karstark_asoiaf_4,gene_dragon_skin_value,2697,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_north.txt,Karstark_asoiaf_4,gene_dragon_highlight_hue,2698,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_north.txt,Karstark_asoiaf_4,gene_dragon_highlight_value,2699,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_north.txt,Karstark_asoiaf_4,gene_dragon_eye_hue,2700,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_north.txt,Karstark_asoiaf_4,gene_dragon_eye_value,2701,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_north.txt,Karstark_asoiaf_4,gene_dragon_horn_hue,2702,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_north.txt,Karstark_asoiaf_4,gene_dragon_horn_value,2703,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_north.txt,Karstark_asoiaf_4,gene_dragon_main_horn_shape,2710,"{ """" 127 """" 127 }"
common/dna_data/test_dna_north.txt,Karstark_asoiaf_4,gene_no_portrait,2729,"{ ""normal_portrait"" 127 ""normal_portrait"" 127 }"
common/dna_data/test_dna_north.txt,Karstark_asoiaf_4,gene_bs_ear_outward,2773,"{ ""ear_outward_pos"" 48 ""ear_outward_pos"" 48 }"
common/dna_data/test_dna_north.txt,Karstark_asoiaf_4,gene_hair_type,2831,"{ ""hair_straight"" 255 ""hair_straight"" 255 }"
common/dna_data/test_dna_north.txt,Karstark_asoiaf_4,skin_color_saturation,2836,"{ ""vanilla_skin_saturation"" 127 ""vanilla_skin_saturation"" 127 }"
common/dna_data/test_dna_north.txt,Karstark_asoiaf_4,eye_color_saturation,2837,"{ ""eye_color_saturation"" 139 ""eye_color_saturation"" 139 }"
common/dna_data/test_dna_north.txt,Karstark_asoiaf_4,gene_bs_eye_fold_2,2846,"{ ""eye_fold_2"" 0 ""eye_fold_2"" 0 }"
common/dna_data/test_dna_north.txt,Karstark_asoiaf_4,gene_bs_head_round_shape,2849,"{ ""head_round_shape"" 0 ""head_round_shape"" 0 }"
common/dna_data/test_dna_north.txt,Karstark_asoiaf_4,gene_bs_eye_lower_lid_size,2860,"{ ""eye_lower_lid_size"" 79 ""eye_lower_lid_size"" 79 }"
common/dna_data/test_dna_north.txt,Karstark_asoiaf_4,gene_bs_eye_shape,2861,"{ ""eye_shape_01"" 0 ""eye_shape_01"" 0 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_8,gene_bs_ear_outward,2912,"{ ""ear_outward_neg"" 13 ""ear_outward_neg"" 13 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_8,gene_hair_type,2970,"{ ""hair_straight"" 255 ""hair_straight"" 255 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_8,gene_face_dacals,2972,"{ ""no_face_dacal"" 0 ""no_face_dacal"" 0 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_8,gene_dragon_primary_color_hue,2982,"{ ""dragon_primary_color_hue"" 127 ""dragon_primary_color_hue"" 127 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_8,gene_dragon_primary_color_value,2983,"{ ""dragon_primary_color_value"" 127 ""dragon_primary_color_value"" 127 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_8,gene_dragon_secondary_hue,2984,"{ ""dragon_secondary_hue"" 127 ""dragon_secondary_hue"" 127 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_8,gene_dragon_secondary_value,2985,"{ ""dragon_secondary_value"" 127 ""dragon_secondary_value"" 127 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_8,gene_dragon_tertiary_hue,2986,"{ ""dragon_tertiary_hue"" 127 ""dragon_tertiary_hue"" 127 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_8,gene_dragon_tertiary_value,2987,"{ ""dragon_tertiary_value"" 127 ""dragon_tertiary_value"" 127 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_8,gene_dragon_eye_color_hue,2988,"{ ""dragon_eye_color_hue"" 127 ""dragon_eye_color_hue"" 127 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_8,gene_dragon_eye_color_value,2989,"{ ""dragon_eye_color_value"" 127 ""dragon_eye_color_value"" 127 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_8,gene_dragon_horn_color_hue,2990,"{ ""dragon_horn_color_hue"" 127 ""dragon_horn_color_hue"" 127 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_8,gene_dragon_horn_color_value,2991,"{ ""dragon_horn_color_value"" 127 ""dragon_horn_color_value"" 127 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_8,gene_dragon_main_horn_shape,2998,"{ ""dragon_horns_drogon"" 127 ""dragon_horns_drogon"" 127 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_8,gene_dragon_metallic_scales_strength,3017,"{ ""dragon_scales_default"" 127 ""dragon_scales_default"" 127 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_8,gene_dragon_wounded,3018,"{ ""dragon_wounded"" 127 ""dragon_wounded"" 127 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_8,gene_dragon_body_shading,3019,"{ ""dragon_body_shading_lower_black"" 127 ""dragon_body_shading_lower_black"" 127 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_8,gene_dragon_wings_shading,3020,"{ ""dragon_wings_shading_back_black"" 127 ""dragon_wings_shading_back_black"" 127 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_8,skin_color_saturation,3021,"{ ""vanilla_skin_saturation"" 127 ""vanilla_skin_saturation"" 127 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_8,eye_color_saturation,3022,"{ ""eye_color_saturation"" 127 ""eye_color_saturation"" 127 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_8,gene_bs_head_shape,3033,"{ ""head_round_shape"" 0 ""head_round_shape"" 0 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_8,gene_bs_eye_lower_lid_size,3044,"{ ""eye_lower_lid_size"" 43 ""eye_lower_lid_size"" 43 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_8,gene_bs_eye_shape,3045,"{ ""eye_shape_01"" 238 ""eye_shape_01"" 238 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_8,gene_no_portrait,3046,"{ ""normal_portrait"" 127 ""normal_portrait"" 127 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_11,gene_bs_ear_outward,3097,"{ ""ear_outward_neg"" 7 ""ear_outward_neg"" 7 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_11,gene_hair_type,3155,"{ ""hair_wavy"" 111 ""hair_wavy"" 111 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_11,gene_face_dacals,3157,"{ ""face_dacal_04"" 127 ""face_dacal_04"" 127 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_11,gene_dragon_primary_color_hue,3167,"{ ""dragon_primary_color_hue"" 127 ""dragon_primary_color_hue"" 127 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_11,gene_dragon_primary_color_value,3168,"{ ""dragon_primary_color_value"" 127 ""dragon_primary_color_value"" 127 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_11,gene_dragon_secondary_hue,3169,"{ ""dragon_secondary_hue"" 127 ""dragon_secondary_hue"" 127 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_11,gene_dragon_secondary_value,3170,"{ ""dragon_secondary_value"" 127 ""dragon_secondary_value"" 127 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_11,gene_dragon_tertiary_hue,3171,"{ ""dragon_tertiary_hue"" 127 ""dragon_tertiary_hue"" 127 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_11,gene_dragon_tertiary_value,3172,"{ ""dragon_tertiary_value"" 127 ""dragon_tertiary_value"" 127 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_11,gene_dragon_eye_color_hue,3173,"{ ""dragon_eye_color_hue"" 127 ""dragon_eye_color_hue"" 127 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_11,gene_dragon_eye_color_value,3174,"{ ""dragon_eye_color_value"" 127 ""dragon_eye_color_value"" 127 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_11,gene_dragon_horn_color_hue,3175,"{ ""dragon_horn_color_hue"" 127 ""dragon_horn_color_hue"" 127 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_11,gene_dragon_horn_color_value,3176,"{ ""dragon_horn_color_value"" 127 ""dragon_horn_color_value"" 127 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_11,gene_dragon_main_horn_shape,3183,"{ ""dragon_horns_drogon"" 127 ""dragon_horns_drogon"" 127 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_11,gene_dragon_metallic_scales_strength,3202,"{ ""dragon_scales_default"" 127 ""dragon_scales_default"" 127 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_11,gene_dragon_wounded,3203,"{ ""dragon_wounded"" 127 ""dragon_wounded"" 127 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_11,gene_dragon_body_shading,3204,"{ ""dragon_body_shading_lower_black"" 127 ""dragon_body_shading_lower_black"" 127 }"
common/dna_data/test_dna_north.txt,Umber_asoiaf_11,gene_dragon_wings_shading,3205,"{ ""dragon_wings_shading_back_black"" 127 ""dragon_wings_shading_back_black"" 127 }"
