Gene,Template,Index,Owner,File,Line,Attributes
expression_eye_wrinkles,eye_wrinkles_02,1,A Game of Thrones,common/genes/01_genes_morph.txt,5690,
expression_eye_wrinkles,eye_wrinkles_03,2,A Game of Thrones,common/genes/01_genes_morph.txt,5734,
expression_forehead_wrinkles,forehead_wrinkles_01,0,A Game of Thrones,common/genes/01_genes_morph.txt,5782,
expression_forehead_wrinkles,forehead_wrinkles_02,1,A Game of Thrones,common/genes/01_genes_morph.txt,5829,
expression_forehead_wrinkles,forehead_wrinkles_03,2,A Game of Thrones,common/genes/01_genes_morph.txt,5876,
expression_other,cheek_wrinkles_both_01,2,A Game of Thrones,common/genes/01_genes_morph.txt,6019,bs_expression_cheek_left | bs_expression_cheek_right
expression_other,cheek_wrinkles_left_01,0,A Game of Thrones,common/genes/01_genes_morph.txt,5927,bs_expression_cheek_left
expression_other,cheek_wrinkles_right_01,1,A Game of Thrones,common/genes/01_genes_morph.txt,5973,bs_expression_cheek_right
expression_other,nose_wrinkles_01,3,A Game of Thrones,common/genes/01_genes_morph.txt,6103,
eye_accessory,blind_eyes,5,A Game of Thrones,common/genes/02_genes_accessories_misc.txt,54,
eye_accessory,bloodshot_eyes,4,A Game of Thrones,common/genes/02_genes_accessories_misc.txt,47,
eye_accessory,no_eyes,6,A Game of Thrones,common/genes/02_genes_accessories_misc.txt,61,
eye_accessory,normal_eyes,0,A Game of Thrones,common/genes/02_genes_accessories_misc.txt,19,
eye_accessory,normal_eyes_asian,3,A Game of Thrones,common/genes/02_genes_accessories_misc.txt,40,
eye_accessory,normal_eyes_dark_iris,2,A Game of Thrones,common/genes/02_genes_accessories_misc.txt,33,
eye_accessory,normal_eyes_no_shadow,1,A Game of Thrones,common/genes/02_genes_accessories_misc.txt,26,
eye_accessory_gem,one_eyed_gem_black,3,AGOT Submod Core,common/genes/08_genes_special_visual_traits.txt,2018,
eye_accessory_gem,one_eyed_gem_blue,8,AGOT Submod Core,common/genes/08_genes_special_visual_traits.txt,2053,
eye_accessory_gem,one_eyed_gem_green,7,AGOT Submod Core,common/genes/08_genes_special_visual_traits.txt,2046,
eye_accessory_gem,one_eyed_gem_light_blue,0,AGOT Submod Core,common/genes/08_genes_special_visual_traits.txt,1997,
eye_accessory_gem,one_eyed_gem_orange,5,AGOT Submod Core,common/genes/08_genes_special_visual_traits.txt,2032,
eye_accessory_gem,one_eyed_gem_purple,4,AGOT Submod Core,common/genes/08_genes_special_visual_traits.txt,2025,
eye_accessory_gem,one_eyed_gem_red,1,AGOT Submod Core,common/genes/08_genes_special_visual_traits.txt,2004,
eye_accessory_gem,one_eyed_gem_white,2,AGOT Submod Core,common/genes/08_genes_special_visual_traits.txt,2011,
eye_accessory_gem,one_eyed_gem_yellow,6,AGOT Submod Core,common/genes/08_genes_special_visual_traits.txt,2039,
eye_color_saturation,eye_color_saturation,1,A Game of Thrones,common/genes/epe_color_genes_morph.txt,43,
eye_color_saturation,vanilla_eye_saturation,0,A Game of Thrones,common/genes/epe_color_genes_morph.txt,34,
eyelashes_accessory,asian_eyelashes,2,A Game of Thrones,common/genes/02_genes_accessories_misc.txt,166,
eyelashes_accessory,dark_eyelashes,3,A Game of Thrones,common/genes/02_genes_accessories_misc.txt,179,
eyelashes_accessory,light_eyelashes,4,A Game of Thrones,common/genes/02_genes_accessories_misc.txt,194,
eyelashes_accessory,no_eyelashes,0,A Game of Thrones,common/genes/02_genes_accessories_misc.txt,142,
eyelashes_accessory,normal_eyelashes,1,A Game of Thrones,common/genes/02_genes_accessories_misc.txt,154,
face_detail_cheek_def,cheek_def_01,0,A Game of Thrones,common/genes/01_genes_morph.txt,3743,bs_cheek_def_01
face_detail_cheek_def,cheek_def_02,1,A Game of Thrones,common/genes/01_genes_morph.txt,3792,bs_cheek_def_02
face_detail_cheek_fat,cheek_fat_01_neg,4,A Game of Thrones,common/genes/01_genes_morph.txt,4067,bs_cheek_fat_01_min | teeth_bs_cheek_fat_neg
face_detail_cheek_fat,cheek_fat_01_pos,0,A Game of Thrones,common/genes/01_genes_morph.txt,3847,bs_cheek_fat_01_max | bs_old
face_detail_cheek_fat,cheek_fat_02_pos,1,A Game of Thrones,common/genes/01_genes_morph.txt,3902,bs_cheek_fat_02_max | bs_old
face_detail_cheek_fat,cheek_fat_03_pos,2,A Game of Thrones,common/genes/01_genes_morph.txt,3957,bs_cheek_fat_03_max | bs_old
face_detail_cheek_fat,cheek_fat_04_pos,3,A Game of Thrones,common/genes/01_genes_morph.txt,4012,bs_cheek_fat_04_max | bs_old
face_detail_chin_cleft,chin_cleft,0,A Game of Thrones,common/genes/01_genes_morph.txt,4125,
face_detail_chin_cleft,chin_dimple,1,A Game of Thrones,common/genes/01_genes_morph.txt,4171,
face_detail_chin_def,chin_def,1,A Game of Thrones,common/genes/01_genes_morph.txt,4236,
face_detail_chin_def,chin_def_02,2,A Game of Thrones,common/genes/01_genes_morph.txt,4284,bs_chin_def_02_max
face_detail_chin_def,chin_def_neg,0,A Game of Thrones,common/genes/01_genes_morph.txt,4224,bs_chin_def_min
face_detail_eye_lower_lid_def,eye_lower_lid_def,0,A Game of Thrones,common/genes/01_genes_morph.txt,4342,bs_eye_lower_lid_def_max
face_detail_eye_lower_lid_def,eye_lower_lid_def_02,1,A Game of Thrones,common/genes/01_genes_morph.txt,4407,bs_eye_lower_lid_def_max
face_detail_eye_socket,eye_socket_01,0,A Game of Thrones,common/genes/01_genes_morph.txt,4479,
face_detail_eye_socket,eye_socket_02,1,A Game of Thrones,common/genes/01_genes_morph.txt,4567,
face_detail_eye_socket,eye_socket_03,2,A Game of Thrones,common/genes/01_genes_morph.txt,4655,
face_detail_eye_socket,eye_socket_color_01,3,A Game of Thrones,common/genes/01_genes_morph.txt,4743,
face_detail_eye_socket,eye_socket_color_02,4,A Game of Thrones,common/genes/01_genes_morph.txt,4829,
face_detail_eye_socket,eye_socket_color_03,5,A Game of Thrones,common/genes/01_genes_morph.txt,4915,
face_detail_eye_upper_lid_def,upper_lid_def,1,A Game of Thrones,common/genes/epe_genes_morph.txt,1132,
face_detail_eye_upper_lid_def,upper_lid_def_2,2,A Game of Thrones,common/genes/epe_genes_morph.txt,1181,
face_detail_eye_upper_lid_def,vanilla_upper_lid_def,0,A Game of Thrones,common/genes/epe_genes_morph.txt,1085,
face_detail_nasolabial,nasolabial_01,0,A Game of Thrones,common/genes/01_genes_morph.txt,5007,bs_nasolabial_01 | bs_old
face_detail_nasolabial,nasolabial_02,1,A Game of Thrones,common/genes/01_genes_morph.txt,5061,bs_nasolabial_02 | bs_old
face_detail_nasolabial,nasolabial_03,2,A Game of Thrones,common/genes/01_genes_morph.txt,5115,bs_nasolabial_03 | bs_old
face_detail_nasolabial,nasolabial_04,3,A Game of Thrones,common/genes/01_genes_morph.txt,5169,bs_nasolabial_04 | bs_old
face_detail_nose_ridge_def,nose_ridge_def_02_pos,1,A Game of Thrones,common/genes/01_genes_morph.txt,5278,bs_nose_ridge_def_02_max
face_detail_nose_ridge_def,nose_ridge_def_neg,2,A Game of Thrones,common/genes/01_genes_morph.txt,5328,bs_nose_ridge_def_min
face_detail_nose_ridge_def,nose_ridge_def_pos,0,A Game of Thrones,common/genes/01_genes_morph.txt,5230,bs_nose_ridge_def_max
face_detail_nose_tip_def,nose_tip_def,0,A Game of Thrones,common/genes/01_genes_morph.txt,5347,bs_nose_tip_def
face_detail_nose_tip_def,nose_tip_def_02,1,A Game of Thrones,common/genes/01_genes_morph.txt,5377,bs_nose_tip_def
face_detail_temple_def,temple_def,0,A Game of Thrones,common/genes/01_genes_morph.txt,5413,bs_temple_def
gene_additive_animations_child,child_additive,0,CK3,common/genes/10_genes_special_misc.txt,217,body_dwarf
gene_additive_animations_dwarf,dwarf_additive,0,CK3,common/genes/10_genes_special_misc.txt,179,body_dwarf
gene_additive_animations_fat,fat_additive,0,CK3,common/genes/10_genes_special_misc.txt,198,body_fat
gene_age,disabled_aging,6,A Game of Thrones,common/genes/gene_age_override.txt,2068,
gene_age,no_aging,5,A Game of Thrones,common/genes/01_genes_morph.txt,16618,head_infant_proportions | body_infant_proportions | bs_infant_1 | bs_infant_1_body | bs_body_infant_1 | bs_body_breast_size_min
gene_age,no_aging,5,A Game of Thrones,common/genes/gene_age_override.txt,1998,head_infant_proportions | body_infant_proportions | bs_infant_1 | bs_infant_1_body | bs_body_infant_1 | bs_body_breast_size_min
gene_age,old_1,0,A Game of Thrones,common/genes/01_genes_morph.txt,14733,head_infant_proportions | body_infant_proportions | bs_infant_1 | bs_infant_1_body | bs_body_infant_1 | bs_old_1 | bs_old | bs_body_old_1 | jaw_forward | jaw_angle | mouth_height | mouth_corner_height | mouth_width | mouth_open | mouth_upper_lip_size | mouth_lower_lip_size | bs_nose_size_max | bs_ear_size_max | head_hunchbacked | body_hunchbacked | bs_body_breast_size_min
gene_age,old_1,0,A Game of Thrones,common/genes/gene_age_override.txt,123,head_infant_proportions | body_infant_proportions | bs_infant_1 | bs_infant_1_body | bs_body_infant_1 | bs_old_1 | bs_old | bs_body_old_1 | jaw_forward | jaw_angle | mouth_height | mouth_corner_height | mouth_width | mouth_open | mouth_upper_lip_size | mouth_lower_lip_size | bs_nose_size_max | bs_ear_size_max | bs_eye_upper_lid_size_min | eye_shut | head_hunchbacked | body_hunchbacked | bs_body_breast_size_min
gene_age,old_2,1,A Game of Thrones,common/genes/01_genes_morph.txt,15147,head_infant_proportions | body_infant_proportions | bs_infant_1 | bs_infant_1_body | bs_body_infant_1 | bs_old_2 | bs_old | bs_body_old_1 | jaw_forward | jaw_angle | mouth_height | mouth_corner_height | mouth_width | mouth_open | mouth_upper_lip_size | mouth_lower_lip_size | bs_nose_size_max | bs_ear_size_max | head_hunchbacked | body_hunchbacked | bs_body_breast_size_min
gene_age,old_2,1,A Game of Thrones,common/genes/gene_age_override.txt,540,head_infant_proportions | body_infant_proportions | bs_infant_1 | bs_infant_1_body | bs_body_infant_1 | bs_old_2 | bs_old | bs_body_old_1 | jaw_forward | jaw_angle | mouth_height | mouth_corner_height | mouth_width | mouth_open | mouth_upper_lip_size | mouth_lower_lip_size | bs_nose_size_max | bs_ear_size_max | bs_eye_upper_lid_size_min | eye_shut | head_hunchbacked | body_hunchbacked | bs_body_breast_size_min
gene_age,old_3,2,A Game of Thrones,common/genes/01_genes_morph.txt,15558,head_infant_proportions | body_infant_proportions | bs_infant_1 | bs_infant_1_body | bs_body_infant_1 | bs_old_3 | bs_old | bs_body_old_1 | jaw_forward | jaw_angle | mouth_height | mouth_corner_height | mouth_width | mouth_open | mouth_upper_lip_size | mouth_lower_lip_size | bs_nose_size_max | bs_ear_size_max | head_hunchbacked | body_hunchbacked | bs_body_breast_size_min
gene_age,old_3,2,A Game of Thrones,common/genes/gene_age_override.txt,954,head_infant_proportions | body_infant_proportions | bs_infant_1 | bs_infant_1_body | bs_body_infant_1 | bs_old_3 | bs_old | bs_body_old_1 | jaw_forward | jaw_angle | mouth_height | mouth_corner_height | mouth_width | mouth_open | mouth_upper_lip_size | mouth_lower_lip_size | bs_nose_size_max | bs_ear_size_max | eye_shut | head_hunchbacked | body_hunchbacked | bs_body_breast_size_min
gene_age,old_4,3,A Game of Thrones,common/genes/01_genes_morph.txt,15969,head_infant_proportions | body_infant_proportions | bs_infant_1 | bs_infant_1_body | bs_body_infant_1 | bs_old_4 | bs_old | bs_body_old_1 | jaw_forward | jaw_angle | mouth_height | mouth_corner_height | mouth_width | mouth_open | mouth_upper_lip_size | mouth_lower_lip_size | bs_nose_size_max | bs_ear_size_max | head_hunchbacked | body_hunchbacked | bs_body_breast_size_min
gene_age,old_4,3,A Game of Thrones,common/genes/gene_age_override.txt,1358,head_infant_proportions | body_infant_proportions | bs_infant_1 | bs_infant_1_body | bs_body_infant_1 | bs_old_4 | bs_old | bs_body_old_1 | jaw_forward | jaw_angle | mouth_height | mouth_corner_height | mouth_width | mouth_open | mouth_upper_lip_size | mouth_lower_lip_size | bs_nose_size_max | bs_ear_size_max | bs_eye_upper_lid_size_min | eye_shut | head_hunchbacked | body_hunchbacked | bs_body_breast_size_min
gene_age,old_beauty_1,4,A Game of Thrones,common/genes/01_genes_morph.txt,16380,head_infant_proportions | body_infant_proportions | bs_infant_1 | bs_infant_1_body | bs_body_infant_1 | bs_old_2 | bs_old | bs_body_breast_size_min
gene_age,old_beauty_1,4,A Game of Thrones,common/genes/gene_age_override.txt,1772,head_infant_proportions | body_infant_proportions | bs_infant_1 | bs_infant_1_body | bs_body_infant_1 | bs_old_2 | bs_old | bs_body_breast_size_min
gene_agot_burned,agot_burned_1,1,AGOT Submod Core,common/genes/08_genes_special_visual_traits.txt,1302,
gene_agot_burned,agot_burned_2,2,AGOT Submod Core,common/genes/08_genes_special_visual_traits.txt,1338,
gene_agot_burned,agot_burned_3,3,AGOT Submod Core,common/genes/08_genes_special_visual_traits.txt,1374,
gene_agot_burned,agot_burned_hound,0,AGOT Submod Core,common/genes/08_genes_special_visual_traits.txt,1266,
gene_agot_disfigured,agot_disfigured_1,0,AGOT Submod Core,common/genes/08_genes_special_visual_traits.txt,1412,bs_head_disfigured_1
gene_agot_disfigured,agot_disfigured_2,1,AGOT Submod Core,common/genes/08_genes_special_visual_traits.txt,1452,bs_head_disfigured_2
gene_agot_disfigured,agot_disfigured_3,2,AGOT Submod Core,common/genes/08_genes_special_visual_traits.txt,1492,bs_head_disfigured_3
gene_agot_disfigured,agot_disfigured_4,3,AGOT Submod Core,common/genes/08_genes_special_visual_traits.txt,1532,bs_head_disfigured_4
gene_agot_disfigured,agot_disfigured_5,4,AGOT Submod Core,common/genes/08_genes_special_visual_traits.txt,1572,bs_head_disfigured_5
gene_agot_greyscale,agot_greyscale,0,AGOT Submod Core,common/genes/08_genes_special_visual_traits.txt,1194,
gene_agot_special_bust_cleavage,shrink_cleavage,0,A Game of Thrones,common/genes/epe_special_genes_morph.txt,229,bs_body_clothed | bs_body_cleavage
gene_agot_special_bust_cleavage_02,base_cleavage,0,A Game of Thrones,common/genes/epe_special_genes_morph.txt,293,bs_body_clothed | bs_body_base_cleavage
gene_agot_special_bust_meereen,shrink_meereen,0,A Game of Thrones,common/genes/epe_special_genes_morph.txt,160,bs_body_clothed | bs_body_shrink_meereen | bs_bust_bodice
gene_balding_hair_effect,baldness_stage_1,2,CK3,common/genes/10_genes_special_misc.txt,43,
gene_balding_hair_effect,baldness_stage_2,3,CK3,common/genes/10_genes_special_misc.txt,71,
gene_balding_hair_effect,no_baldness,0,CK3,common/genes/10_genes_special_misc.txt,8,
gene_balding_hair_effect,shaved_baldness,1,CK3,common/genes/10_genes_special_misc.txt,35,
gene_baldness,male_pattern_baldness,1,A Game of Thrones,common/genes/01_genes_morph.txt,18631,
gene_baldness,no_baldness,0,A Game of Thrones,common/genes/01_genes_morph.txt,18623,
gene_beauty_details,beauty_details,0,A Game of Thrones,common/genes/epe_special_genes_morph.txt,11,
gene_bloodraven,bloodraven_birthmark,0,AGOT Submod Core,common/genes/08_genes_special_visual_traits.txt,1619,
gene_body_hair,body_hair_avg,1,A Game of Thrones,common/genes/01_genes_morph.txt,17700,
gene_body_hair,body_hair_avg_low_stubble,4,A Game of Thrones,common/genes/01_genes_morph.txt,17935,
gene_body_hair,body_hair_avg_lower_stubble,7,A Game of Thrones,common/genes/01_genes_morph.txt,18169,
gene_body_hair,body_hair_dense,2,A Game of Thrones,common/genes/01_genes_morph.txt,17785,
gene_body_hair,body_hair_dense_low_stubble,5,A Game of Thrones,common/genes/01_genes_morph.txt,18020,
gene_body_hair,body_hair_dense_lower_stubble,8,A Game of Thrones,common/genes/01_genes_morph.txt,18233,
gene_body_hair,body_hair_dense_unisex,9,A Game of Thrones,common/genes/01_genes_morph.txt,18298,
gene_body_hair,body_hair_sparse,0,A Game of Thrones,common/genes/01_genes_morph.txt,17635,
gene_body_hair,body_hair_sparse_low_stubble,3,A Game of Thrones,common/genes/01_genes_morph.txt,17870,
gene_body_hair,body_hair_sparse_lower_stubble,6,A Game of Thrones,common/genes/01_genes_morph.txt,18105,
gene_bs_additive_headgears,additive_headgears,2,CK3,common/genes/10_genes_special_misc.txt,129,bs_additive
gene_bs_body_shape,body_shape_apple_full,3,A Game of Thrones,common/genes/01_genes_morph.txt,13096,body_body_shape_apple | bs_muscular_1 | bs_body_muscular_1 | neck_width | body_body_shape_rectangle
gene_bs_body_shape,body_shape_apple_half,2,A Game of Thrones,common/genes/01_genes_morph.txt,13039,body_body_shape_apple | bs_muscular_1 | bs_body_muscular_1 | neck_width | body_body_shape_rectangle
gene_bs_body_shape,body_shape_average,1,A Game of Thrones,common/genes/01_genes_morph.txt,12985,bs_muscular_1 | bs_body_muscular_1 | neck_width | bs_body_shape_rectangle
gene_bs_body_shape,body_shape_average_clothed,0,A Game of Thrones,common/genes/01_genes_morph.txt,12927,bs_muscular_1 | bs_body_muscular_1 | neck_width | bs_body_clothed
gene_bs_body_shape,body_shape_hourglass_full,5,A Game of Thrones,common/genes/01_genes_morph.txt,13210,body_body_shape_hourglass | bs_muscular_1 | bs_body_muscular_1 | neck_width | body_body_shape_rectangle
gene_bs_body_shape,body_shape_hourglass_half,4,A Game of Thrones,common/genes/01_genes_morph.txt,13153,body_body_shape_hourglass | bs_muscular_1 | bs_body_muscular_1 | neck_width | body_body_shape_rectangle
gene_bs_body_shape,body_shape_pear_full,7,A Game of Thrones,common/genes/01_genes_morph.txt,13324,body_body_shape_pear | bs_muscular_1 | bs_body_muscular_1 | neck_width | body_body_shape_rectangle
gene_bs_body_shape,body_shape_pear_half,6,A Game of Thrones,common/genes/01_genes_morph.txt,13267,body_body_shape_pear | bs_muscular_1 | bs_body_muscular_1 | neck_width | body_body_shape_rectangle
gene_bs_body_shape,body_shape_rectangle_full,9,A Game of Thrones,common/genes/01_genes_morph.txt,13438,body_body_shape_rectangle | bs_muscular_1 | bs_body_muscular_1 | neck_width
gene_bs_body_shape,body_shape_rectangle_half,8,A Game of Thrones,common/genes/01_genes_morph.txt,13381,body_body_shape_rectangle | bs_muscular_1 | bs_body_muscular_1 | neck_width
gene_bs_body_shape,body_shape_triangle_full,11,A Game of Thrones,common/genes/01_genes_morph.txt,13552,body_body_shape_triangle | bs_muscular_1 | bs_body_muscular_1 | neck_width
gene_bs_body_shape,body_shape_triangle_half,10,A Game of Thrones,common/genes/01_genes_morph.txt,13495,body_body_shape_triangle | bs_muscular_1 | bs_body_muscular_1 | neck_width | body_body_shape_rectangle
gene_bs_body_type,body_average,0,A Game of Thrones,common/genes/01_genes_morph.txt,11948,
gene_bs_body_type,body_fat_head_fat_full,3,A Game of Thrones,common/genes/01_genes_morph.txt,12623,bs_fat_1 | bs_fat_1_body | bs_body_fat_1 | bs_gaunt_head | bs_gaunt_body | bs_body_gaunt_1
gene_bs_body_type,body_fat_head_fat_low,1,A Game of Thrones,common/genes/01_genes_morph.txt,12033,bs_fat_1 | bs_fat_1_body | bs_body_fat_1 | bs_gaunt_head | bs_gaunt_body | bs_body_gaunt_1 | bs_body_slim_1
gene_bs_body_type,body_fat_head_fat_medium,2,A Game of Thrones,common/genes/01_genes_morph.txt,12333,bs_fat_1 | bs_fat_1_body | bs_body_fat_1 | bs_gaunt_head | bs_gaunt_body | bs_body_gaunt_1
gene_bs_body_type,no_portrait,4,A Game of Thrones,common/genes/01_genes_morph.txt,12913,bs_no_portrait | bs_body_no_portrait
gene_bs_bust,bust_clothes,0,A Game of Thrones,common/genes/01_genes_morph.txt,13616,bs_body_clothed | bs_body_breast_size_min | bs_body_breast_size_max | bs_breast_size_max
gene_bs_bust,bust_clothes_light,1,A Game of Thrones,common/genes/01_genes_morph.txt,13668,bs_body_clothed | bs_body_breast_size_min | bs_body_breast_size_max | bs_breast_size_max
gene_bs_cheek_forward,cheek_forward_neg,0,A Game of Thrones,common/genes/01_genes_morph.txt,2098,bs_cheek_forward_min
gene_bs_cheek_forward,cheek_forward_pos,1,A Game of Thrones,common/genes/01_genes_morph.txt,2114,bs_cheek_forward_max
gene_bs_cheek_height,cheek_height_neg,0,A Game of Thrones,common/genes/01_genes_morph.txt,2135,bs_cheek_height_min
gene_bs_cheek_height,cheek_height_pos,1,A Game of Thrones,common/genes/01_genes_morph.txt,2151,bs_cheek_height_max
gene_bs_cheek_width,cheek_width_neg,0,A Game of Thrones,common/genes/01_genes_morph.txt,2172,bs_cheek_width_min
gene_bs_cheek_width,cheek_width_pos,1,A Game of Thrones,common/genes/01_genes_morph.txt,2188,bs_cheek_width_max
gene_bs_cloak,cloak,1,AGOT Submod Core,common/genes/08_genes_special_visual_traits.txt,1154,bs_cloak
gene_bs_cloak,no_cloak,0,AGOT Submod Core,common/genes/08_genes_special_visual_traits.txt,1146,
gene_bs_cloak_offset,cloak_offset,4,CK3,common/genes/10_genes_special_misc.txt,154,bs_cloak_offset | bs_headgear_offset
gene_bs_cloak_offset2,cloak_offset2,0,A Game of Thrones,common/genes/epe_special_genes_morph.txt,327,bs_cloak_offset2
gene_bs_cloak_offset3,cloak_offset3,0,A Game of Thrones,common/genes/epe_special_genes_morph.txt,340,bs_cloak_offset3
gene_bs_ear_angle,ear_angle_neg,0,A Game of Thrones,common/genes/01_genes_morph.txt,2209,bs_ear_angle_min
gene_bs_ear_angle,ear_angle_pos,1,A Game of Thrones,common/genes/01_genes_morph.txt,2225,bs_ear_angle_max
gene_bs_ear_bend,ear_both_bend_pos,2,A Game of Thrones,common/genes/01_genes_morph.txt,2296,bs_ear_lower_bend_max | bs_ear_upper_bend_max
gene_bs_ear_bend,ear_lower_bend_pos,0,A Game of Thrones,common/genes/01_genes_morph.txt,2266,bs_ear_lower_bend_max
gene_bs_ear_bend,ear_upper_bend_pos,1,A Game of Thrones,common/genes/01_genes_morph.txt,2281,bs_ear_upper_bend_max
gene_bs_ear_inner_shape,ear_inner_shape_pos,0,A Game of Thrones,common/genes/01_genes_morph.txt,2246,bs_ear_inner_shape_max
gene_bs_ear_lobe,ear_lobe_detached,2,A Game of Thrones,common/genes/epe_genes_morph.txt,215,bs_ear_lobe_max
gene_bs_ear_lobe,ear_lobe_fused,1,A Game of Thrones,common/genes/epe_genes_morph.txt,200,bs_ear_lobe_min
gene_bs_ear_lobe,vanilla_ear_lobe,0,A Game of Thrones,common/genes/epe_genes_morph.txt,192,
gene_bs_ear_outward,ear_outward_neg,0,A Game of Thrones,common/genes/01_genes_morph.txt,2337,bs_ear_outward_min
gene_bs_ear_outward,ear_outward_pos,1,A Game of Thrones,common/genes/01_genes_morph.txt,2357,bs_ear_outward_max
gene_bs_ear_size,ear_size_neg,0,A Game of Thrones,common/genes/01_genes_morph.txt,2378,bs_ear_size_min
gene_bs_ear_size,ear_size_pos,1,A Game of Thrones,common/genes/01_genes_morph.txt,2394,bs_ear_size_max
gene_bs_ears_fantasy,ears_fantasy,1,A Game of Thrones,common/genes/epe_genes_morph.txt,1036,bs_ears_fantasy
gene_bs_ears_fantasy,vanilla_ears_fantasy,0,A Game of Thrones,common/genes/epe_genes_morph.txt,1027,
gene_bs_eye_corner_depth,eye_corner_depth_neg,0,A Game of Thrones,common/genes/01_genes_morph.txt,2415,bs_eye_corner_depth_min
gene_bs_eye_corner_depth,eye_corner_depth_pos,1,A Game of Thrones,common/genes/01_genes_morph.txt,2431,bs_eye_corner_depth_max
gene_bs_eye_fold_shape,eye_fold_shape_02_neg,2,A Game of Thrones,common/genes/01_genes_morph.txt,2485,bs_eye_fold_shape_02_min
gene_bs_eye_fold_shape,eye_fold_shape_02_pos,3,A Game of Thrones,common/genes/01_genes_morph.txt,2501,bs_eye_fold_shape_max
gene_bs_eye_fold_shape,eye_fold_shape_neg,0,A Game of Thrones,common/genes/01_genes_morph.txt,2451,bs_eye_fold_shape_min
gene_bs_eye_fold_shape,eye_fold_shape_neg_02,4,A Game of Thrones,common/genes/01_genes_morph.txt,2518,bs_eye_fold_2
gene_bs_eye_fold_shape,eye_fold_shape_pos,1,A Game of Thrones,common/genes/01_genes_morph.txt,2468,bs_eye_fold_shape_max
gene_bs_eye_height_inside,eye_height_inside_neg,1,A Game of Thrones,common/genes/epe_genes_morph.txt,112,bs_eye_inner_min
gene_bs_eye_height_inside,eye_height_inside_pos,2,A Game of Thrones,common/genes/epe_genes_morph.txt,127,bs_eye_inner_max
gene_bs_eye_height_inside,vanilla_eye_height_inside,0,A Game of Thrones,common/genes/epe_genes_morph.txt,103,
gene_bs_eye_height_outisde,eye_height_outisde_neg,1,A Game of Thrones,common/genes/epe_genes_morph.txt,156,bs_eye_outer_min
gene_bs_eye_height_outisde,eye_height_outisde_pos,2,A Game of Thrones,common/genes/epe_genes_morph.txt,171,bs_eye_outer_max
gene_bs_eye_height_outisde,vanilla_eye_height_outisde,0,A Game of Thrones,common/genes/epe_genes_morph.txt,148,
gene_bs_eye_lower_lid_size,eye_lower_lid_size,1,A Game of Thrones,common/genes/epe_genes_morph.txt,1332,bs_eye_lower_lid_size
gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,A Game of Thrones,common/genes/epe_genes_morph.txt,1324,
gene_bs_eye_outer_width,eye_outer_width,1,A Game of Thrones,common/genes/epe_genes_morph.txt,400,bs_eye_outer_width
gene_bs_eye_outer_width,vanilla_eye_outer_width,0,A Game of Thrones,common/genes/epe_genes_morph.txt,392,
gene_bs_eye_shape,eye_shape_01,1,A Game of Thrones,common/genes/epe_genes_morph.txt,1361,bs_eye_shape
gene_bs_eye_shape,eye_shape_02,2,A Game of Thrones,common/genes/epe_genes_morph.txt,1376,bs_eye_shape_02
gene_bs_eye_shape,eye_shape_03,3,A Game of Thrones,common/genes/epe_genes_morph.txt,1391,bs_eye_shape_03
gene_bs_eye_shape,eye_shape_04,4,A Game of Thrones,common/genes/epe_genes_morph.txt,1406,bs_eye_shape_04
gene_bs_eye_shape,vanilla_eye_shape,0,A Game of Thrones,common/genes/epe_genes_morph.txt,1353,
gene_bs_eye_size,eye_size_neg,0,A Game of Thrones,common/genes/01_genes_morph.txt,2538,bs_eye_size_min
gene_bs_eye_size,eye_size_pos,1,A Game of Thrones,common/genes/01_genes_morph.txt,2554,bs_eye_size_max
gene_bs_eye_upper_lid_size,eye_upper_lid_size_neg,0,A Game of Thrones,common/genes/01_genes_morph.txt,2574,bs_eye_upper_lid_size_min
gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,1,A Game of Thrones,common/genes/01_genes_morph.txt,2591,bs_eye_upper_lid_size_max
gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos_02,2,A Game of Thrones,common/genes/01_genes_morph.txt,2608,bs_eye_upper_lid_size_max_02
gene_bs_eyebrow_straight,eyebrow_straight,1,A Game of Thrones,common/genes/epe_genes_morph.txt,637,bs_eyebrow_straight
gene_bs_eyebrow_straight,vanilla_eyebrow_straight,0,A Game of Thrones,common/genes/epe_genes_morph.txt,629,
gene_bs_forehead_brow_curve,forehead_brow_curve_neg,0,A Game of Thrones,common/genes/01_genes_morph.txt,2628,bs_forehead_brow_curve_min
gene_bs_forehead_brow_curve,forehead_brow_curve_pos,1,A Game of Thrones,common/genes/01_genes_morph.txt,2644,bs_forehead_brow_curve_max
gene_bs_forehead_brow_forward,forehead_brow_forward_neg,0,A Game of Thrones,common/genes/01_genes_morph.txt,2665,bs_forehead_brow_forward_min
gene_bs_forehead_brow_forward,forehead_brow_forward_pos,1,A Game of Thrones,common/genes/01_genes_morph.txt,2681,bs_forehead_brow_forward_max
gene_bs_forehead_brow_inner_height,forehead_brow_inner_height_neg,0,A Game of Thrones,common/genes/01_genes_morph.txt,2702,bs_forehead_brow_inner_height_min
gene_bs_forehead_brow_inner_height,forehead_brow_inner_height_pos,1,A Game of Thrones,common/genes/01_genes_morph.txt,2718,bs_forehead_brow_inner_height_max
