File,DNA,Gene,Line,Value
common/dna_data/test_dna_north.txt,Stark_asoiaf_10,gene_dragon_highlight_value,2161,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_10,gene_dragon_eye_hue,2162,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_10,gene_dragon_eye_value,2163,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_10,gene_dragon_horn_hue,2164,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_10,gene_dragon_horn_value,2165,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_10,gene_bs_eye_fold_2,2308,"{ ""eye_fold_2"" 0 ""eye_fold_2"" 0 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_10,gene_bs_head_round_shape,2311,"{ ""head_round_shape"" 24 ""head_round_shape"" 24 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_11,gene_dragon_skin_hue,2337,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_11,gene_dragon_skin_value,2338,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_11,gene_dragon_highlight_hue,2339,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_11,gene_dragon_highlight_value,2340,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_11,gene_dragon_eye_hue,2341,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_11,gene_dragon_eye_value,2342,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_11,gene_dragon_horn_hue,2343,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_11,gene_dragon_horn_value,2344,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_11,gene_bs_eye_fold_2,2487,"{ ""eye_fold_2"" 0 ""eye_fold_2"" 0 }"
common/dna_data/test_dna_north.txt,Stark_asoiaf_11,gene_bs_head_round_shape,2490,"{ ""head_round_shape"" 50 ""head_round_shape"" 50 }"
common/dna_data/test_dna_north.txt,Stark_hh_asoiaf_2,gene_dragon_skin_hue,2622,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_north.txt,Stark_hh_asoiaf_2,gene_dragon_skin_value,2623,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_north.txt,Stark_hh_asoiaf_2,gene_dragon_highlight_hue,2624,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_north.txt,Stark_hh_asoiaf_2,gene_dragon_highlight_value,2625,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_north.txt,Stark_hh_asoiaf_2,gene_dragon_eye_hue,2626,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_north.txt,Stark_hh_asoiaf_2,gene_dragon_eye_value,2627,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_north.txt,Stark_hh_asoiaf_2,gene_dragon_horn_hue,2628,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_north.txt,Stark_hh_asoiaf_2,gene_dragon_horn_value,2629,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_north.txt,Stark_hh_asoiaf_2,gene_bs_head_round_shape,2667,"{ ""head_round_shape"" 120 ""head_round_shape"" 120 }"
common/dna_data/test_dna_north.txt,Karstark_asoiaf_4,gene_dragon_skin_hue,2696,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_north.txt,Karstark_asoiaf_4,gene_dragon_skin_value,2697,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_north.txt,Karstark_asoiaf_4,gene_dragon_highlight_hue,2698,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_north.txt,Karstark_asoiaf_4,gene_dragon_highlight_value,2699,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_north.txt,Karstark_asoiaf_4,gene_dragon_eye_hue,2700,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_north.txt,Karstark_asoiaf_4,gene_dragon_eye_value,2701,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_north.txt,Karstark_asoiaf_4,gene_dragon_horn_hue,2702,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_north.txt,Karstark_asoiaf_4,gene_dragon_horn_value,2703,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_north.txt,Karstark_asoiaf_4,gene_bs_eye_fold_2,2846,"{ ""eye_fold_2"" 0 ""eye_fold_2"" 0 }"
common/dna_data/test_dna_north.txt,Karstark_asoiaf_4,gene_bs_head_round_shape,2849,"{ ""head_round_shape"" 0 ""head_round_shape"" 0 }"
common/dna_data/test_dna_north.txt,Poole_asoiaf_2,gene_dragon_skin_hue,3351,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_north.txt,Poole_asoiaf_2,gene_dragon_skin_value,3352,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_north.txt,Poole_asoiaf_2,gene_dragon_highlight_hue,3353,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_north.txt,Poole_asoiaf_2,gene_dragon_highlight_value,3354,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_north.txt,Poole_asoiaf_2,gene_dragon_eye_hue,3355,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_north.txt,Poole_asoiaf_2,gene_dragon_eye_value,3356,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_north.txt,Poole_asoiaf_2,gene_dragon_horn_hue,3357,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_north.txt,Poole_asoiaf_2,gene_dragon_horn_value,3358,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_north.txt,Poole_asoiaf_2,gene_bs_head_round_shape,3396,"{ ""head_round_shape"" 10 ""head_round_shape"" 10 }"
common/dna_data/test_dna_north.txt,Cassel_asoiaf_3,gene_dragon_skin_hue,3608,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_north.txt,Cassel_asoiaf_3,gene_dragon_skin_value,3609,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_north.txt,Cassel_asoiaf_3,gene_dragon_highlight_hue,3610,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_north.txt,Cassel_asoiaf_3,gene_dragon_highlight_value,3611,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_north.txt,Cassel_asoiaf_3,gene_dragon_eye_hue,3612,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_north.txt,Cassel_asoiaf_3,gene_dragon_eye_value,3613,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_north.txt,Cassel_asoiaf_3,gene_dragon_horn_hue,3614,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_north.txt,Cassel_asoiaf_3,gene_dragon_horn_value,3615,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_north.txt,Cassel_asoiaf_3,gene_eye_size,3748,"{ ""eye_size"" 111 ""eye_size"" 111 }"
common/dna_data/test_dna_north.txt,Cassel_asoiaf_3,gene_eye_shut_top,3749,"{ ""eye_shut_top"" 124 ""eye_shut_top"" 124 }"
common/dna_data/test_dna_north.txt,Cassel_asoiaf_3,gene_eye_shut_bottom,3750,"{ ""eye_shut_bottom"" 138 ""eye_shut_bottom"" 138 }"
common/dna_data/test_dna_north.txt,Cassel_asoiaf_3,gene_forehead_inner_brow_width,3756,"{ ""vanilla_inner_brow_width"" 111 ""vanilla_inner_brow_width"" 111 }"
common/dna_data/test_dna_north.txt,Cassel_asoiaf_3,gene_bs_eye_fold_2,3760,"{ ""eye_fold_2"" 41 ""eye_fold_2"" 41 }"
common/dna_data/test_dna_north.txt,Cassel_asoiaf_3,gene_bs_head_round_shape,3763,"{ ""head_round_shape"" 0 ""head_round_shape"" 0 }"
common/dna_data/test_dna_north.txt,Cassel_asoiaf_4,gene_dragon_skin_hue,3893,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_north.txt,Cassel_asoiaf_4,gene_dragon_skin_value,3894,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_north.txt,Cassel_asoiaf_4,gene_dragon_highlight_hue,3895,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_north.txt,Cassel_asoiaf_4,gene_dragon_highlight_value,3896,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_north.txt,Cassel_asoiaf_4,gene_dragon_eye_hue,3897,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_north.txt,Cassel_asoiaf_4,gene_dragon_eye_value,3898,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_north.txt,Cassel_asoiaf_4,gene_dragon_horn_hue,3899,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_north.txt,Cassel_asoiaf_4,gene_dragon_horn_value,3900,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_north.txt,Cassel_asoiaf_4,gene_bs_head_round_shape,3938,"{ ""head_round_shape"" 63 ""head_round_shape"" 63 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_1,gene_dragon_skin_hue,4520,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_1,gene_dragon_skin_value,4521,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_1,gene_dragon_highlight_hue,4522,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_1,gene_dragon_highlight_value,4523,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_1,gene_dragon_eye_hue,4524,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_1,gene_dragon_eye_value,4525,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_1,gene_dragon_horn_hue,4526,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_1,gene_dragon_horn_value,4527,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_1,gene_eye_size,4660,"{ ""eye_size"" 126 ""eye_size"" 126 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_1,gene_eye_shut_top,4661,"{ ""eye_shut_top"" 125 ""eye_shut_top"" 125 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_1,gene_eye_shut_bottom,4662,"{ ""eye_shut_bottom"" 129 ""eye_shut_bottom"" 129 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_1,gene_forehead_inner_brow_width,4668,"{ ""vanilla_inner_brow_width"" 127 ""vanilla_inner_brow_width"" 127 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_1,gene_bs_eye_fold_2,4672,"{ ""eye_fold_2"" 200 ""eye_fold_2"" 200 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_1,gene_bs_head_round_shape,4675,"{ ""head_round_shape"" 0 ""head_round_shape"" 0 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_4,gene_dragon_skin_hue,4699,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_4,gene_dragon_skin_value,4700,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_4,gene_dragon_highlight_hue,4701,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_4,gene_dragon_highlight_value,4702,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_4,gene_dragon_eye_hue,4703,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_4,gene_dragon_eye_value,4704,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_4,gene_dragon_horn_hue,4705,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_4,gene_dragon_horn_value,4706,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_4,gene_eye_size,4839,"{ ""eye_size"" 125 ""eye_size"" 125 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_4,gene_eye_shut_top,4840,"{ ""eye_shut_top"" 125 ""eye_shut_top"" 125 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_4,gene_eye_shut_bottom,4841,"{ ""eye_shut_bottom"" 129 ""eye_shut_bottom"" 129 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_4,gene_forehead_inner_brow_width,4847,"{ ""inner_brow_width"" 142 ""inner_brow_width"" 142 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_4,gene_bs_eye_fold_2,4851,"{ ""eye_fold_2"" 92 ""eye_fold_2"" 92 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_4,gene_bs_head_round_shape,4854,"{ ""head_round_shape"" 0 ""head_round_shape"" 0 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_5,gene_dragon_skin_hue,4878,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_5,gene_dragon_skin_value,4879,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_5,gene_dragon_highlight_hue,4880,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_5,gene_dragon_highlight_value,4881,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_5,gene_dragon_eye_hue,4882,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_5,gene_dragon_eye_value,4883,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_5,gene_dragon_horn_hue,4884,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_5,gene_dragon_horn_value,4885,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_5,gene_eye_size,5018,"{ ""eye_size"" 125 ""eye_size"" 125 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_5,gene_eye_shut_top,5019,"{ ""eye_shut_top"" 119 ""eye_shut_top"" 119 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_5,gene_eye_shut_bottom,5020,"{ ""eye_shut_bottom"" 133 ""eye_shut_bottom"" 133 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_5,gene_forehead_inner_brow_width,5026,"{ ""inner_brow_width"" 142 ""inner_brow_width"" 142 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_5,gene_bs_eye_fold_2,5030,"{ ""eye_fold_2"" 13 ""eye_fold_2"" 13 }"
common/dna_data/test_dna_north.txt,Bolton_asoiaf_5,gene_bs_head_round_shape,5033,"{ ""head_round_shape"" 0 ""head_round_shape"" 0 }"
common/dna_data/test_dna_north.txt,Mormont_asoiaf_2,gene_dragon_skin_hue,5057,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_north.txt,Mormont_asoiaf_2,gene_dragon_skin_value,5058,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_north.txt,Mormont_asoiaf_2,gene_dragon_highlight_hue,5059,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_north.txt,Mormont_asoiaf_2,gene_dragon_highlight_value,5060,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_north.txt,Mormont_asoiaf_2,gene_dragon_eye_hue,5061,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_north.txt,Mormont_asoiaf_2,gene_dragon_eye_value,5062,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_north.txt,Mormont_asoiaf_2,gene_dragon_horn_hue,5063,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_north.txt,Mormont_asoiaf_2,gene_dragon_horn_value,5064,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_north.txt,Mormont_asoiaf_2,gene_eye_size,5197,"{ ""eye_size"" 127 ""eye_size"" 127 }"
common/dna_data/test_dna_north.txt,Mormont_asoiaf_2,gene_eye_shut_top,5198,"{ ""eye_shut_top"" 131 ""eye_shut_top"" 131 }"
common/dna_data/test_dna_north.txt,Mormont_asoiaf_2,gene_eye_shut_bottom,5199,"{ ""eye_shut_bottom"" 132 ""eye_shut_bottom"" 132 }"
common/dna_data/test_dna_north.txt,Mormont_asoiaf_2,gene_forehead_inner_brow_width,5205,"{ ""vanilla_inner_brow_width"" 118 ""vanilla_inner_brow_width"" 118 }"
common/dna_data/test_dna_north.txt,Mormont_asoiaf_2,gene_bs_eye_fold_2,5209,"{ ""eye_fold_2"" 0 ""eye_fold_2"" 0 }"
common/dna_data/test_dna_north.txt,Mormont_asoiaf_2,gene_bs_head_round_shape,5212,"{ ""head_round_shape"" 0 ""head_round_shape"" 0 }"
common/dna_data/test_dna_north.txt,Mormont_asoiaf_3,gene_dragon_skin_hue,5236,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_north.txt,Mormont_asoiaf_3,gene_dragon_skin_value,5237,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_north.txt,Mormont_asoiaf_3,gene_dragon_highlight_hue,5238,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_north.txt,Mormont_asoiaf_3,gene_dragon_highlight_value,5239,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_north.txt,Mormont_asoiaf_3,gene_dragon_eye_hue,5240,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_north.txt,Mormont_asoiaf_3,gene_dragon_eye_value,5241,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_north.txt,Mormont_asoiaf_3,gene_dragon_horn_hue,5242,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_north.txt,Mormont_asoiaf_3,gene_dragon_horn_value,5243,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_north.txt,Mormont_asoiaf_3,gene_eye_size,5376,"{ ""eye_size"" 127 ""eye_size"" 127 }"
common/dna_data/test_dna_north.txt,Mormont_asoiaf_3,gene_eye_shut_top,5377,"{ ""eye_shut_top"" 129 ""eye_shut_top"" 129 }"
common/dna_data/test_dna_north.txt,Mormont_asoiaf_3,gene_eye_shut_bottom,5378,"{ ""eye_shut_bottom"" 125 ""eye_shut_bottom"" 125 }"
common/dna_data/test_dna_north.txt,Mormont_asoiaf_3,gene_forehead_inner_brow_width,5384,"{ ""vanilla_inner_brow_width"" 134 ""vanilla_inner_brow_width"" 134 }"
common/dna_data/test_dna_north.txt,Mormont_asoiaf_3,gene_bs_eye_fold_2,5388,"{ ""eye_fold_2"" 0 ""eye_fold_2"" 0 }"
common/dna_data/test_dna_north.txt,Mormont_asoiaf_3,gene_bs_head_round_shape,5391,"{ ""head_round_shape"" 0 ""head_round_shape"" 0 }"
common/dna_data/test_dna_north.txt,Manderly_asoiaf_6,gene_dragon_skin_hue,5415,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_north.txt,Manderly_asoiaf_6,gene_dragon_skin_value,5416,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_north.txt,Manderly_asoiaf_6,gene_dragon_highlight_hue,5417,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_north.txt,Manderly_asoiaf_6,gene_dragon_highlight_value,5418,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_north.txt,Manderly_asoiaf_6,gene_dragon_eye_hue,5419,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_north.txt,Manderly_asoiaf_6,gene_dragon_eye_value,5420,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_north.txt,Manderly_asoiaf_6,gene_dragon_horn_hue,5421,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_north.txt,Manderly_asoiaf_6,gene_dragon_horn_value,5422,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_north.txt,Manderly_asoiaf_6,gene_bs_eye_fold_2,5565,"{ ""eye_fold_2"" 4 ""eye_fold_2"" 4 }"
common/dna_data/test_dna_north.txt,Manderly_asoiaf_6,gene_bs_head_round_shape,5568,"{ ""head_round_shape"" 0 ""head_round_shape"" 0 }"
common/dna_data/test_dna_north.txt,Manderly_asoiaf_7,gene_dragon_skin_hue,5594,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_north.txt,Manderly_asoiaf_7,gene_dragon_skin_value,5595,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_north.txt,Manderly_asoiaf_7,gene_dragon_highlight_hue,5596,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_north.txt,Manderly_asoiaf_7,gene_dragon_highlight_value,5597,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_north.txt,Manderly_asoiaf_7,gene_dragon_eye_hue,5598,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_north.txt,Manderly_asoiaf_7,gene_dragon_eye_value,5599,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_north.txt,Manderly_asoiaf_7,gene_dragon_horn_hue,5600,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_north.txt,Manderly_asoiaf_7,gene_dragon_horn_value,5601,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_north.txt,Manderly_asoiaf_7,gene_bs_eye_fold_2,5744,"{ ""eye_fold_2"" 4 ""eye_fold_2"" 4 }"
common/dna_data/test_dna_north.txt,Manderly_asoiaf_7,gene_bs_head_round_shape,5747,"{ ""head_round_shape"" 0 ""head_round_shape"" 0 }"
common/dna_data/test_dna_north.txt,Manderly_asoiaf_8,gene_dragon_skin_hue,5773,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_north.txt,Manderly_asoiaf_8,gene_dragon_skin_value,5774,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_north.txt,Manderly_asoiaf_8,gene_dragon_highlight_hue,5775,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_north.txt,Manderly_asoiaf_8,gene_dragon_highlight_value,5776,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_north.txt,Manderly_asoiaf_8,gene_dragon_eye_hue,5777,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_north.txt,Manderly_asoiaf_8,gene_dragon_eye_value,5778,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_north.txt,Manderly_asoiaf_8,gene_dragon_horn_hue,5779,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_north.txt,Manderly_asoiaf_8,gene_dragon_horn_value,5780,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_north.txt,Manderly_asoiaf_8,gene_bs_eye_fold_2,5923,"{ ""eye_fold_2"" 90 ""eye_fold_2"" 90 }"
common/dna_data/test_dna_north.txt,Manderly_asoiaf_8,gene_bs_head_round_shape,5926,"{ ""head_round_shape"" 0 ""head_round_shape"" 0 }"
common/dna_data/test_dna_north.txt,Forrester_asoiaf_2,gene_dragon_skin_hue,6137,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_north.txt,Forrester_asoiaf_2,gene_dragon_skin_value,6138,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
