Category,Gene,File,Line,DNA,LogLine,Component,Message,AfterCount
dna_unknown_gene,gene_dragon_highlight_value,common/dna_data/test_dna_iron_isles.txt,851,Greyjoy_asoiaf_14,2933,portraitcontext.cpp:184,No gene with key: gene_dragon_highlight_value in group human at file: common/dna_data/test_dna_iron_isles.txt line: 851 (Greyjoy_asoiaf_14),0
dna_unknown_gene,gene_dragon_eye_hue,common/dna_data/test_dna_iron_isles.txt,852,Greyjoy_asoiaf_14,2934,portraitcontext.cpp:184,No gene with key: gene_dragon_eye_hue in group human at file: common/dna_data/test_dna_iron_isles.txt line: 852 (Greyjoy_asoiaf_14),0
dna_unknown_gene,gene_dragon_eye_value,common/dna_data/test_dna_iron_isles.txt,853,Greyjoy_asoiaf_14,2935,portraitcontext.cpp:184,No gene with key: gene_dragon_eye_value in group human at file: common/dna_data/test_dna_iron_isles.txt line: 853 (Greyjoy_asoiaf_14),0
dna_unknown_gene,gene_dragon_horn_hue,common/dna_data/test_dna_iron_isles.txt,854,Greyjoy_asoiaf_14,2936,portraitcontext.cpp:184,No gene with key: gene_dragon_horn_hue in group human at file: common/dna_data/test_dna_iron_isles.txt line: 854 (Greyjoy_asoiaf_14),0
dna_unknown_gene,gene_dragon_horn_value,common/dna_data/test_dna_iron_isles.txt,855,Greyjoy_asoiaf_14,2937,portraitcontext.cpp:184,No gene with key: gene_dragon_horn_value in group human at file: common/dna_data/test_dna_iron_isles.txt line: 855 (Greyjoy_asoiaf_14),0
dna_template,gene_dragon_main_horn_shape,common/dna_data/test_dna_iron_isles.txt,862,Greyjoy_asoiaf_14,2938,portraitcontext.cpp:136,Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_iron_isles.txt line: 862 (Greyjoy_asoiaf_14),0
dna_template,gene_dragon_main_horn_shape,common/dna_data/test_dna_iron_isles.txt,862,Greyjoy_asoiaf_14,2939,portraitcontext.cpp:136,Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_iron_isles.txt line: 862 (Greyjoy_asoiaf_14),0
dna_missing_gene,gene_dragon_primary_color_hue,common/dna_data/test_dna_iron_isles.txt,735,Greyjoy_asoiaf_14,2940,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_primary_color_hue! at 'file: common/dna_data/test_dna_iron_isles.txt line: 735 (Greyjoy_asoiaf_14)',0
dna_missing_gene,gene_dragon_primary_color_value,common/dna_data/test_dna_iron_isles.txt,735,Greyjoy_asoiaf_14,2941,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_primary_color_value! at 'file: common/dna_data/test_dna_iron_isles.txt line: 735 (Greyjoy_asoiaf_14)',0
dna_missing_gene,gene_dragon_secondary_hue,common/dna_data/test_dna_iron_isles.txt,735,Greyjoy_asoiaf_14,2942,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_secondary_hue! at 'file: common/dna_data/test_dna_iron_isles.txt line: 735 (Greyjoy_asoiaf_14)',0
dna_missing_gene,gene_dragon_secondary_value,common/dna_data/test_dna_iron_isles.txt,735,Greyjoy_asoiaf_14,2943,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_secondary_value! at 'file: common/dna_data/test_dna_iron_isles.txt line: 735 (Greyjoy_asoiaf_14)',0
dna_missing_gene,gene_dragon_tertiary_hue,common/dna_data/test_dna_iron_isles.txt,735,Greyjoy_asoiaf_14,2944,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_tertiary_hue! at 'file: common/dna_data/test_dna_iron_isles.txt line: 735 (Greyjoy_asoiaf_14)',0
dna_missing_gene,gene_dragon_tertiary_value,common/dna_data/test_dna_iron_isles.txt,735,Greyjoy_asoiaf_14,2945,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_tertiary_value! at 'file: common/dna_data/test_dna_iron_isles.txt line: 735 (Greyjoy_asoiaf_14)',0
dna_missing_gene,gene_dragon_eye_color_hue,common/dna_data/test_dna_iron_isles.txt,735,Greyjoy_asoiaf_14,2946,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_eye_color_hue! at 'file: common/dna_data/test_dna_iron_isles.txt line: 735 (Greyjoy_asoiaf_14)',0
dna_missing_gene,gene_dragon_eye_color_value,common/dna_data/test_dna_iron_isles.txt,735,Greyjoy_asoiaf_14,2947,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_eye_color_value! at 'file: common/dna_data/test_dna_iron_isles.txt line: 735 (Greyjoy_asoiaf_14)',0
dna_missing_gene,gene_dragon_horn_color_hue,common/dna_data/test_dna_iron_isles.txt,735,Greyjoy_asoiaf_14,2948,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_horn_color_hue! at 'file: common/dna_data/test_dna_iron_isles.txt line: 735 (Greyjoy_asoiaf_14)',0
dna_missing_gene,gene_dragon_horn_color_value,common/dna_data/test_dna_iron_isles.txt,735,Greyjoy_asoiaf_14,2949,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_horn_color_value! at 'file: common/dna_data/test_dna_iron_isles.txt line: 735 (Greyjoy_asoiaf_14)',0
dna_missing_gene,gene_dragon_primary_color_saturation,common/dna_data/test_dna_iron_isles.txt,735,Greyjoy_asoiaf_14,2950,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_primary_color_saturation! at 'file: common/dna_data/test_dna_iron_isles.txt line: 735 (Greyjoy_asoiaf_14)',0
dna_missing_gene,gene_dragon_secondary_saturation,common/dna_data/test_dna_iron_isles.txt,735,Greyjoy_asoiaf_14,2951,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_secondary_saturation! at 'file: common/dna_data/test_dna_iron_isles.txt line: 735 (Greyjoy_asoiaf_14)',0
dna_missing_gene,gene_dragon_tertiary_saturation,common/dna_data/test_dna_iron_isles.txt,735,Greyjoy_asoiaf_14,2952,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_tertiary_saturation! at 'file: common/dna_data/test_dna_iron_isles.txt line: 735 (Greyjoy_asoiaf_14)',0
dna_missing_gene,gene_dragon_eye_color_saturation,common/dna_data/test_dna_iron_isles.txt,735,Greyjoy_asoiaf_14,2953,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_eye_color_saturation! at 'file: common/dna_data/test_dna_iron_isles.txt line: 735 (Greyjoy_asoiaf_14)',0
dna_missing_gene,gene_dragon_horn_color_saturation,common/dna_data/test_dna_iron_isles.txt,735,Greyjoy_asoiaf_14,2954,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_horn_color_saturation! at 'file: common/dna_data/test_dna_iron_isles.txt line: 735 (Greyjoy_asoiaf_14)',0
dna_missing_gene,gene_dragon_fire_color,common/dna_data/test_dna_iron_isles.txt,735,Greyjoy_asoiaf_14,2955,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_fire_color! at 'file: common/dna_data/test_dna_iron_isles.txt line: 735 (Greyjoy_asoiaf_14)',0
dna_missing_gene,gene_dragon_fire_smoke,common/dna_data/test_dna_iron_isles.txt,735,Greyjoy_asoiaf_14,2956,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_fire_smoke! at 'file: common/dna_data/test_dna_iron_isles.txt line: 735 (Greyjoy_asoiaf_14)',0
dna_missing_gene,gene_dragon_metallic_scales_strength,common/dna_data/test_dna_iron_isles.txt,735,Greyjoy_asoiaf_14,2957,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_metallic_scales_strength! at 'file: common/dna_data/test_dna_iron_isles.txt line: 735 (Greyjoy_asoiaf_14)',0
dna_missing_gene,gene_dragon_scale_shadows,common/dna_data/test_dna_iron_isles.txt,735,Greyjoy_asoiaf_14,2958,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_scale_shadows! at 'file: common/dna_data/test_dna_iron_isles.txt line: 735 (Greyjoy_asoiaf_14)',0
dna_missing_gene,gene_dragon_scale_highlights,common/dna_data/test_dna_iron_isles.txt,735,Greyjoy_asoiaf_14,2959,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_scale_highlights! at 'file: common/dna_data/test_dna_iron_isles.txt line: 735 (Greyjoy_asoiaf_14)',0
dna_missing_gene,gene_dragon_wounded,common/dna_data/test_dna_iron_isles.txt,735,Greyjoy_asoiaf_14,2960,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_wounded! at 'file: common/dna_data/test_dna_iron_isles.txt line: 735 (Greyjoy_asoiaf_14)',0
dna_missing_gene,gene_dragon_body_shading,common/dna_data/test_dna_iron_isles.txt,735,Greyjoy_asoiaf_14,2961,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_body_shading! at 'file: common/dna_data/test_dna_iron_isles.txt line: 735 (Greyjoy_asoiaf_14)',0
dna_missing_gene,gene_dragon_body_pattern,common/dna_data/test_dna_iron_isles.txt,735,Greyjoy_asoiaf_14,2962,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_body_pattern! at 'file: common/dna_data/test_dna_iron_isles.txt line: 735 (Greyjoy_asoiaf_14)',0
dna_missing_gene,gene_dragon_wings_shading,common/dna_data/test_dna_iron_isles.txt,735,Greyjoy_asoiaf_14,2963,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_wings_shading! at 'file: common/dna_data/test_dna_iron_isles.txt line: 735 (Greyjoy_asoiaf_14)',0
dna_unknown_gene,gene_dragon_skin_hue,common/dna_data/test_dna_north.txt,115,Stark_asoiaf_67,2964,portraitcontext.cpp:184,No gene with key: gene_dragon_skin_hue in group human at file: common/dna_data/test_dna_north.txt line: 115 (Stark_asoiaf_67),0
dna_unknown_gene,gene_dragon_skin_value,common/dna_data/test_dna_north.txt,116,Stark_asoiaf_67,2965,portraitcontext.cpp:184,No gene with key: gene_dragon_skin_value in group human at file: common/dna_data/test_dna_north.txt line: 116 (Stark_asoiaf_67),0
dna_unknown_gene,gene_dragon_highlight_hue,common/dna_data/test_dna_north.txt,117,Stark_asoiaf_67,2966,portraitcontext.cpp:184,No gene with key: gene_dragon_highlight_hue in group human at file: common/dna_data/test_dna_north.txt line: 117 (Stark_asoiaf_67),0
dna_unknown_gene,gene_dragon_highlight_value,common/dna_data/test_dna_north.txt,118,Stark_asoiaf_67,2967,portraitcontext.cpp:184,No gene with key: gene_dragon_highlight_value in group human at file: common/dna_data/test_dna_north.txt line: 118 (Stark_asoiaf_67),0
dna_unknown_gene,gene_dragon_eye_hue,common/dna_data/test_dna_north.txt,119,Stark_asoiaf_67,2968,portraitcontext.cpp:184,No gene with key: gene_dragon_eye_hue in group human at file: common/dna_data/test_dna_north.txt line: 119 (Stark_asoiaf_67),0
dna_unknown_gene,gene_dragon_eye_value,common/dna_data/test_dna_north.txt,120,Stark_asoiaf_67,2969,portraitcontext.cpp:184,No gene with key: gene_dragon_eye_value in group human at file: common/dna_data/test_dna_north.txt line: 120 (Stark_asoiaf_67),0
dna_unknown_gene,gene_dragon_horn_hue,common/dna_data/test_dna_north.txt,121,Stark_asoiaf_67,2970,portraitcontext.cpp:184,No gene with key: gene_dragon_horn_hue in group human at file: common/dna_data/test_dna_north.txt line: 121 (Stark_asoiaf_67),0
dna_unknown_gene,gene_dragon_horn_value,common/dna_data/test_dna_north.txt,122,Stark_asoiaf_67,2971,portraitcontext.cpp:184,No gene with key: gene_dragon_horn_value in group human at file: common/dna_data/test_dna_north.txt line: 122 (Stark_asoiaf_67),0
dna_template,gene_dragon_main_horn_shape,common/dna_data/test_dna_north.txt,129,Stark_asoiaf_67,2972,portraitcontext.cpp:136,Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_north.txt line: 129 (Stark_asoiaf_67),0
dna_template,gene_dragon_main_horn_shape,common/dna_data/test_dna_north.txt,129,Stark_asoiaf_67,2973,portraitcontext.cpp:136,Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_north.txt line: 129 (Stark_asoiaf_67),0
dna_missing_gene,gene_dragon_primary_color_hue,common/dna_data/test_dna_north.txt,2,Stark_asoiaf_67,2974,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_primary_color_hue! at 'file: common/dna_data/test_dna_north.txt line: 2 (Stark_asoiaf_67)',0
dna_missing_gene,gene_dragon_primary_color_value,common/dna_data/test_dna_north.txt,2,Stark_asoiaf_67,2975,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_primary_color_value! at 'file: common/dna_data/test_dna_north.txt line: 2 (Stark_asoiaf_67)',0
dna_missing_gene,gene_dragon_secondary_hue,common/dna_data/test_dna_north.txt,2,Stark_asoiaf_67,2976,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_secondary_hue! at 'file: common/dna_data/test_dna_north.txt line: 2 (Stark_asoiaf_67)',0
dna_missing_gene,gene_dragon_secondary_value,common/dna_data/test_dna_north.txt,2,Stark_asoiaf_67,2977,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_secondary_value! at 'file: common/dna_data/test_dna_north.txt line: 2 (Stark_asoiaf_67)',0
dna_missing_gene,gene_dragon_tertiary_hue,common/dna_data/test_dna_north.txt,2,Stark_asoiaf_67,2978,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_tertiary_hue! at 'file: common/dna_data/test_dna_north.txt line: 2 (Stark_asoiaf_67)',0
dna_missing_gene,gene_dragon_tertiary_value,common/dna_data/test_dna_north.txt,2,Stark_asoiaf_67,2979,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_tertiary_value! at 'file: common/dna_data/test_dna_north.txt line: 2 (Stark_asoiaf_67)',0
dna_missing_gene,gene_dragon_eye_color_hue,common/dna_data/test_dna_north.txt,2,Stark_asoiaf_67,2980,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_eye_color_hue! at 'file: common/dna_data/test_dna_north.txt line: 2 (Stark_asoiaf_67)',0
dna_missing_gene,gene_dragon_eye_color_value,common/dna_data/test_dna_north.txt,2,Stark_asoiaf_67,2981,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_eye_color_value! at 'file: common/dna_data/test_dna_north.txt line: 2 (Stark_asoiaf_67)',0
dna_missing_gene,gene_dragon_horn_color_hue,common/dna_data/test_dna_north.txt,2,Stark_asoiaf_67,2982,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_horn_color_hue! at 'file: common/dna_data/test_dna_north.txt line: 2 (Stark_asoiaf_67)',0
dna_missing_gene,gene_dragon_horn_color_value,common/dna_data/test_dna_north.txt,2,Stark_asoiaf_67,2983,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_horn_color_value! at 'file: common/dna_data/test_dna_north.txt line: 2 (Stark_asoiaf_67)',0
dna_missing_gene,gene_dragon_primary_color_saturation,common/dna_data/test_dna_north.txt,2,Stark_asoiaf_67,2984,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_primary_color_saturation! at 'file: common/dna_data/test_dna_north.txt line: 2 (Stark_asoiaf_67)',0
dna_missing_gene,gene_dragon_secondary_saturation,common/dna_data/test_dna_north.txt,2,Stark_asoiaf_67,2985,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_secondary_saturation! at 'file: common/dna_data/test_dna_north.txt line: 2 (Stark_asoiaf_67)',0
dna_missing_gene,gene_dragon_tertiary_saturation,common/dna_data/test_dna_north.txt,2,Stark_asoiaf_67,2986,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_tertiary_saturation! at 'file: common/dna_data/test_dna_north.txt line: 2 (Stark_asoiaf_67)',0
dna_missing_gene,gene_dragon_eye_color_saturation,common/dna_data/test_dna_north.txt,2,Stark_asoiaf_67,2987,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_eye_color_saturation! at 'file: common/dna_data/test_dna_north.txt line: 2 (Stark_asoiaf_67)',0
dna_missing_gene,gene_dragon_horn_color_saturation,common/dna_data/test_dna_north.txt,2,Stark_asoiaf_67,2988,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_horn_color_saturation! at 'file: common/dna_data/test_dna_north.txt line: 2 (Stark_asoiaf_67)',0
dna_missing_gene,gene_dragon_fire_color,common/dna_data/test_dna_north.txt,2,Stark_asoiaf_67,2989,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_fire_color! at 'file: common/dna_data/test_dna_north.txt line: 2 (Stark_asoiaf_67)',0
dna_missing_gene,gene_dragon_fire_smoke,common/dna_data/test_dna_north.txt,2,Stark_asoiaf_67,2990,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_fire_smoke! at 'file: common/dna_data/test_dna_north.txt line: 2 (Stark_asoiaf_67)',0
dna_missing_gene,gene_dragon_metallic_scales_strength,common/dna_data/test_dna_north.txt,2,Stark_asoiaf_67,2991,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_metallic_scales_strength! at 'file: common/dna_data/test_dna_north.txt line: 2 (Stark_asoiaf_67)',0
dna_missing_gene,gene_dragon_scale_shadows,common/dna_data/test_dna_north.txt,2,Stark_asoiaf_67,2992,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_scale_shadows! at 'file: common/dna_data/test_dna_north.txt line: 2 (Stark_asoiaf_67)',0
dna_missing_gene,gene_dragon_scale_highlights,common/dna_data/test_dna_north.txt,2,Stark_asoiaf_67,2993,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_scale_highlights! at 'file: common/dna_data/test_dna_north.txt line: 2 (Stark_asoiaf_67)',0
dna_missing_gene,gene_dragon_wounded,common/dna_data/test_dna_north.txt,2,Stark_asoiaf_67,2994,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_wounded! at 'file: common/dna_data/test_dna_north.txt line: 2 (Stark_asoiaf_67)',0
dna_missing_gene,gene_dragon_body_shading,common/dna_data/test_dna_north.txt,2,Stark_asoiaf_67,2995,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_body_shading! at 'file: common/dna_data/test_dna_north.txt line: 2 (Stark_asoiaf_67)',0
dna_missing_gene,gene_dragon_body_pattern,common/dna_data/test_dna_north.txt,2,Stark_asoiaf_67,2996,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_body_pattern! at 'file: common/dna_data/test_dna_north.txt line: 2 (Stark_asoiaf_67)',0
dna_missing_gene,gene_dragon_wings_shading,common/dna_data/test_dna_north.txt,2,Stark_asoiaf_67,2997,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_wings_shading! at 'file: common/dna_data/test_dna_north.txt line: 2 (Stark_asoiaf_67)',0
dna_missing_gene,gene_dragon_primary_color_saturation,common/dna_data/test_dna_north.txt,181,Stark_asoiaf_84,2998,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_primary_color_saturation! at 'file: common/dna_data/test_dna_north.txt line: 181 (Stark_asoiaf_84)',0
dna_missing_gene,gene_dragon_secondary_saturation,common/dna_data/test_dna_north.txt,181,Stark_asoiaf_84,2999,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_secondary_saturation! at 'file: common/dna_data/test_dna_north.txt line: 181 (Stark_asoiaf_84)',0
dna_missing_gene,gene_dragon_tertiary_saturation,common/dna_data/test_dna_north.txt,181,Stark_asoiaf_84,3000,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_tertiary_saturation! at 'file: common/dna_data/test_dna_north.txt line: 181 (Stark_asoiaf_84)',0
dna_missing_gene,gene_dragon_eye_color_saturation,common/dna_data/test_dna_north.txt,181,Stark_asoiaf_84,3001,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_eye_color_saturation! at 'file: common/dna_data/test_dna_north.txt line: 181 (Stark_asoiaf_84)',0
dna_missing_gene,gene_dragon_horn_color_saturation,common/dna_data/test_dna_north.txt,181,Stark_asoiaf_84,3002,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_horn_color_saturation! at 'file: common/dna_data/test_dna_north.txt line: 181 (Stark_asoiaf_84)',0
dna_missing_gene,gene_dragon_fire_color,common/dna_data/test_dna_north.txt,181,Stark_asoiaf_84,3003,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_fire_color! at 'file: common/dna_data/test_dna_north.txt line: 181 (Stark_asoiaf_84)',0
dna_missing_gene,gene_dragon_fire_smoke,common/dna_data/test_dna_north.txt,181,Stark_asoiaf_84,3004,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_fire_smoke! at 'file: common/dna_data/test_dna_north.txt line: 181 (Stark_asoiaf_84)',0
dna_missing_gene,gene_dragon_scale_shadows,common/dna_data/test_dna_north.txt,181,Stark_asoiaf_84,3005,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_scale_shadows! at 'file: common/dna_data/test_dna_north.txt line: 181 (Stark_asoiaf_84)',0
dna_missing_gene,gene_dragon_scale_highlights,common/dna_data/test_dna_north.txt,181,Stark_asoiaf_84,3006,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_scale_highlights! at 'file: common/dna_data/test_dna_north.txt line: 181 (Stark_asoiaf_84)',0
dna_missing_gene,gene_dragon_body_pattern,common/dna_data/test_dna_north.txt,181,Stark_asoiaf_84,3007,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_body_pattern! at 'file: common/dna_data/test_dna_north.txt line: 181 (Stark_asoiaf_84)',0
dna_unknown_gene,gene_dragon_skin_hue,common/dna_data/test_dna_north.txt,372,Stark_asoiaf_86,3008,portraitcontext.cpp:184,No gene with key: gene_dragon_skin_hue in group human at file: common/dna_data/test_dna_north.txt line: 372 (Stark_asoiaf_86),0
dna_unknown_gene,gene_dragon_skin_value,common/dna_data/test_dna_north.txt,373,Stark_asoiaf_86,3009,portraitcontext.cpp:184,No gene with key: gene_dragon_skin_value in group human at file: common/dna_data/test_dna_north.txt line: 373 (Stark_asoiaf_86),0
dna_unknown_gene,gene_dragon_highlight_hue,common/dna_data/test_dna_north.txt,374,Stark_asoiaf_86,3010,portraitcontext.cpp:184,No gene with key: gene_dragon_highlight_hue in group human at file: common/dna_data/test_dna_north.txt line: 374 (Stark_asoiaf_86),0
dna_unknown_gene,gene_dragon_highlight_value,common/dna_data/test_dna_north.txt,375,Stark_asoiaf_86,3011,portraitcontext.cpp:184,No gene with key: gene_dragon_highlight_value in group human at file: common/dna_data/test_dna_north.txt line: 375 (Stark_asoiaf_86),0
dna_unknown_gene,gene_dragon_eye_hue,common/dna_data/test_dna_north.txt,376,Stark_asoiaf_86,3012,portraitcontext.cpp:184,No gene with key: gene_dragon_eye_hue in group human at file: common/dna_data/test_dna_north.txt line: 376 (Stark_asoiaf_86),0
dna_unknown_gene,gene_dragon_eye_value,common/dna_data/test_dna_north.txt,377,Stark_asoiaf_86,3013,portraitcontext.cpp:184,No gene with key: gene_dragon_eye_value in group human at file: common/dna_data/test_dna_north.txt line: 377 (Stark_asoiaf_86),0
dna_unknown_gene,gene_dragon_horn_hue,common/dna_data/test_dna_north.txt,378,Stark_asoiaf_86,3014,portraitcontext.cpp:184,No gene with key: gene_dragon_horn_hue in group human at file: common/dna_data/test_dna_north.txt line: 378 (Stark_asoiaf_86),0
dna_unknown_gene,gene_dragon_horn_value,common/dna_data/test_dna_north.txt,379,Stark_asoiaf_86,3015,portraitcontext.cpp:184,No gene with key: gene_dragon_horn_value in group human at file: common/dna_data/test_dna_north.txt line: 379 (Stark_asoiaf_86),0
dna_unknown_gene,gene_bs_head_round_shape,common/dna_data/test_dna_north.txt,524,Stark_asoiaf_86,3016,portraitcontext.cpp:184,No gene with key: gene_bs_head_round_shape in group human at file: common/dna_data/test_dna_north.txt line: 524 (Stark_asoiaf_86),0
dna_missing_gene,gene_face_dacals,common/dna_data/test_dna_north.txt,366,Stark_asoiaf_86,3017,portraitcontext.cpp:326,Persistent portrait info missing gene gene_face_dacals! at 'file: common/dna_data/test_dna_north.txt line: 366 (Stark_asoiaf_86)',0
dna_missing_gene,gene_dragon_primary_color_hue,common/dna_data/test_dna_north.txt,366,Stark_asoiaf_86,3018,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_primary_color_hue! at 'file: common/dna_data/test_dna_north.txt line: 366 (Stark_asoiaf_86)',0
dna_missing_gene,gene_dragon_primary_color_value,common/dna_data/test_dna_north.txt,366,Stark_asoiaf_86,3019,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_primary_color_value! at 'file: common/dna_data/test_dna_north.txt line: 366 (Stark_asoiaf_86)',0
dna_missing_gene,gene_dragon_secondary_hue,common/dna_data/test_dna_north.txt,366,Stark_asoiaf_86,3020,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_secondary_hue! at 'file: common/dna_data/test_dna_north.txt line: 366 (Stark_asoiaf_86)',0
dna_missing_gene,gene_dragon_secondary_value,common/dna_data/test_dna_north.txt,366,Stark_asoiaf_86,3021,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_secondary_value! at 'file: common/dna_data/test_dna_north.txt line: 366 (Stark_asoiaf_86)',0
dna_missing_gene,gene_dragon_tertiary_hue,common/dna_data/test_dna_north.txt,366,Stark_asoiaf_86,3022,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_tertiary_hue! at 'file: common/dna_data/test_dna_north.txt line: 366 (Stark_asoiaf_86)',0
dna_missing_gene,gene_dragon_tertiary_value,common/dna_data/test_dna_north.txt,366,Stark_asoiaf_86,3023,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_tertiary_value! at 'file: common/dna_data/test_dna_north.txt line: 366 (Stark_asoiaf_86)',0
dna_missing_gene,gene_dragon_eye_color_hue,common/dna_data/test_dna_north.txt,366,Stark_asoiaf_86,3024,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_eye_color_hue! at 'file: common/dna_data/test_dna_north.txt line: 366 (Stark_asoiaf_86)',0
dna_missing_gene,gene_dragon_eye_color_value,common/dna_data/test_dna_north.txt,366,Stark_asoiaf_86,3025,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_eye_color_value! at 'file: common/dna_data/test_dna_north.txt line: 366 (Stark_asoiaf_86)',0
dna_missing_gene,gene_dragon_horn_color_hue,common/dna_data/test_dna_north.txt,366,Stark_asoiaf_86,3026,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_horn_color_hue! at 'file: common/dna_data/test_dna_north.txt line: 366 (Stark_asoiaf_86)',0
dna_missing_gene,gene_dragon_horn_color_value,common/dna_data/test_dna_north.txt,366,Stark_asoiaf_86,3027,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_horn_color_value! at 'file: common/dna_data/test_dna_north.txt line: 366 (Stark_asoiaf_86)',0
dna_missing_gene,gene_dragon_primary_color_saturation,common/dna_data/test_dna_north.txt,366,Stark_asoiaf_86,3028,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_primary_color_saturation! at 'file: common/dna_data/test_dna_north.txt line: 366 (Stark_asoiaf_86)',0
dna_missing_gene,gene_dragon_secondary_saturation,common/dna_data/test_dna_north.txt,366,Stark_asoiaf_86,3029,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_secondary_saturation! at 'file: common/dna_data/test_dna_north.txt line: 366 (Stark_asoiaf_86)',0
dna_missing_gene,gene_dragon_tertiary_saturation,common/dna_data/test_dna_north.txt,366,Stark_asoiaf_86,3030,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_tertiary_saturation! at 'file: common/dna_data/test_dna_north.txt line: 366 (Stark_asoiaf_86)',0
dna_missing_gene,gene_dragon_eye_color_saturation,common/dna_data/test_dna_north.txt,366,Stark_asoiaf_86,3031,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_eye_color_saturation! at 'file: common/dna_data/test_dna_north.txt line: 366 (Stark_asoiaf_86)',0
