"Count","Category","Owner","Files","FirstLogLine"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_septon_robes/asoiaf_septon_robes_1/asoiaf_septon_robes_1.mesh","1364"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_clothes/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_leather/asoiaf_nights_watch_leather.mesh","1363"
"1","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/palestone_sword/building_palestone_sword_01.mesh","1265"
"1","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/ashemark/ashemark.mesh","1264"
"1","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/fanghill/fanghill.mesh","1266"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_2/asoiaf_leather_boots_2.mesh","1268"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_westerlands_mourning_1/f_asoiaf_westerlands_mourning_1.mesh","1267"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_legwear/asoiaf/asoiaf_iron_isles/asoiaf_greyjoy_legs/asoiaf_greyjoy_legs.mesh","1250"
"1","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/rooksrest/rooksrest.mesh","1249"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_clothes/asoiaf/asoiaf_reach/asoiaf_tyrell_armour_high/asoiaf_tyrell_armour_high.mesh","1251"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_legwear/asoiaf/asoiaf_iron_isles/f_asoiaf_greyjoy_legs/f_asoiaf_greyjoy_legs.mesh","1263"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_clothes/asoiaf/asoiaf_stepstones/asoiaf_pirate_prince_tunic/asoiaf_pirate_prince_tunic.mesh","1252"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_drowned_man_robes/asoiaf_drowned_man_robes_low/asoiaf_drowned_man_robes_low.mesh","1297"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_greyjoy_armour_high/asoiaf_greyjoy_armour_high.mesh","1293"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_armour/f_asoiaf_gold_cloak_armour.mesh","1299"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_headgears/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_helm/f_asoiaf_gold_cloak_helm.mesh","1306"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_headgears/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_helm/asoiaf_gold_cloak_helm.mesh","1305"
"1","Graphics / portrait source error","AGOT+","gfx/models/court/rooms/asoiaf_red_keep/asoiaf_court_red_keep.mesh","1287"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_clothes/asoiaf/asoiaf_westerlands/asoiaf_tywin_tunics/asoiaf_tywin_tunic_1/asoiaf_tywin_tunic_1.mesh","1286"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_legwear/asoiaf/asoiaf_generic/f_asoiaf_shoes_1/f_asoiaf_shoes_1.mesh","1288"
"1","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/sisterton/building_special_sisterton.mesh","1292"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_legwear/asoiaf/asoiaf_iron_isles/asoiaf_ironborn_legs_coa/asoiaf_ironborn_legs_coa.mesh","1291"
