Before,After,Difference,Component,Message
1,0,-1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_vermax_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
1,0,-1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_vermithor_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
1,0,-1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_vermithor_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
1,0,-1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_vermithrax_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
1,0,-1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_vermithrax_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
1,0,-1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_vhagar_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
1,0,-1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_vhagar_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
1,0,-1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_viserion_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
1,0,-1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_viserion_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
1,0,-1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_wyrmling_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
1,0,-1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_wyrmling_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
1,0,-1,pdx_localize.cpp:279,Duplicate localization key. Key 'nagga_desc' is defined in both 'localization/russian/mde_artifacts_l_russian.yml' and 'localization/russian/agot/gui/agot_travel_planner_window_l_russian.yml'.
1,0,-1,pdxassetutil.cpp:2002,"Asset ""gfx/models/portraits/f_cloaks/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_cloak/f_asoiaf_gold_cloak_cloak.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1,0,-1,pdxassetutil.cpp:2002,"Asset ""gfx/models/portraits/f_clothes/asoiaf/asoiaf_crownlands/asoiaf_dragonstone/f_asoiaf_dragonstone_armour_low/f_asoiaf_dragonstone_armour_low.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1,0,-1,pdxassetutil.cpp:2002,"Asset ""gfx/models/portraits/f_clothes/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_armour/f_asoiaf_gold_cloak_armour.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1,0,-1,pdxassetutil.cpp:2002,"Asset ""gfx/models/portraits/f_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_silent_sister_robes/f_asoiaf_silent_sister_robes.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1,0,-1,pdxassetutil.cpp:2002,"Asset ""gfx/models/portraits/f_headgears/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_helm/f_asoiaf_gold_cloak_helm.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1,0,-1,pdxassetutil.cpp:2002,"Asset ""gfx/models/portraits/f_jewellery/asoiaf/asoiaf_generic/asoiaf_shark_tooth_necklace/f_asoiaf_shark_tooth_necklace.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1,0,-1,pdxassetutil.cpp:2002,"Asset ""gfx/models/portraits/f_legwear/asoiaf/asoiaf_crownlands/f_asoiaf_dragonstone_legs/f_asoiaf_dragonstone_legs.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1,0,-1,pdxassetutil.cpp:2002,"Asset ""gfx/models/portraits/f_legwear/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_legs/f_asoiaf_gold_cloak_legs.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1,0,-1,pdxassetutil.cpp:2002,"Asset ""gfx/models/portraits/f_legwear/asoiaf/asoiaf_generic/f_asoiaf_leather_boots_1/f_asoiaf_leather_boots_1.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1,0,-1,pdxassetutil.cpp:2002,"Asset ""gfx/models/portraits/f_legwear/asoiaf/asoiaf_iron_isles/f_asoiaf_greyjoy_legs/f_asoiaf_greyjoy_legs.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1,0,-1,pdxassetutil.cpp:2002,"Asset ""gfx/models/portraits/m_cloaks/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_cloak/asoiaf_gold_cloak_cloak.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1,0,-1,pdxassetutil.cpp:2002,"Asset ""gfx/models/portraits/m_clothes/asoiaf/asoiaf_crownlands/asoiaf_dragonstone/asoiaf_dragonstone_armour_low/asoiaf_dragonstone_armour_low.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1,0,-1,pdxassetutil.cpp:2002,"Asset ""gfx/models/portraits/m_clothes/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_armour/asoiaf_gold_cloak_armour.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
2,0,-2,pdxassetutil.cpp:2002,"Asset ""gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_greyjoy_armour_dynast/asoiaf_greyjoy_armour_dynast.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1,0,-1,pdxassetutil.cpp:2002,"Asset ""gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_greyjoy_armour_high/asoiaf_greyjoy_armour_high.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
2,0,-2,pdxassetutil.cpp:2002,"Asset ""gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_ironborn_armour_dynast_coa/asoiaf_ironborn_armour_dynast_coa.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1,0,-1,pdxassetutil.cpp:2002,"Asset ""gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_ironborn_armour_high_coa/asoiaf_ironborn_armour_high_coa.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1,0,-1,pdxassetutil.cpp:2002,"Asset ""gfx/models/portraits/m_clothes/asoiaf/asoiaf_reach/asoiaf_tyrell_armour_high/asoiaf_tyrell_armour_high.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1,0,-1,pdxassetutil.cpp:2002,"Asset ""gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_drowned_man_robes/asoiaf_drowned_man_robes_high/asoiaf_drowned_man_robes_high.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1,0,-1,pdxassetutil.cpp:2002,"Asset ""gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_drowned_man_robes/asoiaf_drowned_man_robes_low/asoiaf_drowned_man_robes_low.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1,0,-1,pdxassetutil.cpp:2002,"Asset ""gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_septon_robes/asoiaf_septon_robes_1/asoiaf_septon_robes_1.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1,0,-1,pdxassetutil.cpp:2002,"Asset ""gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_septon_robes/asoiaf_septon_robes_2/asoiaf_septon_robes_2.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1,0,-1,pdxassetutil.cpp:2002,"Asset ""gfx/models/portraits/m_clothes/asoiaf/asoiaf_stepstones/asoiaf_pirate_prince_tunic/asoiaf_pirate_prince_tunic.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1,0,-1,pdxassetutil.cpp:2002,"Asset ""gfx/models/portraits/m_headgears/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_helm/asoiaf_gold_cloak_helm.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1,0,-1,pdxassetutil.cpp:2002,"Asset ""gfx/models/portraits/m_headgears/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_hood/asoiaf_nights_watch_hood.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1,0,-1,pdxassetutil.cpp:2002,"Asset ""gfx/models/portraits/m_headgears/asoiaf/asoiaf_reach/asoiaf_tyrell_helm_high/asoiaf_tyrell_helm_high.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1,0,-1,pdxassetutil.cpp:2002,"Asset ""gfx/models/portraits/m_headgears/asoiaf/asoiaf_reach/asoiaf_tyrell_helm_low/asoiaf_tyrell_helm_low.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1,0,-1,pdxassetutil.cpp:2002,"Asset ""gfx/models/portraits/m_jewellery/asoiaf/asoiaf_generic/asoiaf_shark_tooth_necklace/asoiaf_shark_tooth_necklace.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1,0,-1,pdxassetutil.cpp:2002,"Asset ""gfx/models/portraits/m_jewellery/asoiaf/asoiaf_religious_jewellery/asoiaf_septon_jewellery/asoiaf_septon_necklace_1/asoiaf_septon_necklace_1.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1,0,-1,pdxassetutil.cpp:2002,"Asset ""gfx/models/portraits/m_legwear/asoiaf/asoiaf_crownlands/asoiaf_dragonstone_legs/asoiaf_dragonstone_legs.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1,0,-1,pdxassetutil.cpp:2002,"Asset ""gfx/models/portraits/m_legwear/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_legs/asoiaf_gold_cloak_legs.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1,0,-1,pdxassetutil.cpp:2002,"Asset ""gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_1/asoiaf_leather_boots_1.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1,0,-1,pdxassetutil.cpp:2002,"Asset ""gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_4/asoiaf_leather_boots_4.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1,0,-1,pdxassetutil.cpp:2002,"Asset ""gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_6/asoiaf_leather_boots_6.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1,0,-1,pdxassetutil.cpp:2002,"Asset ""gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_slippers_1/asoiaf_slippers_1.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1,0,-1,pdxassetutil.cpp:2002,"Asset ""gfx/models/portraits/m_legwear/asoiaf/asoiaf_iron_isles/asoiaf_greyjoy_legs/asoiaf_greyjoy_legs.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1,0,-1,pdxassetutil.cpp:2002,"Asset ""gfx/models/portraits/m_legwear/asoiaf/asoiaf_iron_isles/asoiaf_ironborn_legs_coa/asoiaf_ironborn_legs_coa.mesh"" has more than 3 UV channels. This is not supported and will be ignored."
1,0,-1,pdxassetutil.cpp:556,UV-Set: 1 in mesh 'asoiaf_leather_boots_2Shape' in file 'gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_2/asoiaf_leather_boots_2.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.
2,0,-2,pdxassetutil.cpp:556,UV-Set: 1 in mesh 'asoiaf_nights_watch_cloak_1Shape' in file 'gfx/models/portraits/m_cloaks/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_cloak_1/asoiaf_nights_watch_cloak_1.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.
1,0,-1,pdxassetutil.cpp:556,UV-Set: 1 in mesh 'asoiaf_nights_watch_leatherShape' in file 'gfx/models/portraits/m_clothes/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_leather/asoiaf_nights_watch_leather.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.
1,0,-1,pdxassetutil.cpp:556,UV-Set: 1 in mesh 'asoiaf_nights_watch_legsShape' in file 'gfx/models/portraits/m_legwear/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_legs/asoiaf_nights_watch_legs.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.
1,0,-1,pdxassetutil.cpp:556,UV-Set: 1 in mesh 'asoiaf_red_keep_wallsShape' in file 'gfx/models/court/rooms/asoiaf_red_keep/asoiaf_court_red_keep.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.
1,0,-1,pdxassetutil.cpp:556,UV-Set: 1 in mesh 'asoiaf_tywin_tunic_1Shape' in file 'gfx/models/portraits/m_clothes/asoiaf/asoiaf_westerlands/asoiaf_tywin_tunics/asoiaf_tywin_tunic_1/asoiaf_tywin_tunic_1.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.
2,0,-2,pdxassetutil.cpp:556,UV-Set: 1 in mesh 'f_asoiaf_manderly_armour_lowShape' in file 'gfx/models/portraits/f_clothes/asoiaf/asoiaf_north/asoiaf_manderly_armours/f_asoiaf_manderly_armour_low/f_asoiaf_manderly_armour_low.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.
2,0,-2,pdxassetutil.cpp:556,UV-Set: 1 in mesh 'f_asoiaf_nights_watch_cloak_1Shape' in file 'gfx/models/portraits/f_cloaks/asoiaf/asoiaf_nights_watch/f_asoiaf_nights_watch_cloak_1/f_asoiaf_nights_watch_cloak_1.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.
1,0,-1,pdxassetutil.cpp:556,UV-Set: 1 in mesh 'f_asoiaf_shoes_1Shape' in file 'gfx/models/portraits/f_legwear/asoiaf/asoiaf_generic/f_asoiaf_shoes_1/f_asoiaf_shoes_1.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.
1,0,-1,pdxassetutil.cpp:556,UV-Set: 1 in mesh 'f_asoiaf_westerlands_mourning_1Shape' in file 'gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_westerlands_mourning_1/f_asoiaf_westerlands_mourning_1.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.
1,0,-1,pdxassetutil.cpp:556,UV-Set: 2 in mesh 'asoiaf_nights_watch_cloak_1Shape' in file 'gfx/models/portraits/m_cloaks/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_cloak_1/asoiaf_nights_watch_cloak_1.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.
7,0,-7,pdxassetutil.cpp:556,UV-Set: 2 in mesh 'asoiaf_storms_end_chapletsShape' in file 'gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.
4,0,-4,pdxassetutil.cpp:556,UV-Set: 2 in mesh 'asoiaf_storms_end_decorationsShape' in file 'gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.
10,0,-10,pdxassetutil.cpp:556,UV-Set: 2 in mesh 'asoiaf_storms_end_wallsShape' in file 'gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.
1,0,-1,pdxassetutil.cpp:556,UV-Set: 2 in mesh 'f_asoiaf_nights_watch_cloak_1Shape' in file 'gfx/models/portraits/f_cloaks/asoiaf/asoiaf_nights_watch/f_asoiaf_nights_watch_cloak_1/f_asoiaf_nights_watch_cloak_1.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.
