"Key","MainFile","MainLine","TranslationFile","TranslationLine","English","Russian","BuiltinRussian"
"dragon_egg_grey_ghost_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","117","localization/russian/dp_artifacts_l_russian.yml","103","This egg will hatch Grey Ghost.","Из этого яйца вылупится Серый Призрак.","This egg will hatch Grey Ghost."
"dragon_egg_laena_1_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","60",,,"[newly_created_artifact.GetDesc]\n\nThis egg will hatch Starhunter.",,
"dragon_egg_maegor_10_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","57","localization/russian/dp_artifacts_l_russian.yml","45","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Tallfyre.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Высокий Огонь.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Таллфайр."
"dragon_egg_maegor_10_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","130","localization/russian/dp_artifacts_l_russian.yml","116","This egg will hatch Tallfyre.","Из этого яйца вылупится Высокий Огонь.","This egg will hatch Tallfyre."
"dragon_egg_maegor_11_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","58","localization/russian/dp_artifacts_l_russian.yml","46","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Zuvdar.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Зувдар.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Зувдар."
"dragon_egg_maegor_11_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","131","localization/russian/dp_artifacts_l_russian.yml","117","This egg will hatch Zuvdar.","Из этого яйца вылупится Зувдар.","This egg will hatch Zuvdar."
"dragon_egg_maegor_12_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","59",,,"[newly_created_artifact.GetDesc]\n\nThis egg will hatch Greyscale.",,
"dragon_egg_maegor_2_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","49","localization/russian/dp_artifacts_l_russian.yml","37","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Lorcan.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Лоркан.","[newly_created_artifact.GetDesc]\n\nTИз яйца вылупится Лоркон."
"dragon_egg_maegor_2_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","122","localization/russian/dp_artifacts_l_russian.yml","108","This egg will hatch Lorcan.","Из этого яйца вылупится Лоркан.","This egg will hatch Lorcan."
"dragon_egg_maegor_3_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","50","localization/russian/dp_artifacts_l_russian.yml","38","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Orion.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Орион.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Орион."
"dragon_egg_maegor_3_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","123","localization/russian/dp_artifacts_l_russian.yml","109","This egg will hatch Orion.","Из этого яйца вылупится Орион.","This egg will hatch Orion."
"dragon_egg_maegor_4_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","51","localization/russian/dp_artifacts_l_russian.yml","39","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Blackfyre.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Чёрное Пламя.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Черное Пламя."
"dragon_egg_maegor_4_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","124","localization/russian/dp_artifacts_l_russian.yml","110","This egg will hatch Blackfyre.","Из этого яйца вылупится Чёрное Пламя.","This egg will hatch Blackfyre."
"dragon_egg_maegor_5_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","52","localization/russian/dp_artifacts_l_russian.yml","40","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Ryax.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Риакс.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Райакс."
"dragon_egg_maegor_5_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","125","localization/russian/dp_artifacts_l_russian.yml","111","This egg will hatch Ryax.","Из этого яйца вылупится Риакс.","This egg will hatch Ryax."
"dragon_egg_maegor_6_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","53","localization/russian/dp_artifacts_l_russian.yml","41","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Morghon.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Моргон.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Моргон."
"dragon_egg_maegor_6_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","126","localization/russian/dp_artifacts_l_russian.yml","112","This egg will hatch Morghon.","Из этого яйца вылупится Моргон.","This egg will hatch Morghon."
"dragon_egg_maegor_7_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","54","localization/russian/dp_artifacts_l_russian.yml","42","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Lykax.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Ликакс.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Ликакс."
"dragon_egg_maegor_7_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","127","localization/russian/dp_artifacts_l_russian.yml","113","This egg will hatch Lykax.","Из этого яйца вылупится Ликакс.","This egg will hatch Lykax."
"dragon_egg_maegor_8_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","55","localization/russian/dp_artifacts_l_russian.yml","43","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Malrax.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Малракс.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Малракс."
"dragon_egg_maegor_8_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","128","localization/russian/dp_artifacts_l_russian.yml","114","This egg will hatch Malrax.","Из этого яйца вылупится Малракс.","This egg will hatch Malrax."
"dragon_egg_maegor_9_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","56","localization/russian/dp_artifacts_l_russian.yml","44","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Spyrax.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Спиракс.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Спиракс."
"dragon_egg_maegor_9_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","129","localization/russian/dp_artifacts_l_russian.yml","115","This egg will hatch Spyrax.","Из этого яйца вылупится Спиракс.","This egg will hatch Spyrax."
"dragon_egg_meleys_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","23","localization/russian/dp_artifacts_l_russian.yml","11","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Meleys.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Мелеис.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Мелейс."
"dragon_egg_meleys_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","96","localization/russian/dp_artifacts_l_russian.yml","82","This egg will hatch Meleys.","Из этого яйца вылупится Мелеис.","This egg will hatch Meleys."
"dragon_egg_meraxes_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","19","localization/russian/dp_artifacts_l_russian.yml","7","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Meraxes.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Мераксес.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Мерксес."
"dragon_egg_meraxes_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","92","localization/russian/dp_artifacts_l_russian.yml","78","This egg will hatch Meraxes.","Из этого яйца вылупится Мераксес.","This egg will hatch Meraxes."
"dragon_egg_moondancer_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","35","localization/russian/dp_artifacts_l_russian.yml","23","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Moondancer.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Лунная Плясунья.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Лунная Плясунья."
"dragon_egg_moondancer_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","108","localization/russian/dp_artifacts_l_russian.yml","94","This egg will hatch Moondancer.","Из этого яйца вылупится Лунная Плясунья.","This egg will hatch Moondancer."
"dragon_egg_morghul_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","38","localization/russian/dp_artifacts_l_russian.yml","26","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Morghul.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Моргул.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Моргул."
"dragon_egg_morghul_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","111","localization/russian/dp_artifacts_l_russian.yml","97","This egg will hatch Morghul.","Из этого яйца вылупится Моргул.","This egg will hatch Morghul."
"dragon_egg_morning_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","39","localization/russian/dp_artifacts_l_russian.yml","27","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Morning.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Утро.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Заря."
"dragon_egg_morning_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","112","localization/russian/dp_artifacts_l_russian.yml","98","This egg will hatch Morning.","Из этого яйца вылупится Утро.","This egg will hatch Morning."
"dragon_egg_nagga_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","78","localization/russian/dp_artifacts_l_russian.yml","64","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Nagga.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Нагга.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Нагга."
"dragon_egg_nagga_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","149","localization/russian/dp_artifacts_l_russian.yml","135","This egg will hatch Nagga.","Из этого яйца вылупится Нагга.","This egg will hatch Nagga."
"dragon_egg_neltharion_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","76","localization/russian/dp_artifacts_l_russian.yml","62","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Neltharion.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Нельтарион.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Нелтарион."
"dragon_egg_neltharion_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","147","localization/russian/dp_artifacts_l_russian.yml","133","This egg will hatch Neltharion.","Из этого яйца вылупится Нельтарион.","This egg will hatch Neltharion."
"dragon_egg_nessarion_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","16","localization/russian/dp_artifacts_l_russian.yml","4","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Nessarion.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Нессарион.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Нессарион."
"dragon_egg_nessarion_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","89","localization/russian/dp_artifacts_l_russian.yml","75","This egg will hatch Nessarion.","Из этого яйца вылупится Нессарион.","This egg will hatch Nessarion."
"dragon_egg_nightfyre_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","41","localization/russian/dp_artifacts_l_russian.yml","29","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Nightfyre.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Ночной Огонь.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Ночное Пламя."
"dragon_egg_nightfyre_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","114","localization/russian/dp_artifacts_l_russian.yml","100","This egg will hatch Nightfyre.","Из этого яйца вылупится Ночной Огонь.","This egg will hatch Nightfyre."
"dragon_egg_pythax_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","77","localization/russian/dp_artifacts_l_russian.yml","63","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Pythax.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Пифакс.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Питакс."
"dragon_egg_pythax_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","148","localization/russian/dp_artifacts_l_russian.yml","134","This egg will hatch Pythax.","Из этого яйца вылупится Пифакс.","This egg will hatch Pythax."
"dragon_egg_quicksilver_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","20","localization/russian/dp_artifacts_l_russian.yml","8","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Quicksilver.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Ртуть.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Ртуть."
"dragon_egg_quicksilver_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","93","localization/russian/dp_artifacts_l_russian.yml","79","This egg will hatch Quicksilver.","Из этого яйца вылупится Ртуть.","This egg will hatch Quicksilver."
"dragon_egg_rhaegal_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","46","localization/russian/dp_artifacts_l_russian.yml","34","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Rhaegal.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Рейгаль.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Рейгал."
"dragon_egg_rhaegal_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","119","localization/russian/dp_artifacts_l_russian.yml","105","This egg will hatch Rhaegal.","Из этого яйца вылупится Рейгаль.","This egg will hatch Rhaegal."
"dragon_egg_rovax_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","75","localization/russian/dp_artifacts_l_russian.yml","61","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Rovax.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Ровакс.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Ровакс."
"dragon_egg_rovax_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","146","localization/russian/dp_artifacts_l_russian.yml","132","This egg will hatch Rovax.","Из этого яйца вылупится Ровакс.","This egg will hatch Rovax."
"dragon_egg_seasmoke_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","27","localization/russian/dp_artifacts_l_russian.yml","15","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Seasmoke.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Морской Дым.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Морской Туман."
"dragon_egg_seasmoke_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","100","localization/russian/dp_artifacts_l_russian.yml","86","This egg will hatch Seasmoke.","Из этого яйца вылупится Морской Дым.","This egg will hatch Seasmoke."
"dragon_egg_serporoth_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","48","localization/russian/dp_artifacts_l_russian.yml","36","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Serporoth.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Серпорос.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Серпорот."
"dragon_egg_serporoth_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","121","localization/russian/dp_artifacts_l_russian.yml","107","This egg will hatch Serporoth.","Из этого яйца вылупится Серпорос.","This egg will hatch Serporoth."
"dragon_egg_sheepstealer_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","43","localization/russian/dp_artifacts_l_russian.yml","31","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Sheepstealer.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Овцекрад.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Овцекрад."
"dragon_egg_sheepstealer_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","116","localization/russian/dp_artifacts_l_russian.yml","102","This egg will hatch Sheepstealer.","Из этого яйца вылупится Овцекрад.","This egg will hatch Sheepstealer."
"dragon_egg_shrykos_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","37","localization/russian/dp_artifacts_l_russian.yml","25","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Shrykos.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Шрикос.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Шрикос."
"dragon_egg_shrykos_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","110","localization/russian/dp_artifacts_l_russian.yml","96","This egg will hatch Shrykos.","Из этого яйца вылупится Шрикос.","This egg will hatch Shrykos."
"dragon_egg_silverwing_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","26","localization/russian/dp_artifacts_l_russian.yml","14","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Silverwing.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Среброкрылая.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Среброкрылая."
"dragon_egg_silverwing_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","99","localization/russian/dp_artifacts_l_russian.yml","85","This egg will hatch Silverwing.","Из этого яйца вылупится Среброкрылая.","This egg will hatch Silverwing."
"dragon_egg_stormcloud_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","34","localization/russian/dp_artifacts_l_russian.yml","22","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Stormcloud.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Грозовое Облако.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Грозовое Облако."
"dragon_egg_stormcloud_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","107","localization/russian/dp_artifacts_l_russian.yml","93","This egg will hatch Stormcloud.","Из этого яйца вылупится Грозовое Облако.","This egg will hatch Stormcloud."
"dragon_egg_sunfyre_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","28","localization/russian/dp_artifacts_l_russian.yml","16","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Sunfyre.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Солнечный Огонь.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Солнечный Огонь."
"dragon_egg_sunfyre_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","101","localization/russian/dp_artifacts_l_russian.yml","87","This egg will hatch Sunfyre.","Из этого яйца вылупится Солнечный Огонь.","This egg will hatch Sunfyre."
"dragon_egg_syrax_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","29","localization/russian/dp_artifacts_l_russian.yml","17","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Syrax.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Сиракс.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Сиракс."
"dragon_egg_syrax_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","102","localization/russian/dp_artifacts_l_russian.yml","88","This egg will hatch Syrax.","Из этого яйца вылупится Сиракс.","This egg will hatch Syrax."
"dragon_egg_terrax_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","73","localization/russian/dp_artifacts_l_russian.yml","59","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Terrax.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Терракс.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Терракс."
"dragon_egg_terrax_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","144","localization/russian/dp_artifacts_l_russian.yml","130","This egg will hatch Terrax.","Из этого яйца вылупится Терракс.","This egg will hatch Terrax."
"dragon_egg_tessarion_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","30","localization/russian/dp_artifacts_l_russian.yml","18","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Tessarion.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Тессарион.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Тессарион."
"dragon_egg_tessarion_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","103","localization/russian/dp_artifacts_l_russian.yml","89","This egg will hatch Tessarion.","Из этого яйца вылупится Тессарион.","This egg will hatch Tessarion."
"dragon_egg_the_last_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","40","localization/russian/dp_artifacts_l_russian.yml","28","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Zalagon.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Залагон.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Залогон."
"dragon_egg_the_last_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","113","localization/russian/dp_artifacts_l_russian.yml","99","This egg will hatch Zalagon.","Из этого яйца вылупится Залагон.","This egg will hatch Zalagon."
"dragon_egg_tyraxes_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","33","localization/russian/dp_artifacts_l_russian.yml","21","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Tyraxes.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Тираксес.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Тираксес."
"dragon_egg_tyraxes_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","106","localization/russian/dp_artifacts_l_russian.yml","92","This egg will hatch Tyraxes.","Из этого яйца вылупится Тираксес.","This egg will hatch Tyraxes."
"dragon_egg_urrax_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","79","localization/russian/dp_artifacts_l_russian.yml","65","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Urrax.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Урракс.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Урракс."
"dragon_egg_urrax_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","150","localization/russian/dp_artifacts_l_russian.yml","136","This egg will hatch Urrax.","Из этого яйца вылупится Урракс.","This egg will hatch Urrax."
"dragon_egg_valryon_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","71","localization/russian/dp_artifacts_l_russian.yml","57","[newly_created_artifact.GetDesc]\n\nThis egg will hatch valryon.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Валрион.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Валрион."
"dragon_egg_valryon_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","142","localization/russian/dp_artifacts_l_russian.yml","128","This egg will hatch valryon.","Из этого яйца вылупится Валрион.","This egg will hatch valryon."
"dragon_egg_vassarion_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","74","localization/russian/dp_artifacts_l_russian.yml","60","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Vassarion.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Вассарион.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Вассарион."
"dragon_egg_vassarion_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","145","localization/russian/dp_artifacts_l_russian.yml","131","This egg will hatch Vassarion.","Из этого яйца вылупится Вассарион.","This egg will hatch Vassarion."
"dragon_egg_vermax_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","31","localization/russian/dp_artifacts_l_russian.yml","19","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Vermax.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Вермакс.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Вермакс."
"dragon_egg_vermax_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","104","localization/russian/dp_artifacts_l_russian.yml","90","This egg will hatch Vermax.","Из этого яйца вылупится Вермакс.","This egg will hatch Vermax."
"dragon_egg_vermithor_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","25","localization/russian/dp_artifacts_l_russian.yml","13","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Vermithor.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Вермитор.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Вермитор."
"dragon_egg_vermithor_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","98","localization/russian/dp_artifacts_l_russian.yml","84","This egg will hatch Vermithor.","Из этого яйца вылупится Вермитор.","This egg will hatch Vermithor."
"dragon_egg_vermithrax_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","14","localization/russian/dp_artifacts_l_russian.yml","2","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Vermithrax.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Вермитракс.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Вермитракс."
"dragon_egg_vermithrax_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","87","localization/russian/dp_artifacts_l_russian.yml","73","This egg will hatch Vermithrax.","Из этого яйца вылупится Вермитракс.","This egg will hatch Vermithrax."
"dragon_egg_vhagar_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","21","localization/russian/dp_artifacts_l_russian.yml","9","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Vhagar.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Вхагар.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Вхагар."
"dragon_egg_vhagar_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","94","localization/russian/dp_artifacts_l_russian.yml","80","This egg will hatch Vhagar.","Из этого яйца вылупится Вхагар.","This egg will hatch Vhagar."
"dragon_egg_viserion_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","47","localization/russian/dp_artifacts_l_russian.yml","35","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Viserion.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Визерион.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупитсяh Визерион."
"dragon_egg_viserion_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","120","localization/russian/dp_artifacts_l_russian.yml","106","This egg will hatch Viserion.","Из этого яйца вылупится Визерион.","This egg will hatch Viserion."
"dragon_egg_wyrmling_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","36","localization/russian/dp_artifacts_l_russian.yml","24","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Starhunter.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Ловец Звёзд.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Звездный Охотник."
"dragon_egg_wyrmling_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","109","localization/russian/dp_artifacts_l_russian.yml","95","This egg will hatch Starhunter.","Из этого яйца вылупится Ловец Звёзд.","This egg will hatch Starhunter."
