"File","Line","Field","Key","LocalRussian","BuiltinRussian","ExternalRussian","ExternalCatalog","ExternalFile","ExternalLine"
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10230","name","dragon_size","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10234","name","dragon_size_base","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10242","name","gene_dragon_primary_color_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10246","name","gene_dragon_primary_color_hue","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10250","name","gene_dragon_primary_color_saturation","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10254","name","gene_dragon_fire_color_template","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10258","name","gene_dragon_fire_color_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10262","name","gene_dragon_fire_smoke_template","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10266","name","gene_dragon_fire_smoke_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10270","name","gene_dragon_secondary_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10274","name","gene_dragon_secondary_hue","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10278","name","gene_dragon_secondary_saturation","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10282","name","gene_dragon_tertiary_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10286","name","gene_dragon_tertiary_hue","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10290","name","gene_dragon_tertiary_saturation","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10294","name","gene_dragon_horn_color_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10298","name","gene_dragon_horn_color_hue","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10302","name","gene_dragon_horn_color_saturation","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10306","name","gene_dragon_eye_color_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10310","name","gene_dragon_eye_color_hue","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10314","name","gene_dragon_eye_color_saturation","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10318","name","gene_dragon_main_horn_shape_template","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10322","name","gene_dragon_main_horn_shape_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10326","name","gene_dragon_body_shading_template","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10330","name","gene_dragon_body_shading_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10334","name","gene_dragon_body_pattern_template","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10338","name","gene_dragon_body_pattern_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10342","name","gene_dragon_wings_shading_template","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10346","name","gene_dragon_wings_shading_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10350","name","gene_dragon_neck_length","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10354","name","gene_dragon_metallic_scales_strength","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10358","name","gene_dragon_scale_shadows","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10362","name","gene_dragon_scale_highlights","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10366","name","gene_dragon_wounded","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10370","name","gene_dragon_old_neck","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10374","name","gene_dragon_tail_length","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10378","name","gene_dragon_center_fin_size","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10382","name","gene_dragon_side_fin_size","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10386","name","gene_dragon_crest_depth","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10390","name","gene_dragon_back_spike_size","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10394","name","gene_dragon_neck_spike_size","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10398","name","gene_dragon_horns_eyebrow_length","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10402","name","gene_dragon_horns_eyebrow","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10406","name","gene_dragon_snout_length","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10410","name","gene_dragon_snout_height","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10414","name","gene_dragon_snout_width","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10418","name","gene_dragon_snout_end_width","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10422","name","gene_dragon_snout_profile","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10426","name","gene_dragon_chin_profile","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10430","name","gene_dragon_jaw_width","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10434","name","gene_dragon_upper_jaw_width","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10438","name","gene_dragon_lower_jaw_width","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10442","name","gene_dragon_lower_jaw_height","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10446","name","gene_dragon_cheek_width","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10450","name","gene_dragon_head_roundness","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10454","name","gene_dragon_brow_width","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10458","name","gene_dragon_outer_brow_height","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10462","name","primary_color_grading","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10466","name","primary_color","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10478","name","currently_hatching","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10516","name","canon_gender","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10520","name","Morghon","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\replace\russian\agot\names\agot_dragon_names_l_russian.yml","195"
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10538","name","dragon_gender_hidden","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10546","name","dragon_age","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10550","name","dragon_size","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10554","name","dragon_size_base","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10562","name","gene_dragon_primary_color_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10566","name","gene_dragon_primary_color_hue","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10570","name","gene_dragon_primary_color_saturation","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10574","name","gene_dragon_fire_color_template","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10578","name","gene_dragon_fire_color_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10582","name","gene_dragon_fire_smoke_template","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10586","name","gene_dragon_fire_smoke_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10590","name","gene_dragon_secondary_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10594","name","gene_dragon_secondary_hue","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10598","name","gene_dragon_secondary_saturation","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10602","name","gene_dragon_tertiary_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10606","name","gene_dragon_tertiary_hue","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10610","name","gene_dragon_tertiary_saturation","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10614","name","gene_dragon_horn_color_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10618","name","gene_dragon_horn_color_hue","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10622","name","gene_dragon_horn_color_saturation","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10626","name","gene_dragon_eye_color_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10630","name","gene_dragon_eye_color_hue","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10634","name","gene_dragon_eye_color_saturation","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10638","name","gene_dragon_main_horn_shape_template","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10642","name","gene_dragon_main_horn_shape_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10646","name","gene_dragon_body_shading_template","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10650","name","gene_dragon_body_shading_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10654","name","gene_dragon_body_pattern_template","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10658","name","gene_dragon_body_pattern_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10662","name","gene_dragon_wings_shading_template","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10666","name","gene_dragon_wings_shading_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10670","name","gene_dragon_neck_length","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10674","name","gene_dragon_metallic_scales_strength","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10678","name","gene_dragon_scale_shadows","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10682","name","gene_dragon_scale_highlights","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10686","name","gene_dragon_wounded","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10690","name","gene_dragon_old_neck","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10694","name","gene_dragon_tail_length","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10698","name","gene_dragon_center_fin_size","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10702","name","gene_dragon_side_fin_size","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10706","name","gene_dragon_crest_depth","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10710","name","gene_dragon_back_spike_size","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10714","name","gene_dragon_neck_spike_size","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10718","name","gene_dragon_horns_eyebrow_length","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10722","name","gene_dragon_horns_eyebrow","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10726","name","gene_dragon_snout_length","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10730","name","gene_dragon_snout_height","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10734","name","gene_dragon_snout_width","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10738","name","gene_dragon_snout_end_width","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10742","name","gene_dragon_snout_profile","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10746","name","gene_dragon_chin_profile","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10750","name","gene_dragon_jaw_width","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10754","name","gene_dragon_upper_jaw_width","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10758","name","gene_dragon_lower_jaw_width","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10762","name","gene_dragon_lower_jaw_height","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10766","name","gene_dragon_cheek_width","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10770","name","gene_dragon_head_roundness","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10774","name","gene_dragon_brow_width","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10778","name","gene_dragon_outer_brow_height","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10782","name","primary_color_grading","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10786","name","primary_color","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10798","name","currently_hatching","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10816","name","canon_gender","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10820","name","Ryax","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\replace\russian\agot\names\agot_dragon_names_l_russian.yml","271"
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10838","name","dragon_gender_hidden","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10846","name","dragon_age","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10850","name","dragon_size","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10854","name","dragon_size_base","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10862","name","gene_dragon_primary_color_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10866","name","gene_dragon_secondary_hue","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10870","name","gene_dragon_tertiary_hue","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10874","name","gene_dragon_tertiary_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10878","name","gene_dragon_tertiary_saturation","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10882","name","gene_dragon_secondary_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10886","name","gene_dragon_secondary_saturation","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10890","name","gene_dragon_eye_color_hue","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10894","name","gene_dragon_eye_color_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10898","name","gene_dragon_eye_color_saturation","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10902","name","gene_dragon_horn_color_hue","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10906","name","gene_dragon_horn_color_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10910","name","gene_dragon_horn_color_saturation","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10914","name","gene_dragon_brow_width","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10918","name","gene_dragon_cheek_width","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10922","name","gene_dragon_chin_profile","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10926","name","gene_dragon_crest_depth","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10930","name","gene_dragon_head_roundness","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10934","name","gene_dragon_horns_eyebrow_length","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10938","name","gene_dragon_main_horn_shape_template","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10942","name","gene_dragon_main_horn_shape_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10946","name","gene_dragon_jaw_width","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10950","name","gene_dragon_lower_jaw_height","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10954","name","gene_dragon_lower_jaw_width","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10958","name","gene_dragon_old_neck","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10962","name","gene_dragon_outer_brow_height","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10966","name","gene_dragon_snout_height","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10970","name","gene_dragon_snout_length","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10974","name","gene_dragon_snout_profile","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10978","name","gene_dragon_snout_width","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10982","name","gene_dragon_upper_jaw_width","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10986","name","gene_dragon_center_fin_size","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10990","name","gene_dragon_back_spike_size","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10994","name","gene_dragon_horns_eyebrow","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","10998","name","gene_dragon_neck_spike_size","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11002","name","gene_dragon_side_fin_size","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11006","name","gene_dragon_snout_end_width","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11010","name","gene_dragon_neck_length","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11014","name","gene_dragon_tail_length","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11018","name","gene_dragon_primary_color_hue","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11022","name","gene_dragon_primary_color_saturation","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11026","name","gene_dragon_fire_color_template","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11030","name","gene_dragon_fire_color_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11034","name","gene_dragon_fire_smoke_template","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11038","name","gene_dragon_fire_smoke_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11042","name","gene_dragon_metallic_scales_strength","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11046","name","gene_dragon_scale_shadows","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11050","name","gene_dragon_scale_highlights","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11054","name","gene_dragon_wounded","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11058","name","gene_dragon_body_shading_template","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11062","name","gene_dragon_body_shading_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11066","name","gene_dragon_body_pattern_template","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11070","name","gene_dragon_body_pattern_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11074","name","gene_dragon_wings_shading_template","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11078","name","gene_dragon_wings_shading_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11082","name","primary_color_grading","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11086","name","primary_color","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11098","name","currently_hatching","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11116","name","canon_gender","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11120","name","Lykax","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\replace\russian\agot\names\agot_dragon_names_l_russian.yml","175"
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11138","name","dragon_gender_hidden","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11146","name","dragon_age","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11150","name","dragon_size","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11154","name","dragon_size_base","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11162","name","gene_dragon_primary_color_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11166","name","gene_dragon_secondary_hue","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11170","name","gene_dragon_tertiary_hue","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11174","name","gene_dragon_tertiary_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11178","name","gene_dragon_tertiary_saturation","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11182","name","gene_dragon_secondary_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11186","name","gene_dragon_secondary_saturation","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11190","name","gene_dragon_eye_color_hue","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11194","name","gene_dragon_eye_color_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11198","name","gene_dragon_eye_color_saturation","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11202","name","gene_dragon_horn_color_hue","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11206","name","gene_dragon_horn_color_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11210","name","gene_dragon_horn_color_saturation","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11214","name","gene_dragon_brow_width","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11218","name","gene_dragon_cheek_width","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11222","name","gene_dragon_chin_profile","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11226","name","gene_dragon_crest_depth","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11230","name","gene_dragon_head_roundness","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11234","name","gene_dragon_horns_eyebrow_length","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11238","name","gene_dragon_main_horn_shape_template","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11242","name","gene_dragon_main_horn_shape_value","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11246","name","gene_dragon_jaw_width","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11250","name","gene_dragon_lower_jaw_height","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11254","name","gene_dragon_lower_jaw_width","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11258","name","gene_dragon_old_neck","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11262","name","gene_dragon_outer_brow_height","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11266","name","gene_dragon_snout_height","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11270","name","gene_dragon_snout_length","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11274","name","gene_dragon_snout_profile","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11278","name","gene_dragon_snout_width","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11282","name","gene_dragon_upper_jaw_width","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11286","name","gene_dragon_center_fin_size","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11290","name","gene_dragon_back_spike_size","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11294","name","gene_dragon_horns_eyebrow","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11298","name","gene_dragon_neck_spike_size","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11302","name","gene_dragon_side_fin_size","False","False","False",,,
"common/scripted_effects/00_agot_dragon_canon_dragons_effects.txt","11306","name","gene_dragon_snout_end_width","False","False","False",,,
