"Key","MainFile","MainLine","English","Translation","TranslationPresent","BuiltinRussian","BuiltinFile","BuiltinLine","BuiltinIdenticalToEnglish","ExternalCatalog","ExternalFile","ExternalLine","ExternalRussian","AnyCyrillic"
"menu_rule_spawn_nagga_egg","localization/replace/english/more_dragon_eggs_ui_l_english.yml","87","Spawn Nagga Egg","","False","","","","False","","","","","False"
"menu_rule_spawn_pythax_egg","localization/replace/english/more_dragon_eggs_ui_l_english.yml","89","Spawn Pythax Egg","","False","","","","False","","","","","False"
"menu_rule_spawn_sheepstealer_egg","localization/replace/english/more_dragon_eggs_ui_l_english.yml","84","Spawn Sheepstealer Egg","","False","","","","False","","","","","False"
"menu_rule_spawn_vassarion_egg","localization/replace/english/more_dragon_eggs_ui_l_english.yml","90","Spawn Vassarion Egg","","False","","","","False","","","","","False"
"menu_rule_spawn_vhagar_egg","localization/replace/english/more_dragon_eggs_ui_l_english.yml","85","Spawn Vhagar Egg","","False","","","","False","","","","","False"
"menu_rule_stepstone_invasion_frequency","localization/replace/english/more_dragon_eggs_ui_l_english.yml","105","Stepstone Adventurer Invasion Frequency","","False","","","","False","","","","","False"
"menu_viewer.t","localization/replace/english/more_dragon_eggs_ui_l_english.yml","49","MDE Menu","","False","","","","False","","","","","False"
"meraxes_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","163","Meraxes","","False","","","","False","","","","","False"
"message_filter_dragon_egg_created","localization/replace/english/more_dragon_eggs_ui_l_english.yml","122","@dragon_icon! Dragon Egg Found","","False","","","","False","","","","","False"
"message_filter_dragon_egg_created_desc","localization/replace/english/more_dragon_eggs_ui_l_english.yml","123","A [dragon|E] egg has been laid, found or brought into the world","","False","","","","False","","","","","False"
"moondancer_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","179","Moondancer","","False","","","","False","","","","","False"
"morghul_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","182","Morghul","","False","","","","False","","","","","False"
"morning_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","183","Morning","","False","","","","False","","","","","False"
"move_dragon.t","localization/replace/english/more_dragon_eggs_ui_l_english.yml","60","Move [GetPlayer.MakeScope.Var('sgui_selected_dragon').GetCharacter.GetName]","","False","","","","False","","","","","False"
"move_dragon_into.t","localization/replace/english/more_dragon_eggs_ui_l_english.yml","61","Move Dragon to [GetPlayer.MakeScope.Var('viewing_county_mover').Title.GetNameNoTier]","","False","","","","False","","","","","False"
"neltharion_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","219","Neltharion","","False","","","","False","","","","","False"
"nessarion_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","160","Nessarion","","False","","","","False","","","","","False"
"nightfyre_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","185","Nightfyre","","False","","","","False","","","","","False"
"num_dragons_in_pit","localization/replace/english/more_dragon_eggs_ui_l_english.yml","54","Number of Dragons: [Title.MakeScope.ScriptValue('pit_has_this_many_dragons')|0]","","False","","","","False","","","","","False"
"num_dragons_in_this_coop","localization/replace/english/more_dragon_eggs_ui_l_english.yml","56","Dragons in the Dragoncoop: [GetPlayer.MakeScope.Var('viewing_county').Title.MakeScope.ScriptValue('pit_has_this_many_dragons')|0]","","False","","","","False","","","","","False"
"num_dragons_in_this_pit","localization/replace/english/more_dragon_eggs_ui_l_english.yml","55","Dragons in the [GetPlayer.MakeScope.Var('viewing_county').Title.GetProvince.Custom('mde_dragonpit_type_custom_loc')]: [GetPlayer.MakeScope.Var('viewing_county').Title.MakeScope.ScriptValue('pit_has_this_many_dragons')|0]","","False","","","","False","","","","","False"
"num_eggs_in_pit","localization/replace/english/more_dragon_eggs_ui_l_english.yml","57","Number of Eggs: [Title.GetHolder.MakeScope.ScriptValue('pit_has_this_many_eggs')|0]","","False","","","","False","","","","","False"
"num_eggs_in_this_pit","localization/replace/english/more_dragon_eggs_ui_l_english.yml","58","Pitted Dragon Eggs: [GetPlayer.MakeScope.Var('viewing_county').Title.GetHolder.MakeScope.ScriptValue('pit_has_this_many_eggs')|0]","","False","","","","False","","","","","False"
"num_tamers_in_this_pit","localization/replace/english/more_dragon_eggs_ui_l_english.yml","59","Authorized Tamers: [GetPlayer.MakeScope.Var('viewing_county').Title.MakeScope.ScriptValue('pit_has_this_many_tamers')|0]","","False","","","","False","","","","","False"
"pythax_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","220","Pythax","","False","","","","False","","","","","False"
"quicksilver_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","164","Quicksilver","","False","","","","False","","","","","False"
"RETRIEVE_EGG","localization/replace/english/more_dragon_eggs_ui_l_english.yml","64","#I Retrieve Egg #!","","False","","","","False","","","","","False"
"RETRIEVE_EGGS","localization/replace/english/more_dragon_eggs_ui_l_english.yml","65","#I Retrieve All Eggs #!","","False","","","","False","","","","","False"
"rhaegal_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","190","Rhaegal","","False","","","","False","","","","","False"
"rovax_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","218","Rovax","","False","","","","False","","","","","False"
"rule_dragon_egg_spawn_likelihood_ai","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","94","@mde_icon!@iceFire_dragon_egg_icon!AI Dragon Egg Map Spawn","","False","","","","False","","","","","False"
"seasmoke_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","171","Seasmoke","","False","","","","False","","","","","False"
"SEND_DRAGON","localization/replace/english/more_dragon_eggs_ui_l_english.yml","68","#I Send Dragon To Dragonpit #!","","False","","","","False","","","","","False"
"SEND_DRAGONS","localization/replace/english/more_dragon_eggs_ui_l_english.yml","69","#I Send All Dragons To Dragonpit #!","","False","","","","False","","","","","False"
"SEND_EGG","localization/replace/english/more_dragon_eggs_ui_l_english.yml","66","#I Pit Egg #!","","False","","","","False","","","","","False"
"SEND_EGGS","localization/replace/english/more_dragon_eggs_ui_l_english.yml","67","#I Pit All Eggs #!","","False","","","","False","","","","","False"
"serporoth_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","192","Serporoth","","False","","","","False","","","","","False"
"setting_1_in_1200_ai","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","96","1/1200","","False","","","","False","","","","","False"
"setting_1_in_1200_ai_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","108","~1/1200 (0.083%) chance for any AI to pick up dragon eggs from a location or decision.","","False","","","","False","","","","","False"
"setting_1_in_150","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","75","1/150","","False","","","","False","","","","","False"
"setting_1_in_150_ai","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","100","1/150","","False","","","","False","","","","","False"
"setting_1_in_150_ai_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","112","~1/150 (0.667%) chance for any AI to pick up dragon eggs from a location or decision.","","False","","","","False","","","","","False"
"setting_1_in_150_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","87","~1/150 (0.667%) chance for any player to pick up dragon eggs from a location or decision.","","False","","","","False","","","","","False"
"setting_1_in_2","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","79","1/2","","False","","","","False","","","","","False"
"setting_1_in_2_ai","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","104","1/2","","False","","","","False","","","","","False"
"setting_1_in_2_ai_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","116","~1/2 (50%) chance for any AI to pick up dragon eggs from a location or decision.","","False","","","","False","","","","","False"
"setting_1_in_2_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","91","~1/2 (50%) chance for any player to pick up dragon eggs from a location or decision.","","False","","","","False","","","","","False"
"setting_1_in_25","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","77","1/25","","False","","","","False","","","","","False"
"setting_1_in_25_ai","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","102","1/25","","False","","","","False","","","","","False"
"setting_1_in_25_ai_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","114","~1/25 (4%) chance for any AI to pick up dragon eggs from a location or decision.","","False","","","","False","","","","","False"
"setting_1_in_25_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","89","~1/25 (4%) chance for any player to pick up dragon eggs from a location or decision.","","False","","","","False","","","","","False"
"setting_1_in_300","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","74","1/300 (Default)","","False","","","","False","","","","","False"
"setting_1_in_300_ai","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","99","1/300 (Default)","","False","","","","False","","","","","False"
"setting_1_in_300_ai_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","111","~1/300 (0.333%) chance for any AI to pick up dragon eggs from a location or decision. This is the default AGOT chance.","","False","","","","False","","","","","False"
"setting_1_in_300_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","86","~1/300 (0.333%) chance for any player to pick up dragon eggs from a location or decision. This is the default AGOT chance.","","False","","","","False","","","","","False"
"setting_1_in_5","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","78","1/5","","False","","","","False","","","","","False"
"setting_1_in_5_ai","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","103","1/5","","False","","","","False","","","","","False"
"setting_1_in_5_ai_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","115","~1/5 (20%) chance for any AI to pick up dragon eggs from a location or decision.","","False","","","","False","","","","","False"
"setting_1_in_5_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","90","~1/5 (20%) chance for any player to pick up dragon eggs from a location or decision.","","False","","","","False","","","","","False"
"setting_1_in_50","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","76","1/50","","False","","","","False","","","","","False"
"setting_1_in_50_ai","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","101","1/50","","False","","","","False","","","","","False"
"setting_1_in_50_ai_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","113","~1/50 (2%) chance for any AI to pick up dragon eggs from a location or decision.","","False","","","","False","","","","","False"
"setting_1_in_50_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","88","~1/50 (2%) chance for any player to pick up dragon eggs from a location or decision.","","False","","","","False","","","","","False"
"setting_1_in_600","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","73","1/600","","False","","","","False","","","","","False"
"setting_1_in_600_ai","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","98","1/600","","False","","","","False","","","","","False"
"setting_1_in_600_ai_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","110","~1/600 (0.167%) chance for any AI to pick up dragon eggs from a location or decision.","","False","","","","False","","","","","False"
"setting_1_in_600_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","85","~1/600 (0.167%) chance for any player to pick up dragon eggs from a location or decision.","","False","","","","False","","","","","False"
"setting_1_in_900","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","72","1/900","","False","","","","False","","","","","False"
"setting_1_in_900_ai","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","97","1/900","","False","","","","False","","","","","False"
"setting_1_in_900_ai_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","109","~1/900 (0.111%) chance for any AI to pick up dragon eggs from a location or decision.","","False","","","","False","","","","","False"
"setting_1_in_900_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","84","~1/900 (0.111%) chance for any player to pick up dragon eggs from a location or decision.","","False","","","","False","","","","","False"
"setting_absolute_spawn_ai","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","105","AI Guaranteed Spawns","","False","","","","False","","","","","False"
"setting_absolute_spawn_ai_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","117","Guaranteed chance for the first AI character to visit these locations or take the decisions to pick up the dragon eggs.","","False","","","","False","","","","","False"
"setting_dragon_hatching_25_percent","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","47","25% Chance","","False","","","","False","","","","","False"
"setting_dragon_hatching_25_percent_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","56","An egg of medium hatching likelihood has about a 25% chance of hatching. Eggs more or less likely to hatch scale up or down from there.","","False","","","","False","","","","","False"
"setting_dragon_hatching_5_percent","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","46","5% Chance","","False","","","","False","","","","","False"
"setting_dragon_hatching_5_percent_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","55","An egg of medium hatching likelihood has about a 5% chance of hatching. Eggs more or less likely to hatch scale up or down from there.","","False","","","","False","","","","","False"
"setting_dragon_hatching_50_percent","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","48","50% Chance","","False","","","","False","","","","","False"
"setting_dragon_hatching_50_percent_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","57","An egg of medium hatching likelihood has about a 50% chance of hatching. Eggs more or less likely to hatch scale up or down from there.","","False","","","","False","","","","","False"
"setting_dragon_hatching_75_percent","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","49","75% Chance","","False","","","","False","","","","","False"
"setting_dragon_hatching_75_percent_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","58","An egg of medium hatching likelihood has about a 75% chance of hatching. Eggs more or less likely to hatch scale up or down from there.","","False","","","","False","","","","","False"
"setting_dragon_hatching_95_percent","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","50","95% Chance","","False","","","","False","","","","","False"
"setting_dragon_hatching_95_percent_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","59","An egg of medium hatching likelihood has about a 95% chance of hatching. Eggs more or less likely to hatch scale up or down from there.","","False","","","","False","","","","","False"
"setting_no_spawns_ai","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","95","AI No Spawns","","False","","","","False","","","","","False"
"setting_no_spawns_ai_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","107","No dragon eggs can be picked up on the map by any AI, either from any of the dragonlore locations, Winterfell, or by decisions such as A Day On Dragonstone or Escape to Summerhall/Rebuild Summerhall.","","False","","","","False","","","","","False"
"setting_spawn_dragonstone_eggs_disabled_ai_blocked","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","188","Disabled for AI","","False","","","","False","","","","","False"
"setting_spawn_dragonstone_eggs_disabled_ai_blocked_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","192","The Dragonlore event in Dragonstone is blocked for AI to prevent egg overabundance. A Day On Dragonstone and Adventurer Inspirations to Dragonstone will remain unchanged.","","False","","","","False","","","","","False"
"sheepstealer_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","187","Sheepstealer","","False","","","","False","","","","","False"
"SHOW_ARTIFACT_MARKET","localization/replace/english/more_dragon_eggs_ui_l_english.yml","26","#T Artifact Market#!\nBuy and sell artifacts with the artifact keeper.","","False","","","","False","","","","","False"
"SHOW_DRAGONBLOOD","localization/replace/english/more_dragon_eggs_ui_l_english.yml","25","#T Show Dragonblooded#!\nShows every living character with dragonblood heritage, highest dragonblood first.","","False","","","","False","","","","","False"
"SHOW_MENU_MENU","localization/replace/english/more_dragon_eggs_ui_l_english.yml","27","#T MDE Menu#!\nSettings for Dragon Portraits, Game Rules, and Buttons.","","False","","","","False","","","","","False"
"shrykos_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","181","Shrykos","","False","","","","False","","","","","False"
"silverwing_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","170","Silverwing","","False","","","","False","","","","","False"
"stormcloud_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","178","Stormcloud","","False","","","","False","","","","","False"
"sunfyre_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","172","Sunfyre","","False","","","","False","","","","","False"
"syrax_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","173","Syrax","","False","","","","False","","","","","False"
"terrax_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","216","Terrax","","False","","","","False","","","","","False"
"tessarion_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","174","Tessarion","","False","","","","False","","","","","False"
"the_last_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","184","Zalagon","","False","","","","False","","","","","False"
"tyraxes_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","177","Tyraxes","","False","","","","False","","","","","False"
"urrax_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","222","Urrax","","False","","","","False","","","","","False"
"valryon_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","214","valryon","","False","","","","False","","","","","False"
"vassarion_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","217","Vassarion","","False","","","","False","","","","","False"
"vermax_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","175","Vermax","","False","","","","False","","","","","False"
"vermithor_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","169","Vermithor","","False","","","","False","","","","","False"
"vermithrax_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","158","Vermithrax","","False","","","","False","","","","","False"
"vhagar_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","165","Vhagar","","False","","","","False","","","","","False"
"viserion_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","191","Viserion","","False","","","","False","","","","","False"
"wyrmling_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","180","Starhunter","","False","","","","False","","","","","False"
