"File","Line","Key","Source"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","6556","elyrian_sailors","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","6568","elyrian_sailors","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","6601","tolosi_slingers","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","6613","tolosi_slingers","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","6646","pit_fighters","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","6658","pit_fighters","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","6691","collared_bows","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","6703","collared_bows","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","6736","unsullied","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","6748","unsullied","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","6781","tear_sailors","This translation"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","6793","tear_sailors","This translation"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","6826","wyven_hunters","This translation"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","6838","wyven_hunters","This translation"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","6871","zamoyos_sailors","This translation"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","6883","zamoyos_sailors","This translation"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","6916","brindled_warriors","This translation"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","6928","brindled_warriors","This translation"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","6961","corsairs","This translation"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","6973","corsairs","This translation"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7006","pen_guards","This translation"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7018","pen_guards","This translation"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7051","marcher_longbowmen","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7063","marcher_longbowmen","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7096","storm_knights","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7108","storm_knights","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7141","collar_breakers","This translation"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7153","collar_breakers","This translation"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7186","sunset_feathers","This translation"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7198","sunset_feathers","This translation"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7231","indigo_spears","This translation"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7243","indigo_spears","This translation"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7276","tree_speakers","This translation"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7288","tree_speakers","This translation"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7321","abulu_spears","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7333","abulu_spears","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7366","butterflies","This translation"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7378","butterflies","This translation"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7411","disputant_scouts","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7423","disputant_scouts","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7456","weeping_guard","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7468","weeping_guard","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7501","myrish_crossbows","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7513","myrish_crossbows","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7546","ornate_helms","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7558","ornate_helms","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7591","finger_scouts","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7603","finger_scouts","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7636","hunters_of_the_moon","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7648","hunters_of_the_moon","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7681","sistermen_pirates","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7693","sistermen_pirates","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7726","winged_knights","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7738","winged_knights","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7771","rain_bringers","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7783","rain_bringers","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7816","clan_raiders","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7828","clan_raiders","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7861","bronze_raiders","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7873","bronze_raiders","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7906","sons_of_gendel","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7918","sons_of_gendel","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7951","fire_flingers","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7963","fire_flingers","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","7996","cannibal_bows","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8008","cannibal_bows","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8041","bat_catchers","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8053","bat_catchers","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8086","ice_skatters","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8098","ice_skatters","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8131","cairn_wardens","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8143","cairn_wardens","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8176","wildling_raiders","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8188","wildling_raiders","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8221","dogsled_chariots","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8233","dogsled_chariots","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8266","black_soles","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8278","black_soles","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8311","stolen_spears","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8323","stolen_spears","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8356","pearl_phoenixes","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8368","pearl_phoenixes","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8401","jade_dragons","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8413","jade_dragons","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8446","tourmaline_tortoises","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8458","tourmaline_tortoises","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8491","onyx_crows","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8503","onyx_crows","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8536","topaz_tigers","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8548","topaz_tigers","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8581","opal_cranes","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8593","opal_cranes","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8626","scorpions","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8638","scorpions","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8671","water_wizards","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8683","water_wizards","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8716","dragons_regiment","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8728","dragons_regiment","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8761","shrikes","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8773","shrikes","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8806","poorfellow_skirmishers","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8818","poorfellow_skirmishers","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8851","warriors_sons_heavy_infantry","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8863","warriors_sons_heavy_infantry","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8896","warriors_sons_heavy_cav","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8908","warriors_sons_heavy_cav","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8941","holy_guard","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8953","holy_guard","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8986","fiery_hand","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","8998","fiery_hand","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9031","dothraki_screamers","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9043","dothraki_screamers","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9076","knights_of_the_dragon","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9088","knights_of_the_dragon","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9121","northern_spears","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9133","northern_spears","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9166","dornish_crossbows","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9178","dornish_crossbows","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9211","vale_heavy_infantry","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9223","vale_heavy_infantry","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9256","crownlands_spears","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9268","crownlands_spears","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9301","reach_light_cavalry","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9313","reach_light_cavalry","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9346","riverlands_light_infantry","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9358","riverlands_light_infantry","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9391","westerlands_knights","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9403","westerlands_knights","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9436","stormlands_heavy_infantry","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9448","stormlands_heavy_infantry","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9481","stepstone_sailors","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9493","stepstone_sailors","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9526","westerosi_sellswords","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9538","westerosi_sellswords","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9571","giant_regiment","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9583","giant_regiment","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9616","goldenheart_bowmen","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9628","goldenheart_bowmen","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9661","ruby_spearwomen","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9673","ruby_spearwomen","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9706","battering_ram","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9718","battering_ram","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9751","sarsfield_horse_archers","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9763","sarsfield_horse_archers","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9796","nw_rangers","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9808","nw_rangers","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9841","nw_trackers","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9853","nw_trackers","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9886","sworn_brothers","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9898","sworn_brothers","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9931","shadow_spears","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9943","shadow_spears","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9976","eastwatch_sailors","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","9988","eastwatch_sailors","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10021","pirate_archers","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10033","pirate_archers","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10066","pirate_pikemen","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10078","pirate_pikemen","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10111","pirate_skirmishers","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10123","pirate_skirmishers","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10156","laamp_settler_maa","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10168","laamp_settler_maa","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10201","goldcloaks","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10213","goldcloaks","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10246","sea_watch","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10258","sea_watch","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10291","redcloaks","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10303","redcloaks","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10336","greycloaks","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10348","greycloaks","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10381","cailin_archers","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10393","cailin_archers","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10426","grey_wolves","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10438","grey_wolves","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10471","hammers_of_justice","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10483","hammers_of_justice","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10516","morne_guardians","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10528","morne_guardians","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10561","dust_devils","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10573","dust_devils","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10606","head_collectors","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10618","head_collectors","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10651","cruel_chains","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10663","cruel_chains","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10696","bloody_blades","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10708","bloody_blades","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10741","sharp_claws","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10753","sharp_claws","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10786","ursulas_screams","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10798","ursulas_screams","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10831","wildling_cavalry","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10843","wildling_cavalry","AGOT Russian"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10876","triarchs_herd","This translation"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10888","triarchs_herd","This translation"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10921","wights","This translation"
"common/scripted_guis/DI_army_spawner_maa_sgui.txt","10933","wights","This translation"
"gui/DI_character_editor_templates/DI_ce_lifestyle_presents_template.gui","63","DI_ce_all_lifestyle_button","Base DI external Russian"
"gui/DI_character_editor_templates/DI_ce_lifestyle_presents_template.gui","68","DI_ce_all_lifestyle_button_tt","Base DI external Russian"
"gui/DI_character_editor_templates/DI_ce_lifestyle_presents_template.gui","180","DI_ce_lifestyle_button","Base DI external Russian"
"gui/DI_character_editor_templates/DI_ce_lifestyle_presents_template.gui","185","DI_ce_lifestyle_button_tt","Base DI external Russian"
"gui/DI_character_editor_templates/DI_ce_tracked_trait_marker_buttons.gui","6","DI_tracked_trait_marker_tt","Base DI external Russian"
"gui/DI_character_spawner_templates/DI_dynamic_court_position_list.gui","15","DI_court_position_category_county","This translation"
"gui/DI_character_spawner_templates/DI_dynamic_court_position_list.gui","49","DI_court_position_category_duchy","This translation"
"gui/DI_character_spawner_templates/DI_dynamic_court_position_list.gui","83","DI_court_position_category_kingdom","This translation"
"gui/DI_character_spawner_templates/DI_dynamic_court_position_list.gui","117","DI_court_position_category_empire","This translation"
"gui/DI_character_spawner_templates/DI_dynamic_court_position_list.gui","151","DI_court_position_category_landless_adventurer","This translation"
"gui/DI_character_spawner_templates/DI_dynamic_court_position_list.gui","185","DI_court_position_category_other","This translation"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","18","DI_pinned_characters_no_match","Base DI external Russian"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","78","DI_execute_tt","Base DI external Russian"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","91","DI_house_arrest_tt","Base DI external Russian"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","104","DI_imprison_tt","Base DI external Russian"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","214","DI_age","Base DI external Russian"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","247","DI_unpin_tt","Base DI external Russian"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","304","DI_apply_skill","Base DI external Russian"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","305","DI_skill_diplomacy_tt","Base DI external Russian"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","318","DI_PC_diplomacy","Base DI external Russian"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","377","DI_apply_skill","Base DI external Russian"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","378","DI_skill_martial_tt","Base DI external Russian"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","392","DI_PC_martial","Base DI external Russian"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","452","DI_apply_skill","Base DI external Russian"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","453","DI_skill_stewardship_tt","Base DI external Russian"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","467","DI_PC_stewardship","Base DI external Russian"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","526","DI_apply_skill","Base DI external Russian"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","527","DI_skill_intrigue_tt","Base DI external Russian"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","541","DI_PC_intrigue","Base DI external Russian"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","601","DI_apply_skill","Base DI external Russian"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","602","DI_skill_learning_tt","Base DI external Russian"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","616","DI_PC_learning","Base DI external Russian"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","675","DI_apply_skill","Base DI external Russian"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","676","DI_skill_prowess_tt","Base DI external Russian"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","690","DI_PC_prowess","Base DI external Russian"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","772","DI_PC_gold","Base DI external Russian"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","830","DI_PC_prestige","Base DI external Russian"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","891","DI_PC_piety","Base DI external Russian"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","948","DI_PC_dprestige","Base DI external Russian"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","1008","DI_PC_influence","Base DI external Russian"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","1068","DI_PC_provisions","Base DI external Russian"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","1113","DI_DRAGON_SIZE_TOOLTIP","This translation"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","1126","DI_PC_dragon_size","This translation"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","1169","DI_DRAGON_DREAD_TOOLTIP","This translation"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","1182","DI_PC_dragon_dread","This translation"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","1227","DI_DRAGON_TEMPERAMENT_TOOLTIP","This translation"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","1240","DI_PC_dragon_temperament","This translation"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","1288","DI_PC_religion_tt","Base DI external Russian"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","1319","DI_PC_culture_tt","Base DI external Russian"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","1901","DI_DRAGON_SIZE_TOOLTIP","This translation"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","1946","DI_DRAGON_DREAD_TOOLTIP","This translation"
"gui/DI_pinned_character_templates/DI_pinned_character_templates.gui","1991","DI_DRAGON_TEMPERAMENT_TOOLTIP","This translation"
"gui/DI_title_manager_templates/DI_title_manager_building_level_selector_template.gui","15","DI_tm_level_selector","This translation"
"gui/DI_title_manager_templates/DI_title_manager_building_list_template.gui","32","DI_holding_type_castle_holding","This translation"
"gui/DI_title_manager_templates/DI_title_manager_building_list_template.gui","65","DI_tm_building_button_tt","This translation"
"gui/DI_title_manager_templates/DI_title_manager_building_list_template.gui","73","DI_holding_type_castle_holding","This translation"
"gui/DI_title_manager_templates/DI_title_manager_building_list_template.gui","85","DI_tm_building_button_tt","This translation"
"gui/DI_title_manager_templates/DI_title_manager_building_list_template.gui","93","building_type_generic_dragon_pit_01","AGOT Russian"
"gui/DI_title_manager_templates/DI_title_manager_building_list_template.gui","105","DI_tm_building_button_tt","This translation"
"gui/DI_title_manager_templates/DI_title_manager_building_list_template.gui","113","building_type_building_moat_01","AGOT Russian"
"gui/DI_title_manager_templates/DI_title_manager_building_list_template.gui","125","DI_tm_building_button_tt","This translation"
"gui/DI_title_manager_templates/DI_title_manager_building_list_template.gui","133","building_type_agot_ironwood_01","AGOT Russian"
"gui/DI_title_manager_templates/DI_title_manager_building_list_template.gui","145","DI_tm_building_button_tt","This translation"
"gui/DI_title_manager_templates/DI_title_manager_building_list_template.gui","153","building_type_ramparts_01","AGOT Russian"
"gui/DI_title_manager_templates/DI_title_manager_building_list_template.gui","165","DI_tm_building_button_tt","This translation"
"gui/DI_title_manager_templates/DI_title_manager_building_list_template.gui","173","building_type_curtain_walls_01","AGOT Russian"
"gui/DI_title_manager_templates/DI_title_manager_building_list_template.gui","185","DI_tm_building_button_tt","This translation"
"gui/DI_title_manager_templates/DI_title_manager_building_list_template.gui","193","building_type_watchtowers_01","AGOT Russian"
"gui/DI_title_manager_templates/DI_title_manager_building_list_template.gui","205","DI_tm_building_button_tt","This translation"
"gui/DI_title_manager_templates/DI_title_manager_building_list_template.gui","213","building_type_hill_forts_01","AGOT Russian"
"gui/DI_title_manager_templates/DI_title_manager_building_list_template.gui","239","DI_holding_type_city_holding","This translation"
"gui/DI_title_manager_templates/DI_title_manager_building_list_template.gui","272","DI_tm_building_button_tt","This translation"
"gui/DI_title_manager_templates/DI_title_manager_building_list_template.gui","280","DI_holding_type_city_holding","This translation"
"gui/DI_title_manager_templates/DI_title_manager_building_list_template.gui","292","DI_tm_building_button_tt","This translation"
"gui/DI_title_manager_templates/DI_title_manager_building_list_template.gui","300","building_type_city_walls_01","AGOT Russian"
"gui/DI_title_manager_templates/DI_title_manager_building_list_template.gui","326","DI_holding_type_church_holding","This translation"
"gui/DI_title_manager_templates/DI_title_manager_building_list_template.gui","359","DI_tm_building_button_tt","This translation"
"gui/DI_title_manager_templates/DI_title_manager_building_list_template.gui","367","DI_holding_type_church_holding","This translation"
"gui/DI_title_manager_templates/DI_title_manager_building_list_template.gui","393","DI_holding_type_tribal_holding","This translation"
"gui/DI_title_manager_templates/DI_title_manager_building_list_template.gui","426","DI_tm_building_button_tt","This translation"
"gui/DI_title_manager_templates/DI_title_manager_building_list_template.gui","434","DI_holding_type_tribal_holding","This translation"
"gui/DI_title_manager_templates/DI_title_manager_building_list_template.gui","446","DI_tm_building_button_tt","This translation"
