"Count","Category","Owner","FirstLogLine","Component","Message"
"1","Script / database error","","1837","artifact_feature.cpp:33","Missing loc key 'feature_dragon_whip_silver'"
"1","Script / database error","","1834","opinion_modifier.cpp:83","Modifier 'funded_my_expedition' shouldn't have a duration and monthly_change at the same time!"
"1","Script / database error","","1835","opinion_modifier.cpp:83","Modifier 'sent_relative_to_valyria' shouldn't have a duration and monthly_change at the same time!"
"1","Graphics / portrait source error","AGOT+ | Unresolved file","1824","coat_of_arms_render_description.cpp:190","Failed to find textured emblem texture at path: gfx/coat_of_arms/colored_emblems/ce_bottom_solid.dds near file: common/coat_of_arms/coat_of_arms/test_reach_dynasties.txt line: 1302"
"1","Graphics / portrait source error","A Game of Thrones | Unresolved file","1825","coat_of_arms_render_description.cpp:190","Failed to find textured emblem texture at path: gfx/coat_of_arms/colored_emblems/north_wibberly.dds near file: common/coat_of_arms/coat_of_arms/northern_dynasties.txt line: 1337"
"1","Graphics / portrait source error","A Game of Thrones | Unresolved file","1822","coat_of_arms_render_description.cpp:190","Failed to find textured emblem texture at path: gfx/coat_of_arms/colored_emblems/asoiaf_unicorn.dds near file: common/coat_of_arms/coat_of_arms/personal_coas_dynamic.txt line: 1080"
"1","Graphics / portrait source error","A Game of Thrones | Unresolved file","1823","coat_of_arms_render_description.cpp:190","Failed to find textured emblem texture at path: gfx/coat_of_arms/colored_emblems/vale_seldon_rayonne.dds near file: common/coat_of_arms/coat_of_arms/riverland_dynasties.txt line: 120"
"1","Graphics / portrait source error","A Game of Thrones | Unresolved file","1828","coat_of_arms_render_description.cpp:190","Failed to find textured emblem texture at path: gfx/coat_of_arms/colored_emblems/ce_bottom_solid.dds near file: common/coat_of_arms/coat_of_arms/reach_dynasties.txt line: 1708"
"1","Graphics / portrait source error","AGOT+ | Unresolved file","1829","coat_of_arms_render_description.cpp:190","Failed to find textured emblem texture at path: gfx/coat_of_arms/colored_emblems/asoiaf_unicorn.dds near file: common/coat_of_arms/coat_of_arms/test_personal_coas.txt line: 2130"
"1","Graphics / portrait source error","AGOT+ | Unresolved file","1826","coat_of_arms_render_description.cpp:190","Failed to find textured emblem texture at path: gfx/coat_of_arms/colored_emblems/re_block_02.dds near file: common/coat_of_arms/coat_of_arms/test_reach_dynasties.txt line: 1699"
"1","Graphics / portrait source error","AGOT+ | Unresolved file","1827","coat_of_arms_render_description.cpp:190","Failed to find textured emblem texture at path: gfx/coat_of_arms/colored_emblems/re_block_02.dds near file: common/coat_of_arms/coat_of_arms/test_reach_dynasties.txt line: 1781"
"1","Script / database error","COW-AGOT: 3D Models & Bigger Castles","1849","jomini_script_system.cpp:303","Script system error!
  Error: trigger_event effect [ Event [agot_cities.5000] not found ]
  Script location: file: common/buildings/yy_agotcities_special_buildings_westeros.txt line: 1827 (planky_town_special:on_complete)"
"1","Script / database error","COW-AGOT: 3D Models & Bigger Castles","1854","jomini_script_system.cpp:303","Script system error!
  Error: trigger_event effect [ Event [agot_cities.5000] not found ]
  Script location: file: common/buildings/yy_agotcities_special_buildings_westeros.txt line: 1993 (agot_castamere_03:on_complete)"
"1","History / title / faith reference error","COW-AGOT: 3D Models & Bigger Castles","1846","title_links.cpp:214","Failed to fetch a valid landed title 'b_cheesemonger_manse' at location 'file: common/on_action/cowagot_province_on_actions.txt line: 246 (set_provinces_on_actions)'"
"1","Script / database error","Divine Intervention Cheat Menu","1847","jomini_eventtarget.h:291","Failed to find 'varangian' from database for link 'trait' at file: common/scripted_effects/DI_char_spawner_effects.txt line: 1232 (DI_akolouthos_traits_effect)"
"1","Script / database error","Legacy Of The Dragon","1867","jomini_script_system.cpp:303","Script system error!
  Error: create_artifact effect [ Invalid artifact template 'vs_blackfyre_template' ]
  Script location: file: common/scripted_effects/00_agot_artifact_vs_sword_effects_override.txt line: 31 (agot_create_artifact_vs_blackfyre_effect[args#3618947653])"
"1","Script / database error","Legacy Of The Dragon","1871","jomini_script_system.cpp:303","Script system error!
  Error: create_artifact effect [ Invalid artifact template 'vs_blackfyre_template' ]
  Script location: file: common/scripted_effects/00_agot_artifact_vs_sword_effects_override.txt line: 13 (agot_create_artifact_vs_blackfyre_effect[args#141906969])"
"1","Script / database error","COW-AGOT: 3D Models & Bigger Castles","1859","jomini_script_system.cpp:303","Script system error!
  Error: trigger_event effect [ Event [agot_cities.5000] not found ]
  Script location: file: common/buildings/yy_agotcities_special_buildings_westeros.txt line: 2295 (24castamere_03:on_complete)"
"1","Script / database error","Legacy Of The Dragon","1863","jomini_script_system.cpp:303","Script system error!
  Error: create_artifact effect [ Invalid artifact template 'vs_blackfyre_template' ]
  Script location: file: common/scripted_effects/00_agot_artifact_vs_sword_effects_override.txt line: 13 (agot_create_artifact_vs_blackfyre_effect[args#3618947653])"
"1","History / title / faith reference error","Divine Intervention Cheat Menu","1840","title_links.cpp:214","Failed to fetch a valid landed title 'e_hre' at location 'file: common/scripted_guis/DI_char_editor_present_sgui.txt line: 1589 (DI_ce_female_dominated:effect)'"
"1","History / title / faith reference error","Divine Intervention Cheat Menu","1841","title_links.cpp:214","Failed to fetch a valid landed title 'e_hre' at location 'file: common/character_interactions/DI_character_interaction.txt line: 4622 (DI_change_succession:on_accept)'"
"1","Script / database error","","1838","artifact_feature.cpp:33","Missing loc key 'feature_dragon_whip_bronze'"
"1","Graphics / portrait source error","","1839","artifact_visual_type.cpp:31","Artifact visual type 'asoiaf_hound_armour_visuals' has no defined assets"
"1","History / title / faith reference error","Divine Intervention Cheat Menu","1844","title_links.cpp:214","Failed to fetch a valid landed title 'e_hre' at location 'file: common/character_interactions/DI_character_interaction.txt line: 4639 (DI_change_succession:on_accept)'"
"1","History / title / faith reference error","COW-AGOT: 3D Models & Bigger Castles","1845","title_links.cpp:214","Failed to fetch a valid landed title 'b_graced_castle' at location 'file: common/on_action/cowagot_province_on_actions.txt line: 242 (set_provinces_on_actions)'"
"1","History / title / faith reference error","Divine Intervention Cheat Menu","1842","title_links.cpp:214","Failed to fetch a valid landed title 'e_hre' at location 'file: common/character_interactions/DI_character_interaction.txt line: 4624 (DI_change_succession:on_accept)'"
"1","History / title / faith reference error","Divine Intervention Cheat Menu","1843","title_links.cpp:214","Failed to fetch a valid landed title 'e_hre' at location 'file: common/character_interactions/DI_character_interaction.txt line: 4637 (DI_change_succession:on_accept)'"
"1","Script / database error","Legacy Of The Dragon","1895","jomini_script_system.cpp:303","Script system error!
  Error: create_artifact effect [ Invalid static modifier 'artifact_personal_scheme_power_add_5_modifier' ]
  Script location: file: common/scripted_effects/00_lotd_artifact_creation_effects.txt line: 8 (create_artifact_subterfuge_effect[args#141906969])"
"1","Script / database error","Legacy Of The Dragon","1891","jomini_script_system.cpp:303","Script system error!
  Error: create_artifact effect [ Invalid artifact template 'vs_seafoam_template' ]
  Script location: file: common/scripted_effects/00_agot_artifact_vs_sword_effects_override.txt line: 475 (agot_create_artifact_vs_seafoam_effect[args#3618947653])"
"1","Script / database error","Legacy Of The Dragon","1903","jomini_script_system.cpp:303","Script system error!
  Error: create_artifact effect [ Invalid artifact template 'vs_blackfyre_template' ]
  Script location: file: common/scripted_effects/00_agot_artifact_vs_sword_effects_override.txt line: 31 (agot_create_artifact_vs_blackfyre_effect[args#979117111])"
"1","Script / database error","Legacy Of The Dragon","1899","jomini_script_system.cpp:303","Script system error!
  Error: create_artifact effect [ Invalid artifact template 'vs_blackfyre_template' ]
  Script location: file: common/scripted_effects/00_agot_artifact_vs_sword_effects_override.txt line: 13 (agot_create_artifact_vs_blackfyre_effect[args#979117111])"
"1","Script / database error","Legacy Of The Dragon","1879","jomini_script_system.cpp:303","Script system error!
  Error: create_artifact effect [ Invalid artifact template 'vs_pincer_template' ]
  Script location: file: common/scripted_effects/00_agot_artifact_vs_sword_effects_override.txt line: 604 (agot_create_artifact_vs_pincer_effect[args#3618947653])"
"1","Script / database error","Legacy Of The Dragon","1875","jomini_script_system.cpp:303","Script system error!
  Error: create_artifact effect [ Invalid artifact template 'vs_blackfyre_template' ]
  Script location: file: common/scripted_effects/00_agot_artifact_vs_sword_effects_override.txt line: 31 (agot_create_artifact_vs_blackfyre_effect[args#141906969])"
"1","Script / database error","Legacy Of The Dragon","1887","jomini_script_system.cpp:303","Script system error!
  Error: create_artifact effect [ Invalid artifact template 'vs_seafoam_template' ]
  Script location: file: common/scripted_effects/00_agot_artifact_vs_sword_effects_override.txt line: 455 (agot_create_artifact_vs_seafoam_effect[args#3618947653])"
"1","Script / database error","Legacy Of The Dragon","1883","jomini_script_system.cpp:303","Script system error!
  Error: create_artifact effect [ Invalid artifact template 'vs_pincer_template' ]
  Script location: file: common/scripted_effects/00_agot_artifact_vs_sword_effects_override.txt line: 630 (agot_create_artifact_vs_pincer_effect[args#3618947653])"
"1","Script / database error","Legacy Of The Dragon","1927","jomini_script_system.cpp:303","Script system error!
  Error: create_artifact effect [ Invalid artifact template 'vs_seafoam_template' ]
  Script location: file: common/scripted_effects/00_agot_artifact_vs_sword_effects_override.txt line: 475 (agot_create_artifact_vs_seafoam_effect[args#2425720076])"
"1","Script / database error","Legacy Of The Dragon","1923","jomini_script_system.cpp:303","Script system error!
  Error: create_artifact effect [ Invalid artifact template 'vs_seafoam_template' ]
  Script location: file: common/scripted_effects/00_agot_artifact_vs_sword_effects_override.txt line: 455 (agot_create_artifact_vs_seafoam_effect[args#2425720076])"
"1","Script / database error","Legacy Of The Dragon","1935","jomini_script_system.cpp:303","Script system error!
  Error: create_artifact effect [ Invalid artifact template 'vs_pincer_template' ]
  Script location: file: common/scripted_effects/00_agot_artifact_vs_sword_effects_override.txt line: 630 (agot_create_artifact_vs_pincer_effect[args#2425720076])"
"1","Script / database error","Legacy Of The Dragon","1931","jomini_script_system.cpp:303","Script system error!
  Error: create_artifact effect [ Invalid artifact template 'vs_pincer_template' ]
  Script location: file: common/scripted_effects/00_agot_artifact_vs_sword_effects_override.txt line: 604 (agot_create_artifact_vs_pincer_effect[args#2425720076])"
"1","Script / database error","Legacy Of The Dragon","1911","jomini_script_system.cpp:303","Script system error!
  Error: create_artifact effect [ Invalid artifact template 'vs_pincer_template' ]
  Script location: file: common/scripted_effects/00_agot_artifact_vs_sword_effects_override.txt line: 630 (agot_create_artifact_vs_pincer_effect[args#979117111])"
"1","Script / database error","Legacy Of The Dragon","1907","jomini_script_system.cpp:303","Script system error!
  Error: create_artifact effect [ Invalid artifact template 'vs_pincer_template' ]
  Script location: file: common/scripted_effects/00_agot_artifact_vs_sword_effects_override.txt line: 604 (agot_create_artifact_vs_pincer_effect[args#979117111])"
"1","Script / database error","Legacy Of The Dragon","1919","jomini_script_system.cpp:303","Script system error!
  Error: create_artifact effect [ Invalid artifact template 'vs_seafoam_template' ]
  Script location: file: common/scripted_effects/00_agot_artifact_vs_sword_effects_override.txt line: 475 (agot_create_artifact_vs_seafoam_effect[args#979117111])"
"1","Script / database error","Legacy Of The Dragon","1915","jomini_script_system.cpp:303","Script system error!
  Error: create_artifact effect [ Invalid artifact template 'vs_seafoam_template' ]
  Script location: file: common/scripted_effects/00_agot_artifact_vs_sword_effects_override.txt line: 455 (agot_create_artifact_vs_seafoam_effect[args#979117111])"
"1","Script / database error","A Game of Thrones","1670","jomini_script_argument.cpp:227","Compiling source for agot_create_artifact_maekars_crown_effect failed for missing arguments: CREATOR. At file: common/scripted_effects/00_agot_artifact_crowns_effects.txt line: 672 (agot_create_artifact_maekars_crown_effect)"
"1","Script / database error","A Game of Thrones","1671","jomini_script_argument.cpp:227","Compiling source for agot_create_artifact_visenya_circlet_effect failed for missing arguments: CREATOR. At file: common/scripted_effects/00_agot_artifact_crowns_effects.txt line: 837 (agot_create_artifact_visenya_circlet_effect)"
"1","Script / database error","A Game of Thrones","1668","jomini_script_argument.cpp:227","Compiling source for agot_create_artifact_baelors_crown_effect failed for missing arguments: CREATOR. At file: common/scripted_effects/00_agot_artifact_crowns_effects.txt line: 498 (agot_create_artifact_baelors_crown_effect)"
"1","Script / database error","A Game of Thrones","1669","jomini_script_argument.cpp:227","Compiling source for agot_create_artifact_aegon_iv_crown_effect failed for missing arguments: CREATOR. At file: common/scripted_effects/00_agot_artifact_crowns_effects.txt line: 594 (agot_create_artifact_aegon_iv_crown_effect)"
"1","Script / database error","","1712","pdx_persistent_reader.cpp:216","Error: ""Failed to read key reference: 1453_end_date: 1453_end_date, near line: 3
Failed to read key reference: rhomaion_name_of_byzantium: rhomaion_name_of_byzantium, near line: 3
Failed to read key reference: default_mongol_invasion: default_mongol_invasion, near line: 3
Failed to read key reference: random_ruler_placement_off: random_ruler_placement_off, near line: 3
Failed to read key reference: launch_historical: launch_historical, near line: 3
Failed to read key reference: fp1_scandi_adventurers_apocalyptic: fp1_scandi_adventurers_apocalyptic, near line: 3
Failed to read key reference: dissolution_after_caliph_death: dissolution_after_caliph_death, near line: 3
Failed to read key reference: default_seljuk_invasion: default_seljuk_invasion, near line: 3
Failed to read key reference: situation_the_great_steppe_toggle_on: situation_the_great_steppe_toggle_on, near line: 3
Failed to read key reference: struggle_iberia_toggle_on: struggle_iberia_toggle_on, near line: 3
Failed to read key reference: struggle_persia_toggle_on: struggle_persia_toggle_on, near line: 3
Failed to read key reference: historicity_ruler_of_munster_historical_toirdelbach: historicity_ruler_of_munster_historical_toirdelbach, near line: 3
Failed to read key reference: historicity_norman_conquest_default_random: historicity_norman_conquest_default_random, near line: 3
Failed to read key reference: tibet_nomad_region_on: tibet_nomad_region_on, near line: 3
Failed to read key reference: sami_nomad_region_on: sami_nomad_region_on, near line: 3
Failed to read key reference: arabia_nomad_region_on: arabia_nomad_region_on, near line: 3
Failed to read key reference: sahel_nomad_region_on: sahel_nomad_region_on, near line: 3
Failed to read key reference: horn_of_africa_nomad_region_on: horn_of_africa_nomad_region_on, near line: 3
Failed to read key reference: historicity_extra_admin_egypt_gameplay_not_administrative: historicity_extra_admin_egypt_gameplay_not_administrative, near line: 3
Failed to read key reference: historicity_extra_admin_arabia_gameplay_not_administrative: historicity_extra_admin_arabia_gameplay_not_administrative, near line: 3
Failed to read key reference: historicity_extra_admin_ghana_gameplay_not_administrative: historicity_extra_admin_ghana_gameplay_not_administrative, near line: 3
Failed to read key reference: historicity_extra_admin_kabulistan_gameplay_not_administrative: historicity_extra_admin_kabulistan_gameplay_not_administrative, near line: 3
Failed to read key reference: historicity_extra_admin_persia_gameplay_not_administrative: historicity_extra_admin_persia_gameplay_not_administrative, near line: 3
Failed to read key reference: historicity_extra_admin_maghreb_gameplay_not_administrative: historicity_extra_admin_maghreb_gameplay_not_administrative, near line: 3
Failed to read key reference: historicity_extra_admin_tamilakam_gameplay_not_administrative: historicity_extra_admin_tamilakam_gameplay_not_administrative, near line: 3
Failed to read key reference: historicity_extra_admin_carolingians_gameplay_not_administrative: historicity_extra_admin_carolingians_gameplay_not_administrative, near line: 3
Failed to read key reference: historicity_extra_admin_player_wherever_gameplay_not_administrative: historicity_extra_admin_player_wherever_gameplay_not_administrative, near line: 3
Failed to read key reference: historicity_frankokratia_fourth_crusade: historicity_frankokratia_fourth_crusade, near line: 3
Failed to read key reference: silk_road_starting_innovations_preset: silk_road_starting_innovations_preset, near line: 3
Failed to read key reference: ACR_RE_tradition_slots_plus_95: ACR_RE_tradition_slots_plus_95, near line: 3
Failed to read key reference: ACR_RE_tradition_cost_free: ACR_RE_tradition_cost_free, near line: 3
Failed to read key reference: ACR_RE_tradition_cooldown_none: ACR_RE_tradition_cooldown_none, near line: 3
Failed to read key reference: ACR_RE_truce_duration_5: ACR_RE_truce_duration_5, near line: 3
Failed to read key reference: ACR_RE_truce_scope_player_primary: ACR_RE_truce_scope_player_primary, near line: 3
Failed to read key reference: ACR_RE_council_task_speed_1_month: ACR_RE_council_task_speed_1_month, near line: 3
Failed to read key reference: HM_RE_rule_player_free_functions_enabled: HM_RE_rule_player_free_functions_enabled, near line: 3
Failed to read key reference: HM_RE_rule_change_holding_type_cost_very_cheap: HM_RE_rule_change_holding_type_cost_very_cheap, near line: 3
Failed to read key reference: HM_RE_rule_change_holding_type_cooldown_very_short: HM_RE_rule_change_holding_type_cooldown_very_short, near line: 3
Failed to read key reference: HM_RE_rule_can_replace_buildings_vassals: HM_RE_rule_can_replace_buildings_vassals, near line: 3
Failed to read key reference: HM_RE_rule_can_feudalize_holdings_vassals: HM_RE_rule_can_feudalize_holdings_vassals, near line: 3
Failed to read key reference: HM_RE_value_construct_buildings_gold_cost_cap_very_cheap: HM_RE_value_construct_buildings_gold_cost_cap_very_cheap, near line: 3
Failed to read key reference: HM_RE_rule_player_extra_slots_enabled: HM_RE_rule_player_extra_slots_enabled, near line: 3
Failed to read key reference: HM_RE_rule_player_slot_base_cost_very_cheap: HM_RE_rule_player_slot_base_cost_very_cheap, near line: 3
Failed to read key reference: HM_RE_rule_player_slot_step_cost_very_cheap: HM_RE_rule_player_slot_step_cost_very_cheap, near line: 3
Failed to read key reference: HM_RE_rule_construction_time_cost_free: HM_RE_rule_construction_time_cost_free, near line: 3
Failed to read key reference: HM_RE_build_all_button_on: HM_RE_build_all_button_on, near line: 3
Failed to read key reference: HM_RE_upgrade_all_button_on: HM_RE_upgrade_all_button_on, near line: 3
Failed to read key reference: HM_RE_make_nomad_button_on: HM_RE_make_nomad_button_on, near line: 3
Failed to read key reference: HM_RE_make_temple_citadel_button_on: HM_RE_make_temple_citadel_button_on, near line: 3
Failed to read key reference: HM_RE_player_add_slots_decision_on: HM_RE_player_add_slots_decision_on, near line: 3
Failed to read key reference: HM_RE_player_add_slots_decision_base_cost_very_cheap: HM_RE_player_add_slots_decision_base_cost_very_cheap, near line: 3
Failed to read key reference: HM_RE_player_cost_gold: HM_RE_player_cost_gold, near line: 3
Failed to read key reference: HM_RE_rule_ai_extra_slots_disabled: HM_RE_rule_ai_extra_slots_disabled, near line: 3
Failed to read key reference: HM_RE_rule_ai_slot_base_cost_very_expensive: HM_RE_rule_ai_slot_base_cost_very_expensive, near line: 3
Failed to read key reference: HM_RE_rule_ai_slot_step_cost_very_expensive: HM_RE_rule_ai_slot_step_cost_very_expensive, near line: 3"" in file: """" near line: 3"
"1","Script / database error","","1767","pdx_persistent_reader.cpp:216","Error: ""Failed to read key reference: 1453_end_date: 1453_end_date, near line: 8
Failed to read key reference: rhomaion_name_of_byzantium: rhomaion_name_of_byzantium, near line: 8
Failed to read key reference: default_mongol_invasion: default_mongol_invasion, near line: 8
Failed to read key reference: random_ruler_placement_off: random_ruler_placement_off, near line: 8
Failed to read key reference: launch_historical: launch_historical, near line: 8
Failed to read key reference: fp1_scandi_adventurers_apocalyptic: fp1_scandi_adventurers_apocalyptic, near line: 8
Failed to read key reference: dissolution_after_caliph_death: dissolution_after_caliph_death, near line: 8
Failed to read key reference: default_seljuk_invasion: default_seljuk_invasion, near line: 8
Failed to read key reference: situation_the_great_steppe_toggle_on: situation_the_great_steppe_toggle_on, near line: 8
Failed to read key reference: struggle_iberia_toggle_on: struggle_iberia_toggle_on, near line: 8
Failed to read key reference: struggle_persia_toggle_on: struggle_persia_toggle_on, near line: 8
Failed to read key reference: historicity_ruler_of_munster_historical_toirdelbach: historicity_ruler_of_munster_historical_toirdelbach, near line: 8
Failed to read key reference: historicity_norman_conquest_default_random: historicity_norman_conquest_default_random, near line: 8
Failed to read key reference: tibet_nomad_region_on: tibet_nomad_region_on, near line: 8
Failed to read key reference: sami_nomad_region_on: sami_nomad_region_on, near line: 8
Failed to read key reference: arabia_nomad_region_on: arabia_nomad_region_on, near line: 8
Failed to read key reference: sahel_nomad_region_on: sahel_nomad_region_on, near line: 8
Failed to read key reference: horn_of_africa_nomad_region_on: horn_of_africa_nomad_region_on, near line: 8
Failed to read key reference: historicity_extra_admin_egypt_gameplay_not_administrative: historicity_extra_admin_egypt_gameplay_not_administrative, near line: 8
Failed to read key reference: historicity_extra_admin_arabia_gameplay_not_administrative: historicity_extra_admin_arabia_gameplay_not_administrative, near line: 8
Failed to read key reference: historicity_extra_admin_ghana_gameplay_not_administrative: historicity_extra_admin_ghana_gameplay_not_administrative, near line: 8
Failed to read key reference: historicity_extra_admin_kabulistan_gameplay_not_administrative: historicity_extra_admin_kabulistan_gameplay_not_administrative, near line: 8
Failed to read key reference: historicity_extra_admin_persia_gameplay_not_administrative: historicity_extra_admin_persia_gameplay_not_administrative, near line: 8
Failed to read key reference: historicity_extra_admin_maghreb_gameplay_not_administrative: historicity_extra_admin_maghreb_gameplay_not_administrative, near line: 8
Failed to read key reference: historicity_extra_admin_tamilakam_gameplay_not_administrative: historicity_extra_admin_tamilakam_gameplay_not_administrative, near line: 8
Failed to read key reference: historicity_extra_admin_carolingians_gameplay_not_administrative: historicity_extra_admin_carolingians_gameplay_not_administrative, near line: 8
Failed to read key reference: historicity_extra_admin_player_wherever_gameplay_not_administrative: historicity_extra_admin_player_wherever_gameplay_not_administrative, near line: 8
Failed to read key reference: historicity_frankokratia_fourth_crusade: historicity_frankokratia_fourth_crusade, near line: 8
Failed to read key reference: silk_road_starting_innovations_preset: silk_road_starting_innovations_preset, near line: 8
Failed to read key reference: ACR_RE_tradition_slots_plus_95: ACR_RE_tradition_slots_plus_95, near line: 8
Failed to read key reference: ACR_RE_tradition_cost_free: ACR_RE_tradition_cost_free, near line: 8
Failed to read key reference: ACR_RE_tradition_cooldown_none: ACR_RE_tradition_cooldown_none, near line: 8
Failed to read key reference: ACR_RE_truce_duration_5: ACR_RE_truce_duration_5, near line: 8
Failed to read key reference: ACR_RE_truce_scope_player_primary: ACR_RE_truce_scope_player_primary, near line: 8
Failed to read key reference: ACR_RE_council_task_speed_1_month: ACR_RE_council_task_speed_1_month, near line: 8
Failed to read key reference: HM_RE_rule_player_free_functions_enabled: HM_RE_rule_player_free_functions_enabled, near line: 8
Failed to read key reference: HM_RE_rule_change_holding_type_cost_very_cheap: HM_RE_rule_change_holding_type_cost_very_cheap, near line: 8
Failed to read key reference: HM_RE_rule_change_holding_type_cooldown_very_short: HM_RE_rule_change_holding_type_cooldown_very_short, near line: 8
Failed to read key reference: HM_RE_rule_can_replace_buildings_vassals: HM_RE_rule_can_replace_buildings_vassals, near line: 8
Failed to read key reference: HM_RE_rule_can_feudalize_holdings_vassals: HM_RE_rule_can_feudalize_holdings_vassals, near line: 8
Failed to read key reference: HM_RE_value_construct_buildings_gold_cost_cap_very_cheap: HM_RE_value_construct_buildings_gold_cost_cap_very_cheap, near line: 8
Failed to read key reference: HM_RE_rule_player_extra_slots_enabled: HM_RE_rule_player_extra_slots_enabled, near line: 8
Failed to read key reference: HM_RE_rule_player_slot_base_cost_very_cheap: HM_RE_rule_player_slot_base_cost_very_cheap, near line: 8
Failed to read key reference: HM_RE_rule_player_slot_step_cost_very_cheap: HM_RE_rule_player_slot_step_cost_very_cheap, near line: 8
Failed to read key reference: HM_RE_rule_construction_time_cost_free: HM_RE_rule_construction_time_cost_free, near line: 8
Failed to read key reference: HM_RE_build_all_button_on: HM_RE_build_all_button_on, near line: 8
Failed to read key reference: HM_RE_upgrade_all_button_on: HM_RE_upgrade_all_button_on, near line: 8
Failed to read key reference: HM_RE_make_nomad_button_on: HM_RE_make_nomad_button_on, near line: 8
Failed to read key reference: HM_RE_make_temple_citadel_button_on: HM_RE_make_temple_citadel_button_on, near line: 8
Failed to read key reference: HM_RE_player_add_slots_decision_on: HM_RE_player_add_slots_decision_on, near line: 8
Failed to read key reference: HM_RE_player_add_slots_decision_base_cost_very_cheap: HM_RE_player_add_slots_decision_base_cost_very_cheap, near line: 8
Failed to read key reference: HM_RE_player_cost_gold: HM_RE_player_cost_gold, near line: 8
Failed to read key reference: HM_RE_rule_ai_extra_slots_disabled: HM_RE_rule_ai_extra_slots_disabled, near line: 8
Failed to read key reference: HM_RE_rule_ai_slot_base_cost_very_expensive: HM_RE_rule_ai_slot_base_cost_very_expensive, near line: 8
Failed to read key reference: HM_RE_rule_ai_slot_step_cost_very_expensive: HM_RE_rule_ai_slot_step_cost_very_expensive, near line: 8"" in file: """" near line: 8"
"1","Script / database error","AGOT Bookmarked","1678","pdx_persistent_reader.cpp:216","Error: ""Unknown effect: agot_8299_4_1_acok_scenario_setup, near line: 89"" in file: ""common/scripted_effects/00_agot_scenario_setup_effects.txt"" near line: 90"
"1","Script / database error","AGOT Submod Core","1679","jomini_eventtarget.cpp:692","Failed to find a valid event target link 'house_Blackfyre' at file: common/scripted_triggers/tgc_loaded_trigger.txt line: 127 (tgc_blackfyre_equipment_trigger)"
"1","Script / database error","AGOT - Crowns of Westeros","1662","pdx_persistent_reader.cpp:216","Error: ""Unexpected token: valeman_opinion, near line: 456"" in file: ""common/modifiers/ntc_artifact_modifiers.txt"" near line: 456"
"1","Script / database error","AGOT - Crowns of Westeros","1663","pdx_persistent_reader.cpp:216","Error: ""Unexpected token: valeman_opinion, near line: 605"" in file: ""common/modifiers/ntc_artifact_modifiers.txt"" near line: 605"
"1","Script / database error","Divine Intervention Cheat Menu","1660","pdx_persistent_reader.cpp:216","Error: ""Unexpected token: confucian_education_xp_gain_mult, near line: 4047"" in file: ""common/modifiers/DI_modifiers.txt"" near line: 4047"
"1","Script / database error","AGOT - Crowns of Westeros","1661","pdx_persistent_reader.cpp:216","Error: ""Unexpected token: valeman_opinion, near line: 447"" in file: ""common/modifiers/ntc_artifact_modifiers.txt"" near line: 447"
"1","Script / database error","A Game of Thrones","1666","jomini_script_argument.cpp:227","Compiling source for agot_create_artifact_jaehaerys_crown_effect failed for missing arguments: CREATOR. At file: common/scripted_effects/00_agot_artifact_crowns_effects.txt line: 314 (agot_create_artifact_jaehaerys_crown_effect)"
"1","Script / database error","A Game of Thrones","1667","jomini_script_argument.cpp:227","Compiling source for agot_create_artifact_aegon_iii_crown_effect failed for missing arguments: CREATOR. At file: common/scripted_effects/00_agot_artifact_crowns_effects.txt line: 434 (agot_create_artifact_aegon_iii_crown_effect)"
"1","Script / database error","A Game of Thrones","1664","jomini_script_argument.cpp:227","Compiling source for agot_create_artifact_aegon_i_crown_effect failed for missing arguments: CREATOR. At file: common/scripted_effects/00_agot_artifact_crowns_effects.txt line: 78 (agot_create_artifact_aegon_i_crown_effect)"
"1","Script / database error","A Game of Thrones","1665","jomini_script_argument.cpp:227","Compiling source for agot_create_artifact_aenys_crown_effect failed for missing arguments: CREATOR. At file: common/scripted_effects/00_agot_artifact_crowns_effects.txt line: 228 (agot_create_artifact_aenys_crown_effect)"
"1","Script / database error","AGOT Submod Core","2106","jomini_trigger.cpp:243","PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1109 (clothes_situational:weight)"
"1","Graphics / portrait source error","","2428","portraitanimations.cpp:110","Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_spear_1_1' in modifier 'throneRoom_two_handed_passive_1_pregnant_fat_dwarf' (part 'torso', type 'female')"
"1","Graphics / portrait source error","","2427","portraitanimations.cpp:110","Unknown animation state 'throneRoom_twoHandedPassiveFatDwarf1_entry' scripted for portrait animation 'valyrian_invasion_vs_spear_1_1' in modifier 'throneRoom_two_handed_passive_1_pregnant_dwarf' (part 'torso', type 'female')"
"1","Graphics / portrait source error","","2430","portraitanimations.cpp:110","Unknown animation state 'throneRoom_twoHandedPassiveFat1_entry' scripted for portrait animation 'valyrian_invasion_vs_spear_1_1' in modifier 'throneRoom_two_handed_passive_1_dwarf' (part 'torso', type 'boy')"
"1","Graphics / portrait source error","","2429","portraitanimations.cpp:110","Unknown animation state 'throneRoom_twoHandedPassiveFat1_entry' scripted for portrait animation 'valyrian_invasion_vs_spear_1_1' in modifier 'throneRoom_two_handed_passive_1_fat' (part 'torso', type 'boy')"
