Path,Mod,File,SHA256
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\history\characters\00_agot_char_stepstones.txt,A Game of Thrones,history/characters/00_agot_char_stepstones.txt,E6AE4515D6AD130D6F8CE77BDD5BAEA067DC92BADEDAEDBE0849A6916D8A8381
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\history\characters\00_agot_char_stepstones_ancestors.txt,A Game of Thrones,history/characters/00_agot_char_stepstones_ancestors.txt,AC9B9ECD000D34CD5DDEEEFD5B1F23921F3A80C32A673F28704D1A4E26B8FE2A
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\history\characters\00_agot_char_stormlands.txt,A Game of Thrones,history/characters/00_agot_char_stormlands.txt,4415B02F90B14613B93B5157CD4B1FCD57B5F5A5506CB67BDFFAECA32AD13EC0
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\history\characters\00_agot_char_stormlands_ancestors.txt,A Game of Thrones,history/characters/00_agot_char_stormlands_ancestors.txt,0E5B8DCB6A968EA59C3387644518262CD91F810E1B07387A0983BD5F9DB82F37
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\history\characters\00_agot_char_summer_islands.txt,A Game of Thrones,history/characters/00_agot_char_summer_islands.txt,435B5969FCAB2248ADBBD6758268A2FC1A85CD49CEC225B2B7384BBF2CC38E38
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\history\characters\00_agot_char_three_daughters.txt,A Game of Thrones,history/characters/00_agot_char_three_daughters.txt,EA7F330E8AD4C3823B2BEE9B076A5F69420A986F8A54E949FFBFC229D48EEFC4
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\history\characters\00_agot_char_three_daughters_ancestors.txt,A Game of Thrones,history/characters/00_agot_char_three_daughters_ancestors.txt,24F47182017240997E7070101B74CAA55CAA16F646E6199174B5BF40712553E8
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\history\characters\00_agot_char_vale.txt,A Game of Thrones,history/characters/00_agot_char_vale.txt,A0469970B8C195A63AD79CF23A026FF2A01BAB3C2D2B42D81098A486A71E5ABF
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\history\characters\00_agot_char_vale_ancestors.txt,A Game of Thrones,history/characters/00_agot_char_vale_ancestors.txt,99C5A907E2059A85F5CFA84F23F4673799BC733C27F5CF9DA21246888CE29201
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\history\characters\00_agot_char_valyria_ancestors.txt,A Game of Thrones,history/characters/00_agot_char_valyria_ancestors.txt,B9F8BD3F15973CAE3CFDA2D44EFBCE43460183DA478C15E4FD64BBDBC1E6CD77
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\history\characters\00_agot_char_vanity.txt,A Game of Thrones,history/characters/00_agot_char_vanity.txt,8F5F22E5E636B79680AB4E2868C02FD924E246AF656A0305E7816042173FB829
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\history\characters\00_agot_char_vanity_ancestors.txt,A Game of Thrones,history/characters/00_agot_char_vanity_ancestors.txt,2F063B34950B48D82FB28DE8A377CBDA533CFB59F292878E09B36C7597FB622A
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\history\characters\00_agot_char_westerlands.txt,A Game of Thrones,history/characters/00_agot_char_westerlands.txt,6380A208575506FF973B0D6874855C4B14E2A04CC4CAC52DBFA609C73DE9256D
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\history\characters\00_agot_char_westerlands_ancestors.txt,A Game of Thrones,history/characters/00_agot_char_westerlands_ancestors.txt,279BD4347F6F8866E59D0D6E2A3134E8F026199AF7508C92BE58BEF05E090B76
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\history\characters\00_agot_ck2vanity.txt,A Game of Thrones,history/characters/00_agot_ck2vanity.txt,BE3601D2D8EA4411B97AE68EEC36DF54FABED7B6B55D47F80A5719C33A22C349
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\history\characters\00_agot_dummy_characters.txt,A Game of Thrones,history/characters/00_agot_dummy_characters.txt,D5B45013FF475B32F8A14FD3C5CA939508B725A4D69FC7C805EE51BD8F4323F5
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\history\characters\00_agot_ruins.txt,A Game of Thrones,history/characters/00_agot_ruins.txt,634A5166B3C551918B5058078F61718F92EA3823D5D33B78897E2AC7FBCFD408
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\history\characters\agot_canon_children_dummy_characters.txt,A Game of Thrones,history/characters/agot_canon_children_dummy_characters.txt,B7278D281D671E7DA07B503565320553E212F86AA029009106DAFB098B894C5C
E:\SteamLibrary\steamapps\workshop\content\1158310\2950245430\history\characters\asoiaf_char_crownlands.txt,AGOT+,history/characters/asoiaf_char_crownlands.txt,7D64C26011AFAAED39EF0C079D30B1147267F71F7A058EA75A052504FF530C12
E:\SteamLibrary\steamapps\workshop\content\1158310\2950245430\history\characters\asoiaf_char_dummies.txt,AGOT+,history/characters/asoiaf_char_dummies.txt,3247536CBCDDA49D1F86672468586D42267C9A1041623349895849EC3580C4D3
E:\SteamLibrary\steamapps\workshop\content\1158310\2950245430\history\characters\asoiaf_char_stormlands.txt,AGOT+,history/characters/asoiaf_char_stormlands.txt,2695D6DA9D102F752A0CBA6DAD59041D24832AF565D1E8358C406315FB55C96E
E:\SteamLibrary\steamapps\workshop\content\1158310\2950245430\history\characters\asoiaf_char_summer_isles.txt,AGOT+,history/characters/asoiaf_char_summer_isles.txt,34E5AB14A77CCC2259939E93C4C8F634B189E3D2EDEC9767360B5F92587943E8
E:\SteamLibrary\steamapps\workshop\content\1158310\2950245430\history\characters\asoiaf_char_vale.txt,AGOT+,history/characters/asoiaf_char_vale.txt,38EBF3AC0F03A676C3C8F27FB45A03FBF64FFF4525223028EB3F2DDC54F66DF4
E:\SteamLibrary\steamapps\workshop\content\1158310\2950245430\history\characters\asoiaf_char_valyrian.txt,AGOT+,history/characters/asoiaf_char_valyrian.txt,64048CB874404B408E09F5702D7E5159A81EAAF180DDB87C3E2F69E413ED1A45
E:\SteamLibrary\steamapps\workshop\content\1158310\2950245430\history\characters\asoiaf_char_vanity.txt,AGOT+,history/characters/asoiaf_char_vanity.txt,2FE8519624FEA74011A50253C42C4749244A05C3523129895226CA5C2960ED86
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\history\characters\portrait_debug_characters.txt,A Game of Thrones,history/characters/portrait_debug_characters.txt,E6B0A4F36CF92C4BEF54CD095613034CDAF692C91D686C27FF81FF6D01377C0D
E:\SteamLibrary\steamapps\workshop\content\1158310\3034473189\common\traits\00_SC_hidden_traits.txt,AGOT Submod Core,common/traits/00_SC_hidden_traits.txt,E5BC71850F40E912986D4A4BD511486CCD38D89DE9CAEAD7151E5830F565539A
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\traits\00_agot_appearance_traits.txt,A Game of Thrones,common/traits/00_agot_appearance_traits.txt,D5C1CDC8289547F0B03220BCB3F149D952E5955C85B142816C742650A0F12A63
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\traits\00_agot_canon_character_traits.txt,A Game of Thrones,common/traits/00_agot_canon_character_traits.txt,067C76C4305B8156BBB157B7CCC549D42FC9DC89C44D1FA481D445E4599324F3
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\traits\00_agot_canon_dragon_traits.txt,A Game of Thrones,common/traits/00_agot_canon_dragon_traits.txt,5463E8CC244318E19619694695131ACC91F153020E3B4001431BEBCFAB0C7B93
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\traits\00_agot_dragon_traits.txt,A Game of Thrones,common/traits/00_agot_dragon_traits.txt,280A7BDC7E3DCB5412B7675CAE78AEDC2C00DBA9ECE3B7C8DEA1D2D91382F7FE
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\traits\00_agot_esr_traits.txt,A Game of Thrones,common/traits/00_agot_esr_traits.txt,A95341361A27D350870208508D50ABB10A9219493E18F9217EDFAF49494B967C
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\traits\00_agot_hidden_traits.txt,A Game of Thrones,common/traits/00_agot_hidden_traits.txt,DAC31298AC959B60E1B070B791D72A73FCA51DD914876F7F3338738B5199B32D
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\traits\00_agot_history_traits.txt,A Game of Thrones,common/traits/00_agot_history_traits.txt,6F4A9565B328BB7B3DC3B9EC90DED54F4056793A61A0ADB2D38A19391EDC99E5
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\traits\00_agot_lmf_traits.txt,A Game of Thrones,common/traits/00_agot_lmf_traits.txt,031EE3E3713E9BC87D15EEDE271D4573170AB9991674DBD7024DB02BF4EDFE1C
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\traits\00_agot_portrait_traits.txt,A Game of Thrones,common/traits/00_agot_portrait_traits.txt,76408D3C273A73214419D72CC49DA1CBE6DA9E64EB79DFA39FF3BE145D3DF0FD
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\traits\00_agot_traits.txt,A Game of Thrones,common/traits/00_agot_traits.txt,CD94F2606C071583CECBBFCBA903B636E705993C6699B14C2F6A9DB95891F82A
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\traits\00_traits.txt,A Game of Thrones,common/traits/00_traits.txt,3764F1DB75D4939639F84E727CEA46C09FA586CB59ED82CAADF1CD6336237806
E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\common\traits\DI_traits.txt,Divine Intervention Cheat Menu,common/traits/DI_traits.txt,322D18031CCDCCEC4FF980B74B6E73B44DE1C2BF96F46C041784B966844C1D93
E:\SteamLibrary\steamapps\workshop\content\1158310\2950245430\common\traits\asoiaf_canon_children_traits.txt,AGOT+,common/traits/asoiaf_canon_children_traits.txt,BC8353D63B9F55C3AF64251D5FFC661E590C02EA0130A19B6ABAD60888A89615
E:\SteamLibrary\steamapps\workshop\content\1158310\2950245430\common\traits\asoiaf_crown_death_traits.txt,AGOT+,common/traits/asoiaf_crown_death_traits.txt,363A1D3214EEF4C977952DF4D70B1553B5F791F23AC1417F9CB391FC21D4B6EA
E:\SteamLibrary\steamapps\workshop\content\1158310\3101422928\common\traits\lotd_traits.txt,Legacy Of The Dragon,common/traits/lotd_traits.txt,F3A5169FFC5FCC755F5CC3CF46BA1179050FE0DBDF01DEC2A83E0F5D3728CE7F
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\dynasties\00_agot_dyn_andalic.txt,A Game of Thrones,common/dynasties/00_agot_dyn_andalic.txt,4B70C916818F778023FE95946BE6659BBB102847ED55A1AACD2CD54A65EEAACC
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\dynasties\00_agot_dyn_axe.txt,A Game of Thrones,common/dynasties/00_agot_dyn_axe.txt,C361E2DD6ED3D9D01DE5E4AB25E47CB7C5621E1294CFC7B8C8B38BD5151ED7E2
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\dynasties\00_agot_dyn_braavos.txt,A Game of Thrones,common/dynasties/00_agot_dyn_braavos.txt,5C7CEE4F414364722EED64943287B72ED82F6656099D504DA6C467810C3BC630
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\dynasties\00_agot_dyn_crownlands.txt,A Game of Thrones,common/dynasties/00_agot_dyn_crownlands.txt,32D6FDA0A94F6B5E319DC2BEA593B3729AAAF988490BD3BAFC12D91DDC7C6461
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\dynasties\00_agot_dyn_dorne.txt,A Game of Thrones,common/dynasties/00_agot_dyn_dorne.txt,5714A9782E39D4CFAB114C5D09D6079F297B5BEE23A30F53357CBF17A859FC58
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\dynasties\00_agot_dyn_essaria.txt,A Game of Thrones,common/dynasties/00_agot_dyn_essaria.txt,9AA363FCB91720E44C104E004866A29B4D584C8BBAC13451B760A1EB18C044B4
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\dynasties\00_agot_dyn_gogossos.txt,A Game of Thrones,common/dynasties/00_agot_dyn_gogossos.txt,B5151133CDE54D898A4E300C30EE5FCB4F9A51A72F072A1F6130EE1BFDBC48FC
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\dynasties\00_agot_dyn_iron_islands.txt,A Game of Thrones,common/dynasties/00_agot_dyn_iron_islands.txt,A3B699B09B21261930E85D1F6EF33C9A202DEC64499282E3C21315290BCDBC43
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\dynasties\00_agot_dyn_lorathi.txt,A Game of Thrones,common/dynasties/00_agot_dyn_lorathi.txt,C752E6F364A27FD4E1F5CD412C0CED981B3A2E07FD66E5648B81DDD3DA354D65
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\dynasties\00_agot_dyn_lys.txt,A Game of Thrones,common/dynasties/00_agot_dyn_lys.txt,41E1D75A949EA2BADB35CBE9C0F1631C701B58FB8454896F025C382FC7A7E888
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\dynasties\00_agot_dyn_moon_clansmen.txt,A Game of Thrones,common/dynasties/00_agot_dyn_moon_clansmen.txt,A043C59E3015FDB4AF8754F6857FB0FDE79356A81FA5F29EABE6D5573B992C95
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\dynasties\00_agot_dyn_myr.txt,A Game of Thrones,common/dynasties/00_agot_dyn_myr.txt,D583AF2AC1357614AA9E8D88BCBD12C42EA06D497DF20B0A2D30FB55B36E0877
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\dynasties\00_agot_dyn_north.txt,A Game of Thrones,common/dynasties/00_agot_dyn_north.txt,E25C8F446395C5FC35782146358766A52D485EAA67140B14A7804A6869FBB66D
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\dynasties\00_agot_dyn_norvos.txt,A Game of Thrones,common/dynasties/00_agot_dyn_norvos.txt,D52F9ACE107006049DA66831D7AB225A203E0D3C172F7442DDFABF03A15514DC
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\dynasties\00_agot_dyn_others.txt,A Game of Thrones,common/dynasties/00_agot_dyn_others.txt,59869793BC1B976F98EEAE7C2F05C63DE0D94A9CA36F9ACC79E6DDEC11E3BD4E
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\dynasties\00_agot_dyn_pentos.txt,A Game of Thrones,common/dynasties/00_agot_dyn_pentos.txt,1B27A04CD0784419A723A67035B341FDDFE8DDEF41167ADA7BF0C36D2A075750
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\dynasties\00_agot_dyn_qohor.txt,A Game of Thrones,common/dynasties/00_agot_dyn_qohor.txt,11491E4BB2B68355AE54FA3D6C2CB1A585542C2FFF10EA1E7CA265E8609A1026
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\dynasties\00_agot_dyn_reach.txt,A Game of Thrones,common/dynasties/00_agot_dyn_reach.txt,A5FAE6C554EB5C3F594FC6F1023ED3E19C57C3E2C47EBAD2DC9875204B39072D
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\dynasties\00_agot_dyn_rhoynish.txt,A Game of Thrones,common/dynasties/00_agot_dyn_rhoynish.txt,7244EEC4B101F2E2E27BA3D783C472BD15F228FA185CFCF835823D3FAF4A7641
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\dynasties\00_agot_dyn_riverlands.txt,A Game of Thrones,common/dynasties/00_agot_dyn_riverlands.txt,27E282D1C654A42B439C737F06A767CFB5EB66A141343561485B480549D7EDC1
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\dynasties\00_agot_dyn_special.txt,A Game of Thrones,common/dynasties/00_agot_dyn_special.txt,BB0651BD6829655CD074FF16AFFBE05B1918DD7A43BF48797CA5C5ABABCCF34C
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\dynasties\00_agot_dyn_stepstones.txt,A Game of Thrones,common/dynasties/00_agot_dyn_stepstones.txt,792A3AE3B46C5646E877936ABD4F3B26F5810EF3A3C396C652EA286DD931EFEE
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\dynasties\00_agot_dyn_stormlands.txt,A Game of Thrones,common/dynasties/00_agot_dyn_stormlands.txt,F37710353DD136675341AA9557B83656234604AC290BF3DCE71DA0327D35ED5A
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\dynasties\00_agot_dyn_summer_islands.txt,A Game of Thrones,common/dynasties/00_agot_dyn_summer_islands.txt,131D052BF19E5506317E164ECD6D0A87FD7ABE39056D8DDF2F0C69C6F760B0C2
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\dynasties\00_agot_dyn_tyrosh.txt,A Game of Thrones,common/dynasties/00_agot_dyn_tyrosh.txt,753EAF968A58A463698647DE9B6EAB91ECECFA447F0855F6E74A24CF3CAD2102
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\dynasties\00_agot_dyn_vale.txt,A Game of Thrones,common/dynasties/00_agot_dyn_vale.txt,D35862FA5EEE0671D6A9F91E42153CDE9E0CFC5B42DB4362BF578BCAB37E3395
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\dynasties\00_agot_dyn_valyrian.txt,A Game of Thrones,common/dynasties/00_agot_dyn_valyrian.txt,19BE225DC7E66804FE57B7AE1CC448D2210EA10F48FDB22D8CD7C1B2917DB24D
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\dynasties\00_agot_dyn_volantis.txt,A Game of Thrones,common/dynasties/00_agot_dyn_volantis.txt,98E978752777247F07C0A1AD3097F87BB3A7781C48BB74C67B1D4D57235DA0E0
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\dynasties\00_agot_dyn_westerlands.txt,A Game of Thrones,common/dynasties/00_agot_dyn_westerlands.txt,6AB3F27407EB4EF251C41162037B69D9FB4F23CECC60ADC72CEDEBD3A8F68FD1
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\dynasties\00_agot_dyn_wildlings.txt,A Game of Thrones,common/dynasties/00_agot_dyn_wildlings.txt,0E3040541F0634F8C0AC0559EEEB4441213B078955FD6D0EFBA7A53DF20A994F
E:\SteamLibrary\steamapps\workshop\content\1158310\2962333032\common\dynasties\00_agot_z_dyn_vanity.txt,A Game of Thrones,common/dynasties/00_agot_z_dyn_vanity.txt,ECB1A8C7734F5BE081796A6033E7B085361EF184A8447A07211C7C3A18992BAB
E:\SteamLibrary\steamapps\workshop\content\1158310\2950245430\common\dynasties\asoiaf_dyn_crownlands.txt,AGOT+,common/dynasties/asoiaf_dyn_crownlands.txt,325C321E347E2D35F00CC4CF3B3A5EF434C0152F405A5A706BD84E42B998A904
E:\SteamLibrary\steamapps\workshop\content\1158310\2950245430\common\dynasties\asoiaf_dyn_dummies.txt,AGOT+,common/dynasties/asoiaf_dyn_dummies.txt,1FADA1839845AFA0481A5F87B2263CA19B25681F6FA356A54959C22AFC9B90B5
E:\SteamLibrary\steamapps\workshop\content\1158310\2950245430\common\dynasties\asoiaf_dyn_easter_eggs.txt,AGOT+,common/dynasties/asoiaf_dyn_easter_eggs.txt,2EAA2CC7DF3157540E742169D05825880E73F5FD1CDCA98CE39F9EDF1696435F
E:\SteamLibrary\steamapps\workshop\content\1158310\2950245430\common\dynasties\asoiaf_dyn_special.txt,AGOT+,common/dynasties/asoiaf_dyn_special.txt,4E34DDEAEF5329E7D2983CF9D9DDEC2DCA334A34CC07621A39F7EB957B0AE838
E:\SteamLibrary\steamapps\workshop\content\1158310\2950245430\common\dynasties\asoiaf_dyn_valyrian.txt,AGOT+,common/dynasties/asoiaf_dyn_valyrian.txt,718084C622718DC6672E865D1380ACA888C3A4B6F756A4D9CA9DB5EE4EE2CB15
D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\AGOT_PLUS_FIX\common\scripted_effects\asoiaf_assign_inactive_traits_effects.txt,AGOT+ | Исправления совместимости,common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt,0D7A5920EF3DBF60100C17B4C44BD31BC113981CEA15E027A1060FEA25D2471F
D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\AGOT_PLUS_FIX\common\scripted_effects\asoiaf_canon_children_effects.txt,AGOT+ | Исправления совместимости,common/scripted_effects/asoiaf_canon_children_effects.txt,B342F33A94309BEA8F7EDD91D97C91D7BCFC898B6FA1A618D227889386607AE1
D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\AGOT_PLUS_FIX\common\scripted_effects\asoiaf_setup_effects.txt,AGOT+ | Исправления совместимости,common/scripted_effects/asoiaf_setup_effects.txt,4EA643270EC4248E6404C533C7C5AB180B5B8EAFEB6E234A41E465AAAAAB7337
E:\SteamLibrary\steamapps\workshop\content\1158310\2995674648\common\scripted_effects\00_ntc_scripted_effects_crowns.txt,AGOT - Crowns of Westeros,common/scripted_effects/00_ntc_scripted_effects_crowns.txt,C8C1F43F4E89AF3F3BD24F6114147113741214E44A6D4809F48D9DD1691D6719
E:\SteamLibrary\steamapps\common\Crusader Kings III\game\common\script_values\00_trait_values.txt,CK3,common/script_values/00_trait_values.txt,8A6A617AAFD0247364DA1A6CCF0298DE8A496412CB9589B168872251F8BC69E0
