File,Line,DNA,DefinitionCount,DefinitionFiles
history/characters/asoiaf_char_dummies.txt,5411,Whitehill_asoiaf_1,1,common/dna_data/test_dna_north.txt
history/characters/asoiaf_char_dummies.txt,5433,Whitehill_asoiaf_5,1,common/dna_data/test_dna_north.txt
history/characters/asoiaf_char_dummies.txt,5456,Tully_asoiaf_1,1,common/dna_data/test_dna_riverlands.txt
history/characters/asoiaf_char_dummies.txt,5478,Tully_asoiaf_4,1,common/dna_data/test_dna_riverlands.txt
history/characters/asoiaf_char_dummies.txt,5501,Tully_asoiaf_6,1,common/dna_data/test_dna_riverlands.txt
history/characters/asoiaf_char_dummies.txt,5524,Tully_asoiaf_7,1,common/dna_data/test_dna_riverlands.txt
history/characters/asoiaf_char_dummies.txt,5546,Tully_asoiaf_9,1,common/dna_data/test_dna_riverlands.txt
history/characters/asoiaf_char_dummies.txt,5568,Strong_asoiaf_34,1,common/dna_data/test_dna_riverlands.txt
history/characters/asoiaf_char_dummies.txt,5590,Strong_asoiaf_29,1,common/dna_data/test_dna_riverlands.txt
history/characters/asoiaf_char_dummies.txt,5612,Strong_asoiaf_34,1,common/dna_data/test_dna_riverlands.txt
history/characters/asoiaf_char_dummies.txt,5635,Strong_asoiaf_30,1,common/dna_data/test_dna_riverlands.txt
history/characters/asoiaf_char_dummies.txt,5657,Strong_asoiaf_31,1,common/dna_data/test_dna_riverlands.txt
history/characters/asoiaf_char_dummies.txt,5679,Frey_asoiaf_1,1,common/dna_data/test_dna_riverlands.txt
history/characters/asoiaf_char_dummies.txt,5701,Frey_asoiaf_50,1,common/dna_data/test_dna_riverlands.txt
history/characters/asoiaf_char_dummies.txt,5724,Frey_asoiaf_52,1,common/dna_data/test_dna_riverlands.txt
history/characters/asoiaf_char_dummies.txt,5747,Frey_asoiaf_82,1,common/dna_data/test_dna_riverlands.txt
history/characters/asoiaf_char_dummies.txt,5770,Lannister_asoiaf_90,1,common/dna_data/test_dna_westerlands.txt
history/characters/asoiaf_char_dummies.txt,5792,Lannister_asoiaf_90,1,common/dna_data/test_dna_westerlands.txt
history/characters/asoiaf_char_dummies.txt,5814,Lannister_asoiaf_129,1,common/dna_data/test_dna_westerlands.txt
history/characters/asoiaf_char_dummies.txt,5836,Lannister_asoiaf_1,1,common/dna_data/test_dna_westerlands.txt
history/characters/asoiaf_char_dummies.txt,5858,Lannister_asoiaf_2,1,common/dna_data/test_dna_westerlands.txt
history/characters/asoiaf_char_dummies.txt,5880,Lannister_asoiaf_3,1,common/dna_data/test_dna_westerlands.txt
history/characters/asoiaf_char_dummies.txt,5903,Lannister_asoiaf_4,1,common/dna_data/test_dna_westerlands.txt
history/characters/asoiaf_char_dummies.txt,5925,Lannister_asoiaf_5,1,common/dna_data/test_dna_westerlands.txt
history/characters/asoiaf_char_dummies.txt,5947,Lannister_asoiaf_6,1,common/dna_data/test_dna_westerlands.txt
history/characters/asoiaf_char_dummies.txt,5970,Lannister_asoiaf_7,1,common/dna_data/test_dna_westerlands.txt
history/characters/asoiaf_char_dummies.txt,5992,Lannister_asoiaf_8,1,common/dna_data/test_dna_westerlands.txt
history/characters/asoiaf_char_dummies.txt,6014,Lannister_asoiaf_9,1,common/dna_data/test_dna_westerlands.txt
history/characters/asoiaf_char_dummies.txt,6036,Lannister_asoiaf_10,1,common/dna_data/test_dna_westerlands.txt
history/characters/asoiaf_char_dummies.txt,6058,Lannister_asoiaf_11,1,common/dna_data/test_dna_westerlands.txt
history/characters/asoiaf_char_dummies.txt,6080,Lannister_asoiaf_12,1,common/dna_data/test_dna_westerlands.txt
history/characters/asoiaf_char_dummies.txt,6103,Lannister_asoiaf_17,1,common/dna_data/test_dna_westerlands.txt
history/characters/asoiaf_char_dummies.txt,6126,Lannister_asoiaf_24,1,common/dna_data/test_dna_westerlands.txt
history/characters/asoiaf_char_dummies.txt,6148,Lannister_asoiaf_134,1,common/dna_data/test_dna_westerlands.txt
history/characters/asoiaf_char_dummies.txt,6170,asoiaf_Lannister_hh_4,1,common/dna_data/test_dna_westerlands.txt
history/characters/asoiaf_char_dummies.txt,6192,Clegane_asoiaf_3,1,common/dna_data/test_dna_westerlands.txt
history/characters/asoiaf_char_dummies.txt,6214,Clegane_asoiaf_4,1,common/dna_data/test_dna_westerlands.txt
history/characters/asoiaf_char_dummies.txt,6236,Reyne_asoiaf_63,1,common/dna_data/test_dna_westerlands.txt
history/characters/asoiaf_char_dummies.txt,6258,Lefford_asoiaf_1,1,common/dna_data/test_dna_westerlands.txt
history/characters/asoiaf_char_dummies.txt,6280,Lefford_asoiaf_2,1,common/dna_data/test_dna_westerlands.txt
history/characters/asoiaf_char_dummies.txt,6303,Lefford_asoiaf_5,1,common/dna_data/test_dna_westerlands.txt
history/characters/asoiaf_char_dummies.txt,6326,Westerling_asoiaf_23,1,common/dna_data/test_dna_westerlands.txt
history/characters/asoiaf_char_dummies.txt,6348,Marbrand_asoiaf_4,1,common/dna_data/test_dna_westerlands.txt
history/characters/asoiaf_char_dummies.txt,6370,Broome_asoiaf_35,1,common/dna_data/test_dna_westerlands.txt
history/characters/asoiaf_char_dummies.txt,6392,Swyft_asoiaf_1,1,common/dna_data/test_dna_westerlands.txt
history/characters/asoiaf_char_dummies.txt,6414,Payne_asoiaf_6,1,common/dna_data/test_dna_westerlands.txt
history/characters/asoiaf_char_dummies.txt,6436,Vikary_asoiaf_1,1,common/dna_data/test_dna_westerlands.txt
history/characters/asoiaf_char_dummies.txt,6458,Saan_asoiaf_2,1,common/dna_data/test_dna_essos.txt
history/characters/asoiaf_char_dummies.txt,6480,asoiaf_Most_Devout_20,1,common/dna_data/test_dna_crownlands.txt
history/characters/asoiaf_char_dummies.txt,6502,asoiaf_Most_Devout_21,1,common/dna_data/test_dna_crownlands.txt
history/characters/asoiaf_char_dummies.txt,6524,asoiaf_Tully_hh_4,1,common/dna_data/test_dna_riverlands.txt
history/characters/asoiaf_char_dummies.txt,6546,asoiaf_Most_Devout_23,1,common/dna_data/test_dna_crownlands.txt
history/characters/asoiaf_char_dummies.txt,6568,asoiaf_Maester_Kings_Landing_2,1,common/dna_data/test_dna_crownlands.txt
history/characters/asoiaf_char_stormlands.txt,7,Baratheon_asoiaf_baby,0,
history/characters/asoiaf_char_stormlands.txt,113,Melisandre_1,1,common/dna_data/agot_dna_stormlands.txt
history/characters/asoiaf_char_vanity.txt,6,asoiaf_Svennis,1,common/dna_data/test_dna_vanity.txt
history/characters/asoiaf_char_vanity.txt,54,asoiaf_Toth_1,0,
history/characters/asoiaf_char_vanity.txt,84,asoiaf_Toth_rs_1,0,
history/characters/asoiaf_char_vanity.txt,113,asoiaf_Toth_2,1,common/dna_data/test_dna_easter_eggs.txt
history/characters/asoiaf_char_vanity.txt,185,asoiaf_Erik_father,0,
history/characters/asoiaf_char_vanity.txt,215,asoiaf_Erik_mother,0,
history/characters/asoiaf_char_vanity.txt,243,asoiaf_Erik,1,common/dna_data/test_dna_easter_eggs.txt
history/characters/asoiaf_char_vanity.txt,299,asoiaf_Henry_mother,0,
history/characters/asoiaf_char_vanity.txt,347,asoiaf_Martin,0,
history/characters/asoiaf_char_vanity.txt,398,asoiaf_Kobyla_1,0,
history/characters/asoiaf_char_vanity.txt,467,asoiaf_Kobyla_2,1,common/dna_data/test_dna_easter_eggs.txt
history/characters/asoiaf_char_vanity.txt,522,asoiaf_Ronov_1,0,
history/characters/asoiaf_char_vanity.txt,556,asoiaf_Ronov_rs_1,0,
history/characters/asoiaf_char_vanity.txt,583,asoiaf_Ronov_2,0,
history/characters/asoiaf_char_vanity.txt,626,asoiaf_Ronov_rs_2,0,
history/characters/asoiaf_char_vanity.txt,653,asoiaf_Ronov_3,0,
history/characters/asoiaf_char_vanity.txt,696,asoiaf_Ronov_rs_3,0,
history/characters/asoiaf_char_vanity.txt,723,asoiaf_Ronov_4,0,
history/characters/asoiaf_char_vanity.txt,760,asoiaf_Ronov_5,0,
history/characters/asoiaf_char_vanity.txt,797,asoiaf_Leipa_1,0,
history/characters/asoiaf_char_vanity.txt,837,asoiaf_Leipa_rs_1,0,
history/characters/asoiaf_char_vanity.txt,864,asoiaf_Ronov_6,0,
history/characters/asoiaf_char_vanity.txt,904,asoiaf_Ronov_rs_6,0,
history/characters/asoiaf_char_vanity.txt,936,asoiaf_Leipa_2,0,
history/characters/asoiaf_char_vanity.txt,973,asoiaf_Leipa_rs_2,0,
history/characters/asoiaf_char_vanity.txt,1000,asoiaf_Leipa_3,0,
history/characters/asoiaf_char_vanity.txt,1051,asoiaf_Leipa_rs_3,0,
history/characters/asoiaf_char_vanity.txt,1084,asoiaf_Leipa_4,0,
history/characters/asoiaf_char_vanity.txt,1129,asoiaf_Leipa_rs_4,0,
history/characters/asoiaf_char_vanity.txt,1156,asoiaf_Leipa_5,0,
history/characters/asoiaf_char_vanity.txt,1186,asoiaf_Leipa_6,0,
history/characters/asoiaf_char_vanity.txt,1216,asoiaf_Leipa_7,0,
history/characters/asoiaf_char_vanity.txt,1253,asoiaf_Leipa_8,0,
history/characters/asoiaf_char_vanity.txt,1283,asoiaf_Leipa_9,0,
history/characters/asoiaf_char_vanity.txt,1320,asoiaf_Leipa_10,0,
history/characters/asoiaf_char_vanity.txt,1357,asoiaf_Leipa_rs_10,0,
history/characters/asoiaf_char_vanity.txt,1384,asoiaf_Leipa_11,0,
history/characters/asoiaf_char_vanity.txt,1421,asoiaf_Leipa_rs_11,0,
history/characters/asoiaf_char_vanity.txt,1451,asoiaf_Capon_1,0,
history/characters/asoiaf_char_vanity.txt,1499,asoiaf_Capon_rs_1,0,
history/characters/asoiaf_char_vanity.txt,1529,asoiaf_Leipa_12,1,common/dna_data/test_dna_easter_eggs.txt
history/characters/asoiaf_char_vanity.txt,1578,asoiaf_Capon_2,1,common/dna_data/test_dna_easter_eggs.txt
history/characters/asoiaf_char_vanity.txt,1633,asoiaf_Leipa_13,0,
history/characters/asoiaf_char_vanity.txt,1663,asoiaf_Leipa_14,0,
history/characters/asoiaf_char_vanity.txt,1700,asoiaf_Leipa_15,0,
history/characters/asoiaf_char_vanity.txt,1737,asoiaf_Leipa_16,0,
history/characters/asoiaf_char_vanity.txt,1767,asoiaf_Leipa_17,0,
history/characters/asoiaf_char_vanity.txt,1806,asoiaf_Lichtenburg_1,0,
history/characters/asoiaf_char_vanity.txt,1846,asoiaf_Lichtenburg_rs_1,0,
history/characters/asoiaf_char_vanity.txt,1872,asoiaf_Lichtenburg_rs_2,0,
history/characters/asoiaf_char_vanity.txt,1902,asoiaf_Lichtenburg_2,0,
history/characters/asoiaf_char_vanity.txt,1939,asoiaf_Lichtenburg_3,0,
history/characters/asoiaf_char_vanity.txt,1976,asoiaf_Lichtenburg_rs_3,0,
history/characters/asoiaf_char_vanity.txt,2003,asoiaf_Lichtenburg_4,0,
history/characters/asoiaf_char_vanity.txt,2043,asoiaf_Lichtenburg_rs_4,0,
history/characters/asoiaf_char_vanity.txt,2075,asoiaf_Lichtenburg_5,0,
history/characters/asoiaf_char_vanity.txt,2112,asoiaf_Lichtenburg_rs_5,0,
history/characters/asoiaf_char_vanity.txt,2139,asoiaf_Zleb_1,0,
history/characters/asoiaf_char_vanity.txt,2176,asoiaf_Zleb_rs_1,0,
history/characters/asoiaf_char_vanity.txt,2203,asoiaf_Lichtenburg_6,0,
history/characters/asoiaf_char_vanity.txt,2240,asoiaf_Lichtenburg_7,0,
history/characters/asoiaf_char_vanity.txt,2277,asoiaf_Lichtenburg_rs_7,0,
history/characters/asoiaf_char_vanity.txt,2307,asoiaf_Lichtenburg_8,0,
history/characters/asoiaf_char_vanity.txt,2346,asoiaf_Bitov_1,0,
history/characters/asoiaf_char_vanity.txt,2383,asoiaf_Bitov_rs_1,0,
history/characters/asoiaf_char_vanity.txt,2410,asoiaf_Bitov_2,0,
history/characters/asoiaf_char_vanity.txt,2447,asoiaf_Bitov_3,0,
history/characters/asoiaf_char_vanity.txt,2484,asoiaf_Bitov_rs_3,0,
history/characters/asoiaf_char_vanity.txt,2511,asoiaf_Bitov_4,0,
history/characters/asoiaf_char_vanity.txt,2544,asoiaf_Bitov_5,0,
history/characters/asoiaf_char_vanity.txt,2574,asoiaf_Bitov_6,0,
history/characters/asoiaf_char_vanity.txt,2611,asoiaf_Bitov_7,0,
history/characters/asoiaf_char_vanity.txt,2650,asoiaf_Bitov_8,0,
history/characters/asoiaf_char_vanity.txt,2687,asoiaf_Bitov_rs_8,0,
history/characters/asoiaf_char_vanity.txt,2714,asoiaf_Bitov_9,0,
history/characters/asoiaf_char_vanity.txt,2746,asoiaf_Bitov_10,0,
history/characters/asoiaf_char_vanity.txt,2783,asoiaf_Bitov_11,0,
history/characters/asoiaf_char_vanity.txt,2820,asoiaf_Bitov_rs_11,0,
history/characters/asoiaf_char_vanity.txt,2847,asoiaf_Bitov_12,0,
history/characters/asoiaf_char_vanity.txt,2884,asoiaf_Bitov_rs_12,0,
history/characters/asoiaf_char_vanity.txt,2911,asoiaf_Bitov_13,0,
history/characters/asoiaf_char_vanity.txt,2948,asoiaf_Bitov_14,0,
history/characters/asoiaf_char_vanity.txt,2985,asoiaf_Bitov_15,0,
history/characters/asoiaf_char_vanity.txt,3022,asoiaf_Bitov_16,0,
history/characters/asoiaf_char_vanity.txt,3059,asoiaf_Bitov_17,0,
history/characters/asoiaf_char_vanity.txt,3096,asoiaf_Bitov_rs_17,0,
history/characters/asoiaf_char_vanity.txt,3123,asoiaf_Bitov_18,0,
history/characters/asoiaf_char_vanity.txt,3160,asoiaf_Bitov_rs_18,0,
history/characters/asoiaf_char_vanity.txt,3187,asoiaf_Bitov_19,0,
history/characters/asoiaf_char_vanity.txt,3224,asoiaf_Bitov_20,0,
history/characters/asoiaf_char_vanity.txt,3261,asoiaf_Bitov_21,0,
history/characters/asoiaf_char_vanity.txt,3291,asoiaf_Bitov_22,0,
history/characters/asoiaf_char_vanity.txt,3328,asoiaf_Bitov_23,0,
history/characters/asoiaf_char_vanity.txt,3365,asoiaf_Bitov_24,0,
history/characters/asoiaf_char_vanity.txt,3402,asoiaf_Bitov_rs_24,0,
history/characters/asoiaf_char_vanity.txt,3429,asoiaf_Bitov_25,0,
history/characters/asoiaf_char_vanity.txt,3466,asoiaf_Bitov_26,0,
history/characters/asoiaf_char_vanity.txt,3503,asoiaf_Bitov_27,0,
history/characters/asoiaf_char_vanity.txt,3533,asoiaf_Bitov_28,0,
history/characters/asoiaf_char_vanity.txt,3563,asoiaf_Bitov_29,0,
history/characters/asoiaf_char_vanity.txt,3600,asoiaf_Bitov_rs_29,0,
history/characters/asoiaf_char_vanity.txt,3627,asoiaf_Bitov_30,0,
