"BeforeCount","AfterCount","Difference","Category","Owner","ExampleLine","Component","Message","Signature"
"1","0","-1","Localization / dynamic text error","","10432","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_hugor_crown_death_trait. asoiaf_hugor_crown_death_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_hugor_crown_death_trait. asoiaf_hugor_crown_death_trait"
"1","0","-1","Localization / dynamic text error","","10389","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_iron_isles_crown_death_trait. asoiaf_iron_isles_crown_death_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_iron_isles_crown_death_trait. asoiaf_iron_isles_crown_death_trait"
"1","0","-1","Localization / dynamic text error","","10405","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_iron_stag_crown_death_trait. asoiaf_iron_stag_crown_death_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_iron_stag_crown_death_trait. asoiaf_iron_stag_crown_death_trait"
"1","0","-1","Localization / dynamic text error","","10364","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_jaehaerys_I_crown_death_trait. asoiaf_jaehaerys_I_crown_death_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_jaehaerys_I_crown_death_trait. asoiaf_jaehaerys_I_crown_death_trait"
"1","0","-1","Localization / dynamic text error","","10433","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_jeyne_westerling_crown_death_trait. asoiaf_jeyne_westerling_crown_death_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_jeyne_westerling_crown_death_trait. asoiaf_jeyne_westerling_crown_death_trait"
"1","0","-1","Localization / dynamic text error","","10378","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_joffrey_I_crown_death_trait. asoiaf_joffrey_I_crown_death_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_joffrey_I_crown_death_trait. asoiaf_joffrey_I_crown_death_trait"
"1","0","-1","Localization / dynamic text error","","10379","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_joffrey_I_crown_vanilla_death_trait. asoiaf_joffrey_I_crown_vanilla_death_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_joffrey_I_crown_vanilla_death_trait. asoiaf_joffrey_I_crown_vanilla_death_trait"
"1","0","-1","Localization / dynamic text error","","10269","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Karstark_4_trait. asoiaf_Karstark_4_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Karstark_4_trait. asoiaf_Karstark_4_trait"
"1","0","-1","Localization / dynamic text error","","10289","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Lannister_1_trait. asoiaf_Lannister_1_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Lannister_1_trait. asoiaf_Lannister_1_trait"
"1","0","-1","Localization / dynamic text error","","10298","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Lannister_10_trait. asoiaf_Lannister_10_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Lannister_10_trait. asoiaf_Lannister_10_trait"
"1","0","-1","Localization / dynamic text error","","10299","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Lannister_11_trait. asoiaf_Lannister_11_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Lannister_11_trait. asoiaf_Lannister_11_trait"
"1","0","-1","Localization / dynamic text error","","10300","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Lannister_12_trait. asoiaf_Lannister_12_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Lannister_12_trait. asoiaf_Lannister_12_trait"
"1","0","-1","Localization / dynamic text error","","10288","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Lannister_129_trait. asoiaf_Lannister_129_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Lannister_129_trait. asoiaf_Lannister_129_trait"
"1","0","-1","Localization / dynamic text error","","10290","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Lannister_2_trait. asoiaf_Lannister_2_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Lannister_2_trait. asoiaf_Lannister_2_trait"
"1","0","-1","Localization / dynamic text error","","10291","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Lannister_3_trait. asoiaf_Lannister_3_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Lannister_3_trait. asoiaf_Lannister_3_trait"
"1","0","-1","Localization / dynamic text error","","10292","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Lannister_4_trait. asoiaf_Lannister_4_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Lannister_4_trait. asoiaf_Lannister_4_trait"
"1","0","-1","Localization / dynamic text error","","10293","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Lannister_5_trait. asoiaf_Lannister_5_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Lannister_5_trait. asoiaf_Lannister_5_trait"
"1","0","-1","Localization / dynamic text error","","10294","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Lannister_6_trait. asoiaf_Lannister_6_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Lannister_6_trait. asoiaf_Lannister_6_trait"
"1","0","-1","Localization / dynamic text error","","10295","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Lannister_7_trait. asoiaf_Lannister_7_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Lannister_7_trait. asoiaf_Lannister_7_trait"
"1","0","-1","Localization / dynamic text error","","10296","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Lannister_8_trait. asoiaf_Lannister_8_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Lannister_8_trait. asoiaf_Lannister_8_trait"
"1","0","-1","Localization / dynamic text error","","10297","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Lannister_9_trait. asoiaf_Lannister_9_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Lannister_9_trait. asoiaf_Lannister_9_trait"
"1","0","-1","Localization / dynamic text error","","10373","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_maekar_crown_death_trait. asoiaf_maekar_crown_death_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_maekar_crown_death_trait. asoiaf_maekar_crown_death_trait"
"1","0","-1","Localization / dynamic text error","","10406","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_manderly_crown_death_trait. asoiaf_manderly_crown_death_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_manderly_crown_death_trait. asoiaf_manderly_crown_death_trait"
"1","0","-1","Localization / dynamic text error","","10330","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Martell_10_trait. asoiaf_Martell_10_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Martell_10_trait. asoiaf_Martell_10_trait"
"1","0","-1","Localization / dynamic text error","","10331","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Martell_11_trait. asoiaf_Martell_11_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Martell_11_trait. asoiaf_Martell_11_trait"
"1","0","-1","Localization / dynamic text error","","10328","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Martell_4_trait. asoiaf_Martell_4_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Martell_4_trait. asoiaf_Martell_4_trait"
"1","0","-1","Localization / dynamic text error","","10329","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Martell_9_trait. asoiaf_Martell_9_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Martell_9_trait. asoiaf_Martell_9_trait"
"1","0","-1","Localization / dynamic text error","","10423","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_mudd_crown_death_trait. asoiaf_mudd_crown_death_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_mudd_crown_death_trait. asoiaf_mudd_crown_death_trait"
"1","0","-1","Localization / dynamic text error","","10372","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_necklace_shieraseastar_crown_death_trait. asoiaf_necklace_shieraseastar_crown_death_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_necklace_shieraseastar_crown_death_trait. asoiaf_necklace_shieraseastar_crown_death_trait"
"1","0","-1","Localization / dynamic text error","","10425","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_nights_king_crown_death_trait. asoiaf_nights_king_crown_death_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_nights_king_crown_death_trait. asoiaf_nights_king_crown_death_trait"
"1","0","-1","Localization / dynamic text error","","10426","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_nights_king_replica_crown_death_trait. asoiaf_nights_king_replica_crown_death_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_nights_king_replica_crown_death_trait. asoiaf_nights_king_replica_crown_death_trait"
"1","0","-1","Localization / dynamic text error","","10429","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_old_gods_crown_death_trait. asoiaf_old_gods_crown_death_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_old_gods_crown_death_trait. asoiaf_old_gods_crown_death_trait"
"1","0","-1","Localization / dynamic text error","","10438","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_qolab_03_crown_death_trait. asoiaf_qolab_03_crown_death_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_qolab_03_crown_death_trait. asoiaf_qolab_03_crown_death_trait"
"1","0","-1","Localization / dynamic text error","","10439","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_qolab_04_crown_death_trait. asoiaf_qolab_04_crown_death_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_qolab_04_crown_death_trait. asoiaf_qolab_04_crown_death_trait"
"1","0","-1","Localization / dynamic text error","","10440","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_qolab_05_crown_death_trait. asoiaf_qolab_05_crown_death_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_qolab_05_crown_death_trait. asoiaf_qolab_05_crown_death_trait"
"1","0","-1","Localization / dynamic text error","","10441","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_qolab_06_crown_death_trait. asoiaf_qolab_06_crown_death_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_qolab_06_crown_death_trait. asoiaf_qolab_06_crown_death_trait"
"1","0","-1","Localization / dynamic text error","","10436","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_qolab_baelor_crown_death_trait. asoiaf_qolab_baelor_crown_death_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_qolab_baelor_crown_death_trait. asoiaf_qolab_baelor_crown_death_trait"
"1","0","-1","Localization / dynamic text error","","10437","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_qolab_gardener_crown_death_trait. asoiaf_qolab_gardener_crown_death_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_qolab_gardener_crown_death_trait. asoiaf_qolab_gardener_crown_death_trait"
"1","0","-1","Localization / dynamic text error","","10435","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_qolab_generic_crown_death_trait. asoiaf_qolab_generic_crown_death_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_qolab_generic_crown_death_trait. asoiaf_qolab_generic_crown_death_trait"
"1","0","-1","Localization / dynamic text error","","10442","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_qolab_winter_roses_crown_death_trait. asoiaf_qolab_winter_roses_crown_death_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_qolab_winter_roses_crown_death_trait. asoiaf_qolab_winter_roses_crown_death_trait"
"1","0","-1","Localization / dynamic text error","","10407","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_reach_crown_death_trait. asoiaf_reach_crown_death_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_reach_crown_death_trait. asoiaf_reach_crown_death_trait"
"1","0","-1","Localization / dynamic text error","","10408","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_redwyne_crown_death_trait. asoiaf_redwyne_crown_death_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_redwyne_crown_death_trait. asoiaf_redwyne_crown_death_trait"
"1","0","-1","Localization / dynamic text error","","10270","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Reed_1_trait. asoiaf_Reed_1_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Reed_1_trait. asoiaf_Reed_1_trait"
"1","0","-1","Localization / dynamic text error","","10271","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Reed_2_trait. asoiaf_Reed_2_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Reed_2_trait. asoiaf_Reed_2_trait"
"1","0","-1","Localization / dynamic text error","","10272","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Reed_3_trait. asoiaf_Reed_3_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Reed_3_trait. asoiaf_Reed_3_trait"
"1","0","-1","Localization / dynamic text error","","10409","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_reed_crown_death_trait. asoiaf_reed_crown_death_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_reed_crown_death_trait. asoiaf_reed_crown_death_trait"
"1","0","-1","Localization / dynamic text error","","10381","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_renly_crown_death_trait. asoiaf_renly_crown_death_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_renly_crown_death_trait. asoiaf_renly_crown_death_trait"
"1","0","-1","Localization / dynamic text error","","10382","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_renly_crown_vanilla_death_trait. asoiaf_renly_crown_vanilla_death_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_renly_crown_vanilla_death_trait. asoiaf_renly_crown_vanilla_death_trait"
"1","0","-1","Localization / dynamic text error","","10375","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_rhaella_crown_death_trait. asoiaf_rhaella_crown_death_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_rhaella_crown_death_trait. asoiaf_rhaella_crown_death_trait"
"1","0","-1","Localization / dynamic text error","","10362","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_rhaenys_crown_death_trait. asoiaf_rhaenys_crown_death_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_rhaenys_crown_death_trait. asoiaf_rhaenys_crown_death_trait"
"1","0","-1","Localization / dynamic text error","","10430","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_rhllor_crown_death_trait. asoiaf_rhllor_crown_death_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_rhllor_crown_death_trait. asoiaf_rhllor_crown_death_trait"
"1","0","-1","Localization / dynamic text error","","10390","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_riverlands_crown_death_trait. asoiaf_riverlands_crown_death_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_riverlands_crown_death_trait. asoiaf_riverlands_crown_death_trait"
"1","0","-1","Localization / dynamic text error","","10376","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_robert_I_crown_death_trait. asoiaf_robert_I_crown_death_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_robert_I_crown_death_trait. asoiaf_robert_I_crown_death_trait"
"1","0","-1","Localization / dynamic text error","","10377","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_robert_I_crown_vanilla_death_trait. asoiaf_robert_I_crown_vanilla_death_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_robert_I_crown_vanilla_death_trait. asoiaf_robert_I_crown_vanilla_death_trait"
"1","0","-1","Localization / dynamic text error","","10410","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_royce_crown_death_trait. asoiaf_royce_crown_death_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_royce_crown_death_trait. asoiaf_royce_crown_death_trait"
"1","0","-1","Localization / dynamic text error","","10380","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_stannis_crown_death_trait. asoiaf_stannis_crown_death_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_stannis_crown_death_trait. asoiaf_stannis_crown_death_trait"
"1","0","-1","Localization / dynamic text error","","10258","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Stark_1_trait. asoiaf_Stark_1_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Stark_1_trait. asoiaf_Stark_1_trait"
"1","0","-1","Localization / dynamic text error","","10267","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Stark_10_trait. asoiaf_Stark_10_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Stark_10_trait. asoiaf_Stark_10_trait"
"1","0","-1","Localization / dynamic text error","","10254","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Stark_100_trait. asoiaf_Stark_100_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Stark_100_trait. asoiaf_Stark_100_trait"
"1","0","-1","Localization / dynamic text error","","10255","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Stark_101_trait. asoiaf_Stark_101_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Stark_101_trait. asoiaf_Stark_101_trait"
"1","0","-1","Localization / dynamic text error","","10256","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Stark_102_trait. asoiaf_Stark_102_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Stark_102_trait. asoiaf_Stark_102_trait"
"1","0","-1","Localization / dynamic text error","","10257","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Stark_103_trait. asoiaf_Stark_103_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Stark_103_trait. asoiaf_Stark_103_trait"
"1","0","-1","Localization / dynamic text error","","10268","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Stark_11_trait. asoiaf_Stark_11_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Stark_11_trait. asoiaf_Stark_11_trait"
"1","0","-1","Localization / dynamic text error","","10259","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Stark_2_trait. asoiaf_Stark_2_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Stark_2_trait. asoiaf_Stark_2_trait"
"1","0","-1","Localization / dynamic text error","","10260","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Stark_3_trait. asoiaf_Stark_3_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Stark_3_trait. asoiaf_Stark_3_trait"
"1","0","-1","Localization / dynamic text error","","10262","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Stark_4_trait. asoiaf_Stark_4_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Stark_4_trait. asoiaf_Stark_4_trait"
"1","0","-1","Localization / dynamic text error","","10261","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Stark_5_trait. asoiaf_Stark_5_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Stark_5_trait. asoiaf_Stark_5_trait"
"1","0","-1","Localization / dynamic text error","","10263","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Stark_6_trait. asoiaf_Stark_6_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Stark_6_trait. asoiaf_Stark_6_trait"
"1","0","-1","Localization / dynamic text error","","10264","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Stark_7_trait. asoiaf_Stark_7_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Stark_7_trait. asoiaf_Stark_7_trait"
"1","0","-1","Localization / dynamic text error","","10265","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Stark_8_trait. asoiaf_Stark_8_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Stark_8_trait. asoiaf_Stark_8_trait"
"1","0","-1","Localization / dynamic text error","","10244","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Stark_84_trait. asoiaf_Stark_84_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Stark_84_trait. asoiaf_Stark_84_trait"
"1","0","-1","Localization / dynamic text error","","10245","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Stark_86_trait. asoiaf_Stark_86_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Stark_86_trait. asoiaf_Stark_86_trait"
"1","0","-1","Localization / dynamic text error","","10246","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Stark_87_trait. asoiaf_Stark_87_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Stark_87_trait. asoiaf_Stark_87_trait"
"1","0","-1","Localization / dynamic text error","","10247","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Stark_88_trait. asoiaf_Stark_88_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Stark_88_trait. asoiaf_Stark_88_trait"
"1","0","-1","Localization / dynamic text error","","10266","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Stark_9_trait. asoiaf_Stark_9_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Stark_9_trait. asoiaf_Stark_9_trait"
"1","0","-1","Localization / dynamic text error","","10248","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Stark_94_trait. asoiaf_Stark_94_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Stark_94_trait. asoiaf_Stark_94_trait"
"1","0","-1","Localization / dynamic text error","","10249","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Stark_95_trait. asoiaf_Stark_95_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Stark_95_trait. asoiaf_Stark_95_trait"
"1","0","-1","Localization / dynamic text error","","10250","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Stark_96_trait. asoiaf_Stark_96_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Stark_96_trait. asoiaf_Stark_96_trait"
"1","0","-1","Localization / dynamic text error","","10251","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Stark_97_trait. asoiaf_Stark_97_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Stark_97_trait. asoiaf_Stark_97_trait"
"1","0","-1","Localization / dynamic text error","","10252","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Stark_98_trait. asoiaf_Stark_98_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Stark_98_trait. asoiaf_Stark_98_trait"
"1","0","-1","Localization / dynamic text error","","10253","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Stark_99_trait. asoiaf_Stark_99_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Stark_99_trait. asoiaf_Stark_99_trait"
"1","0","-1","Localization / dynamic text error","","10411","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_stormlands_crown_death_trait. asoiaf_stormlands_crown_death_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_stormlands_crown_death_trait. asoiaf_stormlands_crown_death_trait"
"1","0","-1","Localization / dynamic text error","","10347","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Strong_28_trait. asoiaf_Strong_28_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Strong_28_trait. asoiaf_Strong_28_trait"
"1","0","-1","Localization / dynamic text error","","10348","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Strong_29_trait. asoiaf_Strong_29_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Strong_29_trait. asoiaf_Strong_29_trait"
"1","0","-1","Localization / dynamic text error","","10350","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Strong_30_trait. asoiaf_Strong_30_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Strong_30_trait. asoiaf_Strong_30_trait"
"1","0","-1","Localization / dynamic text error","","10351","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Strong_31_trait. asoiaf_Strong_31_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Strong_31_trait. asoiaf_Strong_31_trait"
"1","0","-1","Localization / dynamic text error","","10352","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Strong_32_trait. asoiaf_Strong_32_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Strong_32_trait. asoiaf_Strong_32_trait"
"1","0","-1","Localization / dynamic text error","","10353","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Strong_33_trait. asoiaf_Strong_33_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Strong_33_trait. asoiaf_Strong_33_trait"
"1","0","-1","Localization / dynamic text error","","10349","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Strong_34_trait. asoiaf_Strong_34_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Strong_34_trait. asoiaf_Strong_34_trait"
"1","0","-1","Localization / dynamic text error","","10194","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Targaryen_1_trait. asoiaf_Targaryen_1_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Targaryen_1_trait. asoiaf_Targaryen_1_trait"
"1","0","-1","Localization / dynamic text error","","10203","jomini_dynamicdescription.cpp:66","Unrecognized loc key trait_asoiaf_Targaryen_10_trait. asoiaf_Targaryen_10_trait","jomini_dynamicdescription.cpp:66 Unrecognized loc key trait_asoiaf_Targaryen_10_trait. asoiaf_Targaryen_10_trait"
