Before,After,Difference,Component,Message
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_sheepstealer_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_shrykos_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_shrykos_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_silverwing_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_silverwing_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_stormcloud_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_stormcloud_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_sunfyre_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_sunfyre_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_syrax_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_syrax_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_terrax_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_terrax_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_tessarion_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_tessarion_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_the_last_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_the_last_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_tyraxes_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_tyraxes_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_urrax_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_urrax_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_valryon_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_valryon_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_vassarion_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_vassarion_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_vermax_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_vermax_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_vermithor_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_vermithor_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_vermithrax_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_vermithrax_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_vhagar_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_vhagar_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_viserion_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_viserion_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_wyrmling_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'dragon_egg_wyrmling_ui_desc' is defined in both 'localization/russian/dp_artifacts_l_russian.yml' and 'localization/russian/mde_artifacts_l_russian.yml'.
0,1,1,pdx_localize.cpp:279,Duplicate localization key. Key 'nagga_desc' is defined in both 'localization/russian/mde_artifacts_l_russian.yml' and 'localization/russian/agot/gui/agot_travel_planner_window_l_russian.yml'.
