"BeforeCount","AfterCount","Difference","Category","Owner","ExampleLine","Component","Message","Signature"
"1","0","-1","Script / database error","AGOT+ | Исправления совместимости","10675","jomini_script_system.cpp:303","Script system error!
  Error: start_scheme effect [ Can't start a scheme with an incompatible target type ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 7282 (asoiaf_canon_children_Targaryen_68_birth_effect:after_creation)","jomini_script_system.cpp:303 Script system error!
  Error: start_scheme effect [ Can't start a scheme with an incompatible target type ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Targaryen_68_birth_effect:after_creation)"
"1","0","-1","Script / database error","AGOT+ | Исправления совместимости","10683","jomini_script_system.cpp:303","Script system error!
  Error: start_scheme effect [ Can't start a scheme with an incompatible target type ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 7425 (asoiaf_canon_children_Targaryen_69_birth_effect:after_creation)","jomini_script_system.cpp:303 Script system error!
  Error: start_scheme effect [ Can't start a scheme with an incompatible target type ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Targaryen_69_birth_effect:after_creation)"
"1","0","-1","Script / database error","AGOT+ | Исправления совместимости","10691","jomini_script_system.cpp:303","Script system error!
  Error: start_scheme effect [ Can't start a scheme with an incompatible target type ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 7513 (asoiaf_canon_children_Targaryen_70_birth_effect:after_creation)","jomini_script_system.cpp:303 Script system error!
  Error: start_scheme effect [ Can't start a scheme with an incompatible target type ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Targaryen_70_birth_effect:after_creation)"
"1","0","-1","Script / database error","AGOT+ | Исправления совместимости","10699","jomini_script_system.cpp:303","Script system error!
  Error: start_scheme effect [ Can't start a scheme with an incompatible target type ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 7840 (asoiaf_canon_children_Targaryen_75_birth_effect:after_creation)","jomini_script_system.cpp:303 Script system error!
  Error: start_scheme effect [ Can't start a scheme with an incompatible target type ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Targaryen_75_birth_effect:after_creation)"
"1","0","-1","Script / database error","AGOT+ | Исправления совместимости","10707","jomini_script_system.cpp:303","Script system error!
  Error: start_scheme effect [ Can't start a scheme with an incompatible target type ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 7994 (asoiaf_canon_children_Targaryen_76_birth_effect:after_creation)","jomini_script_system.cpp:303 Script system error!
  Error: start_scheme effect [ Can't start a scheme with an incompatible target type ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Targaryen_76_birth_effect:after_creation)"
"1","0","-1","Script / database error","AGOT+ | Исправления совместимости","10715","jomini_script_system.cpp:303","Script system error!
  Error: start_scheme effect [ Can't start a scheme with an incompatible target type ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 8141 (asoiaf_canon_children_Targaryen_77_birth_effect:after_creation)","jomini_script_system.cpp:303 Script system error!
  Error: start_scheme effect [ Can't start a scheme with an incompatible target type ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Targaryen_77_birth_effect:after_creation)"
"1","0","-1","Script / database error","AGOT+ | Исправления совместимости","10723","jomini_script_system.cpp:303","Script system error!
  Error: start_scheme effect [ Can't start a scheme with an incompatible target type ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 8287 (asoiaf_canon_children_Targaryen_78_birth_effect:after_creation)","jomini_script_system.cpp:303 Script system error!
  Error: start_scheme effect [ Can't start a scheme with an incompatible target type ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Targaryen_78_birth_effect:after_creation)"
"1","0","-1","Script / database error","AGOT+ | Исправления совместимости","10731","jomini_script_system.cpp:303","Script system error!
  Error: start_scheme effect [ Can't start a scheme with an incompatible target type ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 11748 (asoiaf_canon_children_Velaryon_34_birth_effect:after_creation)","jomini_script_system.cpp:303 Script system error!
  Error: start_scheme effect [ Can't start a scheme with an incompatible target type ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Velaryon_34_birth_effect:after_creation)"
"1","0","-1","Script / database error","AGOT+ | Исправления совместимости","10739","jomini_script_system.cpp:303","Script system error!
  Error: start_scheme effect [ Can't start a scheme with an incompatible target type ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 11833 (asoiaf_canon_children_Velaryon_35_birth_effect:after_creation)","jomini_script_system.cpp:303 Script system error!
  Error: start_scheme effect [ Can't start a scheme with an incompatible target type ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Velaryon_35_birth_effect:after_creation)"
"10","0","-10","Script / database error","AGOT+ | Исправления совместимости","10288","jomini_script_system.cpp:303","Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/on_action/asoiaf_yearly_on_actions.txt line: 415 (asoiaf_canon_children_dragon_bonding_maintenance)","jomini_script_system.cpp:303 Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/on_action/asoiaf_yearly_on_actions.txt line: * (asoiaf_canon_children_dragon_bonding_maintenance)"
"1","0","-1","Script / database error","AGOT+ | Исправления совместимости","10511","jomini_script_system.cpp:303","Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 4379 (asoiaf_canon_children_Targaryen_30_birth_effect:after_creation)","jomini_script_system.cpp:303 Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Targaryen_30_birth_effect:after_creation)"
"1","0","-1","Script / database error","AGOT+ | Исправления совместимости","10519","jomini_script_system.cpp:303","Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 4474 (asoiaf_canon_children_Targaryen_31_birth_effect:after_creation)","jomini_script_system.cpp:303 Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Targaryen_31_birth_effect:after_creation)"
"1","0","-1","Script / database error","AGOT+ | Исправления совместимости","10535","jomini_script_system.cpp:303","Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 4628 (asoiaf_canon_children_Targaryen_33_birth_effect:after_creation)","jomini_script_system.cpp:303 Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Targaryen_33_birth_effect:after_creation)"
"1","0","-1","Script / database error","AGOT+ | Исправления совместимости","10551","jomini_script_system.cpp:303","Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 4790 (asoiaf_canon_children_Targaryen_35_birth_effect:after_creation)","jomini_script_system.cpp:303 Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Targaryen_35_birth_effect:after_creation)"
"1","0","-1","Script / database error","AGOT+ | Исправления совместимости","10563","jomini_script_system.cpp:303","Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 4881 (asoiaf_canon_children_Targaryen_36_birth_effect:after_creation)","jomini_script_system.cpp:303 Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Targaryen_36_birth_effect:after_creation)"
"1","0","-1","Script / database error","AGOT+ | Исправления совместимости","10575","jomini_script_system.cpp:303","Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 5181 (asoiaf_canon_children_Targaryen_41_and_42_birth_effect:after_creation)","jomini_script_system.cpp:303 Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Targaryen_41_and_42_birth_effect:after_creation)"
"1","0","-1","Script / database error","AGOT+ | Исправления совместимости","10591","jomini_script_system.cpp:303","Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 5417 (asoiaf_canon_children_Targaryen_45_birth_effect:after_creation)","jomini_script_system.cpp:303 Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Targaryen_45_birth_effect:after_creation)"
"1","0","-1","Script / database error","AGOT+ | Исправления совместимости","10607","jomini_script_system.cpp:303","Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 5551 (asoiaf_canon_children_Targaryen_47_birth_effect:after_creation)","jomini_script_system.cpp:303 Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Targaryen_47_birth_effect:after_creation)"
"1","0","-1","Script / database error","AGOT+ | Исправления совместимости","10615","jomini_script_system.cpp:303","Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 6331 (asoiaf_canon_children_Targaryen_59_birth_effect:after_creation)","jomini_script_system.cpp:303 Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Targaryen_59_birth_effect:after_creation)"
"1","0","-1","Script / database error","AGOT+ | Исправления совместимости","10623","jomini_script_system.cpp:303","Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 6439 (asoiaf_canon_children_Targaryen_60_birth_effect:after_creation)","jomini_script_system.cpp:303 Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Targaryen_60_birth_effect:after_creation)"
"1","0","-1","Script / database error","AGOT+ | Исправления совместимости","10631","jomini_script_system.cpp:303","Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 6542 (asoiaf_canon_children_Targaryen_61_birth_effect:after_creation)","jomini_script_system.cpp:303 Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Targaryen_61_birth_effect:after_creation)"
"1","0","-1","Script / database error","AGOT+ | Исправления совместимости","10639","jomini_script_system.cpp:303","Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 6729 (asoiaf_canon_children_Targaryen_63_birth_effect:after_creation)","jomini_script_system.cpp:303 Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Targaryen_63_birth_effect:after_creation)"
"1","0","-1","Script / database error","AGOT+ | Исправления совместимости","10647","jomini_script_system.cpp:303","Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 6896 (asoiaf_canon_children_Targaryen_65_birth_effect:after_creation)","jomini_script_system.cpp:303 Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Targaryen_65_birth_effect:after_creation)"
"1","0","-1","Script / database error","AGOT+ | Исправления совместимости","10655","jomini_script_system.cpp:303","Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 7020 (asoiaf_canon_children_Targaryen_66_birth_effect:after_creation)","jomini_script_system.cpp:303 Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Targaryen_66_birth_effect:after_creation)"
"1","0","-1","Script / database error","AGOT+ | Исправления совместимости","10663","jomini_script_system.cpp:303","Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 7131 (asoiaf_canon_children_Targaryen_67_birth_effect:after_creation)","jomini_script_system.cpp:303 Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Targaryen_67_birth_effect:after_creation)"
"1","0","-1","Script / database error","AGOT+ | Исправления совместимости","10671","jomini_script_system.cpp:303","Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 7282 (asoiaf_canon_children_Targaryen_68_birth_effect:after_creation)","jomini_script_system.cpp:303 Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Targaryen_68_birth_effect:after_creation)"
"1","0","-1","Script / database error","AGOT+ | Исправления совместимости","10679","jomini_script_system.cpp:303","Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 7425 (asoiaf_canon_children_Targaryen_69_birth_effect:after_creation)","jomini_script_system.cpp:303 Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Targaryen_69_birth_effect:after_creation)"
"1","0","-1","Script / database error","AGOT+ | Исправления совместимости","10687","jomini_script_system.cpp:303","Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 7513 (asoiaf_canon_children_Targaryen_70_birth_effect:after_creation)","jomini_script_system.cpp:303 Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Targaryen_70_birth_effect:after_creation)"
"1","0","-1","Script / database error","AGOT+ | Исправления совместимости","10695","jomini_script_system.cpp:303","Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 7840 (asoiaf_canon_children_Targaryen_75_birth_effect:after_creation)","jomini_script_system.cpp:303 Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Targaryen_75_birth_effect:after_creation)"
"1","0","-1","Script / database error","AGOT+ | Исправления совместимости","10703","jomini_script_system.cpp:303","Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 7994 (asoiaf_canon_children_Targaryen_76_birth_effect:after_creation)","jomini_script_system.cpp:303 Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Targaryen_76_birth_effect:after_creation)"
"1","0","-1","Script / database error","AGOT+ | Исправления совместимости","10711","jomini_script_system.cpp:303","Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 8141 (asoiaf_canon_children_Targaryen_77_birth_effect:after_creation)","jomini_script_system.cpp:303 Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Targaryen_77_birth_effect:after_creation)"
"1","0","-1","Script / database error","AGOT+ | Исправления совместимости","10719","jomini_script_system.cpp:303","Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 8287 (asoiaf_canon_children_Targaryen_78_birth_effect:after_creation)","jomini_script_system.cpp:303 Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Targaryen_78_birth_effect:after_creation)"
"1","0","-1","Script / database error","AGOT+ | Исправления совместимости","10727","jomini_script_system.cpp:303","Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 11748 (asoiaf_canon_children_Velaryon_34_birth_effect:after_creation)","jomini_script_system.cpp:303 Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Velaryon_34_birth_effect:after_creation)"
"1","0","-1","Script / database error","AGOT+ | Исправления совместимости","10735","jomini_script_system.cpp:303","Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 11833 (asoiaf_canon_children_Velaryon_35_birth_effect:after_creation)","jomini_script_system.cpp:303 Script system error!
  Error: start_scheme effect [ No targets are set. Did you mean to use 'targets_nothing = yes'? ]
  Script location: file: common/scripted_effects/asoiaf_canon_children_effects.txt line: * (asoiaf_canon_children_Velaryon_35_birth_effect:after_creation)"
"1","0","-1","Script / database error","AGOT+","10067","pdx_persistent_reader.cpp:216","Error: ""Unexpected token: westerman_opinion, near line: 6"" in file: ""common/modifiers/asoiaf_artifact_modifiers.txt"" near line: 6","pdx_persistent_reader.cpp:216 Error: ""Unexpected token: westerman_opinion, near line: *"" in file: ""common/modifiers/asoiaf_artifact_modifiers.txt"" near line: *"
