Category,Gene,File,Line,DNA,LogLine
dna_unknown_gene,gene_eye_size,common/dna_data/test_dna_westerlands.txt,3590,Clegane_asoiaf_4,9515
dna_unknown_gene,gene_eye_shut_top,common/dna_data/test_dna_westerlands.txt,3591,Clegane_asoiaf_4,9516
dna_unknown_gene,gene_eye_shut_bottom,common/dna_data/test_dna_westerlands.txt,3592,Clegane_asoiaf_4,9517
dna_unknown_gene,gene_bs_eye_fold_2,common/dna_data/test_dna_westerlands.txt,3602,Clegane_asoiaf_4,9519
dna_unknown_gene,gene_eye_size,common/dna_data/test_dna_westerlands.txt,5237,Payne_asoiaf_6,9673
dna_unknown_gene,gene_eye_shut_top,common/dna_data/test_dna_westerlands.txt,5238,Payne_asoiaf_6,9674
dna_unknown_gene,gene_eye_shut_bottom,common/dna_data/test_dna_westerlands.txt,5239,Payne_asoiaf_6,9675
dna_unknown_gene,gene_bs_eye_fold_2,common/dna_data/test_dna_westerlands.txt,5249,Payne_asoiaf_6,9677
dna_unknown_gene,gene_eye_size,common/dna_data/test_dna_westerlands.txt,5416,Vikary_asoiaf_1,9717
dna_unknown_gene,gene_eye_shut_top,common/dna_data/test_dna_westerlands.txt,5417,Vikary_asoiaf_1,9718
dna_unknown_gene,gene_eye_shut_bottom,common/dna_data/test_dna_westerlands.txt,5418,Vikary_asoiaf_1,9719
dna_accessory,legwear,common/bookmark_portraits/bookmark_236_tion_lannister.txt,185,bookmark_236_tion_lannister,9997
dna_accessory,legwear,common/bookmark_portraits/bookmark_277_barristan_selmy.txt,193,bookmark_277_barristan_selmy,9998
dna_duplicate,gene_bs_ear_outward,common/bookmark_portraits/bookmark_282_eddard_stark.txt,207,bookmark_282_eddard_stark,9999
dna_duplicate,gene_bs_ear_outward,common/bookmark_portraits/bookmark_282_robert_baratheon.txt,204,bookmark_282_robert_baratheon,10000
dna_accessory,legwear,common/bookmark_portraits/bookmark_284_cressen.txt,182,bookmark_284_cressen,10011
dna_accessory,legwear,common/bookmark_portraits/challenge_character_282_walder_frey.txt,190,challenge_character_282_walder_frey,10024
