"Key","MainFile","MainLine","TranslationFile","TranslationLine","English","Russian","BuiltinRussian"
"daemon_ii_blackfyre_crown_name","localization/replace/english/ntc_artifacts_l_english.yml","35","localization/russian/ntc_artifacts_l_russian.yml","33","Crown of Daemon II Blackfyre","Корона Деймона II Блэкфайра",
"daemonblackfyre_crown_description","localization/replace/english/ntc_artifacts_l_english.yml","33","localization/russian/ntc_artifacts_l_russian.yml","31","A replica of a crown worn by the bastard son of King Aegon IV and attempted usurper Daemon I Blackfyre, designed as an inverse of the great Conqueror's Crown, with a red metal band adorned with black rubies. \n \nHISTORY - Forged when he rebelled and intended to be in the image of the Conquerer's crown, the crown was retrieved from Daemon's corpse by Bloodraven following his defeat and death at the Battle of the Redgrass Field, and would be melted down to form the hilt of a knife Bloodraven would keep in his possession for all of his days.","Реплика короны, которую носил Деймон I Блэкфайр — внебрачный сын короля Эйгона IV и претендент-узурпатор. Она задумана как обратный образ великой Короны Завоевателя: красный металлический обруч, украшенный чёрными рубинами. \n \nИстория — Выкованная после начала его восстания и созданная по образу короны Завоевателя, эта корона была снята Кровавым Вороном с тела Деймона после его поражения и гибели на Краснотравном поле. Позднее её переплавили в рукоять ножа, который Кровавый Ворон хранил до конца своих дней.",
"daemonblackfyre_crown_name","localization/replace/english/ntc_artifacts_l_english.yml","32","localization/russian/ntc_artifacts_l_russian.yml","30","Crown of Daemon I Blackfyre","Корона Деймона I Блэкфайра",
"daena_crown_description","localization/replace/english/ntc_artifacts_l_english.yml","75","localization/russian/ntc_artifacts_l_russian.yml","70","A golden circlet is crowned with alternating red and purple diamond-shaped gemstones, flanked by smaller black gems, and edged with subtle thorns along its rim, this crown was owned by Queen Daena Targaryen, also known as Daena the Defiant, wife of King Baelor I.  \n \nHISTORY - Commissioned and gifted to her by her uncle Viserys, the future King Viserys II, upon her ascension to queenhood, this crown was ultimately little worn by Queen Daena herself, due to her having been locked in the maidenvault from much of her time as queen. Before her death, it was gifted away by Queen Daena to her gooddaughter Rohanne of Tyrosh as a wedding present upon her marriage to Daena's son Daemon Blackfyre. \n \nFollowing the Blackfyre Rebellion, it would find itself owned by the descendants of Daemon Blackfyre. Following the death of Maelys, it was recovered and returned to House Targaryen.","Золотой венец с чередующимися красными и пурпурными ромбовидными камнями, окружёнными меньшими чёрными самоцветами, и тонкими шипами по краю. Эта корона принадлежала королеве Дейне Таргариен, также известной как Дейна Непокорная, жене короля Бейлора I. \n \nИстория — Корону заказал и подарил ей её дядя Визерис, будущий король Визерис II, когда Дейна стала королевой. Сама Дейна носила её недолго: большую часть своего королевства она провела запертой в Девичьем склепе. Перед смертью Дейна подарила корону своей невестке Роанне Тирошийской как свадебный дар к браку Роанны с её сыном, Деймоном Блэкфайром. \n \nПосле восстания Блэкфайра корона оказалась у потомков Деймона Блэкфайра. После смерти Мейлиса её нашли и вернули дому Таргариенов.",
"daena_crown_name","localization/replace/english/ntc_artifacts_l_english.yml","74","localization/russian/ntc_artifacts_l_russian.yml","69","Queen Daena's Crown","Корона королевы Дейны",
"daenerys_daughterofjaehaerys_crown_description","localization/replace/english/ntc_artifacts_l_english.yml","165","localization/russian/ntc_artifacts_l_russian.yml","148","A crown made for Daenerys Targaryen, daughter of King Jaehaerys I Targaryen, if she had become queen. A circular crown made of silver with bits of gold surrounding large red rubies and smaller blue sapphires.","Корона, сделанная для Дейнерис Таргариен, дочери короля Джейхейриса I Таргариена, если бы она стала королевой. Круглая корона из серебра с кусочками золота, окружающими крупные красные рубины и синие сапфиры меньшего размера.",
"daenerys_daughterofjaehaerys_crown_name","localization/replace/english/ntc_artifacts_l_english.yml","164","localization/russian/ntc_artifacts_l_russian.yml","147","Crown of Daenerys, Daughter of Jaehaerys I","Корона Дейнерис Таргариен, дочери Джейхейриса I",
"daeron_the_daring_crown_description","localization/replace/english/ntc_artifacts_l_english.yml","99","localization/russian/ntc_artifacts_l_russian.yml","92","A burnished gold band accented with olive green enamel and pyramid studs, crowned at the front by a flame-like motif rising around a deep blue sapphire to represent the dragon Tessarion, this crown was owned by Prince Daeron the Daring and later Jaehaera Targaryen.","Полоса из полированного золота, украшенная оливково-зелёной эмалью и пирамидальными шипами. Спереди её венчает похожий на пламя мотив вокруг глубокого синего сапфира, символизирующего дракона Тессариона. Эта корона принадлежала принцу Дейрону Отважному, а позднее Джейхейре Таргариен.",
"daeron_the_daring_crown_name","localization/replace/english/ntc_artifacts_l_english.yml","98","localization/russian/ntc_artifacts_l_russian.yml","91","Daeron the Darings's Crown","Корона Дейрона Отважного",
"duncandragonfly_crown_description","localization/replace/english/ntc_artifacts_l_english.yml","183","localization/russian/ntc_artifacts_l_russian.yml","166","A crown made for Duncan Targaryen, the Prince of the Dragonflies, son of King Aegon V Targaryen, if he had become king. It features a emerald dragonflies and flowers on a wood band.","Корона, созданная для Дункана Таргариена, Принца Стрекоз, сына короля Эйгона V Таргариена, на случай, если бы он стал королём. Деревянный обруч украшен изумрудными стрекозами и цветами.",
"duncandragonfly_crown_name","localization/replace/english/ntc_artifacts_l_english.yml","182","localization/russian/ntc_artifacts_l_russian.yml","165","Crown of the Prince of the Dragonflies","Корона Принца Стрекоз",
"duskendale_crown_01_description","localization/replace/english/ntc_artifacts_l_english.yml","126","localization/russian/ntc_artifacts_l_russian.yml","119","A red-copper, silver, and gold crown commisioned by Denys Darklyn during the latter parts of the Defiance of Duskendale, this crown featured was based on the ancient lost Duskendale crown, with seven gates rather than four and seven shields to represent the seven Darklyns who served on the Kingsguard.","Корона из красной меди, серебра и золота, заказанная Денисом Дарклином в последние годы Восстания Сумеречного Дола, была основана на древней утраченной короне Сумеречного Дола, с семью вратами вместо четырёх и семью щитами, символизирующими семерых Дарклинов, служивших в Королевской гвардии.",
"duskendale_crown_01_name","localization/replace/english/ntc_artifacts_l_english.yml","125","localization/russian/ntc_artifacts_l_russian.yml","118","Crown of Darklyn Defiance","Корона Восстания Сумеречного Дола",
"elaena_crown_black_description","localization/replace/english/ntc_artifacts_l_english.yml","93","localization/russian/ntc_artifacts_l_russian.yml","88","Forged in red copper and crowned by twin black dragons over a bed of flames, this crown centers on a black gemstone, radiating the fierce majesty and fire-bound legacy of House Targaryen. It was owned by Aegon Blackfyre, eldest son of the rebel Daemon I Blackfyre and twin to Aemon Blackfyre.","Выкованная из красной меди и увенчанная двумя чёрными драконами над ложем пламени, эта корона сосредоточена вокруг чёрного камня и излучает суровое величие и огненное наследие дома Таргариенов. Она принадлежала Эйгону Блэкфайру, старшему сыну мятежника Деймона I Блэкфайра и близнецу Эймона Блэкфайра.",
"elaena_crown_black_name","localization/replace/english/ntc_artifacts_l_english.yml","92","localization/russian/ntc_artifacts_l_russian.yml","87","Aegon Blackfyre (Son of Daemon I Blackfyre)'s Crown","Корона Эйгона Блэкфайра, сына Деймона I Блэкфайра",
"elaena_crown_default_description","localization/replace/english/ntc_artifacts_l_english.yml","84","localization/russian/ntc_artifacts_l_russian.yml","79","Forged in bronze and crowned by twin gold dragons over a bed of flames, this crown centers on a milky white gemstone, radiating the fierce majesty and fire-bound legacy of House Targaryen. It was owned by Elaena Targaryen, daughter of King Aegon III.","Выкованная из бронзы и увенчанная двумя золотыми драконами над ложем пламени, эта корона сосредоточена вокруг молочно-белого камня и излучает суровое величие и огненное наследие дома Таргариенов. Она принадлежала Элейне Таргариен, дочери короля Эйгона III.",
"elaena_crown_default_name","localization/replace/english/ntc_artifacts_l_english.yml","83","localization/russian/ntc_artifacts_l_russian.yml","78","Elaena (Daughter of Aegon III)'s Crown","Корона Элейны Таргариен, дочери Эйгона III",
"elaena_crown_red_and_black_description","localization/replace/english/ntc_artifacts_l_english.yml","87","localization/russian/ntc_artifacts_l_russian.yml","82","Made of Valyrian Steel and crowned by twin black and red dragons over a bed of flames, this crown centers on a red gemstone, radiating the fierce majesty and fire-bound legacy of both House Targaryen and House Blackfyre. It is meant to symbolize a potential peaceful union for both warring houses.","Выкованная из валирийской стали и увенчанная двумя чёрными и красными драконами над ложем пламени, эта корона сосредоточена вокруг красного камня и излучает суровое величие и огненное наследие как дома Таргариенов, так и дома Блэкфайров. Она должна символизировать возможный мирный союз двух враждующих домов.",
"elaena_crown_red_and_black_name","localization/replace/english/ntc_artifacts_l_english.yml","86","localization/russian/ntc_artifacts_l_russian.yml","81","Crown of the Red and Black Dragon","Корона Красного и Чёрного Дракона",
"elaena_crown_red_description","localization/replace/english/ntc_artifacts_l_english.yml","90","localization/russian/ntc_artifacts_l_russian.yml","85","Forged in iron and crowned by twin red dragons over a bed of flames, this crown centers on a red gemstone, radiating the fierce majesty and fire-bound legacy of House Targaryen. It was owned by Aelor Targaryen and later his twin sister Aelora.","Выкованная из железа и увенчанная двумя красными драконами над ложем пламени, эта корона сосредоточена вокруг красного камня и излучает суровое величие и огненное наследие дома Таргариенов. Она принадлежала Эйлору Таргариену, а затем его сестре-близнецу Эйлоре.",
"elaena_crown_red_name","localization/replace/english/ntc_artifacts_l_english.yml","89","localization/russian/ntc_artifacts_l_russian.yml","84","Aelor and Aelora's Crown","Корона Эйлора и Эйлоры",
"emberrose_crown_description","localization/replace/english/ntc_artifacts_l_english.yml","261","localization/russian/ntc_artifacts_l_russian.yml","243","A crown made to represent the union of House Targaryen and House Tyrell, it features coiled vines cradling radiant roses of gold, while pale winged blades flare upward like a dragon taking flight.","Корона, созданная как знак союза домов Таргариенов и Тиреллов. Её вьющиеся лозы поддерживают сияющие золотые розы, а бледные крылатые клинки вздымаются вверх, словно дракон, взмывающий в полёт.",
"emberrose_crown_name","localization/replace/english/ntc_artifacts_l_english.yml","260","localization/russian/ntc_artifacts_l_russian.yml","242","Crown of the Ember Rose","Корона Тлеющей Розы",
"falcon_crown_historic_description","localization/replace/english/ntc_artifacts_l_english.yml","404","localization/russian/ntc_artifacts_l_russian.yml","364","A silver crown like the ones worn by the Arryn Kings of the Mountain and Vale, this crown is centered by the wings of a falcon coming forth from a blue gemstone, while below sits a crested silver moon. \n \nHISTORY - This crown in particular was last worn by Ronnel Arryn, until it was surrended to Visenya Targaryen during Aegon's Conquest of the Seven Kingdoms.","Серебряная корона, подобная тем, что носили короли из дома Арренов, правители Гор и Долины. В центре из голубого самоцвета поднимаются крылья сокола, а ниже покоится серебряная луна с гребнем. \n \nИстория — Последним эту корону носил Роннел Аррен, пока не сдал её Висенье Таргариен во время Завоевания Эйгоном Семи Королевств.",
"falcon_crown_historic_name","localization/replace/english/ntc_artifacts_l_english.yml","403","localization/russian/ntc_artifacts_l_russian.yml","363","Crown of Mountain and Vale","Корона Гор и Долины",
"gardener_peace_crown_description","localization/replace/english/ntc_artifacts_l_english.yml","57","localization/russian/ntc_artifacts_l_russian.yml","55","The peace crown worn by King Mern IX Gardener of the Reach at the time of his death in the Field of Fire. Made from silver and gold and surrounded by green thorns and gold, bronze, silver, and iron metal flowers, and encircled by metal green hands to symolize House Gardener, this crown was worn by the King of the Reach during times of Peace. \n \nHISTORY - Though it is today known as the Mern Gardener Peace crown due to the last king who wore it, it was actually forged centuries earlier during the reign of King Mern's ancestor King Meryn IV Gardener, who would go on to be the first to wear the crown following the loss of Garth Goldenhand's crown. \n \nThe crown would accompy King Mern to the battle that would end with his death, for he intended to wear it upon the defeat of the Targaryen invaders. Yet unlike its war counterpart, it managed to avoid being destroyed during the Field of Fire by the flames of the dragons Balerion, Meraxes, and Vhagar. After the battle it was retrieved by King Aegon I and added to the collection of Westerosi King artifacts he had collected.","Мирная корона, которую король Простора Мерн IX Гарденер носил в миг своей гибели на Пламенном поле. Эта корона из серебра и золота окружена зелёными шипами, золотыми, бронзовыми, серебряными и железными цветами, а также металлическими зелёными руками, символизирующими дом Гарденеров; короли Простора носили её в мирное время. \n \nИстория — Хотя сегодня она известна как Мирная корона Мерна Гарденера по имени последнего короля, носившего её, на самом деле её выковали столетиями раньше, при предке Мерна, короле Мерине IV Гарденере. Именно Мерин первым надел её после утраты короны Гарта Златорукого. \n \nКорона сопровождала Мерна в битве, где он погиб: он собирался надеть её после победы над захватчиками-Таргариенами. Однако, в отличие от военной короны, ей удалось избежать уничтожения пламенем Балериона, Мераксеса и Вхагара на Пламенном поле. После битвы король Эйгон I вернул её и добавил к своей коллекции вестеросских королевских артефактов.",
"gardener_peace_crown_name","localization/replace/english/ntc_artifacts_l_english.yml","56","localization/russian/ntc_artifacts_l_russian.yml","54","Peace Crown of Mern IX Gardener","Мирная корона Мерна IX Гарденера",
"gardener_war_crown_description","localization/replace/english/ntc_artifacts_l_english.yml","54","localization/russian/ntc_artifacts_l_russian.yml","52","A replica of the war crown worn by King Mern IX Gardener of the Reach at the time of his death in the Field of Fire. Made from bronze, iron, and surrounded by dark thorns and red-gold metal flowers, and encircled by metal thorny bronze and iron leaves, this crown was worn by the King of the Reach during times of War. \n \nHISTORY - Though it is today known as the Mern Gardener War crown due to the last king who wore it, it was actually forged centuries earlier during the reign of King Mern's ancestor King Meryn IV Gardener, who would go on to be the first to wear the crown following the loss of Garth Goldenhand's crown. \n \nWorn on King Mern's head at the battle that would end with his death, it was melted and destroyed during the Field of Fire by the flames of the dragons Balerion, Meraxes, and Vhagar.","Реплика военной короны, которую носил король Простора Мерн IX Гарденер в миг своей гибели на Пламенном поле. Эта корона из бронзы и железа окружена тёмными шипами, красно-золотыми металлическими цветами и колючими бронзовыми и железными листьями; короли Простора носили её в военное время. \n \nИстория — Хотя сегодня она известна как Военная корона Мерна Гарденера по имени последнего короля, носившего её, на самом деле её выковали столетиями раньше, при предке Мерна, короле Мерине IV Гарденере. Именно Мерин первым надел её после утраты короны Гарта Златорукого. \n \nМерн носил её в битве, завершившейся его смертью. Как и её мирный аналог, корона была расплавлена и уничтожена на Пламенном поле пламенем драконов Балериона, Мераксеса и Вхагара.",
"gardener_war_crown_name","localization/replace/english/ntc_artifacts_l_english.yml","53","localization/russian/ntc_artifacts_l_russian.yml","51","War Crown of Mern IX Gardener","Боевая корона Мерна IX Гарденера",
"garlandgardener_crown_description","localization/replace/english/ntc_artifacts_l_english.yml","48","localization/russian/ntc_artifacts_l_russian.yml","46","A beautiful laurel wreath crown made of gold originally worn by Queen Maris Hightower, wife of King Garland II Gardener, who was known to history as Garland the Bridesgroom for his bringing Oldtown into the Kingdom of the Reach via marriage. Historically however it is most commonly known for its final owner, Princess Wynafryd Gardener, whom it is sometimes named for.\n \nHISTORY - Commissioned by the last king of Oldtown King Lymond Hightower, known historically as Lymond the Sea Lion, as a gift to his daughter upon her marriage to King Garland II Gardener, this crown would be worn by various wives of the various Gardener Kings over the centuries, so much so that it would eventually become known as the Queen’s Crown. /n /nThe final notable wearer of the crown would however be Princess Wynafryd Gardener, the beautiful youngest daughter of King Garse IV Gardener. According to legend, Wynafryd’s mother died at a young age and Garse gifted his daughter the crown which had previously been worn by her mother, and Wynafryd grew to love the crown so much she wore it every day. /n /nEventually however, Wynafryd reportedly fell in love with a lowborn traveling hedge knight and became quick with child. Though dark rumors remain to this day that it was far less than loving as is often romanticized by stories. Tragically however she died in childbirth to birth a bastard son, leading to the grieving King Garse to hang the hedge knight from a tree for stealing his favorite daughter’s maidenhead and had the crown his daughter had so loved buried with his daughter, in whose tomb in Highgarden the crown is rumored to remain.","Золотая корона в виде лаврового венка, первоначально принадлежавшая королеве Марис Хайтауэр, жене короля Гарланда II Гарденера, вошедшего в историю как Гарланд II Жених за то, что браком присоединил Старомест к королевству Простора. И всё же чаще всего эту корону связывают с её последней владелицей, принцессой Винафрид Гарденер.\n \nИстория — Корону заказал последний король Высокой башни, Лаймонд Хайтауэр по прозвищу Морской Лев, и подарил её дочери после её брака с королём Гарландом II Гарденером. На протяжении веков её носили жёны королей Гарденеров, и со временем она стала известна как Корона королевы.\n \nПоследней известной владелицей короны стала принцесса Винафрид Гарденер, прекрасная младшая дочь короля Гарса IV Гарденера. По легенде, мать Винафрид умерла молодой, и Гарс подарил дочери корону, которую прежде носила её мать. Винафрид так полюбила её, что носила каждый день.\n \nПозднее, как рассказывают, Винафрид влюбилась в странствующего межевого рыцаря низкого происхождения — хотя мрачные слухи до сих пор утверждают, что всё было куда менее романтично, чем любят изображать песни. Она быстро забеременела и трагически умерла при родах, оставив внебрачного сына. Скорбящий король Гарс повесил межевого рыцаря за то, что тот отнял девственность его любимой дочери, а саму корону похоронил вместе с Винафрид. По слухам, она и ныне покоится в её могиле в Хайгардене.",
"garlandgardener_crown_name","localization/replace/english/ntc_artifacts_l_english.yml","47","localization/russian/ntc_artifacts_l_russian.yml","45","Crown of Princess Wynafryd Gardener","Корона принцессы Винафрид Гарденер",
"garthgoldhand_crown_description","localization/replace/english/ntc_artifacts_l_english.yml","51","localization/russian/ntc_artifacts_l_russian.yml","49","A crown said to have once been owned by Garth Goldenhand, the greatest of the Gardener Kings of the Reach. Made of gold, silver, and old green bronze, it had multicolored jewels and four golden hands. \n \nHISTORY - Created for the legendary Garth Greenhand during the golden age of the Reach, this unique Gardener crown is notable for the fact it breaks from the Gardener crown tradition and lacks a war counterpart, being that it was forged during the Reach’s longest and biggest age of peace and prosperity before Aegon’s Conquest. \n \nThe crown tragically vanished at sea, along with its last wearer, King John III Gardener, when the king’s vessel shipwrecked off the Vale's coast whilst traveling amidst the Reach's then conflict with the Vale, leading John’s own son King Meryn IV to forge his own crown, a crown which centuries later would be worn by Mern IX Gardener, the final king of the Reach. \n \nSeparately but no less of note, the design of Garth Goldenhand’s crown, particularly the many multi-colored emeralds it possessed, was said to have reportedly inspired King Jaehaerys I Targaryen when forging the design of his own crown.","Говорят, эта корона некогда принадлежала Гарту Златорукому, величайшему из королей Простора. Изготовленная из золота, серебра и старой зелёной бронзы, она была украшена разноцветными камнями и четырьмя золотыми руками. \n \nИстория — Созданная для легендарного Гарта Зеленорукого в золотой век Простора, эта уникальная корона Гарденеров примечательна тем, что нарушала обычай парных корон и не имела военного аналога: её выковали в самый долгий и великий век мира и процветания Простора до завоевания Эйгона. \n \nКорона трагически исчезла в море вместе со своим последним носителем, королём Джоном III Гарденером, когда королевский корабль потерпел крушение у берегов Долины во время тогдашней войны Простора с Долиной. После этого сын Джона, король Мерин IV, выковал собственную корону — ту самую, что столетия спустя будет носить Мерн IX Гарденер, последний король Простора. \n \nОтдельно стоит отметить, что образ короны Гарта Златорукого, особенно множество украшавших её разноцветных изумрудов, как говорят, вдохновил короля Джейхейриса I Таргариена при создании его собственной короны.",
"garthgoldhand_crown_name","localization/replace/english/ntc_artifacts_l_english.yml","50","localization/russian/ntc_artifacts_l_russian.yml","48","Crown of Garth VII 'Goldenhand' Gardener","Корона Гарта VII Златорукого Гарденера",
"geroldlannister_crown_description","localization/replace/english/ntc_artifacts_l_english.yml","201","localization/russian/ntc_artifacts_l_russian.yml","184","A crown historically worn by King Gerold I 'the Great' Lannister of the Westerlands, which was made of gold and red-gold marble. It featured highly detailed and accurate golden lions in the position of the Lannister sigil and four golden lion heads. According to legend, the forger of the crown used the lions owned by House Lannister under Casterly Rock as a reference when creating the miniature golden replicas. \n \nHISTORY - Forged at the height of the Lannister’s great golden age during the reign of King Gerold I 'the Great' Lannister, this popular crown was worn by various kings and even Queens of the Westerlands, such as King Tyrion III Lannister and Queen Lanna Lannister, in the centuries afterwards.\n \nSadly, its final owner, King Loreon III 'the Limp' Lannister, managed to lose the crown while fighting the Ironborn to a member of House Hoare and today the crown remains lost somewhere in some forgotten treasury of an Ironborn lord.","Корона, которую исторически носил Герольд I Ланнистер по прозвищу Великий, король Западных земель. Она была изготовлена из золота и красно-золотого мрамора, украшена четырьмя золотыми львиными головами и тщательно выполненными золотыми львами в позе герба Ланнистеров. По легенде, мастер, создавая эти миниатюрные золотые фигуры, брал за образец львов, которых дом Ланнистеров держал под Утёсом Кастерли. \n \nИстория — Выкованная на вершине великого золотого века Ланнистеров при короле Герольде I Ланнистере по прозвищу Великий, эта популярная корона в последующие века переходила к разным королям и даже королевам Западных земель, среди которых были король Тирион III Ланнистер и королева Ланна Ланнистер.\n \nК несчастью, её последний владелец, король Лореон III Ланнистер по прозвищу Бессильный, умудрился потерять корону в битве с железнорождёнными: она досталась одному из представителей дома Хоаров. Ныне корона считается затерянной где-то в забытой сокровищнице железнорождённого лорда.",
"geroldlannister_crown_name","localization/replace/english/ntc_artifacts_l_english.yml","200","localization/russian/ntc_artifacts_l_russian.yml","183","Crown of Gerold I 'the Great' Lannister","Корона Герольда I Великого Ланнистера",
"goldfyre_crown_description","localization/replace/english/ntc_artifacts_l_english.yml","270","localization/russian/ntc_artifacts_l_russian.yml","250","A crown made to represent the union of House Targaryen and Lannister. A crown made of gold and red marble, it features gold extruded carvings of lion and dragon heads.","Корона, созданная как знак союза домов Таргариенов и Ланнистеров. Этот венец из золота и красного мрамора украшен выпуклой золотой резьбой в виде львиных и драконьих голов.",
"goldfyre_crown_name","localization/replace/english/ntc_artifacts_l_english.yml","269","localization/russian/ntc_artifacts_l_russian.yml","249","Crown of the Goldfyre","Корона Голдфайра",
"greenpyre_crown_description","localization/replace/english/ntc_artifacts_l_english.yml","267","localization/russian/ntc_artifacts_l_russian.yml","248","A crown made to represent the union of House Targaryen and Hightower. A white and green marble crown lined with gold, it is marked by seven miniture marble recreations of the Hightower, as well as encrusted with golden names of the Seven gods of Andalos and seven multicolored Targaryen sigils in the colors of the Faith of the Seven.","Корона, созданная как знак союза домов Таргариенов и Хайтауэров. Бело-зелёный мраморный венец в золотой оправе украшен семью миниатюрными мраморными копиями Хайтауэра, золотыми именами Семи богов Андалоса и семью разноцветными гербами Таргариенов в цветах Веры в Семерых.",
"greenpyre_crown_name","localization/replace/english/ntc_artifacts_l_english.yml","266","localization/russian/ntc_artifacts_l_russian.yml","247","Crown of the Greenpyre","Корона Гринпайра",
"haegonblackfyre_crown_description","localization/replace/english/ntc_artifacts_l_english.yml","39","localization/russian/ntc_artifacts_l_russian.yml","37","A replica of a crown worn by the attempted usurper Haegon Blackfyre, designed as an inverse of the Conciliator's Crown, with a red metal band adorned with black rubies and metal circular ovals in the shape of black dragon eggs. \n \nHISTORY - Following the failure of the first Blackfyre Rebellion and second Blackfyre Rebellions, this crown was forged and worn by Haegon Blackfyre as he launched the Third Blackfyre Rebellion. Made in the image of Jaehaerys I's crown, it was hoped that it would provide a good sign, for the Blackfyre's hoped to win over the Targaryen's whom they considered usurpers just as Jaehaerys ultimately triumphed over his usurping uncle Maegor. \n \n Yet it was not to be, for as with the first two Blackfyre Rebellions, the Third Blackfyre Rebellion ended in dismal failure. Though unlike with what happened with Daemon I's crown, the Blackfyre's were able to recover the crown of Haegon, which was given to Haegon's son Daemon. Yet ultimately Daemon III Blackfyre would perish in his own failed rebellion and with his corpse the Targaryen's saw to the destruction of Haegon's crown.","Реплика короны, которую носил неудачливый узурпатор Хейгон Блэкфайр. Она задумана как обратный образ Короны Примирителя: красный металлический обруч, украшенный чёрными рубинами и металлическими овальными вставками в форме яиц чёрного дракона. \n \nИстория — После провала Первого и Второго восстаний Блэкфайра Хейгон Блэкфайр выковал и носил эту корону, начав Третье восстание Блэкфайра. Образ короны Джейхейриса I должен был стать добрым знаком: Блэкфайры надеялись одолеть Таргариенов, которых считали узурпаторами, подобно тому как Джейхейрис одолел своего дядю-узурпатора Мейгора. \n \nНо этому не суждено было случиться. Как и первые два восстания, Третье восстание Блэкфайра окончилось печальным провалом. В отличие от короны Деймона I, Блэкфайры смогли вернуть корону Хейгона, и она перешла к его сыну Деймону. В конце концов Деймон III Блэкфайр погиб в собственном неудачном восстании, а вместе с его телом Таргариены уничтожили и корону Хейгона.",
"haegonblackfyre_crown_name","localization/replace/english/ntc_artifacts_l_english.yml","38","localization/russian/ntc_artifacts_l_russian.yml","36","Crown of Haegon I Blackfyre","Корона Хейгона I Блэкфайра",
"hugor_of_the_hill_crown_description","localization/replace/english/ntc_artifacts_l_english.yml","225","localization/russian/ntc_artifacts_l_russian.yml","208","A multicolored diamond and gold crown with seven points said to have been worn by Hugor of the Hill. According to myth and the Seven-Pointed Star, the seven diamond points were once stars pulled down from the heavens by the Father when he forged the crown and crowned Hugor of the Hill, the first King of the Andals in Andalos.","Говорят, что Хугор с Холма носил разноцветную золотую и бриллиантовую корону с семью концами. Согласно мифу и Семиконечной Звезде, семь алмазных вершин когда-то были звёздами, сорванными с небес Отцом, когда он выковал корону и короновал Хугора с Холма, первого короля андалов в Андалосе.",
"hugor_of_the_hill_crown_name","localization/replace/english/ntc_artifacts_l_english.yml","224","localization/russian/ntc_artifacts_l_russian.yml","207","Hugor of the Hill's Crown","Корона Хугора с Холма",
"jacaerysvelaryon_crown_description","localization/replace/english/ntc_artifacts_l_english.yml","153","localization/russian/ntc_artifacts_l_russian.yml","140","A crown made for Jacaerys Targaryen, son of Rhaenyra Targaryen and 'Laenor Velaryon', if he had became king. Intended to be gifted by Corlys Velaryon to his 'grandson', this wondrous circlet is made of Valyrian steel, edged and embossed in silver so that it shines with seven aquamarines inlaid in it, each a different shade of blue or sea-green.","Корона, сделанная для Джекейриса Велариона, сына Рейниры Таргариен и «Лейнора Велариона», на случай, если бы он стал королём. Этот дивный венец, задуманный Корлисом Веларионом как дар своему «внуку», изготовлен из валирийской стали, окаймлён и чеканен серебром и сияет семью вставленными аквамаринами — каждый своего оттенка синего или морской зелени.",
"jacaerysvelaryon_crown_name","localization/replace/english/ntc_artifacts_l_english.yml","152","localization/russian/ntc_artifacts_l_russian.yml","139","Crown of Jacaerys Velaryon","Корона Джекейриса Велариона",
"jaehaera_crown_description","localization/replace/english/ntc_artifacts_l_english.yml","81","localization/russian/ntc_artifacts_l_russian.yml","76","Owned by Queen Helaena and later her daughter Jaehaera, this slender golden crown set with polished green diamonds was forged in the image of the lost crown once worn by Queen Rhaenys. \n \nHISTORY - Commissioned by Otto Hightower for his granddaughter Helaena, this crown was crafted in the image of the lost diadem once worn by Queen Rhaenys, who perished tragically in Dorne. It was intended to evoke the legacy of Aegon the Conqueror and reinforce the Hightowers’ ambitions for King Aegon II’s rule. \n\nAfter Queen Helaena’s tragic death, the crown was recovered from her remains and passed to her daughter, young Queen Jaehaera. When Jaehaera, too, met a death hauntingly similar to her mother’s, the crown was locked away, its presence thereafter whispered of ill fortune and sorrow.","Эта тонкая золотая корона с полированными зелёными алмазами принадлежала королеве Хелейне, а затем её дочери Джейхейре. Она была выкована по образцу утраченной короны, которую некогда носила королева Рейнис. \n \nИстория — Корону заказал Отто Хайтауэр для своей внучки Хелейны. Её создали по образу утраченной диадемы королевы Рейнис, трагически погибшей в Дорне. Она должна была напоминать о наследии Эйгона Завоевателя и укреплять притязания Хайтауэров при правлении короля Эйгона II. \n\nПосле трагической смерти королевы Хелейны корону извлекли из её останков и передали её дочери, юной королеве Джейхейре. Когда и Джейхейра встретила смерть, пугающе похожую на судьбу матери, корону заперли, и с тех пор о ней шептались как о предвестнице бед и скорби.",
"jaehaera_crown_name","localization/replace/english/ntc_artifacts_l_english.yml","80","localization/russian/ntc_artifacts_l_russian.yml","75","Crown of the Tragic Green Queen","Корона трагической зелёной королевы",
"jaehaerys_valyrian_variant_description","localization/replace/english/ntc_artifacts_l_english.yml","416","localization/russian/ntc_artifacts_l_russian.yml","375","A Valyrian Steel Brand encircled by Red Rubies, mixing the style of the Conqueror's crown with that of his grandson the Conciliator.","Венец из валирийской стали, окружённый красными рубинами; он сочетает стиль короны Завоевателя со стилем короны его внука Примирителя.",
"jaehaerys_valyrian_variant_name","localization/replace/english/ntc_artifacts_l_english.yml","415","localization/russian/ntc_artifacts_l_russian.yml","374","Conciliator's Valyrian Crown","Валирийская корона Примирителя",
"jaehaerys_variant_1_description","localization/replace/english/ntc_artifacts_l_english.yml","419","localization/russian/ntc_artifacts_l_russian.yml","378","A silver brand in the style of the Conciliator's crown encircled by multiple gems.","Серебряная корона в стиле Примирителя, украшенная множеством драгоценных камней.",
