"Count","Category","Owner","Files","FirstLogLine"
"1","Graphics / portrait source error","AGOT+","gfx/portraits/portrait_modifiers/asoiaf_hairs_custom_flags.txt","9956"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_dwarf.mesh","1200"
"1","Graphics / portrait source error","CK3 | COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/ep3_patras_castle_01_a/ep3_patras_castle_01_a_unique.dds | gfx/models/buildings/special/high_hermitage/ep3_patras_castle_01_a_unique.dds","1204"
"1","Graphics / portrait source error","CK3 | COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/ep3_patras_castle_01_a/ep3_patras_castle_ground_diffuse.dds | gfx/models/buildings/special/high_hermitage/ep3_patras_castle_ground_diffuse.dds","1205"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_infant.mesh","1201"
"1","Graphics / portrait source error","AGOT+ | Unresolved file","gfx/models/portraits/m_legwear/asoiaf/asoiaf_iron_isles/asoiaf_ironborn_legs_coa/asoiaf_greyjoy_legs_bs_no_left_leg.mesh | gfx/models/portraits/m_legwear/asoiaf/asoiaf_iron_isles/asoiaf_ironborn_legs_coa/asoiaf_ironborn_legs_coa.mesh","1203"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_4/asoiaf_leather_boots_4.mesh","1355"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_jewellery/asoiaf/asoiaf_generic/asoiaf_shark_tooth_necklace/f_asoiaf_shark_tooth_necklace.mesh","1354"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_headgears/asoiaf/asoiaf_reach/asoiaf_tyrell_helm_high/asoiaf_tyrell_helm_high.mesh","1361"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_clothes/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_armour/asoiaf_gold_cloak_armour.mesh","1356"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_drowned_man_robes/asoiaf_drowned_man_robes_high/asoiaf_drowned_man_robes_high.mesh","1346"
"1","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/deepwood_motte/deepwood_motte.mesh","1311"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_headgears/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_hood/asoiaf_nights_watch_hood.mesh","1310"
"1","Graphics / portrait source error","COW-AGOT: 3D Models & Bigger Castles","gfx/models/buildings/special/the_arbor/the_arbor.mesh","1345"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_legwear/asoiaf/asoiaf_crownlands/f_asoiaf_dragonstone_legs/f_asoiaf_dragonstone_legs.mesh","1344"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_ironborn_armour_high_coa/asoiaf_ironborn_armour_high_coa.mesh","1362"
"1","Graphics / portrait source error","AGOT+","gfx/portraits/accessories/asoiaf_jewellery.txt","1435"
"1","Graphics / portrait source error","AGOT+","gfx/portraits/accessories/asoiaf_clothes.txt","1434"
"1","Graphics / portrait source error","A Game of Thrones | AGOT+","gfx/models/portraits/m_cloaks/agot/shouldercape/male_cloaks_secular_shouldercape_01_normal.dds | gfx/models/portraits/m_cloaks/asoiaf/asoiaf_westerlands/asoiaf_lannister_cloaks/asoiaf_lannister_cloak_royal/male_cloaks_secular_shouldercape_01_normal.dds","1216"
"1","Graphics / portrait source error","A Game of Thrones | AGOT+","gfx/models/portraits/m_cloaks/agot/shouldercape/male_cloaks_secular_shouldercape_01_properties.dds | gfx/models/portraits/m_cloaks/asoiaf/asoiaf_westerlands/asoiaf_lannister_cloaks/asoiaf_lannister_cloak_royal/male_cloaks_secular_shouldercape_01_properties.dds","1217"
"1","Graphics / portrait source error","AGOT+","gfx/portraits/accessories/asoiaf_cloaks.txt","1433"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_septon_robes/asoiaf_septon_robes_1/asoiaf_septon_robes_1.mesh","1364"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/m_clothes/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_leather/asoiaf_nights_watch_leather.mesh","1363"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_silent_sister_robes/f_asoiaf_silent_sister_robes.mesh","1371"
"1","Graphics / portrait source error","AGOT+","gfx/models/portraits/f_legwear/asoiaf/asoiaf_generic/f_asoiaf_leather_boots_1/f_asoiaf_leather_boots_1.mesh","1365"
