BeforeCount,AfterCount,Difference,Category,Owner,ExampleLine,Component,Message,Signature
1,0,-1,Script / database error,AGOT+,10943,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Bitov_2: asoiaf_Bitov_2, near line: 2410"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2410","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Bitov_2: asoiaf_Bitov_2, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10979,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Bitov_30: asoiaf_Bitov_30, near line: 3627"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 3627","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Bitov_30: asoiaf_Bitov_30, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10944,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Bitov_3: asoiaf_Bitov_3, near line: 2447"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2447","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Bitov_3: asoiaf_Bitov_3, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10946,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Bitov_4: asoiaf_Bitov_4, near line: 2511"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2511","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Bitov_4: asoiaf_Bitov_4, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10947,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Bitov_5: asoiaf_Bitov_5, near line: 2544"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2544","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Bitov_5: asoiaf_Bitov_5, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10948,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Bitov_6: asoiaf_Bitov_6, near line: 2574"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2574","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Bitov_6: asoiaf_Bitov_6, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10949,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Bitov_7: asoiaf_Bitov_7, near line: 2611"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2611","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Bitov_7: asoiaf_Bitov_7, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10950,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Bitov_8: asoiaf_Bitov_8, near line: 2650"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2650","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Bitov_8: asoiaf_Bitov_8, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10952,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Bitov_9: asoiaf_Bitov_9, near line: 2714"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2714","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Bitov_9: asoiaf_Bitov_9, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10955,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Bitov_rs_11: asoiaf_Bitov_rs_11, near line: 2820"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2820","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Bitov_rs_11: asoiaf_Bitov_rs_11, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10957,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Bitov_rs_12: asoiaf_Bitov_rs_12, near line: 2884"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2884","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Bitov_rs_12: asoiaf_Bitov_rs_12, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10963,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Bitov_rs_17: asoiaf_Bitov_rs_17, near line: 3096"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 3096","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Bitov_rs_17: asoiaf_Bitov_rs_17, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10965,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Bitov_rs_18: asoiaf_Bitov_rs_18, near line: 3160"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 3160","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Bitov_rs_18: asoiaf_Bitov_rs_18, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10942,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Bitov_rs_1: asoiaf_Bitov_rs_1, near line: 2383"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2383","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Bitov_rs_1: asoiaf_Bitov_rs_1, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10972,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Bitov_rs_24: asoiaf_Bitov_rs_24, near line: 3402"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 3402","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Bitov_rs_24: asoiaf_Bitov_rs_24, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10978,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Bitov_rs_29: asoiaf_Bitov_rs_29, near line: 3600"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 3600","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Bitov_rs_29: asoiaf_Bitov_rs_29, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10945,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Bitov_rs_3: asoiaf_Bitov_rs_3, near line: 2484"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2484","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Bitov_rs_3: asoiaf_Bitov_rs_3, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10951,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Bitov_rs_8: asoiaf_Bitov_rs_8, near line: 2687"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2687","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Bitov_rs_8: asoiaf_Bitov_rs_8, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10918,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Capon_1: asoiaf_Capon_1, near line: 1451"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1451","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Capon_1: asoiaf_Capon_1, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10919,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Capon_rs_1: asoiaf_Capon_rs_1, near line: 1499"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1499","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Capon_rs_1: asoiaf_Capon_rs_1, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10886,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Erik_father: asoiaf_Erik_father, near line: 185"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 185","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Erik_father: asoiaf_Erik_father, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10887,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Erik_mother: asoiaf_Erik_mother, near line: 215"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 215","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Erik_mother: asoiaf_Erik_mother, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10888,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Henry_mother: asoiaf_Henry_mother, near line: 299"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 299","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Henry_mother: asoiaf_Henry_mother, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10890,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Kobyla_1: asoiaf_Kobyla_1, near line: 398"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 398","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Kobyla_1: asoiaf_Kobyla_1, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10914,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Leipa_10: asoiaf_Leipa_10, near line: 1320"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1320","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Leipa_10: asoiaf_Leipa_10, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10916,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Leipa_11: asoiaf_Leipa_11, near line: 1384"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1384","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Leipa_11: asoiaf_Leipa_11, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10920,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Leipa_13: asoiaf_Leipa_13, near line: 1633"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1633","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Leipa_13: asoiaf_Leipa_13, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10921,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Leipa_14: asoiaf_Leipa_14, near line: 1663"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1663","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Leipa_14: asoiaf_Leipa_14, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10922,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Leipa_15: asoiaf_Leipa_15, near line: 1700"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1700","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Leipa_15: asoiaf_Leipa_15, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10923,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Leipa_16: asoiaf_Leipa_16, near line: 1737"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1737","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Leipa_16: asoiaf_Leipa_16, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10924,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Leipa_17: asoiaf_Leipa_17, near line: 1767"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1767","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Leipa_17: asoiaf_Leipa_17, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10899,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Leipa_1: asoiaf_Leipa_1, near line: 797"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 797","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Leipa_1: asoiaf_Leipa_1, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10903,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Leipa_2: asoiaf_Leipa_2, near line: 936"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 936","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Leipa_2: asoiaf_Leipa_2, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10905,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Leipa_3: asoiaf_Leipa_3, near line: 1000"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1000","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Leipa_3: asoiaf_Leipa_3, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10907,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Leipa_4: asoiaf_Leipa_4, near line: 1084"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1084","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Leipa_4: asoiaf_Leipa_4, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10909,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Leipa_5: asoiaf_Leipa_5, near line: 1156"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1156","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Leipa_5: asoiaf_Leipa_5, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10910,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Leipa_6: asoiaf_Leipa_6, near line: 1186"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1186","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Leipa_6: asoiaf_Leipa_6, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10911,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Leipa_7: asoiaf_Leipa_7, near line: 1216"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1216","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Leipa_7: asoiaf_Leipa_7, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10912,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Leipa_8: asoiaf_Leipa_8, near line: 1253"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1253","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Leipa_8: asoiaf_Leipa_8, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10913,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Leipa_9: asoiaf_Leipa_9, near line: 1283"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1283","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Leipa_9: asoiaf_Leipa_9, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10915,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Leipa_rs_10: asoiaf_Leipa_rs_10, near line: 1357"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1357","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Leipa_rs_10: asoiaf_Leipa_rs_10, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10917,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Leipa_rs_11: asoiaf_Leipa_rs_11, near line: 1421"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1421","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Leipa_rs_11: asoiaf_Leipa_rs_11, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10900,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Leipa_rs_1: asoiaf_Leipa_rs_1, near line: 837"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 837","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Leipa_rs_1: asoiaf_Leipa_rs_1, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10904,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Leipa_rs_2: asoiaf_Leipa_rs_2, near line: 973"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 973","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Leipa_rs_2: asoiaf_Leipa_rs_2, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10906,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Leipa_rs_3: asoiaf_Leipa_rs_3, near line: 1051"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1051","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Leipa_rs_3: asoiaf_Leipa_rs_3, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10908,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Leipa_rs_4: asoiaf_Leipa_rs_4, near line: 1129"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1129","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Leipa_rs_4: asoiaf_Leipa_rs_4, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10925,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Lichtenburg_1: asoiaf_Lichtenburg_1, near line: 1806"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1806","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Lichtenburg_1: asoiaf_Lichtenburg_1, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10928,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Lichtenburg_2: asoiaf_Lichtenburg_2, near line: 1902"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1902","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Lichtenburg_2: asoiaf_Lichtenburg_2, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10929,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Lichtenburg_3: asoiaf_Lichtenburg_3, near line: 1939"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1939","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Lichtenburg_3: asoiaf_Lichtenburg_3, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10931,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Lichtenburg_4: asoiaf_Lichtenburg_4, near line: 2003"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2003","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Lichtenburg_4: asoiaf_Lichtenburg_4, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10933,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Lichtenburg_5: asoiaf_Lichtenburg_5, near line: 2075"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2075","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Lichtenburg_5: asoiaf_Lichtenburg_5, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10937,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Lichtenburg_6: asoiaf_Lichtenburg_6, near line: 2203"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2203","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Lichtenburg_6: asoiaf_Lichtenburg_6, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10938,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Lichtenburg_7: asoiaf_Lichtenburg_7, near line: 2240"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2240","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Lichtenburg_7: asoiaf_Lichtenburg_7, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10940,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Lichtenburg_8: asoiaf_Lichtenburg_8, near line: 2307"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2307","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Lichtenburg_8: asoiaf_Lichtenburg_8, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10926,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Lichtenburg_rs_1: asoiaf_Lichtenburg_rs_1, near line: 1846"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1846","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Lichtenburg_rs_1: asoiaf_Lichtenburg_rs_1, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10927,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Lichtenburg_rs_2: asoiaf_Lichtenburg_rs_2, near line: 1872"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1872","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Lichtenburg_rs_2: asoiaf_Lichtenburg_rs_2, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10930,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Lichtenburg_rs_3: asoiaf_Lichtenburg_rs_3, near line: 1976"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 1976","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Lichtenburg_rs_3: asoiaf_Lichtenburg_rs_3, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10932,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Lichtenburg_rs_4: asoiaf_Lichtenburg_rs_4, near line: 2043"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2043","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Lichtenburg_rs_4: asoiaf_Lichtenburg_rs_4, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10934,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Lichtenburg_rs_5: asoiaf_Lichtenburg_rs_5, near line: 2112"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2112","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Lichtenburg_rs_5: asoiaf_Lichtenburg_rs_5, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10939,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Lichtenburg_rs_7: asoiaf_Lichtenburg_rs_7, near line: 2277"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2277","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Lichtenburg_rs_7: asoiaf_Lichtenburg_rs_7, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10889,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Martin: asoiaf_Martin, near line: 347"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 347","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Martin: asoiaf_Martin, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10891,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Ronov_1: asoiaf_Ronov_1, near line: 522"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 522","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Ronov_1: asoiaf_Ronov_1, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
