category,log_line,owner,issue,original_owner,message,status,reason,Observed,CurrentLogLine,CurrentFileOwner,OriginalComponent,OriginalFullMessage,ResourceRunObserved,ResourceRunLine
scripts,1718,Divine Intervention + AGOT compatibility,di-personalities,Divine Intervention AGOT Cheat Menu,"Script system error!
  Error: has_trait trigger [ Cannot find ruthless in trait database ]
  Script location: file: common/scripted_effects/DI_present_effects.txt line: 86 (DI_clear_personality_traits_effect)",expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,jomini_script_system.cpp:303,"Script system error!
  Error: has_trait trigger [ Cannot find ruthless in trait database ]
  Script location: file: common/scripted_effects/DI_present_effects.txt line: 86 (DI_clear_personality_traits_effect)",absent,
scripts,1722,AGOT Submod Core,core-optional-armor,AGOT Submod Core,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/01_cloaks_base.txt line: 1333 (cloaks:weight)",exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1537,AGOT Submod Core,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/01_cloaks_base.txt line: 1333 (cloaks:weight)",present,1395
scripts,1726,AGOT Submod Core,core-optional-armor,AGOT Submod Core,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/01_cloaks_base.txt line: 1333 (cloaks:weight),exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1541,AGOT Submod Core,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/01_cloaks_base.txt line: 1333 (cloaks:weight),present,1399
scripts,1727,AGOT Submod Core,core-optional-armor,AGOT Submod Core,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/01_cloaks_base.txt line: 1338 (cloaks:weight)",exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1542,AGOT Submod Core,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/01_cloaks_base.txt line: 1338 (cloaks:weight)",present,1400
scripts,1731,AGOT Submod Core,core-optional-armor,AGOT Submod Core,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/01_cloaks_base.txt line: 1338 (cloaks:weight),exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1546,AGOT Submod Core,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/01_cloaks_base.txt line: 1338 (cloaks:weight),present,1404
scripts,1732,AGOT Submod Core,core-optional-armor,AGOT Submod Core,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/01_cloaks_base.txt line: 1642 (cloaks:weight)",exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1547,AGOT Submod Core,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/01_cloaks_base.txt line: 1642 (cloaks:weight)",present,1405
scripts,1736,AGOT Submod Core,core-optional-armor,AGOT Submod Core,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/01_cloaks_base.txt line: 1642 (cloaks:weight),exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1551,AGOT Submod Core,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/01_cloaks_base.txt line: 1642 (cloaks:weight),present,1409
scripts,1737,AGOT Submod Core,core-optional-armor,AGOT Submod Core,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/01_cloaks_base.txt line: 1684 (cloaks:weight)",exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1552,AGOT Submod Core,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/01_cloaks_base.txt line: 1684 (cloaks:weight)",present,1410
scripts,1741,AGOT Submod Core,core-optional-armor,AGOT Submod Core,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/01_cloaks_base.txt line: 1684 (cloaks:weight),exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1556,AGOT Submod Core,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/01_cloaks_base.txt line: 1684 (cloaks:weight),present,1414
scripts,1742,AGOT Submod Core,core-optional-armor,AGOT Submod Core,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/01_legwear_base.txt line: 871 (legwear:weight)",exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1557,AGOT Submod Core,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/01_legwear_base.txt line: 871 (legwear:weight)",present,1415
scripts,1746,AGOT Submod Core,core-optional-armor,AGOT Submod Core,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/01_legwear_base.txt line: 871 (legwear:weight),exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1561,AGOT Submod Core,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/01_legwear_base.txt line: 871 (legwear:weight),present,1419
scripts,1747,AGOT Submod Core,core-optional-armor,AGOT Submod Core,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/01_legwear_base.txt line: 898 (legwear:weight)",exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1562,AGOT Submod Core,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/01_legwear_base.txt line: 898 (legwear:weight)",present,1420
scripts,1751,AGOT Submod Core,core-optional-armor,AGOT Submod Core,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/01_legwear_base.txt line: 898 (legwear:weight),exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1566,AGOT Submod Core,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/01_legwear_base.txt line: 898 (legwear:weight),present,1424
scripts,1752,AGOT Submod Core,core-optional-armor,AGOT Submod Core,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/01_legwear_base.txt line: 937 (legwear:weight)",exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1567,AGOT Submod Core,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/01_legwear_base.txt line: 937 (legwear:weight)",present,1425
scripts,1756,AGOT Submod Core,core-optional-armor,AGOT Submod Core,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/01_legwear_base.txt line: 937 (legwear:weight),exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1571,AGOT Submod Core,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/01_legwear_base.txt line: 937 (legwear:weight),present,1429
scripts,1757,AGOT Submod Core,core-optional-armor,AGOT Submod Core,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 616 (clothes_situational:weight)",exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1572,AGOT Submod Core,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 616 (clothes_situational:weight)",present,1430
scripts,1761,AGOT Submod Core,core-optional-armor,AGOT Submod Core,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 616 (clothes_situational:weight),exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1576,AGOT Submod Core,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 616 (clothes_situational:weight),present,1434
scripts,1762,AGOT Submod Core,core-optional-armor,AGOT Submod Core,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1062 (clothes_situational:weight)",exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1577,AGOT Submod Core,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1062 (clothes_situational:weight)",present,1435
scripts,1766,AGOT Submod Core,core-optional-armor,AGOT Submod Core,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1062 (clothes_situational:weight),exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1581,AGOT Submod Core,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1062 (clothes_situational:weight),present,1439
scripts,1767,AGOT Submod Core,core-optional-armor,AGOT Submod Core,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1109 (clothes_situational:weight)",exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1582,AGOT Submod Core,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1109 (clothes_situational:weight)",present,1440
scripts,1771,AGOT Submod Core,core-optional-armor,AGOT Submod Core,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1109 (clothes_situational:weight),exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1586,AGOT Submod Core,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1109 (clothes_situational:weight),present,1444
scripts,1772,AGOT Submod Core,core-optional-armor,AGOT Submod Core,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1158 (clothes_situational:weight)",exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1587,AGOT Submod Core,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1158 (clothes_situational:weight)",present,1445
scripts,1776,AGOT Submod Core,core-optional-armor,AGOT Submod Core,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1158 (clothes_situational:weight),exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1591,AGOT Submod Core,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1158 (clothes_situational:weight),present,1449
scripts,1777,AGOT Submod Core,core-optional-armor,AGOT Submod Core,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1202 (clothes_situational:weight)",exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1592,AGOT Submod Core,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1202 (clothes_situational:weight)",present,1450
scripts,1781,AGOT Submod Core,core-optional-armor,AGOT Submod Core,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1202 (clothes_situational:weight),exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1596,AGOT Submod Core,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1202 (clothes_situational:weight),present,1454
scripts,1782,AGOT Submod Core,core-optional-armor,AGOT Submod Core,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1248 (clothes_situational:weight)",exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1597,AGOT Submod Core,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1248 (clothes_situational:weight)",present,1455
scripts,1786,AGOT Submod Core,core-optional-armor,AGOT Submod Core,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1248 (clothes_situational:weight),exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1601,AGOT Submod Core,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1248 (clothes_situational:weight),present,1459
scripts,1787,AGOT Submod Core,core-optional-armor,AGOT Submod Core,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1292 (clothes_situational:weight)",exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1602,AGOT Submod Core,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1292 (clothes_situational:weight)",present,1460
scripts,1791,AGOT Submod Core,core-optional-armor,AGOT Submod Core,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1292 (clothes_situational:weight),exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1606,AGOT Submod Core,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1292 (clothes_situational:weight),present,1464
scripts,1792,AGOT Submod Core,core-optional-armor,AGOT Submod Core,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1338 (clothes_situational:weight)",exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1607,AGOT Submod Core,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1338 (clothes_situational:weight)",present,1465
scripts,1796,AGOT Submod Core,core-optional-armor,AGOT Submod Core,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1338 (clothes_situational:weight),exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1611,AGOT Submod Core,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1338 (clothes_situational:weight),present,1469
scripts,1797,AGOT Submod Core,core-optional-armor,AGOT Submod Core,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1382 (clothes_situational:weight)",exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1612,AGOT Submod Core,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1382 (clothes_situational:weight)",present,1470
scripts,1801,AGOT Submod Core,core-optional-armor,AGOT Submod Core,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1382 (clothes_situational:weight),exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1616,AGOT Submod Core,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1382 (clothes_situational:weight),present,1474
scripts,1802,AGOT Submod Core,core-optional-armor,AGOT Submod Core,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1428 (clothes_situational:weight)",exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1617,AGOT Submod Core,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1428 (clothes_situational:weight)",present,1475
scripts,1806,AGOT Submod Core,core-optional-armor,AGOT Submod Core,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1428 (clothes_situational:weight),exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1621,AGOT Submod Core,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1428 (clothes_situational:weight),present,1479
scripts,1807,AGOT Submod Core,core-optional-armor,AGOT Submod Core,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1472 (clothes_situational:weight)",exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1622,AGOT Submod Core,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1472 (clothes_situational:weight)",present,1480
scripts,1811,AGOT Submod Core,core-optional-armor,AGOT Submod Core,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1472 (clothes_situational:weight),exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1626,AGOT Submod Core,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1472 (clothes_situational:weight),present,1484
scripts,1812,AGOT Submod Core,core-optional-armor,AGOT Submod Core,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1518 (clothes_situational:weight)",exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1627,AGOT Submod Core,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1518 (clothes_situational:weight)",present,1485
scripts,1816,AGOT Submod Core,core-optional-armor,AGOT Submod Core,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1518 (clothes_situational:weight),exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1631,AGOT Submod Core,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1518 (clothes_situational:weight),present,1489
scripts,1817,AGOT Submod Core,core-optional-armor,AGOT Submod Core,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1562 (clothes_situational:weight)",exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1632,AGOT Submod Core,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1562 (clothes_situational:weight)",present,1490
scripts,1821,AGOT Submod Core,core-optional-armor,AGOT Submod Core,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1562 (clothes_situational:weight),exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1636,AGOT Submod Core,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1562 (clothes_situational:weight),present,1494
scripts,1822,AGOT Submod Core,core-optional-armor,AGOT Submod Core,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 338 (headgear_situational:weight)",exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1637,AGOT Submod Core,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 338 (headgear_situational:weight)",present,1495
scripts,1826,AGOT Submod Core,core-optional-armor,AGOT Submod Core,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 338 (headgear_situational:weight),exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1641,AGOT Submod Core,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 338 (headgear_situational:weight),present,1499
scripts,1827,AGOT Submod Core,core-optional-armor,AGOT Submod Core,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 395 (headgear_situational:weight)",exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1642,AGOT Submod Core,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 395 (headgear_situational:weight)",present,1500
scripts,1831,AGOT Submod Core,core-optional-armor,AGOT Submod Core,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 395 (headgear_situational:weight),exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1646,AGOT Submod Core,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 395 (headgear_situational:weight),present,1504
scripts,1832,AGOT Submod Core,core-optional-armor,AGOT Submod Core,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3127 (headgear_situational:weight)",exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1647,AGOT Submod Core,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3127 (headgear_situational:weight)",present,1505
scripts,1836,AGOT Submod Core,core-optional-armor,AGOT Submod Core,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3127 (headgear_situational:weight),exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1651,AGOT Submod Core,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3127 (headgear_situational:weight),present,1509
scripts,1837,AGOT Submod Core,core-optional-armor,AGOT Submod Core,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3174 (headgear_situational:weight)",exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1652,AGOT Submod Core,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3174 (headgear_situational:weight)",present,1510
scripts,1841,AGOT Submod Core,core-optional-armor,AGOT Submod Core,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3174 (headgear_situational:weight),exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1656,AGOT Submod Core,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3174 (headgear_situational:weight),present,1514
scripts,1842,AGOT Submod Core,core-optional-armor,AGOT Submod Core,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3222 (headgear_situational:weight)",exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1657,AGOT Submod Core,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3222 (headgear_situational:weight)",present,1515
scripts,1846,AGOT Submod Core,core-optional-armor,AGOT Submod Core,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3222 (headgear_situational:weight),exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1661,AGOT Submod Core,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3222 (headgear_situational:weight),present,1519
scripts,1847,AGOT Submod Core,core-optional-armor,AGOT Submod Core,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3266 (headgear_situational:weight)",exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1662,AGOT Submod Core,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3266 (headgear_situational:weight)",present,1520
