FineCategory,Line,Time,Component,Message,Category,Owner,Files,Key,FirstFile,SecondFile
rule_references,1324,06:13:50,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: 1453_end_date: 1453_end_date, near line: 8
Failed to read key reference: rhomaion_name_of_byzantium: rhomaion_name_of_byzantium, near line: 8
Failed to read key reference: default_mongol_invasion: default_mongol_invasion, near line: 8
Failed to read key reference: random_ruler_placement_off: random_ruler_placement_off, near line: 8
Failed to read key reference: launch_historical: launch_historical, near line: 8
Failed to read key reference: fp1_scandi_adventurers_apocalyptic: fp1_scandi_adventurers_apocalyptic, near line: 8
Failed to read key reference: dissolution_after_caliph_death: dissolution_after_caliph_death, near line: 8
Failed to read key reference: default_seljuk_invasion: default_seljuk_invasion, near line: 8
Failed to read key reference: situation_the_great_steppe_toggle_on: situation_the_great_steppe_toggle_on, near line: 8
Failed to read key reference: struggle_iberia_toggle_on: struggle_iberia_toggle_on, near line: 8
Failed to read key reference: struggle_persia_toggle_on: struggle_persia_toggle_on, near line: 8
Failed to read key reference: historicity_ruler_of_munster_historical_toirdelbach: historicity_ruler_of_munster_historical_toirdelbach, near line: 8
Failed to read key reference: historicity_norman_conquest_default_random: historicity_norman_conquest_default_random, near line: 8
Failed to read key reference: tibet_nomad_region_on: tibet_nomad_region_on, near line: 8
Failed to read key reference: sami_nomad_region_on: sami_nomad_region_on, near line: 8
Failed to read key reference: arabia_nomad_region_on: arabia_nomad_region_on, near line: 8
Failed to read key reference: sahel_nomad_region_on: sahel_nomad_region_on, near line: 8
Failed to read key reference: horn_of_africa_nomad_region_on: horn_of_africa_nomad_region_on, near line: 8
Failed to read key reference: historicity_extra_admin_egypt_gameplay_not_administrative: historicity_extra_admin_egypt_gameplay_not_administrative, near line: 8
Failed to read key reference: historicity_extra_admin_arabia_gameplay_not_administrative: historicity_extra_admin_arabia_gameplay_not_administrative, near line: 8
Failed to read key reference: historicity_extra_admin_ghana_gameplay_not_administrative: historicity_extra_admin_ghana_gameplay_not_administrative, near line: 8
Failed to read key reference: historicity_extra_admin_kabulistan_gameplay_not_administrative: historicity_extra_admin_kabulistan_gameplay_not_administrative, near line: 8
Failed to read key reference: historicity_extra_admin_persia_gameplay_not_administrative: historicity_extra_admin_persia_gameplay_not_administrative, near line: 8
Failed to read key reference: historicity_extra_admin_maghreb_gameplay_not_administrative: historicity_extra_admin_maghreb_gameplay_not_administrative, near line: 8
Failed to read key reference: historicity_extra_admin_tamilakam_gameplay_not_administrative: historicity_extra_admin_tamilakam_gameplay_not_administrative, near line: 8
Failed to read key reference: historicity_extra_admin_carolingians_gameplay_not_administrative: historicity_extra_admin_carolingians_gameplay_not_administrative, near line: 8
Failed to read key reference: historicity_extra_admin_player_wherever_gameplay_not_administrative: historicity_extra_admin_player_wherever_gameplay_not_administrative, near line: 8
Failed to read key reference: historicity_frankokratia_fourth_crusade: historicity_frankokratia_fourth_crusade, near line: 8
Failed to read key reference: silk_road_starting_innovations_preset: silk_road_starting_innovations_preset, near line: 8
Failed to read key reference: ACR_RE_tradition_slots_plus_95: ACR_RE_tradition_slots_plus_95, near line: 8
Failed to read key reference: ACR_RE_tradition_cost_free: ACR_RE_tradition_cost_free, near line: 8
Failed to read key reference: ACR_RE_tradition_cooldown_none: ACR_RE_tradition_cooldown_none, near line: 8
Failed to read key reference: ACR_RE_truce_duration_5: ACR_RE_truce_duration_5, near line: 8
Failed to read key reference: ACR_RE_truce_scope_player_primary: ACR_RE_truce_scope_player_primary, near line: 8
Failed to read key reference: ACR_RE_council_task_speed_1_month: ACR_RE_council_task_speed_1_month, near line: 8
Failed to read key reference: HM_RE_rule_player_free_functions_enabled: HM_RE_rule_player_free_functions_enabled, near line: 8
Failed to read key reference: HM_RE_rule_change_holding_type_cost_very_cheap: HM_RE_rule_change_holding_type_cost_very_cheap, near line: 8
Failed to read key reference: HM_RE_rule_change_holding_type_cooldown_very_short: HM_RE_rule_change_holding_type_cooldown_very_short, near line: 8
Failed to read key reference: HM_RE_rule_can_replace_buildings_vassals: HM_RE_rule_can_replace_buildings_vassals, near line: 8
Failed to read key reference: HM_RE_rule_can_feudalize_holdings_vassals: HM_RE_rule_can_feudalize_holdings_vassals, near line: 8
Failed to read key reference: HM_RE_value_construct_buildings_gold_cost_cap_very_cheap: HM_RE_value_construct_buildings_gold_cost_cap_very_cheap, near line: 8
Failed to read key reference: HM_RE_rule_player_extra_slots_enabled: HM_RE_rule_player_extra_slots_enabled, near line: 8
Failed to read key reference: HM_RE_rule_player_slot_base_cost_very_cheap: HM_RE_rule_player_slot_base_cost_very_cheap, near line: 8
Failed to read key reference: HM_RE_rule_player_slot_step_cost_very_cheap: HM_RE_rule_player_slot_step_cost_very_cheap, near line: 8
Failed to read key reference: HM_RE_rule_construction_time_cost_free: HM_RE_rule_construction_time_cost_free, near line: 8
Failed to read key reference: HM_RE_build_all_button_on: HM_RE_build_all_button_on, near line: 8
Failed to read key reference: HM_RE_upgrade_all_button_on: HM_RE_upgrade_all_button_on, near line: 8
Failed to read key reference: HM_RE_make_nomad_button_on: HM_RE_make_nomad_button_on, near line: 8
Failed to read key reference: HM_RE_make_temple_citadel_button_on: HM_RE_make_temple_citadel_button_on, near line: 8
Failed to read key reference: HM_RE_player_add_slots_decision_on: HM_RE_player_add_slots_decision_on, near line: 8
Failed to read key reference: HM_RE_player_add_slots_decision_base_cost_very_cheap: HM_RE_player_add_slots_decision_base_cost_very_cheap, near line: 8
Failed to read key reference: HM_RE_player_cost_gold: HM_RE_player_cost_gold, near line: 8
Failed to read key reference: HM_RE_rule_ai_extra_slots_disabled: HM_RE_rule_ai_extra_slots_disabled, near line: 8
Failed to read key reference: HM_RE_rule_ai_slot_base_cost_very_expensive: HM_RE_rule_ai_slot_base_cost_very_expensive, near line: 8
Failed to read key reference: HM_RE_rule_ai_slot_step_cost_very_expensive: HM_RE_rule_ai_slot_step_cost_very_expensive, near line: 8"" in file: """" near line: 8",Script / database error,,,,,
history,1379,06:13:52,title_links.cpp:214,Failed to fetch a valid landed title 'e_hre' at location 'file: common/scripted_guis/DI_char_editor_present_sgui.txt line: 1589 (DI_ce_female_dominated:effect)',History / title / faith reference error,Divine Intervention Cheat Menu,common/scripted_guis/DI_char_editor_present_sgui.txt,,,
history,1380,06:13:52,title_links.cpp:214,Failed to fetch a valid landed title 'e_hre' at location 'file: common/character_interactions/DI_character_interaction.txt line: 4622 (DI_change_succession:on_accept)',History / title / faith reference error,Divine Intervention Cheat Menu,common/character_interactions/DI_character_interaction.txt,,,
history,1381,06:13:52,title_links.cpp:214,Failed to fetch a valid landed title 'e_hre' at location 'file: common/character_interactions/DI_character_interaction.txt line: 4624 (DI_change_succession:on_accept)',History / title / faith reference error,Divine Intervention Cheat Menu,common/character_interactions/DI_character_interaction.txt,,,
history,1382,06:13:52,title_links.cpp:214,Failed to fetch a valid landed title 'e_hre' at location 'file: common/character_interactions/DI_character_interaction.txt line: 4637 (DI_change_succession:on_accept)',History / title / faith reference error,Divine Intervention Cheat Menu,common/character_interactions/DI_character_interaction.txt,,,
history,1383,06:13:52,title_links.cpp:214,Failed to fetch a valid landed title 'e_hre' at location 'file: common/character_interactions/DI_character_interaction.txt line: 4639 (DI_change_succession:on_accept)',History / title / faith reference error,Divine Intervention Cheat Menu,common/character_interactions/DI_character_interaction.txt,,,
scripts,1384,06:13:52,jomini_eventtarget.h:291,Failed to find 'varangian' from database for link 'trait' at file: common/scripted_effects/DI_char_spawner_effects.txt line: 1232 (DI_akolouthos_traits_effect),Script / database error,Divine Intervention Cheat Menu,common/scripted_effects/DI_char_spawner_effects.txt,,,
scripts,1385,06:13:52,jomini_script_system.cpp:303,"Script system error!
  Error: add_innovation effect [ target: Not found in database class CCultureInnovationTypeDatabase ]
  Script location: file: common/character_interactions/DI_character_interaction.txt line: 4616 (DI_change_succession:on_accept)",Script / database error,Divine Intervention Cheat Menu,common/character_interactions/DI_character_interaction.txt,,,
scripts,1389,06:13:52,jomini_effect.cpp:139,PostValidate of effect 'add_innovation' returned false at file: common/character_interactions/DI_character_interaction.txt line: 4616 (DI_change_succession:on_accept),Script / database error,Divine Intervention Cheat Menu,common/character_interactions/DI_character_interaction.txt,,,
scripts,1390,06:13:52,jomini_script_system.cpp:303,"Script system error!
  Error: add_innovation effect [ target: Not found in database class CCultureInnovationTypeDatabase ]
  Script location: file: common/character_interactions/DI_character_interaction.txt line: 4631 (DI_change_succession:on_accept)",Script / database error,Divine Intervention Cheat Menu,common/character_interactions/DI_character_interaction.txt,,,
scripts,1394,06:13:52,jomini_effect.cpp:139,PostValidate of effect 'add_innovation' returned false at file: common/character_interactions/DI_character_interaction.txt line: 4631 (DI_change_succession:on_accept),Script / database error,Divine Intervention Cheat Menu,common/character_interactions/DI_character_interaction.txt,,,
scripts,1395,06:13:52,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/01_cloaks_base.txt line: 1333 (cloaks:weight)",Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/01_cloaks_base.txt,,,
scripts,1399,06:13:52,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/01_cloaks_base.txt line: 1333 (cloaks:weight),Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/01_cloaks_base.txt,,,
scripts,1400,06:13:52,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/01_cloaks_base.txt line: 1338 (cloaks:weight)",Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/01_cloaks_base.txt,,,
scripts,1404,06:13:52,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/01_cloaks_base.txt line: 1338 (cloaks:weight),Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/01_cloaks_base.txt,,,
scripts,1405,06:13:52,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/01_cloaks_base.txt line: 1642 (cloaks:weight)",Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/01_cloaks_base.txt,,,
scripts,1409,06:13:52,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/01_cloaks_base.txt line: 1642 (cloaks:weight),Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/01_cloaks_base.txt,,,
scripts,1410,06:13:52,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/01_cloaks_base.txt line: 1684 (cloaks:weight)",Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/01_cloaks_base.txt,,,
scripts,1414,06:13:52,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/01_cloaks_base.txt line: 1684 (cloaks:weight),Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/01_cloaks_base.txt,,,
scripts,1415,06:13:52,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/01_legwear_base.txt line: 871 (legwear:weight)",Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/01_legwear_base.txt,,,
scripts,1419,06:13:52,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/01_legwear_base.txt line: 871 (legwear:weight),Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/01_legwear_base.txt,,,
scripts,1420,06:13:52,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/01_legwear_base.txt line: 898 (legwear:weight)",Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/01_legwear_base.txt,,,
scripts,1424,06:13:52,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/01_legwear_base.txt line: 898 (legwear:weight),Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/01_legwear_base.txt,,,
scripts,1425,06:13:52,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/01_legwear_base.txt line: 937 (legwear:weight)",Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/01_legwear_base.txt,,,
scripts,1429,06:13:52,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/01_legwear_base.txt line: 937 (legwear:weight),Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/01_legwear_base.txt,,,
scripts,1430,06:13:52,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 616 (clothes_situational:weight)",Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_clothes_situational.txt,,,
scripts,1434,06:13:52,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 616 (clothes_situational:weight),Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_clothes_situational.txt,,,
scripts,1435,06:13:52,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1062 (clothes_situational:weight)",Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_clothes_situational.txt,,,
scripts,1439,06:13:52,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1062 (clothes_situational:weight),Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_clothes_situational.txt,,,
scripts,1440,06:13:52,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1109 (clothes_situational:weight)",Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_clothes_situational.txt,,,
scripts,1444,06:13:52,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1109 (clothes_situational:weight),Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_clothes_situational.txt,,,
scripts,1445,06:13:52,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1158 (clothes_situational:weight)",Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_clothes_situational.txt,,,
scripts,1449,06:13:52,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1158 (clothes_situational:weight),Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_clothes_situational.txt,,,
scripts,1450,06:13:52,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1202 (clothes_situational:weight)",Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_clothes_situational.txt,,,
scripts,1454,06:13:52,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1202 (clothes_situational:weight),Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_clothes_situational.txt,,,
scripts,1455,06:13:52,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1248 (clothes_situational:weight)",Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_clothes_situational.txt,,,
scripts,1459,06:13:52,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1248 (clothes_situational:weight),Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_clothes_situational.txt,,,
scripts,1460,06:13:52,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1292 (clothes_situational:weight)",Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_clothes_situational.txt,,,
scripts,1464,06:13:52,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1292 (clothes_situational:weight),Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_clothes_situational.txt,,,
scripts,1465,06:13:52,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1338 (clothes_situational:weight)",Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_clothes_situational.txt,,,
scripts,1469,06:13:52,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1338 (clothes_situational:weight),Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_clothes_situational.txt,,,
scripts,1470,06:13:52,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1382 (clothes_situational:weight)",Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_clothes_situational.txt,,,
scripts,1474,06:13:52,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1382 (clothes_situational:weight),Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_clothes_situational.txt,,,
scripts,1475,06:13:52,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1428 (clothes_situational:weight)",Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_clothes_situational.txt,,,
scripts,1479,06:13:52,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1428 (clothes_situational:weight),Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_clothes_situational.txt,,,
scripts,1480,06:13:52,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1472 (clothes_situational:weight)",Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_clothes_situational.txt,,,
scripts,1484,06:13:52,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1472 (clothes_situational:weight),Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_clothes_situational.txt,,,
scripts,1485,06:13:52,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1518 (clothes_situational:weight)",Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_clothes_situational.txt,,,
scripts,1489,06:13:52,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1518 (clothes_situational:weight),Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_clothes_situational.txt,,,
scripts,1490,06:13:52,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1562 (clothes_situational:weight)",Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_clothes_situational.txt,,,
scripts,1494,06:13:52,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_clothes_situational.txt line: 1562 (clothes_situational:weight),Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_clothes_situational.txt,,,
scripts,1495,06:13:52,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 338 (headgear_situational:weight)",Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_headgear_situational.txt,,,
scripts,1499,06:13:52,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 338 (headgear_situational:weight),Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_headgear_situational.txt,,,
scripts,1500,06:13:52,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 395 (headgear_situational:weight)",Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_headgear_situational.txt,,,
scripts,1504,06:13:52,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 395 (headgear_situational:weight),Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_headgear_situational.txt,,,
scripts,1505,06:13:52,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3127 (headgear_situational:weight)",Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_headgear_situational.txt,,,
scripts,1509,06:13:52,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3127 (headgear_situational:weight),Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_headgear_situational.txt,,,
scripts,1510,06:13:52,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3174 (headgear_situational:weight)",Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_headgear_situational.txt,,,
scripts,1514,06:13:52,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3174 (headgear_situational:weight),Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_headgear_situational.txt,,,
scripts,1515,06:13:52,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3222 (headgear_situational:weight)",Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_headgear_situational.txt,,,
scripts,1519,06:13:52,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3222 (headgear_situational:weight),Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_headgear_situational.txt,,,
scripts,1520,06:13:52,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3266 (headgear_situational:weight)",Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_headgear_situational.txt,,,
scripts,1524,06:13:52,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3266 (headgear_situational:weight),Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_headgear_situational.txt,,,
scripts,1525,06:13:52,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3310 (headgear_situational:weight)",Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_headgear_situational.txt,,,
scripts,1529,06:13:52,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3310 (headgear_situational:weight),Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_headgear_situational.txt,,,
scripts,1530,06:13:52,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3355 (headgear_situational:weight)",Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_headgear_situational.txt,,,
scripts,1534,06:13:52,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3355 (headgear_situational:weight),Script / database error,AGOT Submod Core,gfx/portraits/portrait_modifiers/05_headgear_situational.txt,,,
scripts,1535,06:13:52,jomini_script_system.cpp:303,"Script system error!
  Error: is_struggle_type trigger [ Invalid database object 'persian_struggle' ]
  Script location: file: common/character_interactions/DI_character_interaction.txt line: 1415 (DI_arrange_marriage_interaction:is_shown)",Script / database error,Divine Intervention Cheat Menu,common/character_interactions/DI_character_interaction.txt,,,
scripts,1539,06:13:52,jomini_trigger.cpp:243,PostValidate of trigger 'is_struggle_type' returned false at file: common/character_interactions/DI_character_interaction.txt line: 1415 (DI_arrange_marriage_interaction:is_shown),Script / database error,Divine Intervention Cheat Menu,common/character_interactions/DI_character_interaction.txt,,,
scripts,1540,06:13:52,jomini_script_system.cpp:303,"Script system error!
  Error: has_struggle_phase_parameter trigger [ Bool phase parameter 'can_trade_piety_for_marriage_acceptance' does not exist ]
  Script location: file: common/character_interactions/DI_character_interaction.txt line: 1416 (DI_arrange_marriage_interaction:is_shown)",Script / database error,Divine Intervention Cheat Menu,common/character_interactions/DI_character_interaction.txt,,,
scripts,1544,06:13:52,jomini_trigger.cpp:243,PostValidate of trigger 'has_struggle_phase_parameter' returned false at file: common/character_interactions/DI_character_interaction.txt line: 1416 (DI_arrange_marriage_interaction:is_shown),Script / database error,Divine Intervention Cheat Menu,common/character_interactions/DI_character_interaction.txt,,,
scripts,1545,06:13:52,jomini_script_system.cpp:303,"Script system error!
  Error: is_struggle_type trigger [ Invalid database object 'persian_struggle' ]
  Script location: file: common/character_interactions/DI_character_interaction.txt line: 1424 (DI_arrange_marriage_interaction:is_valid)",Script / database error,Divine Intervention Cheat Menu,common/character_interactions/DI_character_interaction.txt,,,
