"File","Line","Field","Key","LocalRussian","ExternalRussian","ExternalCatalog","ExternalFile","ExternalLine"
"events/agot_events/agot_house_customizer_events.txt","520","name","agot_house_customizer.back_option","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","3"
"events/agot_events/agot_house_customizer_events.txt","529","title","agot_house_customizer.0007.t","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","57"
"events/agot_events/agot_house_customizer_events.txt","530","desc","agot_house_customizer.0007.desc","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","58"
"events/agot_events/agot_house_customizer_events.txt","554","name","agot_house_customizer.0007.durrandon","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","59"
"events/agot_events/agot_house_customizer_events.txt","566","name","agot_house_customizer.back_option","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","3"
"events/agot_events/agot_house_customizer_events.txt","575","title","agot_house_customizer.0008.t","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","62"
"events/agot_events/agot_house_customizer_events.txt","576","desc","agot_house_customizer.0008.desc","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","63"
"events/agot_events/agot_house_customizer_events.txt","600","name","agot_house_customizer.0008.dryland","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","67"
"events/agot_events/agot_house_customizer_events.txt","612","name","agot_house_customizer.back_option","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","3"
"events/agot_events/agot_house_customizer_events.txt","627","title","agot_house_customizer.0009.t","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","74"
"events/agot_events/agot_house_customizer_events.txt","628","desc","agot_house_customizer.0009.desc","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","75"
"events/agot_events/agot_house_customizer_events.txt","652","name","agot_house_customizer.0009.gardener","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","76"
"events/agot_events/agot_house_customizer_events.txt","663","name","agot_house_customizer.0009.osgrey","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","77"
"events/agot_events/agot_house_customizer_events.txt","674","name","agot_house_customizer.back_option","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","3"
"events/agot_events/agot_house_customizer_events.txt","683","title","agot_house_customizer.0010.t","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","79"
"events/agot_events/agot_house_customizer_events.txt","684","desc","agot_house_customizer.0010.desc","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","80"
"events/agot_events/agot_house_customizer_events.txt","708","name","agot_house_customizer.0010.casterly","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","81"
"events/agot_events/agot_house_customizer_events.txt","720","name","agot_house_customizer.0010.parren","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","82"
"events/agot_events/agot_house_customizer_events.txt","732","name","agot_house_customizer.0010.reyne","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","83"
"events/agot_events/agot_house_customizer_events.txt","744","name","agot_house_customizer.back_option","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","3"
"events/agot_events/agot_house_customizer_events.txt","753","title","agot_house_customizer.0011.t","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","86"
"events/agot_events/agot_house_customizer_events.txt","754","desc","agot_house_customizer.0011.desc","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","87"
"events/agot_events/agot_house_customizer_events.txt","778","name","agot_house_customizer.0011.greyiron","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","88"
"events/agot_events/agot_house_customizer_events.txt","790","name","agot_house_customizer.0011.hoare","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","89"
"events/agot_events/agot_house_customizer_events.txt","802","name","agot_house_customizer.back_option","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","3"
"events/agot_events/agot_house_customizer_events.txt","811","title","agot_house_customizer.0012.t","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","91"
"events/agot_events/agot_house_customizer_events.txt","812","desc","agot_house_customizer.0012.desc","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","92"
"events/agot_events/agot_house_customizer_events.txt","836","name","agot_house_customizer.0012.varezys","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","93"
"events/agot_events/agot_house_customizer_events.txt","840","custom_tooltip","agot_house_customizer.0012.varezys.tt","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","94"
"events/agot_events/agot_house_customizer_events.txt","849","name","agot_house_customizer.0012.mataeryon","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","95"
"events/agot_events/agot_house_customizer_events.txt","861","name","agot_house_customizer.0012.belaerys","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","96"
"events/agot_events/agot_house_customizer_events.txt","873","name","agot_house_customizer.back_option","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","3"
"events/agot_events/agot_house_customizer_events.txt","896","title","agot_house_customizer.0020.t","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","100"
"events/agot_events/agot_house_customizer_events.txt","897","desc","agot_house_customizer.0020.desc","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","101"
"events/agot_events/agot_house_customizer_events.txt","922","name","agot_house_customizer.0020.a","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","102"
"events/agot_events/agot_house_customizer_events.txt","1015","name","agot_house_customizer.0020.b","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","103"
"events/agot_events/agot_house_customizer_events.txt","1092","name","agot_house_customizer.0020.c","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","105"
"events/agot_events/agot_house_customizer_events.txt","1108","name","agot_house_customizer.0020.back","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","112"
"events/agot_events/agot_house_customizer_events.txt","1109","custom_tooltip","agot_house_customizer.0020.back.tt","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","113"
"events/agot_events/agot_house_customizer_events.txt","1118","title","agot_house_customizer.0020.t","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","100"
"events/agot_events/agot_house_customizer_events.txt","1119","desc","agot_house_customizer.0020.desc","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","101"
"events/agot_events/agot_house_customizer_events.txt","1176","name","agot_house_customizer.0020.a","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","102"
"events/agot_events/agot_house_customizer_events.txt","1283","name","agot_house_customizer.0020.b","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","103"
"events/agot_events/agot_house_customizer_events.txt","1355","name","agot_house_customizer.0020.bb","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","104"
"events/agot_events/agot_house_customizer_events.txt","1489","name","agot_house_customizer.0020.c","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","105"
"events/agot_events/agot_house_customizer_events.txt","1510","name","agot_house_customizer.0020.d","False","False",,,
"events/agot_events/agot_house_customizer_events.txt","1560","name","agot_house_customizer.0020.e","False","False",,,
"events/agot_events/agot_house_customizer_events.txt","1611","name","agot_house_customizer.0020.f","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","110"
"events/agot_events/agot_house_customizer_events.txt","1670","name","agot_house_customizer.0020.back","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","112"
"events/agot_events/agot_house_customizer_events.txt","1671","custom_tooltip","agot_house_customizer.0021.back.tt","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","114"
"events/agot_events/agot_house_customizer_events.txt","1714","title","agot_house_customizer.0026.t","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","120"
"events/agot_events/agot_house_customizer_events.txt","1715","desc","agot_house_customizer.0026.desc","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","121"
"events/agot_events/agot_house_customizer_events.txt","1731","name","agot_house_customizer.0026.a","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","122"
"events/agot_events/agot_house_customizer_events.txt","1732","custom_tooltip","agot_house_customizer.0026.a.tt","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","123"
"events/agot_events/agot_house_customizer_events.txt","1750","name","agot_house_customizer.0026.b","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","124"
"events/agot_events/agot_house_customizer_events.txt","1764","title","agot_house_customizer.0200.t","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","127"
"events/agot_events/agot_house_customizer_events.txt","1765","desc","agot_house_customizer.0200.desc","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","128"
"events/agot_events/agot_house_customizer_events.txt","1795","name","possible_characters","False","False",,,
"events/agot_events/agot_house_customizer_events.txt","1821","name","possible_characters","False","False",,,
"events/agot_events/agot_house_customizer_events.txt","1832","name","si_selected_character","False","False",,,
"events/agot_events/agot_house_customizer_events.txt","1838","name","agot_house_customizer.0200.ex","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","129"
"events/agot_events/agot_house_customizer_events.txt","1908","name","agot_house_customizer.0200.li","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","130"
"events/agot_events/agot_house_customizer_events.txt","1993","name","agot_house_customizer.0200.back","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","131"
"events/agot_events/agot_house_customizer_events.txt","1994","custom_tooltip","agot_house_customizer.0200.back.tt","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","132"
"events/agot_events/agot_house_customizer_events.txt","2003","name","agot_house_customizer.0200.back","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","131"
"events/agot_events/agot_house_customizer_events.txt","2004","custom_tooltip","agot_house_customizer.0200.back.tt","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\agot_house_customizer_l_russian.yml","132"
"events/decisions_events/buy_ruby_crown_events.txt","13","title","buy_ruby_crown.0001.t","True","False",,,
"events/decisions_events/buy_ruby_crown_events.txt","14","desc","buy_ruby_crown.0001.desc","True","False",,,
"events/decisions_events/buy_ruby_crown_events.txt","43","name","buy_ruby_crown.0001.a","True","False",,,
"events/decisions_events/read_prophecy.txt","5","title","read_prophecy_0001","True","False",,,
"events/decisions_events/read_prophecy.txt","9","desc","read_prophecy_0001_desc","True","False",,,
"events/decisions_events/read_prophecy.txt","56","name","read_prophecy.0001.d","True","False",,,
"events/decisions_events/read_prophecy.txt","68","name","read_prophecy.0001.a","True","False",,,
"events/decisions_events/read_prophecy.txt","134","name","read_prophecy.0001.b","True","False",,,
"events/decisions_events/read_prophecy.txt","171","name","read_prophecy.0001.c","True","False",,,
"events/decisions_events/read_prophecy.txt","182","title","read_prophecy_0001","True","False",,,
"events/decisions_events/read_prophecy.txt","189","desc","read_prophecy_0002_desc","True","False",,,
"events/decisions_events/read_prophecy.txt","195","desc","read_prophecy_0002_a_desc","True","False",,,
"events/decisions_events/read_prophecy.txt","201","desc","read_prophecy_0002_b_desc","True","False",,,
"events/decisions_events/read_prophecy.txt","207","desc","read_prophecy_0002_c_desc","True","False",,,
"events/decisions_events/read_prophecy.txt","236","name","read_prophecy.0002.a","True","False",,,
"events/decisions_events/read_prophecy.txt","245","title","read_prophecy_0001","True","False",,,
"events/decisions_events/read_prophecy.txt","246","desc","read_prophecy_0020_desc","True","False",,,
"events/decisions_events/read_prophecy.txt","287","name","read_prophecy.0002.a","True","False",,,
"events/decisions_events/read_prophecy.txt","295","title","read_prophecy_0001","True","False",,,
"events/decisions_events/read_prophecy.txt","302","desc","read_prophecy_0021_a_desc","True","False",,,
"events/decisions_events/read_prophecy.txt","308","desc","read_prophecy_0021_d_desc","True","False",,,
"events/decisions_events/read_prophecy.txt","314","desc","read_prophecy_0021_e_desc","True","False",,,
"events/decisions_events/read_prophecy.txt","341","name","read_prophecy.0020.a","True","False",,,
"events/decisions_events/read_prophecy.txt","350","title","read_prophecy_0001","True","False",,,
"events/decisions_events/read_prophecy.txt","351","desc","read_prophecy_0021_b_desc","True","False",,,
"events/decisions_events/read_prophecy.txt","552","name","read_prophecy.0020.a","True","False",,,
"events/decisions_events/read_prophecy.txt","560","title","read_prophecy_0001","True","False",,,
"events/decisions_events/read_prophecy.txt","561","desc","read_prophecy_0021_c_desc","True","False",,,
"events/decisions_events/read_prophecy.txt","620","name","read_prophecy.0020.a","True","False",,,
"events/decisions_events/read_prophecy.txt","628","title","read_prophecy_0001","True","False",,,
"events/decisions_events/read_prophecy.txt","632","desc","read_prophecy_0003_desc","True","False",,,
"events/decisions_events/read_prophecy.txt","677","name","read_prophecy.0003.a","True","False",,,
"events/decisions_events/read_prophecy.txt","686","title","read_prophecy_0001","True","False",,,
"events/decisions_events/read_prophecy.txt","687","desc","read_prophecy_0004_desc","True","False",,,
"events/decisions_events/read_prophecy.txt","714","name","read_prophecy.0004.a","True","False",,,
"events/decisions_events/rediscover_events.txt","7","title","rediscover_events_0001_t","True","False",,,
"events/decisions_events/rediscover_events.txt","8","desc","rediscover_events_0001_desc","True","False",,,
"events/decisions_events/rediscover_events.txt","158","name","rediscover_events.0001.a","True","False",,,
"events/decisions_events/rediscover_events.txt","165","name","read_prophecy.0001.c","True","False",,,
"events/decisions_events/rediscover_events.txt","173","title","rediscover_events_0001_t","True","False",,,
"events/decisions_events/rediscover_events.txt","174","desc","rediscover_events_0002_desc","True","False",,,
"events/decisions_events/rediscover_events.txt","189","name","rediscover_events.0002.a","True","False",,,
"events/decisions_events/rediscover_events.txt","234","name","unavailable_artifacts","False","False",,,
"events/decisions_events/rediscover_events.txt","240","name","artifact_choice","False","False",,,
"events/decisions_events/rediscover_events.txt","253","name","unavailable_artifacts","False","False",,,
"events/decisions_events/rediscover_events.txt","259","name","artifact_choice","False","False",,,
"events/decisions_events/rediscover_events.txt","267","name","unavailable_artifacts","False","False",,,
"events/decisions_events/rediscover_events.txt","273","name","artifact_choice","False","False",,,
"events/decisions_events/rediscover_events.txt","281","name","unavailable_artifacts","False","False",,,
"events/decisions_events/rediscover_events.txt","287","name","artifact_choice","False","False",,,
"events/decisions_events/rediscover_events.txt","295","name","unavailable_artifacts","False","False",,,
"events/decisions_events/rediscover_events.txt","301","name","artifact_choice","False","False",,,
"events/decisions_events/rediscover_events.txt","309","name","unavailable_artifacts","False","False",,,
"events/decisions_events/rediscover_events.txt","315","name","artifact_choice","False","False",,,
"events/decisions_events/rediscover_events.txt","336","name","unavailable_artifacts","False","False",,,
"events/decisions_events/rediscover_events.txt","347","name","artifact_choice","False","False",,,
"events/decisions_events/rediscover_events.txt","355","name","unavailable_artifacts","False","False",,,
"events/decisions_events/rediscover_events.txt","361","name","artifact_choice","False","False",,,
"events/decisions_events/rediscover_events.txt","374","name","unavailable_artifacts","False","False",,,
"events/decisions_events/rediscover_events.txt","383","name","artifact_choice","False","False",,,
"events/decisions_events/rediscover_events.txt","395","name","unavailable_artifacts","False","False",,,
"events/decisions_events/rediscover_events.txt","401","name","artifact_choice","False","False",,,
"events/decisions_events/rediscover_events.txt","424","name","unavailable_artifacts","False","False",,,
"events/decisions_events/rediscover_events.txt","436","name","artifact_choice","False","False",,,
"events/decisions_events/rediscover_events.txt","448","name","unavailable_artifacts","False","False",,,
"events/decisions_events/rediscover_events.txt","454","name","artifact_choice","False","False",,,
"events/decisions_events/rediscover_events.txt","463","name","artifact_choice","False","False",,,
"events/decisions_events/rediscover_events.txt","475","name","read_prophecy.0001.c","True","False",,,
"events/decisions_events/rediscover_events.txt","482","title","rediscover_events_0001_t","True","False",,,
"events/decisions_events/rediscover_events.txt","503","desc","rediscover_events_1001_desc","True","False",,,
"events/decisions_events/rediscover_events.txt","510","desc","rediscover_events_1002_desc","True","False",,,
"events/decisions_events/rediscover_events.txt","517","desc","rediscover_events_1003_desc","True","False",,,
"events/decisions_events/rediscover_events.txt","524","desc","rediscover_events_1004_desc","True","False",,,
"events/decisions_events/rediscover_events.txt","531","desc","rediscover_events_1005_desc","True","False",,,
"events/decisions_events/rediscover_events.txt","538","desc","rediscover_events_1006_desc","True","False",,,
"events/decisions_events/rediscover_events.txt","545","desc","rediscover_events_1007_desc","True","False",,,
"events/decisions_events/rediscover_events.txt","552","desc","rediscover_events_1008_desc","True","False",,,
"events/decisions_events/rediscover_events.txt","559","desc","rediscover_events_1009_desc","True","False",,,
"events/decisions_events/rediscover_events.txt","566","desc","rediscover_events_1010_desc","True","False",,,
"events/decisions_events/rediscover_events.txt","573","desc","rediscover_events_1011_desc","True","False",,,
"events/decisions_events/rediscover_events.txt","580","desc","rediscover_events_1012_desc","True","False",,,
"events/decisions_events/rediscover_events.txt","583","desc","rediscover_events_fallback_desc","True","False",,,
"events/decisions_events/rediscover_events.txt","782","name","unavailable_artifacts","False","False",,,
"events/decisions_events/rediscover_events.txt","791","name","rediscover_events_1001_exit.a","True","False",,,
"events/decisions_events/rehilt_blackfyre_events.txt","11","title","rehilt_blackfyre.0001.t","True","False",,,
"events/decisions_events/rehilt_blackfyre_events.txt","19","desc","rehilt_blackfyre.0002_desc","True","False",,,
"events/decisions_events/rehilt_blackfyre_events.txt","21","desc","rehilt_blackfyre.0001_desc","True","False",,,
"events/decisions_events/rehilt_blackfyre_events.txt","89","name","rehilted","False","False",,,
"events/decisions_events/rehilt_blackfyre_events.txt","97","name","rehilt_blackfyre.0001.a","True","False",,,
"events/decisions_events/sell_ruby_crown_events.txt","13","title","sell_ruby_crown.0001.t","True","False",,,
"events/decisions_events/sell_ruby_crown_events.txt","14","desc","sell_ruby_crown.0001.desc","True","False",,,
"events/decisions_events/sell_ruby_crown_events.txt","43","name","sell_ruby_crown.0001.a","True","False",,,
"events/decisions_events/valyrian_mask.txt","13","title","eyereplace.0001.t","True","False",,,
"events/decisions_events/valyrian_mask.txt","14","desc","buy_facemask_desc.0001.desc","True","False",,,
"events/decisions_events/valyrian_mask.txt","23","name","buy_facemask.0001.a","True","False",,,
"events/decisions_events/valyrian_mask.txt","30","name","buy_facemask.0001.b","True","False",,,
"events/decisions_events/valyrian_mask.txt","37","name","buy_facemask.0001.c","True","False",,,
"events/decisions_events/valyrian_mask.txt","43","name","buy_facemask.0001.d","True","False",,,
"events/decisions_events/valyrian_mask.txt","49","name","buy_facemask.0001.e","True","False",,,
"events/decisions_events/valyrian_mask.txt","55","name","buy_facemask.0001.f","True","False",,,
"events/decisions_events/valyrian_mask.txt","63","title","eyereplace.0001.t","True","False",,,
"events/decisions_events/valyrian_mask.txt","64","desc","buy_facemask_desc.0002.desc","True","False",,,
"events/decisions_events/valyrian_mask.txt","73","name","buy_facemask.0002.a","True","False",,,
"events/decisions_events/valyrian_mask.txt","79","title","eyereplace.0001.t","True","False",,,
"events/decisions_events/valyrian_mask.txt","80","desc","remove_facemask_desc.0003","True","False",,,
"events/decisions_events/valyrian_mask.txt","89","name","remove_facemask_option.0003.a","True","False",,,
"events/decisions_events/valyrian_mask.txt","97","name","buy_facemask.0001.f","True","False",,,
