"File","Line","Building","Key","LocalRussian","ExternalRussian","ExternalFile","ExternalLine"
"yy_agotcities_special_buildings_westeros.txt","1946","agot_castamere_03","building_type_agot_castamere_03_desc","False","False",,
"yy_agotcities_special_buildings_westeros.txt","2002","agot_castamere_ruins_01","building_agot_castamere_ruins_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","1019"
"yy_agotcities_special_buildings_westeros.txt","2002","agot_castamere_ruins_01","building_agot_castamere_ruins_01_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","1020"
"yy_agotcities_special_buildings_westeros.txt","2002","agot_castamere_ruins_01","building_type_agot_castamere_ruins_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","1017"
"yy_agotcities_special_buildings_westeros.txt","2002","agot_castamere_ruins_01","building_type_agot_castamere_ruins_01_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","1018"
"yy_agotcities_special_buildings_westeros.txt","2052","agot_castamere_ruins_02","building_agot_castamere_ruins_02","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","1021"
"yy_agotcities_special_buildings_westeros.txt","2052","agot_castamere_ruins_02","building_agot_castamere_ruins_02_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","1022"
"yy_agotcities_special_buildings_westeros.txt","2052","agot_castamere_ruins_02","building_type_agot_castamere_ruins_02","False","False",,
"yy_agotcities_special_buildings_westeros.txt","2052","agot_castamere_ruins_02","building_type_agot_castamere_ruins_02_desc","False","False",,
"yy_agotcities_special_buildings_westeros.txt","2119","24castamere_01","building_24castamere_01","True","False",,
"yy_agotcities_special_buildings_westeros.txt","2119","24castamere_01","building_24castamere_01_desc","True","False",,
"yy_agotcities_special_buildings_westeros.txt","2119","24castamere_01","building_type_24castamere_01","True","False",,
"yy_agotcities_special_buildings_westeros.txt","2119","24castamere_01","building_type_24castamere_01_desc","True","False",,
"yy_agotcities_special_buildings_westeros.txt","2177","24castamere_02","building_24castamere_02","True","False",,
"yy_agotcities_special_buildings_westeros.txt","2177","24castamere_02","building_24castamere_02_desc","True","False",,
"yy_agotcities_special_buildings_westeros.txt","2177","24castamere_02","building_type_24castamere_02","False","False",,
"yy_agotcities_special_buildings_westeros.txt","2177","24castamere_02","building_type_24castamere_02_desc","False","False",,
"yy_agotcities_special_buildings_westeros.txt","2239","24castamere_03","building_24castamere_03","True","False",,
"yy_agotcities_special_buildings_westeros.txt","2239","24castamere_03","building_24castamere_03_desc","True","False",,
"yy_agotcities_special_buildings_westeros.txt","2239","24castamere_03","building_type_24castamere_03","False","False",,
"yy_agotcities_special_buildings_westeros.txt","2239","24castamere_03","building_type_24castamere_03_desc","False","False",,
"yy_agotcities_special_buildings_westeros.txt","2307","agot_hightide_01","building_agot_hightide_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","647"
"yy_agotcities_special_buildings_westeros.txt","2307","agot_hightide_01","building_agot_hightide_01_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","648"
"yy_agotcities_special_buildings_westeros.txt","2307","agot_hightide_01","building_type_agot_hightide_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","645"
"yy_agotcities_special_buildings_westeros.txt","2307","agot_hightide_01","building_type_agot_hightide_01_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","646"
"yy_agotcities_special_buildings_westeros.txt","2376","agot_ruins_hightide_02","building_agot_ruins_hightide_02","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","653"
"yy_agotcities_special_buildings_westeros.txt","2376","agot_ruins_hightide_02","building_agot_ruins_hightide_02_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","654"
"yy_agotcities_special_buildings_westeros.txt","2376","agot_ruins_hightide_02","building_type_agot_ruins_hightide_02","False","False",,
"yy_agotcities_special_buildings_westeros.txt","2376","agot_ruins_hightide_02","building_type_agot_ruins_hightide_02_desc","False","False",,
"yy_agotcities_special_buildings_westeros.txt","2431","broadarch_01","building_broadarch_01","True","False",,
"yy_agotcities_special_buildings_westeros.txt","2431","broadarch_01","building_broadarch_01_desc","True","False",,
"yy_agotcities_special_buildings_westeros.txt","2431","broadarch_01","building_type_broadarch_01","True","False",,
"yy_agotcities_special_buildings_westeros.txt","2431","broadarch_01","building_type_broadarch_01_desc","True","False",,
"yy_agotcities_special_buildings_westeros.txt","2481","fanghill_01","building_fanghill_01","True","False",,
"yy_agotcities_special_buildings_westeros.txt","2481","fanghill_01","building_fanghill_01_desc","True","False",,
"yy_agotcities_special_buildings_westeros.txt","2481","fanghill_01","building_type_fanghill_01","True","False",,
"yy_agotcities_special_buildings_westeros.txt","2481","fanghill_01","building_type_fanghill_01_desc","True","False",,
"yy_agotcities_special_buildings_westeros.txt","2532","hornhill_01","building_hornhill_01","True","False",,
"yy_agotcities_special_buildings_westeros.txt","2532","hornhill_01","building_hornhill_01_desc","True","False",,
"yy_agotcities_special_buildings_westeros.txt","2532","hornhill_01","building_type_hornhill_01","True","False",,
"yy_agotcities_special_buildings_westeros.txt","2532","hornhill_01","building_type_hornhill_01_desc","True","False",,
"yy_agotcities_special_buildings_westeros.txt","2583","agot_karhold_01","building_agot_karhold_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","1250"
"yy_agotcities_special_buildings_westeros.txt","2583","agot_karhold_01","building_agot_karhold_01_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","1251"
"yy_agotcities_special_buildings_westeros.txt","2583","agot_karhold_01","building_type_agot_karhold_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","1248"
"yy_agotcities_special_buildings_westeros.txt","2583","agot_karhold_01","building_type_agot_karhold_01_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","1249"
"yy_agotcities_special_buildings_westeros.txt","2635","the_arbor_01","building_the_arbor_01","True","False",,
"yy_agotcities_special_buildings_westeros.txt","2635","the_arbor_01","building_the_arbor_01_desc","True","False",,
"yy_agotcities_special_buildings_westeros.txt","2635","the_arbor_01","building_type_the_arbor_01","True","False",,
"yy_agotcities_special_buildings_westeros.txt","2635","the_arbor_01","building_type_the_arbor_01_desc","True","False",,
"yy_agotcities_special_buildings_westeros.txt","2699","ironwrath_01","building_ironwrath_01","True","False",,
"yy_agotcities_special_buildings_westeros.txt","2699","ironwrath_01","building_ironwrath_01_desc","True","False",,
"yy_agotcities_special_buildings_westeros.txt","2699","ironwrath_01","building_type_ironwrath_01","True","False",,
"yy_agotcities_special_buildings_westeros.txt","2699","ironwrath_01","building_type_ironwrath_01_desc","True","False",,
"yy_agotcities_special_buildings_westeros.txt","2741","agot_ironrath_01","building_agot_ironrath_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","1312"
"yy_agotcities_special_buildings_westeros.txt","2741","agot_ironrath_01","building_agot_ironrath_01_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","1313"
"yy_agotcities_special_buildings_westeros.txt","2741","agot_ironrath_01","building_type_agot_ironrath_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","1310"
"yy_agotcities_special_buildings_westeros.txt","2741","agot_ironrath_01","building_type_agot_ironrath_01_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","1311"
"yy_agotcities_special_buildings_westeros.txt","2791","flint_tower_01","building_flint_tower_01","True","False",,
"yy_agotcities_special_buildings_westeros.txt","2791","flint_tower_01","building_flint_tower_01_desc","True","False",,
"yy_agotcities_special_buildings_westeros.txt","2791","flint_tower_01","building_type_flint_tower_01","True","False",,
"yy_agotcities_special_buildings_westeros.txt","2791","flint_tower_01","building_type_flint_tower_01_desc","True","False",,
"yy_agotcities_special_buildings_westeros.txt","2836","agot_oldstones_01","building_agot_oldstones_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","927"
"yy_agotcities_special_buildings_westeros.txt","2836","agot_oldstones_01","building_agot_oldstones_01_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","928"
"yy_agotcities_special_buildings_westeros.txt","2836","agot_oldstones_01","building_type_agot_oldstones_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","925"
"yy_agotcities_special_buildings_westeros.txt","2836","agot_oldstones_01","building_type_agot_oldstones_01_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","926"
"yy_agotcities_special_buildings_westeros.txt","2881","agot_oldstones_02","building_agot_oldstones_02","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","929"
"yy_agotcities_special_buildings_westeros.txt","2881","agot_oldstones_02","building_agot_oldstones_02_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","930"
"yy_agotcities_special_buildings_westeros.txt","2881","agot_oldstones_02","building_type_agot_oldstones_02","False","False",,
"yy_agotcities_special_buildings_westeros.txt","2881","agot_oldstones_02","building_type_agot_oldstones_02_desc","False","False",,
"yy_agotcities_special_buildings_westeros.txt","2938","oldstones_old_final","building_oldstones_old_final","True","False",,
"yy_agotcities_special_buildings_westeros.txt","2938","oldstones_old_final","building_oldstones_old_final_desc","True","False",,
"yy_agotcities_special_buildings_westeros.txt","2938","oldstones_old_final","building_type_oldstones_old_final","True","False",,
"yy_agotcities_special_buildings_westeros.txt","2938","oldstones_old_final","building_type_oldstones_old_final_desc","False","False",,
"yy_agotcities_special_buildings_westeros.txt","2979","oldstones_old_new","building_oldstones_old_new","True","False",,
"yy_agotcities_special_buildings_westeros.txt","2979","oldstones_old_new","building_oldstones_old_new_desc","True","False",,
"yy_agotcities_special_buildings_westeros.txt","2979","oldstones_old_new","building_type_oldstones_old_new","False","False",,
"yy_agotcities_special_buildings_westeros.txt","2979","oldstones_old_new","building_type_oldstones_old_new_desc","False","False",,
"yy_agotcities_special_buildings_westeros.txt","3051","oldstones_restored_final","building_oldstones_restored_final","True","False",,
"yy_agotcities_special_buildings_westeros.txt","3051","oldstones_restored_final","building_oldstones_restored_final_desc","True","False",,
"yy_agotcities_special_buildings_westeros.txt","3051","oldstones_restored_final","building_type_oldstones_restored_final","True","False",,
"yy_agotcities_special_buildings_westeros.txt","3051","oldstones_restored_final","building_type_oldstones_restored_final_desc","False","False",,
"yy_agotcities_special_buildings_westeros.txt","3104","agot_starfall_01","building_agot_starfall_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","1405"
"yy_agotcities_special_buildings_westeros.txt","3104","agot_starfall_01","building_agot_starfall_01_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","1406"
"yy_agotcities_special_buildings_westeros.txt","3104","agot_starfall_01","building_type_agot_starfall_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","1403"
"yy_agotcities_special_buildings_westeros.txt","3104","agot_starfall_01","building_type_agot_starfall_01_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","1404"
"yy_agotcities_special_buildings_westeros.txt","3141","palestone_sword_01","building_palestone_sword_01","True","False",,
"yy_agotcities_special_buildings_westeros.txt","3141","palestone_sword_01","building_palestone_sword_01_desc","True","False",,
"yy_agotcities_special_buildings_westeros.txt","3141","palestone_sword_01","building_type_palestone_sword_01","True","False",,
"yy_agotcities_special_buildings_westeros.txt","3141","palestone_sword_01","building_type_palestone_sword_01_desc","False","False",,
"yy_agotcities_special_buildings_westeros.txt","3205","agot_seagard_01","building_agot_seagard_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","912"
"yy_agotcities_special_buildings_westeros.txt","3205","agot_seagard_01","building_agot_seagard_01_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","913"
"yy_agotcities_special_buildings_westeros.txt","3205","agot_seagard_01","building_type_agot_seagard_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","910"
"yy_agotcities_special_buildings_westeros.txt","3205","agot_seagard_01","building_type_agot_seagard_01_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","911"
"yy_agotcities_special_buildings_westeros.txt","3246","seagard_01","building_seagard_01","True","False",,
"yy_agotcities_special_buildings_westeros.txt","3246","seagard_01","building_seagard_01_desc","True","False",,
"yy_agotcities_special_buildings_westeros.txt","3246","seagard_01","building_type_seagard_01","True","False",,
"yy_agotcities_special_buildings_westeros.txt","3246","seagard_01","building_type_seagard_01_desc","False","False",,
"yy_agotcities_special_buildings_westeros.txt","3297","agot_walls_of_seagard_01","building_agot_walls_of_seagard_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","917"
"yy_agotcities_special_buildings_westeros.txt","3297","agot_walls_of_seagard_01","building_agot_walls_of_seagard_01_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","918"
"yy_agotcities_special_buildings_westeros.txt","3297","agot_walls_of_seagard_01","building_type_agot_walls_of_seagard_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","915"
"yy_agotcities_special_buildings_westeros.txt","3297","agot_walls_of_seagard_01","building_type_agot_walls_of_seagard_01_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","916"
"yy_agotcities_special_buildings_westeros.txt","3348","cow_runestone_01","building_cow_runestone_01","True","False",,
"yy_agotcities_special_buildings_westeros.txt","3348","cow_runestone_01","building_cow_runestone_01_desc","True","False",,
"yy_agotcities_special_buildings_westeros.txt","3348","cow_runestone_01","building_type_cow_runestone_01","True","False",,
"yy_agotcities_special_buildings_westeros.txt","3348","cow_runestone_01","building_type_cow_runestone_01_desc","True","False",,
"yy_agotcities_special_buildings_westeros.txt","3399","agot_runestone_01","building_agot_runestone_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","1517"
"yy_agotcities_special_buildings_westeros.txt","3399","agot_runestone_01","building_agot_runestone_01_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","1518"
"yy_agotcities_special_buildings_westeros.txt","3399","agot_runestone_01","building_type_agot_runestone_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","1515"
"yy_agotcities_special_buildings_westeros.txt","3399","agot_runestone_01","building_type_agot_runestone_01_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_buildings_l_russian.yml","1516"
"zz_cowagot_ruin_buildings.txt","4","ruin_01","building_ruin_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","4"
"zz_cowagot_ruin_buildings.txt","4","ruin_01","building_ruin_01_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","5"
"zz_cowagot_ruin_buildings.txt","4","ruin_01","building_type_ruin_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","3"
"zz_cowagot_ruin_buildings.txt","4","ruin_01","building_type_ruin_01_desc","False","False",,
"zz_cowagot_ruin_buildings.txt","95","small_ruin_01","building_small_ruin_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","9"
"zz_cowagot_ruin_buildings.txt","95","small_ruin_01","building_small_ruin_01_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","10"
"zz_cowagot_ruin_buildings.txt","95","small_ruin_01","building_type_small_ruin_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","8"
"zz_cowagot_ruin_buildings.txt","95","small_ruin_01","building_type_small_ruin_01_desc","False","False",,
"zz_cowagot_ruin_buildings.txt","103","small_ruin_02","building_small_ruin_02","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","11"
"zz_cowagot_ruin_buildings.txt","103","small_ruin_02","building_small_ruin_02_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","12"
"zz_cowagot_ruin_buildings.txt","103","small_ruin_02","building_type_small_ruin_02","False","False",,
"zz_cowagot_ruin_buildings.txt","103","small_ruin_02","building_type_small_ruin_02_desc","False","False",,
"zz_cowagot_ruin_buildings.txt","128","small_ruin_03","building_small_ruin_03","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","13"
"zz_cowagot_ruin_buildings.txt","128","small_ruin_03","building_small_ruin_03_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","14"
"zz_cowagot_ruin_buildings.txt","128","small_ruin_03","building_type_small_ruin_03","False","False",,
"zz_cowagot_ruin_buildings.txt","128","small_ruin_03","building_type_small_ruin_03_desc","False","False",,
"zz_cowagot_ruin_buildings.txt","157","small_ruin_04","building_small_ruin_04","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","15"
"zz_cowagot_ruin_buildings.txt","157","small_ruin_04","building_small_ruin_04_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","16"
"zz_cowagot_ruin_buildings.txt","157","small_ruin_04","building_type_small_ruin_04","False","False",,
"zz_cowagot_ruin_buildings.txt","157","small_ruin_04","building_type_small_ruin_04_desc","False","False",,
"zz_cowagot_ruin_buildings.txt","192","medium_ruin_01","building_medium_ruin_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","19"
"zz_cowagot_ruin_buildings.txt","192","medium_ruin_01","building_medium_ruin_01_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","20"
"zz_cowagot_ruin_buildings.txt","192","medium_ruin_01","building_type_medium_ruin_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","18"
"zz_cowagot_ruin_buildings.txt","192","medium_ruin_01","building_type_medium_ruin_01_desc","False","False",,
"zz_cowagot_ruin_buildings.txt","200","medium_ruin_02","building_medium_ruin_02","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","21"
"zz_cowagot_ruin_buildings.txt","200","medium_ruin_02","building_medium_ruin_02_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","22"
"zz_cowagot_ruin_buildings.txt","200","medium_ruin_02","building_type_medium_ruin_02","False","False",,
"zz_cowagot_ruin_buildings.txt","200","medium_ruin_02","building_type_medium_ruin_02_desc","False","False",,
"zz_cowagot_ruin_buildings.txt","228","medium_ruin_03","building_medium_ruin_03","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","23"
"zz_cowagot_ruin_buildings.txt","228","medium_ruin_03","building_medium_ruin_03_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","24"
"zz_cowagot_ruin_buildings.txt","228","medium_ruin_03","building_type_medium_ruin_03","False","False",,
"zz_cowagot_ruin_buildings.txt","228","medium_ruin_03","building_type_medium_ruin_03_desc","False","False",,
"zz_cowagot_ruin_buildings.txt","260","medium_ruin_04","building_medium_ruin_04","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","25"
"zz_cowagot_ruin_buildings.txt","260","medium_ruin_04","building_medium_ruin_04_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","26"
"zz_cowagot_ruin_buildings.txt","260","medium_ruin_04","building_type_medium_ruin_04","False","False",,
"zz_cowagot_ruin_buildings.txt","260","medium_ruin_04","building_type_medium_ruin_04_desc","False","False",,
"zz_cowagot_ruin_buildings.txt","304","large_ruin_01","building_large_ruin_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","29"
"zz_cowagot_ruin_buildings.txt","304","large_ruin_01","building_large_ruin_01_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","30"
"zz_cowagot_ruin_buildings.txt","304","large_ruin_01","building_type_large_ruin_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","28"
"zz_cowagot_ruin_buildings.txt","304","large_ruin_01","building_type_large_ruin_01_desc","False","False",,
"zz_cowagot_ruin_buildings.txt","312","large_ruin_02","building_large_ruin_02","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","31"
"zz_cowagot_ruin_buildings.txt","312","large_ruin_02","building_large_ruin_02_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","32"
"zz_cowagot_ruin_buildings.txt","312","large_ruin_02","building_type_large_ruin_02","False","False",,
"zz_cowagot_ruin_buildings.txt","312","large_ruin_02","building_type_large_ruin_02_desc","False","False",,
"zz_cowagot_ruin_buildings.txt","340","large_ruin_03","building_large_ruin_03","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","33"
"zz_cowagot_ruin_buildings.txt","340","large_ruin_03","building_large_ruin_03_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","34"
"zz_cowagot_ruin_buildings.txt","340","large_ruin_03","building_type_large_ruin_03","False","False",,
"zz_cowagot_ruin_buildings.txt","340","large_ruin_03","building_type_large_ruin_03_desc","False","False",,
"zz_cowagot_ruin_buildings.txt","372","large_ruin_04","building_large_ruin_04","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","35"
"zz_cowagot_ruin_buildings.txt","372","large_ruin_04","building_large_ruin_04_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","36"
"zz_cowagot_ruin_buildings.txt","372","large_ruin_04","building_type_large_ruin_04","False","False",,
"zz_cowagot_ruin_buildings.txt","372","large_ruin_04","building_type_large_ruin_04_desc","False","False",,
"zz_cowagot_ruin_buildings.txt","416","special_ruin_01","building_special_ruin_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","39"
"zz_cowagot_ruin_buildings.txt","416","special_ruin_01","building_special_ruin_01_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","40"
"zz_cowagot_ruin_buildings.txt","416","special_ruin_01","building_type_special_ruin_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","38"
"zz_cowagot_ruin_buildings.txt","416","special_ruin_01","building_type_special_ruin_01_desc","False","False",,
"zz_cowagot_ruin_buildings.txt","427","ruin_salted_earth_01","building_ruin_salted_earth_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","45"
"zz_cowagot_ruin_buildings.txt","427","ruin_salted_earth_01","building_ruin_salted_earth_01_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","46"
"zz_cowagot_ruin_buildings.txt","427","ruin_salted_earth_01","building_type_ruin_salted_earth_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","44"
"zz_cowagot_ruin_buildings.txt","427","ruin_salted_earth_01","building_type_ruin_salted_earth_01_desc","False","False",,
"zz_cowagot_ruin_buildings.txt","445","ruin_desolate_01","building_ruin_desolate_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","50"
"zz_cowagot_ruin_buildings.txt","445","ruin_desolate_01","building_ruin_desolate_01_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","51"
"zz_cowagot_ruin_buildings.txt","445","ruin_desolate_01","building_type_ruin_desolate_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","49"
"zz_cowagot_ruin_buildings.txt","445","ruin_desolate_01","building_type_ruin_desolate_01_desc","False","False",,
"zz_cowagot_ruin_buildings.txt","464","ruin_desolate_02","building_ruin_desolate_02","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","52"
"zz_cowagot_ruin_buildings.txt","464","ruin_desolate_02","building_ruin_desolate_02_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","53"
"zz_cowagot_ruin_buildings.txt","464","ruin_desolate_02","building_type_ruin_desolate_02","False","False",,
"zz_cowagot_ruin_buildings.txt","464","ruin_desolate_02","building_type_ruin_desolate_02_desc","False","False",,
